ID#	10
Name	isobutyrate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
48	2017-06-26_047.lcd	P3-D01		20.817	766	1.332	20.392	21.042	49	-----	0.10245	36289.712	0.437	0.266
49	2017-06-26_048.lcd	P3-D02		20.809	109	1.331	20.508	21.058	6	-----	0.01456	32021.518	0.000	0.322
50	2017-06-26_049.lcd	P3-D03		20.825	61	1.332	20.425	21.075	6	-----	0.00810	55853.325	0.377	0.230
51	2017-06-26_050.lcd	P3-D04		20.833	1032	1.333	20.475	21.075	55	-----	0.13800	27637.197	0.536	0.300
52	2017-06-26_051.lcd	P3-D05		20.827	2089	1.332	20.358	21.108	94	-----	0.27926	19053.208	0.680	0.351
53	2017-06-26_052.lcd	P3-D06		20.838	350	1.332	20.508	21.058	20	-----	0.04679	34375.475	0.479	0.281
54	2017-06-26_053.lcd	P3-D07		20.848	4871	1.333	20.342	21.242	208	-----	0.65128	17361.293	0.734	0.373
55	2017-06-26_054.lcd	P3-D08		20.813	448	1.331	20.392	21.058	22	-----	0.05993	24353.354	0.611	0.320
56	2017-06-26_055.lcd	P3-D09		20.515	-4	1.313	20.508	21.042	1	-----	0.00000	636800.896	0.000	0.001
57	2017-06-26_056.lcd	P3-D10		20.784	850	1.330	20.542	21.058	42	-----	0.11366	25857.552	0.492	0.345
58	2017-06-26_057.lcd	P3-D11		20.793	216	1.330	20.508	21.008	13	-----	0.02882	37893.673	0.000	0.248
59	2017-06-26_058.lcd	P3-D12		20.832	302	1.332	20.492	21.008	23	-----	0.04040	52360.264	0.364	0.221
60	2017-06-26_059.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
61	2017-06-26_060.lcd	P1-B94	40 mM Mix	20.819	303794	1.332	19.792	21.658	10428	-----	40.61652	12452.142	1.042	0.434
62	2017-06-26_061.lcd	P1-B95	20 mM Mix	20.834	146602	1.333	19.833	21.592	5076	-----	19.60034	12601.537	1.029	0.432
63	2017-06-26_062.lcd	P1-B96	10 mM Mix	20.845	72015	1.333	19.850	21.542	2534	-----	9.62828	12808.658	0.996	0.429
64	2017-06-26_063.lcd	P1-B97	5 mM Mix	20.852	35065	1.334	19.900	21.508	1245	-----	4.68809	12884.207	0.980	0.428
65	2017-06-26_064.lcd	P1-B98	2.5 mM Mix	20.853	17710	1.334	19.983	21.458	639	-----	2.36776	13066.765	0.945	0.425
66	2017-06-26_065.lcd	P1-B99	1 mM Mix	20.861	6120	1.334	20.192	21.492	225	-----	0.81818	13375.198	0.915	0.422
67	2017-06-26_066.lcd	P1-B100	0.5 mM Mix	20.868	3114	1.334	20.258	21.458	115	-----	0.41631	13688.524	0.899	0.420
68	2017-06-26_067.lcd	P1-B101	0.25 mM Mix	20.856	1555	1.334	20.292	21.392	58	-----	0.20792	13893.063	0.905	0.415
69	2017-06-26_068.lcd	P1-B102	0.1 mM Mix	20.836	605	1.331	20.275	21.358	23	-----	0.08091	13297.533	0.886	0.420
70	2017-06-26_069.lcd	P3-E01		-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
71	2017-06-26_070.lcd	P3-E02		20.812	208	1.331	20.508	21.025	12	-----	0.02787	38103.077	0.000	0.273
72	2017-06-26_071.lcd	P3-E03		20.831	354	1.332	20.442	21.008	21	-----	0.04730	36111.874	0.472	0.274
73	2017-06-26_072.lcd	P3-E04		20.815	615	1.332	20.492	21.058	35	-----	0.08225	31066.528	0.532	0.280
74	2017-06-26_073.lcd	P3-E05		20.833	-57	1.333	20.475	20.992	7	-----	0.00000	88167.133	0.000	0.152
75	2017-06-26_074.lcd	P3-E06		20.684	701	1.323	20.492	21.008	33	-----	0.09371	19325.804	0.000	0.368
76	2017-06-26_075.lcd	P3-E07		20.799	2643	1.330	20.492	21.158	109	-----	0.35334	15305.421	0.640	0.413
77	2017-06-26_076.lcd	P3-E08		20.817	134	1.332	20.492	20.992	10	-----	0.01792	50450.294	0.000	0.216
78	2017-06-26_077.lcd	P3-E09		20.925	987	1.339	20.358	20.942	58	-----	0.13194	--	0.000	0.000
79	2017-06-26_078.lcd	P3-E10		20.743	429	1.327	20.492	21.075	25	-----	0.05729	23259.679	0.000	0.308
80	2017-06-26_079.lcd	P3-E11		20.832	1159	1.332	20.458	21.125	58	-----	0.15499	23857.016	0.594	0.322
81	2017-06-26_080.lcd	P3-E12		20.834	1183	1.332	20.325	21.175	48	-----	0.15816	15671.231	0.748	0.395
82	2017-06-26_081.lcd	P3-F01		20.749	713	1.327	20.358	21.025	28	-----	0.09536	15188.638	0.641	0.429
83	2017-06-26_082.lcd	P3-F02		20.815	103	1.331	20.492	21.008	6	-----	0.01383	26805.565	0.000	0.276
84	2017-06-26_083.lcd	P3-F03		20.835	54	1.332	20.508	21.008	4	-----	0.00727	56109.154	0.319	0.165
85	2017-06-26_084.lcd	P3-F04		20.820	549	1.331	20.475	21.058	29	-----	0.07342	25028.835	0.546	0.301
86	2017-06-26_085.lcd	P3-F05		20.769	92	1.329	20.492	21.058	8	-----	0.01236	81046.145	0.316	0.177
87	2017-06-26_086.lcd	P3-F06		20.797	580	1.331	20.508	21.008	40	-----	0.07754	43963.088	0.414	0.228
88	2017-06-26_087.lcd	P3-F07		20.492	-52	1.311	20.492	21.025	2	-----	0.00000	73219.745	0.000	0.000
89	2017-06-26_088.lcd	P3-F08		20.779	116	1.329	20.508	21.008	8	-----	0.01552	33576.092	0.000	0.218
90	2017-06-26_089.lcd	P3-F09		20.836	2142	1.333	20.425	21.142	102	-----	0.28642	21364.078	0.619	0.341
91	2017-06-26_090.lcd	P3-F10		20.827	697	1.332	20.458	21.092	36	-----	0.09319	24690.643	0.570	0.314
92	2017-06-26_091.lcd	P3-F11		20.832	325	1.332	20.475	21.075	18	-----	0.04350	24308.453	0.546	0.294
93	2017-06-26_092.lcd	P3-F12		20.816	149	1.331	20.492	20.992	9	-----	0.01992	35828.367	0.414	0.249
94	2017-06-26_093.lcd	P3-G01		20.803	18	1.331	20.492	21.025	2	-----	0.00237	274302.553	0.295	0.079
95	2017-06-26_094.lcd	P3-G02		20.829	815	1.332	20.442	21.108	42	-----	0.10901	23999.260	0.589	0.312
96	2017-06-26_095.lcd	P3-G03		20.807	443	1.331	20.492	20.992	25	-----	0.05918	36478.283	0.474	0.278
97	2017-06-26_096.lcd	P3-G04		20.830	2882	1.332	20.475	21.142	138	-----	0.38527	21002.509	0.613	0.341
98	2017-06-26_097.lcd	P3-G05		20.814	172	1.331	20.508	21.008	13	-----	0.02300	52528.871	0.382	0.191
99	2017-06-26_098.lcd	P3-G06		20.811	943	1.331	20.525	21.025	59	-----	0.12614	35244.967	0.462	0.262
100	2017-06-26_099.lcd	P3-G07		20.786	315	1.329	20.508	21.042	15	-----	0.04210	23263.436	0.000	0.336
101	2017-06-26_100.lcd	P3-G08		20.619	369	1.319	20.325	21.025	16	-----	0.04939	14613.375	0.593	0.399
102	2017-06-26_101.lcd	P3-G09		20.809	394	1.331	20.492	21.042	23	-----	0.05267	29965.014	0.522	0.278
103	2017-06-26_102.lcd	P3-G10		20.826	504	1.332	20.375	21.125	24	-----	0.06743	17019.924	0.688	0.351
104	2017-06-26_103.lcd	P3-G11		20.827	627	1.332	20.492	21.075	35	-----	0.08380	30147.951	0.520	0.289
105	2017-06-26_104.lcd	P3-G12		-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
106	2017-06-26_105.lcd	P3-H01		20.775	365	1.329	20.508	21.025	19	-----	0.04874	17809.682	0.000	0.333
107	2017-06-26_106.lcd	P3-H02		20.807	264	1.331	20.308	21.058	18	-----	0.03524	29574.855	0.453	0.289
108	2017-06-26_107.lcd	P3-H03		20.761	929	1.328	20.508	21.042	46	-----	0.12426	17651.350	0.000	0.351
109	2017-06-26_108.lcd	P3-H04		20.797	94	1.330	20.492	21.025	8	-----	0.01262	61388.432	0.000	0.184
110	2017-06-26_109.lcd	P3-H05		20.756	23	1.328	20.408	20.942	2	-----	0.00311	167820.669	0.316	0.109
111	2017-06-26_110.lcd	P3-H06		21.260	4165	1.361	20.308	21.692	82	-----	0.55690	4183.506	1.299	0.932
112	2017-06-26_111.lcd	P3-H07		20.771	62	1.328	20.492	21.042	4	-----	0.00834	98172.526	0.000	0.162
113	2017-06-26_112.lcd	P3-H08		20.797	717	1.330	20.492	21.025	43	-----	0.09588	33878.694	0.486	0.271
114	2017-06-26_113.lcd	P3-H09		20.803	524	1.331	20.375	21.108	23	-----	0.07001	16855.866	0.655	0.359
115	2017-06-26_114.lcd	P3-H10		20.808	356	1.331	20.475	21.042	19	-----	0.04756	22991.270	0.534	0.315
116	2017-06-26_115.lcd	P3-H11		20.816	434	1.331	20.525	21.008	27	-----	0.05809	40665.440	0.442	0.257
117	2017-06-26_116.lcd	P3-H12		20.785	305	1.330	20.492	21.025	17	-----	0.04077	33646.311	0.503	0.288
118	2017-06-26_117.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
119	2017-06-26_118.lcd	P1-B94	40 mM Mix	20.822	303671	1.332	19.817	21.725	9849	-----	40.60004	10998.564	1.089	0.462
120	2017-06-26_119.lcd	P1-B95	20 mM Mix	20.830	146584	1.333	19.867	21.642	4818	-----	19.59796	11254.678	1.070	0.457
121	2017-06-26_120.lcd	P1-B96	10 mM Mix	20.841	71093	1.333	19.917	21.575	2390	-----	9.50497	11546.709	1.026	0.453
122	2017-06-26_121.lcd	P1-B97	5 mM Mix	20.848	34355	1.334	19.983	21.542	1169	-----	4.59322	11647.904	1.000	0.450
123	2017-06-26_122.lcd	P1-B98	2.5 mM Mix	20.854	17154	1.334	20.108	21.492	595	-----	2.29339	11914.824	0.960	0.446
124	2017-06-26_123.lcd	P1-B99	1 mM Mix	20.852	5867	1.334	20.158	21.492	207	-----	0.78442	12182.352	0.930	0.442
125	2017-06-26_124.lcd	P1-B100	0.5 mM Mix	20.854	3097	1.334	20.192	21.508	107	-----	0.41401	11727.178	0.959	0.449
126	2017-06-26_125.lcd	P1-B101	0.25 mM Mix	20.861	1452	1.334	20.292	21.442	52	-----	0.19407	12861.092	0.887	0.437
127	2017-06-26_126.lcd	P1-B102	0.1 mM Mix	20.887	524	1.335	20.408	21.408	19	-----	0.07001	15599.771	0.835	0.418

