ID#	10
Name	isobutyrate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
1	2017-07-07_000.lcd	BLANK	No injection	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
2	2017-07-07_001.lcd	STD-0111	40 mM Mix	20.846	302119	1.333	19.850	21.692	10527	-----	40.39258	12932.735	1.035	0.426
3	2017-07-07_002.lcd	STD-0112	20 mM Mix	20.863	147359	1.334	19.883	21.675	5157	-----	19.70158	13042.407	1.028	0.425
4	2017-07-07_003.lcd	STD-0113	10 mM Mix	20.871	73642	1.334	19.925	21.608	2588	-----	9.84580	13074.490	1.021	0.424
5	2017-07-07_004.lcd	STD-0114	5 mM Mix	20.879	35619	1.334	19.975	21.608	1271	-----	4.76211	13278.548	0.992	0.422
6	2017-07-07_005.lcd	STD-0115	2.5 mM Mix	20.877	18180	1.335	20.000	21.542	655	-----	2.43057	13338.501	0.972	0.420
7	2017-07-07_006.lcd	STD-0116	1 mM Mix	20.874	6463	1.334	20.075	21.475	236	-----	0.86407	13598.054	0.949	0.418
8	2017-07-07_007.lcd	STD-0117	0.5 mM Mix	20.882	3367	1.334	20.108	21.508	123	-----	0.45019	13533.356	0.953	0.417
9	2017-07-07_008.lcd	STD-0118	0.25 mM Mix	20.880	1688	1.335	20.208	21.475	62	-----	0.22565	13916.901	0.890	0.419
10	2017-07-07_009.lcd	STD-0119	0.1 mM Mix	20.886	563	1.334	20.492	21.325	23	-----	0.07524	18549.457	0.742	0.389
11	2017-07-07_010.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
12	2017-07-07_011.lcd	P4-A01		21.317	5688	1.363	20.558	21.658	180	-----	0.76041	11860.979	0.000	0.451
13	2017-07-07_012.lcd	P4-A02		20.882	4978	1.335	20.492	21.525	127	-----	0.66548	7532.599	0.986	0.726
14	2017-07-07_013.lcd	P4-A03		21.306	9031	1.362	20.525	21.642	320	-----	1.20747	16157.027	1.023	0.392
15	2017-07-07_014.lcd	P4-A04		21.324	12545	1.363	20.492	21.792	400	-----	1.67717	13773.139	1.138	0.424
16	2017-07-07_015.lcd	P4-A05		21.308	2887	1.362	20.508	21.592	92	-----	0.38598	17351.829	1.018	0.399
17	2017-07-07_016.lcd	P4-A06		21.321	3986	1.363	20.492	21.642	151	-----	0.53296	18368.304	0.999	0.371
18	2017-07-07_017.lcd	P4-A07		21.337	9103	1.364	20.492	21.742	336	-----	1.21701	16129.661	1.030	0.392
19	2017-07-07_018.lcd	P4-A08		20.850	984	1.333	20.425	21.325	39	-----	0.13156	14961.986	0.843	0.394
20	2017-07-07_019.lcd	P4-A09		21.335	5857	1.364	20.508	21.658	212	-----	0.78303	17979.153	0.996	0.375
21	2017-07-07_020.lcd	P4-A10		21.327	5676	1.364	20.508	21.592	149	-----	0.75886	15990.373	1.032	0.752
22	2017-07-07_021.lcd	P4-A11		21.328	2356	1.363	20.575	21.575	73	-----	0.31499	21080.783	0.961	0.359
23	2017-07-07_022.lcd	P4-A12		20.849	712	1.332	20.408	21.392	30	-----	0.09525	19623.366	0.632	0.333
24	2017-07-07_023.lcd	P4-B01		21.334	2744	1.364	20.508	21.625	92	-----	0.36691	19394.763	1.047	0.366
25	2017-07-07_024.lcd	P4-B02		21.332	4522	1.364	20.542	21.592	133	-----	0.60459	18469.930	1.000	0.700
26	2017-07-07_025.lcd	P4-B03		21.310	2026	1.362	20.525	21.508	57	-----	0.27090	24830.427	0.971	0.327
27	2017-07-07_026.lcd	P4-B04		21.332	3380	1.364	20.508	21.575	113	-----	0.45189	22173.325	0.994	0.348
28	2017-07-07_027.lcd	P4-B05		21.327	1189	1.363	20.492	21.508	106	-----	0.15903	46511.948	0.392	0.246
29	2017-07-07_028.lcd	P4-B06		20.849	3866	1.333	20.525	21.525	88	-----	0.51689	6972.080	0.980	0.821
30	2017-07-07_029.lcd	P4-B07		21.335	215	1.364	20.508	21.492	17	-----	0.02869	55005.976	0.356	0.230
31	2017-07-07_030.lcd	P4-B08		21.307	1247	1.362	20.508	21.508	77	-----	0.16675	37308.641	0.463	0.272
32	2017-07-07_031.lcd	P4-B09		21.290	3713	1.362	20.508	21.508	199	-----	0.49637	30142.953	0.570	0.299
33	2017-07-07_032.lcd	P4-B10		21.264	306	1.360	20.342	21.475	7	-----	0.04087	30009.200	1.016	0.831
34	2017-07-07_033.lcd	P4-B11		21.312	2957	1.363	20.658	21.542	134	-----	0.39529	27098.593	0.811	0.312
35	2017-07-07_034.lcd	P4-B12		21.319	472	1.363	20.492	21.508	24	-----	0.06313	37326.421	0.814	0.263
36	2017-07-07_035.lcd	P4-C01		21.303	2486	1.362	20.492	21.492	88	-----	0.33241	27569.846	0.843	0.313
37	2017-07-07_036.lcd	P4-C02		20.751	117	1.327	20.425	21.058	5	-----	0.01569	22389.776	0.621	0.437
38	2017-07-07_037.lcd	P4-C03		21.311	2626	1.363	20.508	21.492	150	-----	0.35107	40902.335	0.758	0.258
39	2017-07-07_038.lcd	P4-C04		21.329	9836	1.364	20.525	21.725	363	-----	1.31508	15892.052	1.021	0.394
