ID#	8
Name	propionate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
23	2017-06-20_022.lcd	P2-A12		18.471	5090	1.183	18.142	18.858	247	-----	1.24482	17058.536	0.614	0.334
24	2017-06-20_023.lcd	P2-B01		18.462	1668	1.182	18.175	18.767	87	-----	0.40783	19726.838	0.533	0.317
25	2017-06-20_024.lcd	P2-B02		18.503	3229	1.186	18.242	18.808	174	-----	0.78960	20870.840	0.517	0.306
26	2017-06-20_025.lcd	P2-B03		18.477	1930	1.184	18.192	18.792	102	-----	0.47198	19450.406	0.539	0.312
27	2017-06-20_026.lcd	P2-B04		18.505	1837	1.185	18.250	18.742	110	-----	0.44929	27188.525	0.444	0.274
28	2017-06-20_027.lcd	P2-B05		18.467	1276	1.183	18.250	18.767	71	-----	0.31207	22485.995	0.488	0.298
29	2017-06-20_028.lcd	P2-B06		18.474	6560	1.183	18.142	18.867	322	-----	1.60431	17487.871	0.614	0.330
30	2017-06-20_029.lcd	P2-B07		18.466	8406	1.183	18.125	18.883	406	-----	2.05571	17119.813	0.635	0.333
31	2017-06-20_030.lcd	P2-B08		18.488	3223	1.185	18.208	18.825	169	-----	0.78808	19766.079	0.549	0.312
32	2017-06-20_031.lcd	P2-B09		18.544	6155	1.188	18.200	18.808	254	-----	1.50532	6267.916	0.000	0.000
33	2017-06-20_032.lcd	P2-B10		18.500	9310	1.185	18.142	18.950	381	-----	2.27687	11919.019	0.719	0.400
34	2017-06-20_033.lcd	P2-B11		18.485	3013	1.184	18.208	18.783	157	-----	0.73682	19120.968	0.531	0.319
35	2017-06-20_034.lcd	P2-B12		18.491	7069	1.184	18.183	18.892	344	-----	1.72886	17310.383	0.618	0.332
36	2017-06-20_035.lcd	P2-C01		18.478	5398	1.184	18.158	18.867	266	-----	1.32014	17848.252	0.612	0.328
37	2017-06-20_036.lcd	P2-F01		18.474	7776	1.184	18.158	18.858	382	-----	1.90156	17808.001	0.608	0.329
38	2017-06-20_037.lcd	P2-F02		18.462	10165	1.183	18.100	18.883	481	-----	2.48603	16330.469	0.649	0.340
39	2017-06-20_038.lcd	P2-F03		18.461	17313	1.183	18.067	18.908	807	-----	4.23391	16017.412	0.670	0.343
40	2017-06-20_039.lcd	P2-F04		18.470	15816	1.184	18.117	18.908	758	-----	3.86777	16916.696	0.647	0.334
41	2017-06-20_040.lcd	P2-F05		18.471	14804	1.184	18.125	18.908	712	-----	3.62042	16987.731	0.643	0.334
42	2017-06-20_041.lcd	P2-F06		18.480	7752	1.184	18.158	18.875	383	-----	1.89575	17847.138	0.609	0.327
43	2017-06-20_042.lcd	P2-F07		18.468	4682	1.184	18.175	18.833	226	-----	1.14496	16484.680	0.597	0.340
44	2017-06-20_043.lcd	P2-F08		18.481	7274	1.184	18.167	18.883	354	-----	1.77882	17454.524	0.617	0.332
45	2017-06-20_044.lcd	P2-F09		18.591	-2064	1.191	18.025	18.700	6	-----	0.00000	12820.404	0.671	0.108
46	2017-06-20_045.lcd	P2-F10		18.467	6291	1.183	18.133	18.867	304	-----	1.53851	17005.627	0.623	0.336
47	2017-06-20_046.lcd	P2-F11		18.463	5192	1.183	18.133	18.842	250	-----	1.26976	16835.169	0.615	0.339
48	2017-06-20_047.lcd	P2-F12		18.553	6635	1.189	18.208	18.808	268	-----	1.62267	4178.152	0.000	0.000
49	2017-06-20_048.lcd	P2-G01		18.474	9582	1.184	18.100	18.867	383	-----	2.34328	11614.742	0.000	0.399
50	2017-06-20_049.lcd	P2-G02		18.491	15245	1.185	18.125	18.908	599	-----	3.72817	11697.525	0.000	0.402
51	2017-06-20_050.lcd	P2-G03		18.471	11936	1.184	18.092	18.892	498	-----	2.91897	13259.992	0.000	0.375
52	2017-06-20_051.lcd	P2-G04		18.491	11492	1.185	18.142	18.875	477	-----	2.81039	12778.080	0.000	0.385
53	2017-06-20_052.lcd	P2-G05		18.482	22597	1.184	18.117	18.908	902	-----	5.52617	12261.850	0.000	0.391
54	2017-06-20_053.lcd	P2-G06		18.504	12836	1.186	18.158	18.858	492	-----	3.13923	8637.824	0.000	0.000
55	2017-06-20_054.lcd	P2-G07		18.474	30024	1.184	18.075	18.933	1302	-----	7.34244	14660.608	0.000	0.356
56	2017-06-20_055.lcd	P2-G08		18.529	10419	1.187	18.175	18.842	397	-----	2.54808	6315.314	0.000	0.000
57	2017-06-20_056.lcd	P2-G09		18.509	15656	1.186	18.175	18.867	601	-----	3.82882	8859.175	0.000	0.524
58	2017-06-20_057.lcd	P2-G10		18.488	12887	1.184	18.158	18.883	557	-----	3.15154	14289.085	0.000	0.362
59	2017-06-20_058.lcd	P2-G11		18.482	12827	1.184	18.100	18.900	527	-----	3.13694	13155.704	0.000	0.377
60	2017-06-20_059.lcd	P2-G12		18.518	6650	1.185	18.175	18.817	268	-----	1.62621	8161.846	0.000	0.000
61	2017-06-20_060.lcd	P2-H12		18.519	11061	1.186	18.183	18.850	433	-----	2.70496	8307.929	0.000	0.000
62	2017-06-20_061.lcd	STD-0111	40 mM Mix	18.457	238405	1.183	17.483	19.025	9589	-----	58.30340	13283.599	0.885	0.372
63	2017-06-20_062.lcd	STD-0112	20 mM Mix	18.465	115025	1.183	17.550	18.992	4692	-----	28.12999	13563.743	0.877	0.368
64	2017-06-20_063.lcd	STD-0113	10 mM Mix	18.463	55563	1.183	17.658	18.950	2344	-----	13.58824	14167.854	0.000	0.361
65	2017-06-20_064.lcd	STD-0114	5 mM Mix	18.473	26791	1.183	18.042	18.925	1168	-----	6.55193	14781.348	0.000	0.355
66	2017-06-20_065.lcd	STD-0115	2.5 mM Mix	18.482	14852	1.183	18.100	18.892	633	-----	3.63202	14035.206	0.000	0.365
67	2017-06-20_066.lcd	STD-0116	1 mM Mix	18.492	6822	1.184	18.150	18.833	280	-----	1.66834	11285.511	0.000	0.417
68	2017-06-20_067.lcd	STD-0117	0.5 mM Mix	18.495	4685	1.184	18.150	18.783	192	-----	1.14568	8432.283	0.000	0.000
69	2017-06-20_068.lcd	STD-0118	0.25 mM Mix	18.509	3544	1.185	18.167	18.750	147	-----	0.86666	4139.106	0.000	0.000
70	2017-06-20_069.lcd	STD-0119	0.1 mM Mix	18.561	2551	1.187	18.192	18.708	118	-----	0.62397	1507.419	0.000	0.000

