ID#	8
Name	propionate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
1	2017-08-01_000.lcd	BLANK	No injection	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
2	2017-08-01_001.lcd	STD-0111	40 mM Mix	18.544	224034	1.182	17.725	19.075	9682	-----	54.78889	14922.561	0.795	0.353
3	2017-08-01_002.lcd	STD-0112	20 mM Mix	18.552	106723	1.182	17.808	19.042	4725	-----	26.09968	15349.594	0.758	0.348
4	2017-08-01_003.lcd	STD-0113	10 mM Mix	18.556	51716	1.183	18.033	19.008	2358	-----	12.64734	15844.860	0.715	0.344
5	2017-08-01_004.lcd	STD-0114	5 mM Mix	18.555	25039	1.183	18.108	18.975	1168	-----	6.12339	16287.769	0.682	0.339
6	2017-08-01_005.lcd	STD-0115	2.5 mM Mix	18.558	11925	1.183	18.242	18.942	587	-----	2.91628	17547.999	0.614	0.329
7	2017-08-01_006.lcd	STD-0116	1 mM Mix	18.552	4633	1.182	18.258	18.900	231	-----	1.13313	17988.209	0.584	0.329
8	2017-08-01_007.lcd	STD-0117	0.5 mM Mix	18.553	2258	1.182	18.308	18.867	121	-----	0.55229	20979.575	0.520	0.310
9	2017-08-01_008.lcd	STD-0118	0.25 mM Mix	18.544	1055	1.181	18.325	18.808	61	-----	0.25791	25359.525	0.460	0.292
10	2017-08-01_009.lcd	STD-0119	0.1 mM Mix	18.523	339	1.180	18.375	18.750	24	-----	0.08283	39158.570	0.358	0.239
11	2017-08-01_010.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
12	2017-08-01_031.lcd	P8-A01		18.419	1056	1.180	18.125	18.683	57	-----	0.25830	20760.037	0.509	0.304
13	2017-08-01_032.lcd	P8-A02		18.457	1309	1.181	18.142	18.742	67	-----	0.32007	19523.235	0.538	0.320
14	2017-08-01_033.lcd	P8-A03		18.475	3535	1.181	18.108	18.825	159	-----	0.86440	15089.626	0.629	0.366
15	2017-08-01_034.lcd	P8-A04		18.497	6492	1.181	18.117	18.867	282	-----	1.58760	13957.131	0.656	0.381
16	2017-08-01_035.lcd	P8-A05		18.467	231	1.179	18.075	18.800	22	-----	0.05638	35120.757	0.386	0.237
17	2017-08-01_036.lcd	P8-A06		18.510	23391	1.182	18.017	18.942	928	-----	5.72032	11654.952	0.757	0.410
18	2017-08-01_037.lcd	P8-A07		18.516	6583	1.181	18.092	18.867	295	-----	1.60988	14876.112	0.652	0.365
19	2017-08-01_038.lcd	P8-A08		18.513	6163	1.181	18.100	18.858	276	-----	1.50708	14601.178	0.650	0.367
20	2017-08-01_039.lcd	P8-A09		18.519	6794	1.182	18.100	18.867	306	-----	1.66162	14797.020	0.654	0.364
21	2017-08-01_040.lcd	P8-A10		18.520	4775	1.181	18.183	18.833	234	-----	1.16766	17669.102	0.577	0.336
22	2017-08-01_041.lcd	P8-A11		18.512	-556	1.180	18.050	18.808	21	-----	0.00000	57547.039	0.291	0.191
23	2017-08-01_042.lcd	P8-B01		18.469	730	1.178	18.192	18.725	41	-----	0.17853	23125.907	0.490	0.289
24	2017-08-01_043.lcd	P8-B02		18.540	13093	1.182	18.142	18.908	600	-----	3.20192	15508.631	0.651	0.354
25	2017-08-01_044.lcd	P8-B03		18.528	7692	1.182	18.142	18.867	364	-----	1.88105	16237.548	0.618	0.346
26	2017-08-01_045.lcd	P8-B04		18.521	5727	1.181	18.125	18.867	266	-----	1.40059	15895.175	0.631	0.352
27	2017-08-01_046.lcd	P8-B05		18.529	4947	1.182	18.133	18.867	237	-----	1.20987	16753.895	0.622	0.339
28	2017-08-01_047.lcd	P8-B06		18.539	9086	1.182	18.108	18.900	419	-----	2.22205	15686.850	0.657	0.350
29	2017-08-01_048.lcd	P8-B07		18.543	5038	1.182	18.158	18.883	240	-----	1.23206	16496.496	0.623	0.342
30	2017-08-01_049.lcd	P8-B08		18.540	9628	1.182	18.117	18.908	443	-----	2.35463	15487.766	0.661	0.351
31	2017-08-01_050.lcd	P8-B09		18.539	10908	1.182	18.108	18.908	502	-----	2.66765	15478.020	0.665	0.350
32	2017-08-01_051.lcd	P8-B10		18.531	5618	1.182	18.183	18.858	277	-----	1.37389	17579.552	0.591	0.333
33	2017-08-01_052.lcd	P8-B11		18.520	3711	1.181	18.208	18.833	190	-----	0.90747	18976.860	0.557	0.323
34	2017-08-01_053.lcd	P8-C01		18.516	11670	1.181	18.100	18.933	484	-----	2.85390	12009.695	0.724	0.394
35	2017-08-01_054.lcd	P8-C02		18.535	5848	1.182	18.175	18.858	289	-----	1.43013	17559.495	0.592	0.331
36	2017-08-01_055.lcd	P8-C03		18.522	4171	1.182	18.150	18.842	204	-----	1.02012	17222.018	0.602	0.332
37	2017-08-01_056.lcd	P8-C04		18.499	1244	1.180	18.192	18.767	66	-----	0.30414	20489.703	0.525	0.314
38	2017-08-01_057.lcd	P8-C05		18.535	7201	1.182	18.133	18.883	348	-----	1.76093	16886.104	0.632	0.334
39	2017-08-01_058.lcd	P8-C06		18.526	4401	1.182	18.142	18.842	215	-----	1.07626	16773.517	0.604	0.335
40	2017-08-01_059.lcd	P8-C07		18.534	7035	1.182	18.125	18.875	341	-----	1.72053	16808.189	0.627	0.334
41	2017-08-01_060.lcd	P8-C08		18.533	6405	1.182	18.133	18.875	307	-----	1.56649	16930.772	0.626	0.337
42	2017-08-01_061.lcd	P8-C09		18.473	742	1.179	18.183	18.733	40	-----	0.18138	19658.025	0.499	0.302
43	2017-08-01_062.lcd	P8-C10		18.537	13500	1.182	18.158	18.908	651	-----	3.30150	16909.866	0.631	0.334
44	2017-08-01_063.lcd	P8-C11		18.544	9913	1.183	18.167	18.892	481	-----	2.42428	17080.266	0.619	0.333
45	2017-08-01_064.lcd	P8-D01		18.518	2846	1.181	18.158	18.825	144	-----	0.69589	18471.787	0.578	0.323
46	2017-08-01_065.lcd	P8-D02		18.538	9868	1.183	18.192	18.900	494	-----	2.41337	18417.561	0.602	0.322
47	2017-08-01_066.lcd	P8-D03		18.519	3018	1.181	18.158	18.817	150	-----	0.73795	18073.619	0.581	0.329
48	2017-08-01_067.lcd	P8-D04		18.519	3572	1.182	18.175	18.842	180	-----	0.87355	18330.560	0.583	0.326
49	2017-08-01_068.lcd	P8-D05		18.540	8149	1.182	18.150	18.883	395	-----	1.99282	17343.643	0.622	0.332
50	2017-08-01_069.lcd	P8-D06		18.544	12878	1.183	18.117	18.908	612	-----	3.14930	16526.164	0.653	0.337
51	2017-08-01_070.lcd	P8-D07		18.545	6867	1.182	18.150	18.892	328	-----	1.67931	16481.529	0.629	0.339
52	2017-08-01_071.lcd	P8-D08		18.541	20909	1.183	18.092	18.942	965	-----	5.11337	15836.102	0.681	0.344
53	2017-08-01_072.lcd	P8-D09		18.518	1484	1.181	18.192	18.792	77	-----	0.36295	18563.235	0.536	0.318
54	2017-08-01_073.lcd	P8-D10		18.538	4820	1.182	18.183	18.867	237	-----	1.17869	17488.435	0.596	0.331
55	2017-08-01_074.lcd	P8-D11		18.545	6976	1.182	18.125	18.892	331	-----	1.70604	16584.754	0.647	0.338
56	2017-08-01_075.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
57	2017-08-01_076.lcd	STD-0111	40 mM Mix	18.538	213852	1.182	17.808	19.033	9216	-----	52.29862	14612.865	0.786	0.357
58	2017-08-01_077.lcd	STD-0112	20 mM Mix	18.542	101960	1.183	17.925	19.008	4480	-----	24.93499	14891.321	0.754	0.354
59	2017-08-01_078.lcd	STD-0113	10 mM Mix	18.545	49575	1.183	18.042	18.983	2225	-----	12.12396	15239.202	0.720	0.350
60	2017-08-01_079.lcd	STD-0114	5 mM Mix	18.546	24161	1.183	18.092	18.950	1103	-----	5.90862	15500.619	0.693	0.348
61	2017-08-01_080.lcd	STD-0115	2.5 mM Mix	18.548	8891	1.183	18.300	18.908	479	-----	2.17435	20815.679	0.537	0.307
62	2017-08-01_081.lcd	STD-0116	1 mM Mix	18.539	3658	1.182	18.275	18.850	193	-----	0.89458	19787.336	0.531	0.315
63	2017-08-01_082.lcd	STD-0117	0.5 mM Mix	18.534	1764	1.182	18.308	18.817	102	-----	0.43146	24374.035	0.478	0.291
64	2017-08-01_083.lcd	STD-0118	0.25 mM Mix	18.518	949	1.181	18.283	18.758	56	-----	0.23218	25796.927	0.453	0.288
65	2017-08-01_084.lcd	STD-0119	0.1 mM Mix	18.493	371	1.181	18.333	18.733	25	-----	0.09065	28245.124	0.385	0.251
66	2017-08-01_085.lcd	P8-E01		18.538	5336	1.182	18.150	18.883	254	-----	1.30503	16375.489	0.626	0.341
67	2017-08-01_086.lcd	P8-E02		18.480	1000	1.179	18.175	18.767	50	-----	0.24444	19037.355	0.540	0.335
68	2017-08-01_087.lcd	P8-E03		18.541	7273	1.183	18.133	18.875	355	-----	1.77871	17496.998	0.621	0.330
69	2017-08-01_088.lcd	P8-E04		18.544	20700	1.183	18.092	18.950	955	-----	5.06223	15789.173	0.685	0.344
