Overall,otu,run
0.6290497756421749,Otu00001,1
-0.802046239922388,Otu00002,1
-0.5519278414811541,Otu00003,1
0.9856190408132446,Otu00004,1
-0.503308072107848,Otu00005,1
0.19838493611363286,Otu00006,1
-0.05845221651418797,Otu00007,1
0.08640524425926549,Otu00008,1
0.27825625431898593,Otu00009,1
-1.3654325443260598,Otu00010,1
-0.40892131422195144,Otu00011,1
0.49108324944011683,Otu00012,1
-1.062567238119853,Otu00013,1
0.28029501047367245,Otu00014,1
0.2629436975499224,Otu00015,1
0.3159639600813795,Otu00016,1
0.23992821535552414,Otu00017,1
0.15250291982681813,Otu00018,1
0.3632850240455983,Otu00019,1
1.3451649864233246,Otu00020,1
0.9631492262077253,Otu00021,1
0.19540440114882032,Otu00022,1
0.06135682545766857,Otu00023,1
-0.29006701396709356,Otu00024,1
-0.5064995040219935,Otu00025,1
-0.4558701289787871,Otu00026,1
0.06199004215780442,Otu00027,1
0.5900339102900494,Otu00028,1
-0.8258349934406782,Otu00029,1
0.14009144339269358,Otu00030,1
0.21089061950563132,Otu00031,1
-0.38385357846172197,Otu00032,1
-0.2670527693731538,Otu00033,1
0.6867115317220023,Otu00034,1
-0.4994633049114655,Otu00035,1
1.559796549877576,Otu00036,1
0.4876107916176695,Otu00037,1
0.03183085446184036,Otu00038,1
-1.2715448896146428,Otu00040,1
-0.28284617855244143,Otu00041,1
1.320116709571613,Otu00042,1
4.3022112100219765,Otu00043,1
-0.7845961183624726,Otu00044,1
0.009102372411395165,Otu00045,1
1.225162371091042,Otu00046,1
0.3011375195295627,Otu00047,1
1.1480970538764834,Otu00048,1
-1.522230196326359,Otu00049,1
-0.5137258575684118,Otu00050,1
-0.756306816683214,Otu00053,1
0.2742246767535641,Otu00054,1
0.6787159632502564,Otu00055,1
-0.5223782219822521,Otu00056,1
0.16761848698001924,Otu00057,1
-0.20653012124320821,Otu00060,1
-1.1692276919792635,Otu00061,1
-0.6294665869336878,Otu00062,1
0.29866142472932106,Otu00064,1
1.6236271573253083,Otu00065,1
-0.49278641589695366,Otu00066,1
-0.3645409040588539,Otu00067,1
-1.2388715349893449,Otu00068,1
-0.5417127117437677,Otu00069,1
0.36645282222033343,Otu00072,1
-1.3600355421753882,Otu00073,1
-0.5341667992290594,Otu00074,1
0.4499186587984211,Otu00075,1
-0.8361422627885692,Otu00078,1
0.06247800143512627,Otu00079,1
0.2575380843084238,Otu00080,1
-1.0402621749992798,Otu00081,1
0.5910742971275983,Otu00082,1
1.7673821075598246,Otu00083,1
-1.1915352343198728,Otu00084,1
-0.4128094972104963,Otu00086,1
0.9573091504497891,Otu00087,1
-0.7803465371046866,Otu00088,1
1.683715190269595,Otu00092,1
-0.1846311590368467,Otu00093,1
-0.8822533183754433,Otu00094,1
1.8896669101767842,Otu00095,1
-0.09091747328054917,Otu00096,1
-1.4111664985222299,Otu00097,1
1.4895906006191746,Otu00098,1
0.951588029101377,Otu00099,1
-0.20059909696620365,Otu00100,1
0.03986139233178915,Otu00101,1
0.7182838067376013,Otu00102,1
0.2325417379131327,Otu00103,1
-0.25309880575919674,Otu00105,1
0.46712264410394566,Otu00106,1
-0.8739849311790457,Otu00107,1
0.7469735407986953,Otu00110,1
0.8053258621173764,Otu00111,1
-1.1066418642944742,Otu00112,1
0.8513175612258963,Otu00113,1
1.7680824662879806,Otu00114,1
1.318293128196131,Otu00115,1
