mtry,train_AUC,test_AUC,Sens,Spec,ROCSD,SensSD,SpecSD
522,0.7105654761904762,0.49642857142857144,0.55,0.7107142857142857,0.1627365935890976,0.28382310609877337,0.11748980753786026
2,0.6532100340136054,0.65625,0.5142857142857142,0.7321428571428571,0.16660109617115026,0.15999496086798926,0.1708654773143729
2,0.6637329931972789,0.7058823529411764,0.4619047619047619,0.6928571428571428,0.22354229849563173,0.21827561220241284,0.2503965109549506
522,0.7420068027210884,0.525,0.7,0.7428571428571429,0.12110852445313022,0.21798684952511613,0.14754222271266348
2,0.6438350340136054,0.7350877192982456,0.6,0.7178571428571429,0.14742418136803376,0.17739471201204457,0.13515968551890448
2,0.6878401360544217,0.7291666666666667,0.5714285714285714,0.7428571428571429,0.16608354439999848,0.17424205079444563,0.22653482560278532
32,0.6505102040816326,0.6363636363636364,0.6214285714285714,0.6261904761904762,0.14677887792997016,0.11249142628509218,0.21823232215890992
2,0.7010629251700681,0.5833333333333333,0.5785714285714285,0.7482142857142857,0.16077931657907915,0.19922057749731154,0.11432600976128096
32,0.7455357142857143,0.6561403508771929,0.6666666666666666,0.7017857142857142,0.12900613214905396,0.1454785934906616,0.17293689948016894
2,0.6774234693877551,0.6368421052631579,0.6476190476190476,0.5875,0.13265851958119076,0.15665307671714704,0.1868042647621658
2,0.7231292517006803,0.7178571428571427,0.6547619047619048,0.6857142857142857,0.1419743808630552,0.16001464407663454,0.19977311393717173
522,0.7042091836734694,0.6423611111111112,0.5357142857142857,0.7517857142857143,0.11679931573002593,0.24902176967836875,0.25539113437876887
32,0.7054421768707483,0.6025641025641025,0.6309523809523809,0.7238095238095238,0.15843185445452668,0.22087174682659916,0.1848371635302811
522,0.6998937074829932,0.7280701754385965,0.6095238095238095,0.7196428571428571,0.11974172927004793,0.25177625471616955,0.18672838204764566
2,0.7219175170068027,0.71875,0.5404761904761904,0.7446428571428572,0.128081711647298,0.1634419710593154,0.13177501354585905
2,0.6931122448979592,0.6284722222222222,0.4857142857142857,0.8392857142857143,0.17000268018927847,0.19479236770339614,0.15105449452916098
2,0.6044642857142857,0.6785714285714286,0.36666666666666664,0.7696428571428572,0.12830415095557643,0.17213259316477408,0.21069242555426868
2,0.7277210884353742,0.6017543859649124,0.6476190476190476,0.6482142857142857,0.1386247430324527,0.15133570078162575,0.20343736883510058
32,0.6960246598639456,0.6388888888888888,0.5666666666666667,0.6482142857142857,0.14420274692391707,0.22637836807628026,0.2389938399949998
2,0.6827380952380953,0.5357142857142857,0.39999999999999997,0.8178571428571428,0.17370575651459824,0.11653431646335018,0.16253379205596202
32,0.658248299319728,0.6470588235294117,0.47619047619047616,0.6821428571428572,0.1318452007715499,0.15991620380642765,0.13646409410387714
32,0.6825680272108844,0.6458333333333333,0.6071428571428571,0.7357142857142857,0.1430628591624375,0.17931942107452387,0.1808975480831466
2,0.6972789115646258,0.5631578947368421,0.6119047619047618,0.6571428571428571,0.16734017893419584,0.20697402351424438,0.18070158058105026
2,0.5944727891156463,0.7350877192982456,0.519047619047619,0.6660714285714285,0.15818685870727864,0.24559613253766907,0.2208084634949947
32,0.7443877551020408,0.45087719298245615,0.6761904761904762,0.6482142857142857,0.10841768188540298,0.22565377707918674,0.15246695861526116
