mtry,train_AUC,test_AUC,Sens,Spec,ROCSD,SensSD,SpecSD
32,0.7218185313341022,0.6472868217054263,0.6235294117647059,0.6967320261437908,0.08308771256765031,0.11160979977064867,0.1319549410017766
2,0.7503502258746636,0.532051282051282,0.734967320261438,0.6477941176470589,0.10903887347829407,0.11172297249852635,0.1135256442193782
32,0.72557069396386,0.6100332594235034,0.6565359477124183,0.6801470588235294,0.06846717654756213,0.1316096200039951,0.15805498206277305
522,0.7392415176855056,0.5347222222222222,0.7058823529411765,0.6713235294117648,0.10931784529858592,0.11320593513522073,0.10822126223337468
2,0.7193675509419454,0.6053215077605322,0.7251633986928104,0.5856617647058824,0.1045833303641456,0.12600854049473798,0.12114452530407455
2,0.7141772395232603,0.5986696230598669,0.7437908496732026,0.5628676470588235,0.0666178964266933,0.07328815419242633,0.10556941887249596
32,0.7188881680123029,0.6055555555555556,0.6480392156862745,0.6797794117647059,0.0943406127576776,0.12339745038947184,0.0906937265088723
2,0.7260398644752019,0.6117680180180182,0.7552287581699346,0.5507352941176471,0.08257966736920572,0.08891785272915481,0.13252077231209658
32,0.731864547289504,0.6422902494331066,0.7401960784313726,0.6400735294117648,0.07460763336294546,0.08324963401706863,0.07420947761996072
2,0.7184832756632065,0.6524526198439242,0.7071895424836602,0.6099264705882352,0.07148625003313086,0.09526702761783087,0.1427309444407945
32,0.6911608515955402,0.6743348115299335,0.6154411764705883,0.6967320261437908,0.10477668939593449,0.15959816237442986,0.10099396373606939
32,0.7016225730488274,0.6742680180180181,0.5801470588235293,0.6980392156862745,0.10466865562790481,0.16325994926563467,0.0881370657408272
32,0.7165801614763553,0.7319444444444444,0.6367647058823529,0.7163398692810458,0.0745958945104523,0.11259580908954395,0.1194567502480359
2,0.6865844867358708,0.7028985507246377,0.6470588235294118,0.6071895424836601,0.08798466538975021,0.07989218633826774,0.12776993031341896
2,0.7039504036908881,0.6600221483942414,0.6787581699346406,0.6294117647058823,0.0487891488811328,0.09499073073305472,0.07362738570791602
32,0.6888774750096117,0.761478163493841,0.5720588235294117,0.6986928104575163,0.10465535144957051,0.1534771747710442,0.12910036402850172
32,0.7300425317185698,0.6541950113378686,0.6895424836601307,0.6661764705882353,0.09065096286013115,0.09932585882400755,0.10697343161330522
2,0.7059826749327182,0.6131549609810478,0.6952205882352941,0.6562091503267974,0.12007304457478042,0.09636203266779544,0.15982883226574196
32,0.7204176278354479,0.6482815964523282,0.6683823529411764,0.6866013071895425,0.08268719484020312,0.11571379283876838,0.1337560225843639
2,0.7053248750480584,0.6359357696566998,0.707843137254902,0.611764705882353,0.06375327539894617,0.1026996856183998,0.07440653318043244
32,0.711854815455594,0.68505039193729,0.6679738562091503,0.6161764705882353,0.09839268692966197,0.12733641015454816,0.124267364708377
32,0.7067666282199154,0.6470099667774086,0.6611111111111111,0.6823529411764706,0.07322910230618457,0.10882402009742363,0.0928012514996018
2,0.6929582372164552,0.6554878048780488,0.6272058823529412,0.6571895424836601,0.11599885213893749,0.1143350171877578,0.08715209673448801
32,0.7156862745098039,0.6353820598006644,0.6588235294117647,0.7009803921568627,0.11626312834491982,0.1435529820997892,0.11370013239944314
2,0.701044670319108,0.6598639455782312,0.6150735294117647,0.6633986928104575,0.12950084843376233,0.13398873394686142,0.20806955690816192
32,0.7063040657439447,0.6407469342251951,0.6764705882352942,0.6238970588235294,0.093514303446802,0.1490425392286455,0.10314595062313411
32,0.6967572568242983,0.7791666666666666,0.63125,0.688562091503268,0.13403245317142573,0.11245233194907216,0.13641415219408096
32,0.7343695934256055,0.6430571108622621,0.7133986928104575,0.6213235294117647,0.08772548113653793,0.0749824160653164,0.12832000110498457
2,0.7178248750480585,0.6611111111111111,0.7218954248366013,0.6011029411764706,0.10468539397875318,0.1556663556376573,0.1564337155249506
2,0.7152062908496732,0.6342857142857143,0.780718954248366,0.5525735294117647,0.06850409287237934,0.1002823748045328,0.10185659387152887
32,0.6839004229142638,0.6800111982082867,0.6584967320261438,0.5889705882352941,0.09799946636167299,0.12862566863812872,0.1026314200495724
32,0.693938629373318,0.6097972972972973,0.6666666666666666,0.6599264705882353,0.09399931320586541,0.10116066898687492,0.07287803804610966
32,0.7071991541714725,0.6243078626799557,0.6722222222222223,0.6470588235294118,0.12508676147218128,0.1673030270944391,0.10739657990297373
32,0.68717800845828525,0.7062569213732004,0.6316993464052287,0.6352941176470588,0.08347260305949077,0.11038304330901641,0.1169916383543239
32,0.6902537485582468,0.7295127353266888,0.6294117647058823,0.642483660130719,0.11151296116604735,0.12102979891773305,0.14122790154923595
32,0.6753580353710111,0.753880266075388,0.6264705882352941,0.6503267973856209,0.10452524892378091,0.10002883090733106,0.15090979747755054
32,0.7220648308342945,0.6100332594235034,0.6460784313725491,0.7161764705882353,0.08696989140736965,0.09271490063741128,0.09040098208800591
522,0.7296388408304498,0.5923852183650616,0.6866013071895425,0.6577205882352941,0.1098986559000875,0.13733657700637047,0.1347755094835674
32,0.7192864523260285,0.6563545150501673,0.6836601307189543,0.6176470588235294,0.0842364273855907,0.1053867382482785,0.1345697609755324
2,0.721374591503268,0.6472222222222221,0.7055555555555556,0.6132352941176471,0.07286899784295829,0.10125974010031986,0.13443353751660045
2,0.705819876970396,0.7113661814109742,0.6154411764705883,0.673202614379085,0.06806859624144512,0.0926716950333887,0.11267008334554172
32,0.7081242791234141,0.6180555555555556,0.63125,0.7124183006535948,0.078166696198237,0.11836040372170797,0.16858156362246363
32,0.6964400711264898,0.6263888888888889,0.657843137254902,0.6496323529411765,0.07876747587076985,0.10359528669383734,0.12564771153688384
32,0.7367538927335641,0.6003325942350333,0.6680147058823529,0.6745098039215687,0.11318252457144064,0.0872433691981824,0.12582713179120827
2,0.7295751633986928,0.6107419712070874,0.7235294117647059,0.607843137254902,0.05604879198338006,0.1110918860722768,0.09738342761928981
2,0.6908646914648212,0.6875000000000001,0.6761437908496732,0.5536764705882353,0.09242695221168018,0.12152147280471837,0.10034362816819098
32,0.6871143310265283,0.6643337066069429,0.5775735294117648,0.7026143790849674,0.08676365491004007,0.1160721019157371,0.09462714109143354
32,0.699848615916955,0.7333333333333334,0.6238970588235294,0.6718954248366014,0.08789834671710314,0.10516462557220292,0.13071169188250312
32,0.704935601691657,0.6100332594235034,0.6555147058823529,0.634313725490196,0.1038769719263813,0.14069193214694944,0.11268535354097166
2,0.7242442810457517,0.6496598639455783,0.6448529411764706,0.673202614379085,0.09602861699883121,0.13552835647737302,0.13884509540674825
2,0.7003460207612456,0.6744120940649496,0.6209558823529412,0.6130718954248366,0.06603571268133371,0.09079302805124598,0.1335407133181753
2,0.7118415993848519,0.6586378737541527,0.6764705882352942,0.6428104575163399,0.06285367741502179,0.1308006280796699,0.09917102683087213
32,0.7071991541714725,0.7530454042081949,0.6588235294117647,0.6552287581699346,0.08638939342643485,0.11365785683285834,0.12734619456469745
32,0.7400446943483275,0.6581746920492721,0.6639705882352941,0.7081699346405229,0.08204865600497245,0.10965501107239559,0.059326702938209054
2,0.7224246683967704,0.6718403547671841,0.6448529411764706,0.6284313725490196,0.0945536867215034,0.08348098223226454,0.0894049535132846
32,0.6864240916955018,0.7113661814109742,0.6205882352941177,0.668954248366013,0.05805453640025694,0.08043175136859769,0.07336663981500867
32,0.7281976883890812,0.6217948717948718,0.6477941176470589,0.7088235294117647,0.09197177532519273,0.1331313348766114,0.091496135213231
32,0.7367755190311419,0.5503941441441441,0.6758169934640523,0.6794117647058824,0.07450136654844947,0.09723465559476116,0.13009604443112163
2,0.7065467608612073,0.6376689189189189,0.7496732026143791,0.5761029411764705,0.08940905638169674,0.1198276886348498,0.16588131358896568
2,0.6890673058439062,0.6461366181410974,0.6283088235294118,0.6699346405228759,0.05724107218460025,0.09749311754215882,0.08189519010550109
2,0.6690527681660899,0.7050997782705101,0.6323529411764706,0.6388888888888888,0.08998698715179332,0.07750680539628382,0.10837821965305426
2,0.7164455978469819,0.6234772978959026,0.7058823529411765,0.6434640522875817,0.07588804011815976,0.05545935538718017,0.12758079529305746
32,0.7354575163398693,0.7128378378378378,0.6656862745098039,0.6643382352941176,0.08229678975535092,0.15562518656618457,0.10855173287475191
32,0.6986447520184544,0.6478405315614618,0.6529411764705882,0.6562091503267974,0.123773794663173,0.12229385199617784,0.10850460637619416
32,0.7007557189542484,0.65064102564102555,0.6944444444444444,0.5900735294117647,0.063368561648398,0.11188005531106085,0.07857007496574653
32,0.7312079488658209,0.6011640798226165,0.6503676470588236,0.681045751633987,0.048783359954901954,0.08776512122288656,0.1183128903102913
2,0.7030517108804306,0.6305432372505543,0.6866013071895425,0.6036764705882353,0.059497030992120226,0.10473900110596512,0.11715840100721205
32,0.7065984236831988,0.7007278835386338,0.6683006535947712,0.6544117647058824,0.10188041076541211,0.1353768003622977,0.1582923518869365
32,0.7446655132641292,0.5528792912513842,0.7,0.6728758169934641,0.0923759959059889,0.11246768940941164,0.10272567961654276
