Overall,otu,run
-0.6817460027906486,Otu00001,1
1.393058968783669,Otu00002,1
-0.5244236607525267,Otu00003,1
0.5065205068019212,Otu00004,1
0.9893452086624142,Otu00005,1
1.036361310047562,Otu00006,1
-0.8625147103642361,Otu00007,1
0.3586962091392594,Otu00008,1
0.9277300540073347,Otu00009,1
1.9115576356472643,Otu00010,1
0.400538112716909,Otu00011,1
1.5104417889610868,Otu00012,1
1.3840018635612275,Otu00013,1
1.4246908002107472,Otu00014,1
1.4383438423162558,Otu00015,1
2.5220753867461427,Otu00016,1
1.3992875179401336,Otu00017,1
1.1272194371339803,Otu00018,1
1.53341003753887,Otu00019,1
-1.1383132149627069,Otu00020,1
1.1436189060251707,Otu00021,1
0.6206359316671705,Otu00022,1
1.3970146910130619,Otu00023,1
0.5052039164954659,Otu00024,1
1.0706891505331908,Otu00025,1
-0.42917758501519626,Otu00026,1
1.4366800751539086,Otu00027,1
0.7421759055585566,Otu00028,1
0.32837858811839865,Otu00029,1
2.729090388647707,Otu00030,1
0.3176447923631476,Otu00031,1
-0.15611790811308493,Otu00032,1
1.028659430685532,Otu00033,1
1.2924063292870418,Otu00034,1
-0.9166317641309595,Otu00035,1
0.740830852954228,Otu00036,1
0.438948558825767,Otu00037,1
1.6185509097442232,Otu00038,1
0.8856470756538062,Otu00040,1
1.483886365585449,Otu00041,1
-1.1764202543662226,Otu00042,1
1.704812417277999,Otu00043,1
2.06930983859372,Otu00044,1
1.0846128425749202,Otu00045,1
1.7191177031189653,Otu00046,1
1.4689395359727804,Otu00047,1
1.2334763064863072,Otu00048,1
0.49649795273276714,Otu00049,1
0.6865549631962715,Otu00050,1
0.05149634333088285,Otu00053,1
0.6916408753068327,Otu00054,1
0.9325937896334154,Otu00055,1
0.38120374977375265,Otu00056,1
1.1626758978755072,Otu00057,1
-1.070016726538364,Otu00060,1
0.4576197912869028,Otu00061,1
-0.15453955504114503,Otu00062,1
1.6337160809250286,Otu00064,1
-0.785903385430837,Otu00065,1
0.02801718268922977,Otu00066,1
1.2384513770484886,Otu00067,1
0.18166760267099336,Otu00068,1
-1.3011446425552216,Otu00069,1
-0.846420249592751,Otu00072,1
-0.25896427287258583,Otu00073,1
0.43737475371567447,Otu00074,1
2.2844324824228788,Otu00075,1
1.0639615928941648,Otu00078,1
1.7364934673034673,Otu00079,1
1.3176819782289002,Otu00080,1
1.8469460458694675,Otu00081,1
1.8435341519044115,Otu00082,1
-1.2586589052993706,Otu00083,1
0.9596407642297532,Otu00084,1
1.6348860236679519,Otu00086,1
0.6410341636875645,Otu00087,1
0.7670579649560376,Otu00088,1
1.7567535898542825,Otu00092,1
0.118674914542396,Otu00093,1
1.195040793111405,Otu00094,1
-0.5880776025825378,Otu00095,1
2.1222776155135694,Otu00096,1
0.03538698172854011,Otu00097,1
2.412679888694585,Otu00098,1
0.7564860912260285,Otu00099,1
-0.696037295290554,Otu00100,1
1.2247507809958507,Otu00101,1
0.27367375547937506,Otu00102,1
0.8821400303805002,Otu00103,1
0.07244026729891985,Otu00105,1
0.9768477272931008,Otu00106,1
2.7167645177208564,Otu00107,1
0.6030811199986976,Otu00110,1
-0.8914886205319648,Otu00111,1
-0.5866165159066182,Otu00112,1
1.909691563759177,Otu00113,1
0.4589322504304134,Otu00114,1
0.23585199830898831,Otu00115,1
-1.0980739680676601,Otu00116,1
-0.9918518600347265,Otu00117,1
-0.6225722658921155,Otu00118,1
0.1340410844211852,Otu00120,1
-0.04912086811489126,Otu00121,1
0.3675246305275462,Otu00122,1
0.15386282418424305,Otu00123,1
-0.8825285550208108,Otu00124,1
1.4977441426030353,Otu00125,1
0.22196531338714767,Otu00126,1
0.11622982358468507,Otu00127,1
1.5186360059900161,Otu00128,1
-0.752868098409562,Otu00130,1
-0.9682683761724125,Otu00131,1
-1.4997912232829713,Otu00132,1
0.5745764062146113,Otu00133,1
-0.22231016256023736,Otu00134,1
