mtry,train_r2,test_r2,RMSE,MAE,RMSESD,RsquaredSD,MAESD
32,0.1610160131947332,0.021178208772779206,24.714458782007725,17.89468419577447,7.473067204006336,0.142223619488186,2.8920590751216464
2,0.08883665551179136,0.19708179770688883,27.648117790144408,19.048382565909893,10.613891246325379,0.08352536150826917,3.525903710714804
2,0.11882910250031516,0.06885465050284956,26.98395805151544,18.741254333161304,10.60668057309441,0.1171564639451431,3.3160075417546224
32,0.1659285796803277,0.008855822548592074,23.51613655082346,17.101488850571716,6.571871311086368,0.08190817005977374,1.4588074705958523
32,0.1589166802773901,0.006059816251985151,24.185767199912345,17.51961873676377,7.154917009554097,0.13377187074141256,2.1709559671406753
32,0.12378451963901928,0.13187742616007203,26.70349157115922,18.37424236495558,10.84631236007581,0.13815623709083827,3.5591638588517824
2,0.10471423459828741,0.1010538639188504,26.373862992256093,18.07679845099901,10.50216178920046,0.08300717628337892,3.231370984885982
32,0.07627989723678265,0.11564673808468628,27.46521768257381,18.876954993666143,9.895269962596881,0.06243159929052159,2.71201563153117
32,0.14104687434889474,0.11005546069488303,24.365013905703343,17.629610731967514,8.641874662891656,0.12195928544846966,2.517806106501274
32,0.08382177558831436,0.20637385476595316,27.241929624370655,18.387228689392877,10.329665059429752,0.050266254481789716,2.844275515925479
32,0.10375564832577609,0.09717692318775695,27.333094225860048,18.658821024194058,11.516727490169998,0.09365693262581906,3.859230611576866
32,0.19496463629248686,0.011942465977886951,23.65644578088941,17.067667736917656,9.318509895387042,0.13564860097753992,3.3699688245407287
2,0.13195461604004435,0.0971053074494842,26.446300968768647,17.901282785751956,10.768818328986097,0.11434213280449586,3.336966644801205
32,0.14518873462952783,0.0414065961838308,24.310241597281298,17.689983354854654,7.6552524192094324,0.11203989265040801,2.5285930094364932
32,0.12776005109254238,0.13642915122533528,27.29953913427921,19.221313343757362,11.101009459219465,0.060403817166016,3.918391666842677
32,0.10901731613835575,0.0723654065998528,27.384050648993714,18.703872628458733,9.683352923604712,0.05904747209013307,2.1226414677791414
32,0.15884732985370353,0.1382918764150488,24.680817987246932,17.825668454700157,9.293239927668397,0.15225964591506222,3.0858131628350773
2,0.13270539715853907,0.13418245718516753,27.028810716653098,18.69786168879923,11.225097912464854,0.13151001978070473,3.735020216086902
2,0.14005998823530913,0.06818188390606283,26.765154479617582,18.635016166262325,11.200356864541092,0.07232371254751233,3.6851079064918983
32,0.14987165981544706,0.007514211886722744,24.797552063038328,18.196646950846823,5.711166424258491,0.09671072838079381,0.9440432341224725
32,0.07973903473468466,0.14780701596198897,27.289166922014005,18.331933029949486,10.044988109990191,0.042631362267623846,2.7955441229661164
32,0.14109767999381298,0.09364181787671033,26.515834612861873,18.45444877605769,12.243288511719406,0.11584982292735312,4.440463101153392
32,0.1640105993646875,0.0331997796955833,27.02158258714271,18.57852727885898,10.491735700029706,0.11243991964642931,3.4176683888676327
2,0.10123980585297856,0.13614229460241556,27.59510026707039,18.827997348101285,9.664799746890868,0.08705975327992159,2.4989384588911854
32,0.12144939227399672,0.081016952899873207,23.810107495011906,17.784344361784765,9.514053816199516,0.11544387198093775,4.079137379671086
2,0.15065229390709797,0.056200434093110596,23.948096041292928,17.49577422392788,7.387940869919638,0.11927696755677342,2.595086336795722
32,0.17996662045718248,0.02962696863919334,21.360310288543594,16.422625559098204,3.845097898840887,0.11545662116688102,2.079753950157818
2,0.1308159553882497,0.12879350260171274,26.843635208664598,18.451710447702467,10.966492813392481,0.08753706208172457,3.150424770398574
2,0.13162325728319915,0.04543514800882098,27.580669867044314,19.282368641002083,10.60877279713402,0.10096991669355379,3.9124767756019807
2,0.13968055082338102,0.09860963489979202,26.614890073446503,18.301817067409516,9.817707660513294,0.12741271984585456,2.3222039501214433
2,0.16877662911283625,0.03603573838539775,21.677854770677783,16.877511948154844,4.086949620745963,0.09550082333818422,2.3548091218513685
2,0.14635797801752218,0.046681261177763944,27.1615449782004,18.481808495538605,9.98197861338515,0.07892397414404732,2.874159885266143
2,0.16133550300506141,0.042793897670442615,23.795681914657347,17.58877878932896,8.282923551571077,0.11973383136342532,2.8558694202141375
32,0.1264740314158245,0.09130142616525072,24.884922753940145,17.68766568948272,9.29791160261868,0.08274869854696247,2.84786868189189
32,0.10435888430086061,0.15545416794016909,26.95437279674726,18.751149717918786,11.25141410898157,0.07167978900915672,4.075818182579127
2,0.0724136809430228,0.19906686541306196,27.61091348914749,18.687120522259168,9.03149012461812,0.06916305818231858,1.3327636639662892
32,0.1259826942342148,0.09341162344169462,26.865846683279138,18.532111178308636,9.473154011052259,0.09615067166348251,2.266918009729837
32,0.12443452333589831,0.06505730191292058,27.275573222276588,18.627004535025307,8.890812169596831,0.09097228626752238,2.3987490282248403
32,0.17884227269551348,0.08205201980606924,24.36491037878743,17.374174607489564,9.267333715629638,0.13176853810290887,2.4350094339199297
2,0.10943770737329374,0.1615400732840846,27.494869584497437,18.861316533585725,10.182476112334061,0.0949851166224234,3.206789684470721
2,0.12021555125624545,0.05800775118975765,24.554329356000544,18.27538035835357,8.044083285653642,0.08771988292376239,3.167457418510369
32,0.11719639202507283,0.16263837783225266,27.211014933146703,18.84178861708821,10.487834299796251,0.07347824969636547,3.2687885790475177
32,0.11448494139948466,0.21135515403919591,27.566299775053604,18.915714960993384,10.719678748364322,0.10483532521356521,3.1858636936075775
522,0.145395867770409,0.14828855709484512,23.839279500415866,16.79801470719727,9.041062581245345,0.0801854314469467,2.70718096654227
2,0.14347250562330768,0.0025923656995243682,23.93371672184055,17.543075658218775,8.485551582781762,0.09798783487553726,2.7278904082540474
2,0.10964300461649601,0.07898589392807698,26.255405624188317,18.193756898158394,10.636817702308894,0.06517450674287883,3.081036171666042
2,0.10248873608904582,0.12982962782246266,27.211456454271374,18.91023117726391,10.316774643180267,0.075409345734598,2.8680314875493402
