Overall,otu,run
-0.45371931266650556,Otu00001,1
-0.639411705222607,Otu00002,1
-1.8438198763326397,Otu00003,1
0.34216919778550325,Otu00004,1
1.2224729683202498,Otu00005,1
-0.42123143215572284,Otu00006,1
6.7808583414895915,Otu00007,1
-0.5138664751031675,Otu00008,1
-0.5307187952719518,Otu00009,1
0.1836744905061225,Otu00010,1
0.3303020330395745,Otu00011,1
-1.2062837408724425,Otu00012,1
2.117425037836406,Otu00013,1
-0.42202891919608354,Otu00014,1
-1.0488227500883385,Otu00015,1
-0.17383427530536616,Otu00016,1
-0.8813131228132624,Otu00017,1
-0.6317527988282059,Otu00018,1
-0.8876122081589692,Otu00019,1
-1.611078694406893,Otu00020,1
-2.1827459753138445,Otu00021,1
-0.5300558579291085,Otu00022,1
-0.7223746609714699,Otu00023,1
0.8680727372656972,Otu00024,1
0.248547478785637,Otu00025,1
-0.3424348126027254,Otu00026,1
0.7385248965118547,Otu00027,1
-0.08346272878134142,Otu00028,1
0.15800990078321056,Otu00029,1
-1.073710653009734,Otu00030,1
1.5563866338792662,Otu00031,1
-1.001001502504383,Otu00032,1
-0.6719028938544127,Otu00033,1
2.290092858549661,Otu00034,1
-1.2458843284578462,Otu00035,1
-1.915475506972286,Otu00036,1
-0.4784258964935348,Otu00037,1
-0.5150303987375271,Otu00038,1
-0.5513315095724236,Otu00040,1
1.8830013839064783,Otu00041,1
-0.3951101126202061,Otu00042,1
0.8722833081077238,Otu00043,1
0,Otu00044,1
-0.04529601212151271,Otu00045,1
0.213590157707745,Otu00046,1
-0.05823894288614727,Otu00047,1
2.1398103772791206,Otu00048,1
-0.14059302865549886,Otu00049,1
-1.331887224971707,Otu00050,1
-0.020719487508389818,Otu00053,1
0.5667212621689155,Otu00054,1
1.016373351900968,Otu00055,1
0.8094568848361436,Otu00056,1
-1.370875526666644,Otu00057,1
1.797124098512666,Otu00060,1
0.23813960878424756,Otu00061,1
-0.22413408759543013,Otu00062,1
-1.053095948753949,Otu00064,1
-1.2030510826518879,Otu00065,1
0.23582178849697463,Otu00066,1
-1.2569585657774482,Otu00067,1
0.3400834806202776,Otu00068,1
-0.7791302431615101,Otu00069,1
-0.4555450435991996,Otu00072,1
0.6744263048145693,Otu00073,1
1.2845968665603567,Otu00074,1
-1.8421395558938556,Otu00075,1
-0.5815965449144012,Otu00078,1
0.45640042081850196,Otu00079,1
0.36511047000740915,Otu00080,1
1.1877023897363497,Otu00081,1
-1.116027528108251,Otu00082,1
0.004255703791173904,Otu00083,1
-1.3477005238076087,Otu00084,1
1.0486343678009389,Otu00086,1
-0.7165614978409414,Otu00087,1
-1.2354876237697914,Otu00088,1
-0.8498978716023738,Otu00092,1
-1.7431726201701478,Otu00093,1
0.410556152582533,Otu00094,1
-0.5908367788374852,Otu00095,1
