mtry,train_AUC,test_AUC,Sens,Spec,ROCSD,SensSD,SpecSD
32,0.6891156462585034,0.7847222222222221,0.6190476190476191,0.6982142857142857,0.1833758716988599,0.21879442463635276,0.1938777374984185
2,0.6816666666666666,0.5795454545454546,0.37333333333333335,0.7982142857142858,0.1491294972629247,0.21931430740400584,0.1572713219486725
2,0.6669642857142857,0.6264822134387353,0.38666666666666666,0.7964285714285715,0.14734123510702013,0.17860916708808994,0.2070881153720432
2,0.6602040816326531,0.7537878787878788,0.719047619047619,0.5261904761904762,0.12045331410660011,0.1900789508561613,0.18113677600105238
32,0.717687074829932,0.5035714285714286,0.6642857142857143,0.7,0.118739478109624,0.1434950484308161,0.15721499065923025
2,0.6879251700680272,0.687719298245614,0.5833333333333334,0.6875,0.14794343579585856,0.22342362317871822,0.2515893357786673
2,0.7575680272108843,0.59375,0.5523809523809524,0.7178571428571429,0.11342009589543692,0.22329672199094694,0.1544869352143651
32,0.6928571428571428,0.5555555555555556,0.5785714285714285,0.6678571428571428,0.13383476120404625,0.18410303620947427,0.27461062931435537
32,0.65625,0.7058823529411766,0.5357142857142857,0.6678571428571428,0.17869938366423646,0.20458648816905145,0.197812584519045
32,0.7083333333333334,0.6699604743083004,0.7666666666666666,0.6166666666666667,0.10593249686935871,0.15625047241047255,0.17331777940563478
32,0.6136054421768707,0.7928571428571429,0.530952380952381,0.6142857142857143,0.17553715508471832,0.23942748965336724,0.25242587201330613
522,0.6482993197278911,0.7048611111111112,0.5119047619047619,0.6267857142857143,0.12312828599446739,0.2220095354079264,0.183744514163718
2,0.7027210884353742,0.5754385964912281,0.5952380952380952,0.7089285714285715,0.11961800512896353,0.12498425196844146,0.1757817814617816
2,0.686734693877551,0.5573122529644269,0.6761904761904761,0.6,0.15429043665895673,0.19284244506015796,0.17596868637353125
2,0.725,0.6076388888888888,0.5642857142857143,0.7321428571428571,0.11680425964752525,0.23491259102487602,0.20429764644917278
2,0.7032738095238096,0.5368421052631579,0.5404761904761904,0.7464285714285714,0.1245744994049361,0.1891654637832567,0.16405262968365503
32,0.7362244897959184,0.5227272727272727,0.7047619047619047,0.680952380952381,0.0886112632521048,0.16617463274034794,0.18787912036730545
32,0.6668367346938775,0.7881944444444444,0.5190476190476191,0.725,0.18268533100775938,0.2514257655767761,0.10350983390135311
2,0.7125850340136054,0.6214285714285714,0.7166666666666667,0.6714285714285714,0.20238809797023455,0.1573151212283644,0.24327694808466288
2,0.6901360544217687,0.6464285714285715,0.6142857142857143,0.6571428571428571,0.13317483676576322,0.18605991443927117,0.16768397011103817
2,0.7131590136054422,0.6805555555555556,0.4857142857142857,0.7589285714285714,0.1291036785708631,0.17359013478720403,0.1480336918505463
32,0.6590136054421769,0.6909722222222222,0.5,0.7428571428571429,0.12769219322830627,0.22475876600803646,0.18427402448466046
2,0.7136054421768707,0.6607142857142857,0.6190476190476191,0.6571428571428571,0.14629629141475461,0.20604372993249476,0.20426295799549732
32,0.7264030612244898,0.5,0.6047619047619047,0.7107142857142857,0.18478858889242608,0.2079304494452421,0.1558569318957442
2,0.70625,0.6785714285714286,0.45,0.7535714285714286,0.15175523607271352,0.15811388300841897,0.12423233664947204
