mtry,train_r2,test_r2,RMSE,MAE,RMSESD,RsquaredSD,MAESD
2,0.17003429817123422,0.20056446225831348,8.847833338745687,6.159539445892139,2.0415766721339987,0.12297722312442051,0.7459529225425169
32,0.1848045355738134,0.09409076772689906,8.101856772810743,5.861333991563533,2.5631685747817503,0.15528254362459648,1.0607752382841402
2,0.1948641636031284,0.09425699376212493,8.664519301235856,6.092335244696245,1.914420621366176,0.08645211016880239,0.6732327316103043
32,0.1229127927497758,0.24437269931037986,8.432744745075194,6.153386685305766,1.8805276558597575,0.10246088349116311,0.8692743098593798
2,0.14036967335646455,0.1613504316679657,8.118979656700102,6.009568597982675,2.3470107576710757,0.09234511906046211,0.952990624159904
2,0.17184269544701733,0.11222164808826951,8.431385154602964,6.031601018640384,2.370690363905865,0.09356317061524795,0.9296736724763404
2,0.19187417411190738,0.07538130676559629,7.497527316201049,5.637889221734954,2.1053825842031673,0.11014369486058162,0.9995672468239167
2,0.15580368526969196,0.1512055270518372,8.498825104368459,6.074937472579045,2.3236543000014134,0.1042771340610063,0.7757289613613323
2,0.14445882502220606,0.11468451881008723,8.871927835502545,6.199697067549812,1.762147827460475,0.10178738411035262,0.417793268983446
2,0.17147248682372962,0.06948664499667845,7.772993116396291,5.619685623145284,2.6574897802867277,0.07075210368767444,0.8297442821499479
2,0.18191308154860117,0.22625823080765461,8.418124687042834,6.104877740017476,2.8030148645251263,0.12184421518677936,1.2097438372840492
2,0.17215772920045316,0.1170836182590631,8.635245186268307,6.086514008681694,2.20731525990783,0.12665869131550225,0.8768762954209046
2,0.17561561345116075,0.09120659504606166,8.430839747221507,5.9093620497431,1.975991593756628,0.11420643520408813,0.7182203702757635
2,0.1791931308943997,0.07887195447785889,8.237532043226956,6.139969181997419,3.4298049538771376,0.1418038819987469,1.3525703036242445
2,0.1639340296221691,0.1994346393884805,8.750832627918133,6.132979941172843,2.3935339594355023,0.08762758208866074,0.7567944974432189
2,0.18466679666979127,0.12129550476037021,7.435572553466848,5.595053337192511,1.8098871784061785,0.12128629906568986,0.9335741424574888
2,0.17871760479605925,0.09184650024431218,8.689106368219877,6.3083437424261435,3.173070663998744,0.12468655507253398,1.3499157003787143
2,0.20106314318196217,0.11639586570622984,8.817244250774884,6.157465933210629,2.326423079114193,0.12321812729250003,0.7496675255503821
2,0.14028494058677837,0.2011999928775251,8.575148504910013,6.06635029586025,2.3036707133799785,0.11385862108002665,0.79989508449944835
2,0.2285077510146261,0.16871016991518006,7.400447106113791,5.514885095542778,2.2459624379492213,0.10492729751762823,0.8941503111071766
2,0.13508871751216653,0.26127086478609607,9.018544892716793,6.3739017824973105,2.443883101153395,0.07995445784874614,0.8764896785812668
2,0.1775222668503802,0.1849965301134867,8.490476594741414,6.026002464208073,2.3981268437785634,0.1308788891058381,1.0542993795650446
2,0.159265926074642,0.1384559058503888,8.5842600492299,6.0718023732037505,2.4100184904409394,0.0705334840690815,0.8693551460943633
32,0.14192180177611452,0.08986669182178053,8.823498604003472,6.077358656331278,2.218837474573572,0.1198462596327368,0.894740565145355
2,0.24256777140202465,0.061768912298023726,8.408617789791139,5.954073737100064,2.6089821671830498,0.12196209101523077,1.0517537950325795
2,0.15638592354135497,0.22649581751407055,8.507120062382274,6.056619848136841,2.221661026049649,0.1389748857271297,0.7453941239147642
2,0.20157575315947635,0.11266048133095452,8.338715088808996,6.064574398687396,2.6110462826836156,0.11527740688310645,1.1958775422569297
2,0.14951087247317046,0.1699520162849011,8.944088195093787,6.238748079455406,2.155050085196687,0.1413023112966781,0.8749294331478339
2,0.18468274790766953,0.1523405989113651,8.783539237093846,6.231405386844589,2.4544879321948643,0.09210203855082888,0.9849661703810745
2,0.19120494295681634,0.060538596963708446,8.224438571310433,5.885985069717703,1.9949564538180844,0.13812210486073137,0.6558014612077017
2,0.204889427960316,0.06492857211491998,8.785644416956105,6.144102939750568,2.0964485195809335,0.11238593474687586,0.8338040777459088
2,0.16390298444649648,0.11709878641130855,8.180434806305271,5.995992151265894,2.2027644398148447,0.10308517817633558,0.7752714433266568
2,0.1981170671073327,0.10689571244453788,8.236801997751,5.94742527403603,1.900310215396755,0.11400370218732786,0.8137828190375266
2,0.16379763413444917,0.12026418997441035,8.629515119021768,6.035598566317636,1.784065232099238,0.10982575456903157,0.41550940590762003
2,0.14910235542469663,0.1589823134026218,8.146196106590592,5.950893646325236,1.5950096664075748,0.0803730310360425,0.44523012308425736
2,0.13536288679608682,0.2905986460103406,8.687779264575681,6.215618549895253,2.4144478471938022,0.05639307133912534,0.880307873570605
2,0.22466046132867648,0.03993506092468668,8.240361058270015,5.839229643670836,2.5101342402296867,0.09973290433809223,0.9575643199225633
2,0.15575678660251993,0.16203797368521622,8.676154805484916,5.987685568985688,2.036102701364274,0.08746921275759213,0.6386899557280891
2,0.13998288052678456,0.16267583506368277,8.663076388951596,5.881895684389446,2.10219593461707,0.09862228596541821,0.7499246457596257
2,0.14063796524870018,0.11375363472255617,8.170668599230527,5.87915825699077,2.261406752873201,0.06983712729404148,0.7890950606636009
2,0.14724063047659,0.21304849202456544,8.469859671883524,6.077554030013549,2.311130144858932,0.07355051972927507,0.7979815690605572
2,0.17677921369133057,0.12979067008606848,8.628372490268399,6.068443308735914,1.9336256620349714,0.12762848167679347,0.6883657451795233
2,0.2218607644187764,0.03721606404799116,8.54414985368788,5.940544006782499,2.316176016245461,0.09029534849975243,0.8441790916559204
2,0.17176001308892677,0.09579351027714833,8.670954902983933,6.167584060987846,2.3816977376433948,0.09676132325859742,0.946945687274423
2,0.18433128509549263,0.17098278035211145,8.109796096386917,5.950771163791502,2.2741394020153494,0.13692793745041287,0.8266067595333777
2,0.18316719848095336,0.18589801400746186,8.154706062284092,6.066356446288674,2.947832070286559,0.13516470851375176,1.276836835765162
2,0.17610254233470832,0.11956208058880302,7.506950591674188,5.710394736972524,1.4471672929136388,0.08140900061163464,0.6451401362324516
2,0.21624659066314694,0.06493936245179677,7.850304382787563,5.823711367346738,2.8457996814021214,0.11473285101995372,1.150959975764689
2,0.18873890466302914,0.11413826176434816,8.134132986145255,5.852843893084877,2.221113485876174,0.08290135889249846,0.7406833900067927
2,0.18266948405314373,0.052017154850876435,8.394341917655288,5.796289836725172,1.7011598348197985,0.10294884285994069,0.3120856344233667
2,0.16149504787083604,0.1703391126804389,8.54863912886107,6.061489218754354,2.6692386107860826,0.0935800414941229,1.11765060711339
2,0.14331718129989196,0.16075748566649917,8.683569912279891,6.139698407393991,2.0164766225348205,0.08383774971130786,0.6550422647004698
2,0.17921142933852993,0.1547281207209118,8.546358526155723,6.1681243429655135,2.85533508708607,0.0818407066328319,1.2540421775369046
2,0.18850045974977717,0.08123993619771364,8.039806078628851,5.75097674641661,2.7175146094636022,0.08757499191739962,1.0002940783190566
2,0.17488022471167364,0.21024679260375645,8.367720275211768,6.001386533898131,2.338293048601304,0.12941919257245538,0.6922338222104116
2,0.1503675946687183,0.2857303500791488,8.217474862679552,6.098112850199595,2.5773160360704375,0.12425817103899998,1.0414722289436686
2,0.1979096587128447,0.10427315288823569,8.35472965353321,5.9716874182583615,2.582441723722856,0.09961036536770382,0.8673289968896893
2,0.2116496524299286,0.06757758529879965,8.7454232556531,6.144440109187785,2.5685046569951977,0.1146839675709412,1.1020184042246208
2,0.1656289743792149,0.13880669523430533,8.403139381478677,6.113003960057782,2.4948595883231746,0.06820946227884862,0.8872355106666906
2,0.12862770575328641,0.23749564085360175,8.241435195735555,5.816477241103054,2.4523505587986585,0.08712926603994145,0.8070152310173776
2,0.16904898033569218,0.18992694570213797,8.451243740747625,6.130662751198922,3.193042760454104,0.12714354183045784,1.2544153844257777
2,0.13582560433176327,0.10667490067245222,8.786103677808834,6.145672081381164,2.021311824219789,0.07345082158231067,0.7074943791404138
2,0.2165355297959345,0.04502274470436429,7.752128765224653,5.680784677798524,3.1018052222798844,0.09372535497378325,1.253955314664942
2,0.1791714237710928,0.0411748032484649,8.401349628721738,5.852397519390012,2.318128274512402,0.11623334248335328,0.8120832657578586
2,0.12332781890405539,0.19086315757814631,8.531200323343073,6.047765280501804,2.0370999395971223,0.08544018812107625,0.8421666084474053
2,0.144898032684859,0.20256304672998882,8.800422775724023,6.235638412599628,2.442603025976598,0.06786662083913465,0.8815265558247452
2,0.18219229735368078,0.09225806341464682,8.366027416773193,6.178214225528504,3.1780476010895593,0.08774032942295891,1.4364079171401578
2,0.20833739311119992,0.11088703156454827,8.32281259368439,5.930212646174424,2.7293340426517525,0.11594155332200988,1.1403241088233833
2,0.23635186842840694,0.09819645433891411,8.731910387398862,6.162716391886856,2.4464101410669516,0.13057856640533516,1.0082335131069902
2,0.1447709404901745,0.1468825821820957,8.407985183942447,6.018015025738394,2.5971877309331144,0.08842813895064797,1.0454088860552484
2,0.16160514951234867,0.17112698546328975,8.499994931311429,6.1149239932080475,2.1485732732741236,0.11873890290235974,0.7730570791590786
2,0.13445824978810356,0.26495282134510845,8.916822455834692,6.29051080896947,2.4686282634233017,0.08733337302271073,0.990979355747657
2,0.17286893038000203,0.12681321880865482,8.196186045869712,5.950309048504031,2.2751965157280227,0.1003412695598545,0.9218745731559851
2,0.18773391610011794,0.07507927799934444,8.02404972347989,5.861607342743618,2.537235833779639,0.08567643390119145,0.8969651187039932
2,0.19834797882469915,0.15797098205783922,8.503341648030926,6.1505899173371645,2.721317410066217,0.08018573253246662,0.917293949280101
2,0.13966752704512178,0.13986677336427478,8.222887196629168,5.976370793623516,2.2455836615109703,0.07851830134177637,0.6366301771730531
2,0.17442792869293225,0.10748078878382428,7.828994897894158,5.844817279829519,2.022415215022174,0.11716216547166805,0.8921844984904778
2,0.18114189418202242,0.08305420932343932,8.64688775802649,6.147581888729548,2.4426515385719583,0.10599136318112755,0.918105613725438
2,0.19834582276687576,0.14521593442568104,7.9459440307788105,5.8397536198657845,2.780167792210808,0.09466341878377152,1.1379639590386328
2,0.16766474025135836,0.17108502638512346,8.944277043677694,6.268325058932229,2.2218976985302357,0.0986249972777777,0.8048299302963733
