Overall,otu,run
1.0790422798369808,Otu00001,1
1.4098781670418237,Otu00002,1
0.8360491016051856,Otu00003,1
0.373103210864386,Otu00004,1
0.3607678983173182,Otu00005,1
2.0362266756657634,Otu00006,1
3.0292434492727334,Otu00007,1
-0.6928564231013994,Otu00008,1
2.1661640686932255,Otu00009,1
-0.4909206770040446,Otu00010,1
0.008710592508750836,Otu00011,1
0.45445834407337893,Otu00012,1
3.158728224072916,Otu00013,1
-0.4273340659662368,Otu00014,1
-0.2726462977718526,Otu00015,1
-1.2444647255981887,Otu00016,1
-0.30691776818693295,Otu00017,1
-0.11289809959054553,Otu00018,1
-0.4203298699977428,Otu00019,1
-1.4002065131033181,Otu00020,1
-1.0173232208348286,Otu00021,1
-0.09494266628541392,Otu00022,1
1.971564184294984,Otu00023,1
0.17446097788614678,Otu00024,1
-0.7406724431015993,Otu00025,1
0.08048123071574181,Otu00026,1
-1.1176109636331795,Otu00027,1
1.3600944771563968,Otu00028,1
-0.5059315256007931,Otu00029,1
0.6317121040923325,Otu00030,1
0.2709825885013979,Otu00031,1
0.8327150391042242,Otu00032,1
0.9771649341881985,Otu00033,1
-0.6567620107413279,Otu00034,1
0.700772921233818,Otu00035,1
0.7261541649802786,Otu00036,1
-0.7844377630062216,Otu00037,1
0.5173295143160892,Otu00038,1
-0.4290633920291874,Otu00040,1
0.5360124158963356,Otu00041,1
-0.9230684051999039,Otu00042,1
1.3155876843934702,Otu00043,1
-0.26769213197723934,Otu00044,1
1.452203375881162,Otu00045,1
-1.2901821688886013,Otu00046,1
-0.6406511613691531,Otu00047,1
0.2807397065773005,Otu00048,1
-0.017352213076490042,Otu00049,1
0.527704796375613,Otu00050,1
0.04398301728988968,Otu00053,1
0.8077323935088669,Otu00054,1
-0.07722159083291003,Otu00055,1
0.3294933764157789,Otu00056,1
-0.7585571070717151,Otu00057,1
-0.5552063160270886,Otu00060,1
-0.5500161808103763,Otu00061,1
-0.8281907496395349,Otu00062,1
0.6150011466702885,Otu00064,1
-1.0207691623021586,Otu00065,1
0.5633909606982667,Otu00066,1
1.2735740844500807,Otu00067,1
0.0965582791811817,Otu00068,1
1.0786194784418148,Otu00069,1
1.2545213962928479,Otu00072,1
0.6701033444353774,Otu00073,1
0.7903267551886924,Otu00074,1
-0.6125133806434346,Otu00075,1
0.6893061329048601,Otu00078,1
0.6058477201390531,Otu00079,1
0.5702672372143713,Otu00080,1
-0.6884620857472417,Otu00081,1
1.217513024100094,Otu00082,1
0.8189364227186654,Otu00083,1
1.4163041323108079,Otu00084,1
-0.5663809151694893,Otu00086,1
-0.08387445463736143,Otu00087,1
-0.4572685508197515,Otu00088,1
0.7393395062087564,Otu00092,1
-0.8082035182123677,Otu00093,1
0.7172006882410438,Otu00094,1
-0.8043466746850051,Otu00095,1
-0.05284845922768966,Otu00096,1
-1.1908114348315144,Otu00097,1
-0.324354966391208,Otu00098,1
0.6803276066866271,Otu00099,1
0.34230517972886076,Otu00100,1
0.5796764156119544,Otu00101,1
-0.821884539595149,Otu00102,1
-1.1479284768207543,Otu00103,1
0.2067743881433628,Otu00105,1
0.7836384217220991,Otu00106,1
0.3218624308298734,Otu00107,1
-1.2626815209672508,Otu00110,1
-0.04656542012198081,Otu00111,1
0.5380297291793025,Otu00112,1
2.471447715614722,Otu00113,1
1.2026669520638877,Otu00114,1
-0.385584098763381,Otu00115,1
-0.043811121125369404,Otu00116,1
0,Otu00117,1
-0.5547340037488733,Otu00118,1
0.024297658481319734,Otu00120,1
1.7772918012266437,Otu00121,1
0.6549795933763382,Otu00122,1
0.17420965391558013,Otu00123,1
0.12192666147826042,Otu00124,1
-0.19547935861491628,Otu00125,1
0.6164732111904188,Otu00126,1
-0.9117015834282235,Otu00127,1
0.3097237869628098,Otu00128,1
0.7116312773041519,Otu00130,1
0.8845912227613646,Otu00131,1
0.11489851265005241,Otu00132,1
-0.3246471053536346,Otu00133,1
-0.4254590910560587,Otu00134,1
-0.5612782973294917,Otu00135,1
1.2086288512019534,Otu00136,1
0.9555293849849393,Otu00137,1
-0.7007325405802334,Otu00138,1
-0.43771090409239305,Otu00139,1
-0.14296890274062268,Otu00140,1
0.8893929662986928,Otu00141,1
-1.14892270380931,Otu00142,1
0.4424229307611576,Otu00143,1
0.3864852134509865,Otu00144,1
