statistic,pvalue,model,scfa
3.61688214600824,0.163909460618439,class_train,acetate
2.03956463599097,0.360673443746571,class_train,butyrate
0.990956019720264,0.60927959602255,class_train,propionate
0.621850079744816,0.732768802253575,class_test,acetate
0.671501668520579,0.71480118759585,class_test,butyrate
0.31237322515213,0.855399547162706,class_test,propionate
