mtry,train_AUC,test_AUC,Sens,Spec,ROCSD,SensSD,SpecSD
5230,0.5758875739644971,0.43703007518797,0.4807692307692308,0.560989010989011,0.0933403482365428,0.1731955908475166,0.11409683132841957
2,0.44914060298675684,0.5177073625349488,0.3891025641025641,0.49615384615384617,0.129182752773998,0.1319277905680706,0.14872539182731115
2,0.46916737109044804,0.49722222222222223,0.475,0.5203296703296704,0.07667222079037228,0.13868986397532357,0.10559525358144185
5230,0.5452469005353621,0.566820276497696,0.4544871794871795,0.5840659340659341,0.06431685415607027,0.10213809318577459,0.12135133649451091
5230,0.5665746753246753,0.46616541353383456,0.4053030303030303,0.6661904761904762,0.12963822294769287,0.1203276866234289,0.16373767958166996
5230,0.5299714708368555,0.5588235294117647,0.4634615384615385,0.5934065934065934,0.12012641552804515,0.12095036349789315,0.15757303415558563
2,0.5035819949281488,0.4811059907834101,0.46153846153846156,0.5560439560439561,0.07643142130152149,0.1213253809109264,0.12749147263536859
5230,0.4477740208509439,0.5333333333333333,0.3801282051282051,0.5357142857142857,0.09166595186173111,0.13405629387021756,0.12357548810307102
5230,0.5048605240912933,0.5004659832246039,0.4608974358974359,0.5593406593406594,0.05630433868510352,0.11634806690052076,0.1357487610257781
5230,0.5025359256128487,0.5156695156695157,0.5076923076923077,0.5104395604395605,0.09746191160497081,0.18203322409537281,0.18669553862087448
5230,0.5418727106227106,0.606203007518797,0.49551282051282053,0.5521978021978022,0.1328091575374143,0.15678723660747004,0.12660566900656472
102,0.48701923076923076,0.5009191176470589,0.38846153846153847,0.5428571428571428,0.1259839998003801,0.13241658320811062,0.1268848818521355
5230,0.5346153846153846,0.4786324786324786,0.5538461538461539,0.5192307692307693,0.12367185377755507,0.0945594303312091,0.16277198830277542
5230,0.5417758523527755,0.5027777777777778,0.46474358974358976,0.6269230769230769,0.06684156971267616,0.18403998849246625,0.12385205286418009
5230,0.5222157650042265,0.5101102941176471,0.43525641025641026,0.5813186813186814,0.13418885617812584,0.15483567105734175,0.14048466718458527
5230,0.5313675213675214,0.5027649769585254,0.4032051282051282,0.6376190476190476,0.08776240514612273,0.12471935036792972,0.11053022761639107
2,0.5132127594627595,0.49400921658986174,0.3942307692307692,0.6157142857142858,0.04316169398457599,0.12279355139482571,0.11998677175766252
