mtry,train_AUC,test_AUC,Sens,Spec,ROCSD,SensSD,SpecSD
2,0.7681972789115646,0.6529411764705884,0.7261904761904762,0.6785714285714286,0.11864244057925966,0.1215348637389965,0.1280953364410236
2,0.7770975056689342,0.7745098039215685,0.7595238095238095,0.6333333333333333,0.14824158860827313,0.21220328535616173,0.14117171551974073
2,0.7674603174603174,0.7000000000000001,0.6880952380952381,0.780952380952381,0.1616594780644567,0.19966272897412732,0.13645255428785685
2,0.8345521541950114,0.6626984126984128,0.8666666666666667,0.6142857142857142,0.11178107609979056,0.08263120688774837,0.17271708582521197
2,0.8310657596371882,0.5198412698412699,0.830952380952381,0.7404761904761905,0.08234472544439365,0.1043582893560412,0.17903819067824717
2,0.8269274376417234,0.615079365079365,0.8142857142857143,0.7142857142857143,0.10202508557114699,0.17453100961782173,0.19825390471106027
2,0.7469047619047618,0.8354978354978355,0.8142857142857143,0.48,0.13879157588597033,0.13552618543578768,0.22288789187768593
32,0.817687074829932,0.5714285714285715,0.7119047619047619,0.7619047619047619,0.12693299505050123,0.19744207030475616,0.14847846772912468
2,0.7840419501133787,0.8039215686274509,0.7547619047619047,0.6619047619047619,0.19144910596277132,0.17317234805683984,0.2595614263306486
2,0.7797335600907029,0.7450980392156862,0.7952380952380953,0.6142857142857143,0.11779191509679562,0.10420728610901495,0.18941503352604822
2,0.8321428571428571,0.6731601731601732,0.7333333333333333,0.8261904761904761,0.096298658323261,0.1956312984628779,0.08982640518679942
2,0.7653061224489796,0.7313725490196079,0.7880952380952381,0.65,0.1965904515512157,0.19454969616567305,0.23784378256115557
32,0.7171768707482993,0.753968253968254,0.6285714285714286,0.6976190476190476,0.21799821737109473,0.2384124870542043,0.23356807110510233
522,0.7257936507936508,0.6349206349206349,0.7238095238095238,0.6428571428571429,0.1648983414257253,0.22980268026481088,0.22193859450967562
2,0.7820294784580499,0.702429149797571,0.6761904761904762,0.7738095238095238,0.18901213495710348,0.24926194911052194,0.14428300764045907
32,0.7857142857142857,0.5991902834008098,0.7595238095238095,0.6238095238095238,0.10713469170008776,0.21190624813699122,0.1538127180365161
32,0.8096371882086167,0.59375,0.7547619047619047,0.6452380952380953,0.12950252589376443,0.2087920120799405,0.15325887968587634
