"mtry","train_auc","Sens","Spec","ROCSD","SensSD","SpecSD","test_auc","run"
2,0.545715782614821,0.31599358974359,0.741291208791209,0.122186258967149,0.133102563711623,0.128173832065491,0.531783681214421,"run_49"
2,0.531950989715413,0.325480769230769,0.704010989010989,0.112805988662243,0.129811221698612,0.125181723022424,0.421726755218216,"run_50"
2,0.456700919273035,0.215769230769231,0.733434065934066,0.110405236390681,0.114665542744248,0.125724282929334,0.653700189753321,"run_51"
541,0.48848073400958,0.417083333333333,0.581126373626374,0.100219612865279,0.141994652481563,0.135631565698645,0.536053130929791,"run_52"
541,0.50318241053818,0.440833333333333,0.564917582417582,0.103272991837208,0.127694689960489,0.135623847697832,0.578747628083492,"run_53"
2,0.50908063891237,0.271282051282051,0.743626373626374,0.10544233115874,0.116332347419859,0.119413704852979,0.608159392789374,"run_54"
32,0.540296914623838,0.443397435897436,0.619340659340659,0.101050726972815,0.141280342439034,0.142694742814148,0.518500948766603,"run_55"
2,0.511663584812623,0.304839743589744,0.715247252747253,0.10047355260626,0.120304317948707,0.12409616470203,0.51280834914611,"run_56"
2,0.546822168216399,0.319967948717949,0.746593406593407,0.115749723243677,0.126715963967067,0.12874987675315,0.421726755218216,"run_57"
2,0.536476472245703,0.321538461538462,0.678901098901099,0.109269051726477,0.119397637095572,0.139591112196833,0.533206831119545,"run_58"
2,0.557462841645534,0.340416666666667,0.743901098901099,0.106467498814587,0.140062420067163,0.117321207457863,0.515654648956357,"run_59"
541,0.525014880952381,0.445608974358974,0.591565934065934,0.104520232300785,0.1410592806103,0.131630095018058,0.502371916508539,"run_60"
2,0.514451253874331,0.297564102564103,0.731483516483517,0.113297607867901,0.132613862230851,0.13623682442365,0.515654648956357,"run_61"
32,0.535559840800225,0.485032051282051,0.570164835164835,0.109689010348064,0.139984085106149,0.132102280293504,0.547912713472486,"run_62"
2,0.493428078331924,0.277211538461538,0.708049450549451,0.10487875153002,0.107557271525809,0.127889334082168,0.622865275142315,"run_63"
2,0.53454097985348,0.296185897435897,0.728214285714286,0.107731528858124,0.130292087357763,0.128865672577076,0.496679316888046,"run_64"
541,0.519229536489152,0.453814102564103,0.573351648351648,0.106128199607095,0.141671771721022,0.131367603006488,0.533206831119545,"run_65"
2,0.509865278951817,0.287916666666667,0.720934065934066,0.107352625192561,0.131262314547432,0.126371333474194,0.545066413662239,"run_66"
2,0.538604272330234,0.319871794871795,0.728049450549451,0.109686024783563,0.131531389702835,0.130147346376074,0.51280834914611,"run_67"
2,0.565600081008735,0.337692307692308,0.749807692307692,0.103040343780123,0.139753016707882,0.119388849523171,0.604838709677419,"run_68"
541,0.545668762327416,0.467435897435897,0.606758241758242,0.106121331005161,0.138323732288722,0.130061657332269,0.503795066413662,"run_69"
2,0.491320442378135,0.279358974358974,0.731043956043956,0.104296318313688,0.124671638796525,0.131594906721295,0.531783681214421,"run_70"
2,0.495373960974923,0.283974358974359,0.739807692307692,0.0971112826501927,0.12503158888419,0.121417454850087,0.528937381404175,"run_71"
2,0.520756198929276,0.290032051282051,0.760384615384615,0.106266827177547,0.116707575365701,0.111530076039604,0.481973434535104,"run_72"
2,0.540499700619893,0.32125,0.736126373626374,0.105594220244254,0.116093218326487,0.126914999674856,0.480550284629981,"run_73"
2,0.47574642504931,0.218237179487179,0.737912087912088,0.110084562158356,0.114011532442837,0.135114969788542,0.602466793168881,"run_74"
2,0.512022752888137,0.259391025641026,0.755054945054945,0.10166944190322,0.116950387646441,0.121020053486797,0.545066413662239,"run_75"
32,0.585286172161172,0.526346153846154,0.609642857142857,0.0920855650165052,0.133145982946245,0.131057220896193,0.456831119544592,"run_76"
2,0.496562940264863,0.246089743589744,0.748626373626374,0.106092712556148,0.114534640111464,0.125134983816259,0.51280834914611,"run_77"
2,0.516007237954353,0.277596153846154,0.740851648351648,0.100063942432543,0.124374544067493,0.12559244651509,0.570208728652751,"run_78"
2,0.539208932093547,0.275608974358974,0.755357142857143,0.114461417819764,0.121416207724509,0.129785421149295,0.546489563567362,"run_79"
2,0.470471787827557,0.239807692307692,0.709752747252747,0.10492633312877,0.11091388531661,0.121456856485679,0.602466793168881,"run_80"
2,0.492476665962243,0.224326923076923,0.744258241758242,0.1179710138537,0.116140023000385,0.119626131522478,0.608159392789374,"run_81"
32,0.547777895181741,0.466858974358974,0.596758241758242,0.107121458786778,0.133592375578162,0.144119306951331,0.552182163187856,"run_82"
2,0.539181195407157,0.32400641025641,0.71,0.104203806892293,0.128602010190997,0.125957172858054,0.493833017077799,"run_83"
2,0.51321807199211,0.280224358974359,0.739505494505495,0.106241414904871,0.128252435383504,0.133391933520823,0.531783681214421,"run_84"
2,0.54019864750634,0.322211538461538,0.7175,0.116716278511766,0.129213400081727,0.131573609355664,0.519924098671727,"run_85"
2,0.527263577768386,0.315769230769231,0.712142857142857,0.112186511354369,0.125855022613128,0.137172865764129,0.500948766603416,"run_86"
2,0.472787933220626,0.222051282051282,0.766510989010989,0.101764315080495,0.124972186915608,0.129515193515445,0.481973434535104,"run_87"
2,0.532504578754579,0.318205128205128,0.746208791208791,0.111487780171317,0.141172043345954,0.122560941142133,0.456831119544592,"run_88"
2,0.494951923076923,0.263044871794872,0.711373626373626,0.110279258340185,0.119432112550012,0.129823957061442,0.526091081593928,"run_89"
32,0.534603057199211,0.470320512820513,0.60956043956044,0.112715215201119,0.136476676987612,0.153650428103203,0.484819734345351,"run_90"
541,0.539784710481826,0.452211538461538,0.589258241758242,0.104749167807171,0.141876405435281,0.132805284336774,0.515654648956357,"run_91"
2,0.524616000986193,0.291923076923077,0.729285714285714,0.106962511757448,0.131553115140936,0.132392507115938,0.483396584440228,"run_92"
2,0.491207646520147,0.264326923076923,0.737747252747253,0.114184259224419,0.121683735126415,0.124204030189237,0.587760910815939,"run_93"
2,0.530523827134404,0.25599358974359,0.766703296703297,0.115016443420219,0.123708472418147,0.125821818654296,0.55550284629981,"run_94"
2,0.521311460974923,0.301378205128205,0.716236263736264,0.102310254838232,0.124522680489342,0.13090734704579,0.486242884250474,"run_95"
2,0.524099306142575,0.298333333333333,0.738681318681319,0.10313003794736,0.131012050620096,0.131976964679373,0.527514231499051,"run_96"
2,0.56668920822767,0.346891025641026,0.72739010989011,0.110499951122042,0.140446353166403,0.136357443633236,0.456831119544592,"run_97"
2,0.4954210693153,0.254038461538462,0.739368131868132,0.106687270154379,0.115327889820078,0.117705642640939,0.543643263757116,"run_98"
2,0.507294836573683,0.287019230769231,0.704587912087912,0.105176856492059,0.129860523719262,0.126371798660035,0.51707779886148,"run_99"
32,0.47772603198084,0.396057692307692,0.588406593406593,0.107403308491641,0.143135690886089,0.129034276222133,0.499525616698292,"run_100"
