Overall,otu,run
2.49097369700712,Otu00001,1
-0.6024745089614603,Otu00002,1
0.4135752869014181,Otu00003,1
-0.4422339453584635,Otu00004,1
2.4789114162499897,Otu00005,1
-1.2859246179994617,Otu00006,1
3.2786651644775686,Otu00007,1
0.8031995889624401,Otu00008,1
1.3145633940614538,Otu00009,1
0.6142822719930188,Otu00010,1
0.41412467541421233,Otu00011,1
-0.8032877821869382,Otu00012,1
0.40442682394204094,Otu00013,1
1.1614119281785746,Otu00014,1
-0.16633594366287163,Otu00015,1
1.1882483821706946,Otu00016,1
-1.2895627717220588,Otu00017,1
-0.07134133183000865,Otu00018,1
-0.5465314777535698,Otu00019,1
-0.47448243648086613,Otu00020,1
0.0051623849078710204,Otu00021,1
0.06212388244701857,Otu00022,1
-0.4375859529669672,Otu00023,1
1.3458687941071887,Otu00024,1
0.47500457817018304,Otu00025,1
-0.7759786145441383,Otu00026,1
-0.9885965285819829,Otu00027,1
0.5679040561892533,Otu00028,1
-0.23784350123938805,Otu00029,1
-0.3524935832317581,Otu00030,1
-0.5494339400263939,Otu00031,1
-0.8901052478310609,Otu00032,1
2.4292339777883583,Otu00033,1
0.29448638704762375,Otu00034,1
-0.36502499992728815,Otu00035,1
0.3769579080664312,Otu00036,1
0.8956935392411208,Otu00037,1
0.9754729985826374,Otu00038,1
0.42989265838660773,Otu00040,1
2.190591538203657,Otu00041,1
-0.3238078474515039,Otu00042,1
0.8421521704487203,Otu00043,1
0.1338496091968448,Otu00044,1
0.4920105874319449,Otu00045,1
2.16271392812265,Otu00046,1
0.7544611450116339,Otu00047,1
0.33718789503735136,Otu00048,1
-0.07177043621384183,Otu00049,1
0.1094751212015922,Otu00050,1
-0.5738440831485092,Otu00053,1
1.564369792975214,Otu00054,1
1.8016113119815778,Otu00055,1
0.7100180941857474,Otu00056,1
0.21733318974342064,Otu00057,1
0.5846182730758009,Otu00060,1
0.4922613470795336,Otu00061,1
-0.11250952378209589,Otu00062,1
-0.4658726155669295,Otu00064,1
0.43448789760074924,Otu00065,1
1.2108306501231265,Otu00066,1
1.4897654814690084,Otu00067,1
0.04944616871059804,Otu00068,1
0.2697166169751388,Otu00069,1
1.7414085984295196,Otu00072,1
0.45303534531585987,Otu00073,1
2.8049209957123433,Otu00074,1
-0.8983792146533573,Otu00075,1
-0.2478203088691132,Otu00078,1
0.3720029436299678,Otu00079,1
0.5293450330035689,Otu00080,1
1.5564496496279547,Otu00081,1
-0.29890479639748296,Otu00082,1
0.03613853184456038,Otu00083,1
-0.06273896091458256,Otu00084,1
-0.03633526035483192,Otu00086,1
-0.6615262008037255,Otu00087,1
-0.4123576390830122,Otu00088,1
1.9999288588490196,Otu00092,1
-0.0021671354387789443,Otu00093,1
4.010554267464797,Otu00094,1
1.9020889027325911,Otu00095,1
0.5857774806715034,Otu00096,1
-0.16492247202157215,Otu00097,1
0.4818897256138698,Otu00098,1
-0.583804656087201,Otu00099,1
-0.7518898881150722,Otu00100,1
-0.05340898724721513,Otu00101,1
-0.3118078840346086,Otu00102,1
-1.4889333446333934,Otu00103,1
-1.0122294561950855,Otu00105,1
-0.1998653499961005,Otu00106,1
8.556436486454336,Otu00107,1
-1.5088465315402162,Otu00110,1
-1.052026282964527,Otu00111,1
0.30319379526399165,Otu00112,1
1.1949455501499693,Otu00113,1
0.45480560087737254,Otu00114,1
-0.025879568854913673,Otu00115,1
0.2043621242988101,Otu00116,1
0.17982261412795364,Otu00117,1
-6.383078144398535e-4,Otu00118,1
0.23622572123985705,Otu00120,1
-0.11655365724705113,Otu00121,1
0.43924870946842204,Otu00122,1
0.008782976130540548,Otu00123,1
-0.21554863156806847,Otu00124,1
-0.37881036227981246,Otu00125,1
-0.05733851577103688,Otu00126,1
-0.8578616273544785,Otu00127,1
-0.2711381253524725,Otu00128,1
-0.21314377114665117,Otu00130,1
0.8662784828865306,Otu00131,1
-0.4287356699645406,Otu00132,1
0.9888719880932635,Otu00133,1
-0.13801887600553187,Otu00134,1
-0.15193826457988285,Otu00135,1
0.02245077022362632,Otu00136,1
1.0394185107724143,Otu00137,1
0.40187410899319165,Otu00138,1
1.7620665202210974,Otu00139,1
-0.21362854488495073,Otu00140,1
0.072501328647522,Otu00141,1
-1.3574028057452496,Otu00142,1
1.5097906735728546,Otu00143,1
-0.8437051913868863,Otu00144,1
-0.7195700940250969,Otu00145,1
1.5588994699713687,Otu00147,1
0.7044934090127792,Otu00148,1
0.2705582206269465,Otu00150,1
0.9875501124677089,Otu00151,1
0.8180161501861951,Otu00152,1
0.812932757445274,Otu00153,1
-0.19986553220992825,Otu00154,1
-0.40999579023089683,Otu00156,1
0.7258009081708707,Otu00157,1
1.8777249789393609,Otu00158,1
-0.7222553290752614,Otu00159,1
0.9243692342729177,Otu00160,1
-0.43040873034724125,Otu00161,1
0.4771803178900076,Otu00162,1
0.12804131053890622,Otu00163,1
-0.5005007512521915,Otu00164,1
0.782646091364123,Otu00166,1
0.5061968075048728,Otu00167,1
-0.1717067457983535,Otu00168,1
0.47376408681457033,Otu00169,1
0.24518749064407874,Otu00170,1
-0.46556026162590225,Otu00171,1
1.1837209413219902,Otu00172,1
0.6536323971556532,Otu00173,1
-0.18734930615180567,Otu00175,1
-1.0477227083205385,Otu00176,1
0.8660493433404219,Otu00177,1
1.2124502527611751,Otu00178,1
-1.5818610529689265,Otu00179,1
0.7734649010518717,Otu00180,1
-0.2756355677727439,Otu00181,1
-0.8016326439850948,Otu00182,1
-0.2319462876730376,Otu00183,1
3.369323249565637,Otu00184,1
0.3147826660978186,Otu00185,1
2.390359467229446,Otu00186,1
-0.5005007512521915,Otu00187,1
-0.2343211886881757,Otu00188,1
-0.15459611123319078,Otu00189,1
-0.6551847155378975,Otu00190,1
0.34655842954050275,Otu00191,1
-1.1289814576534491,Otu00192,1
-1.0160584575964844,Otu00193,1
0.563356750169777,Otu00194,1
-0.41369563325342906,Otu00195,1
1.2933875808691688,Otu00196,1
-0.37052804055550226,Otu00197,1
-0.18390549040319615,Otu00198,1
-0.7389704368083005,Otu00199,1
-0.6549187695921224,Otu00200,1
-1.3371212728812625,Otu00202,1
0.5230639548620193,Otu00203,1
-0.4175247374581168,Otu00204,1
-0.5419857934864172,Otu00205,1
1.2754154071975972,Otu00207,1
-0.7263823311003281,Otu00208,1
-0.4923490521821854,Otu00211,1
0.16282832313642587,Otu00212,1
0.9729145068505509,Otu00213,1
0.44626745507286447,Otu00214,1
1.0825229345766065,Otu00216,1
0.08075523823845926,Otu00217,1
-0.403115399923166,Otu00219,1
1.589168438579149,Otu00220,1
0.3001174759092948,Otu00222,1
