mtry,train_AUC,test_AUC,Sens,Spec,ROCSD,SensSD,SpecSD
2,0.7853174603174603,0.8117647058823529,0.8714285714285714,0.55,0.14915392245661582,0.12508500511013043,0.13721210039142745
2,0.7848072562358277,0.6666666666666666,0.7619047619047619,0.6833333333333333,0.17570570841824548,0.15348475877629936,0.19506703049075136
2,0.7563492063492063,0.6745098039215687,0.8285714285714285,0.5333333333333333,0.08857891910447416,0.11268723396380219,0.21942686286812776
32,0.7345238095238095,0.75,0.8285714285714285,0.5266666666666666,0.18511383735160788,0.22131333406899525,0.20110804171997806
32,0.7823809523809524,0.78125,0.7714285714285715,0.6133333333333333,0.12381054130636031,0.1535668142533057,0.17227597727390495
2,0.7897108843537415,0.702429149797571,0.8571428571428571,0.5785714285714285,0.10686391724712244,0.15058465048420855,0.16305613017394222
2,0.7946712018140589,0.6746031746031746,0.8357142857142857,0.5761904761904761,0.12865575172860771,0.17548478725181657,0.2010303517331754
2,0.7792857142857142,0.6875,0.8571428571428571,0.5599999999999999,0.09548941707325832,0.15058465048420855,0.19296260752082142
32,0.7532142857142857,0.714574898785425,0.8035714285714286,0.5566666666666666,0.18863803871379134,0.16602768667834944,0.14993825889839285
32,0.7948412698412698,0.615686274509804,0.8357142857142857,0.6333333333333333,0.12712252709202992,0.15811388300841897,0.20487876571761973
2,0.8024659863945578,0.675,0.8357142857142857,0.638095238095238,0.1309855375660427,0.12470676110805694,0.2419789079385334
32,0.8133333333333334,0.5686274509803922,0.7999999999999999,0.58,0.1333531731271093,0.19284244506015796,0.23104699965457834
32,0.7654761904761904,0.6529411764705884,0.7976190476190477,0.6333333333333333,0.17442722014420822,0.16694987276160816,0.17213259316477408
2,0.7023511904761904,0.7976190476190476,0.9035714285714286,0.3933333333333333,0.1357839189746577,0.0949400097017947,0.27433421088019494
32,0.7898809523809524,0.6901960784313725,0.8053571428571429,0.62,0.11023642393055813,0.12889344594727561,0.17155785836105586
522,0.795952380952381,0.59375,0.7857142857142857,0.6466666666666667,0.17070707223179749,0.1934294858246657,0.17998628205614747
2,0.7733333333333333,0.71875,0.9142857142857143,0.4933333333333333,0.17031827393702023,0.12046772038736683,0.16982198377371377
2,0.7499433106575963,0.6041666666666666,0.6595238095238095,0.6952380952380952,0.10468988331344879,0.22644791810037235,0.21407985408585747
2,0.7678571428571429,0.7142857142857143,0.8523809523809524,0.5404761904761904,0.08505301291064901,0.1170735804100684,0.15309439465894534
2,0.8404761904761905,0.5952380952380952,0.9035714285714286,0.4766666666666667,0.06531425381240144,0.0949400097017947,0.18125079821024748
2,0.7595238095238095,0.7411764705882353,0.8547619047619047,0.5,0.15035441459233034,0.15077276379988155,0.19245008972987526
2,0.8081349206349207,0.5941176470588235,0.8690476190476191,0.6166666666666667,0.1287834451199433,0.1256126332646382,0.20861092617242874
522,0.8246031746031746,0.5607843137254902,0.7404761904761905,0.6166666666666667,0.08104051639596101,0.18661766444604205,0.22291558497487643
2,0.8015873015873016,0.6587301587301587,0.8714285714285714,0.6238095238095238,0.1032254656885009,0.14206127514453618,0.27026111129639707
32,0.7451530612244898,0.7103174603174602,0.7571428571428571,0.5976190476190476,0.21836954341899395,0.24327694808466288,0.3000062987496989
2,0.7711167800453514,0.6333333333333333,0.7928571428571429,0.6976190476190476,0.09956359120980915,0.13517716042821779,0.14020914443221494
2,0.8749433106575963,0.638888888888889,0.8690476190476191,0.6214285714285714,0.07926837862223157,0.17141754814646967,0.2741141622537912
2,0.7826190476190477,0.7,0.9446428571428571,0.5066666666666667,0.14138566457616644,0.09833145968467477,0.23923747177487598
32,0.787797619047619,0.7274509803921569,0.8446428571428571,0.5866666666666667,0.14711876793362183,0.1423726904753762,0.260673391975381
32,0.7861904761904762,0.65625,0.7285714285714285,0.64,0.1545757936706588,0.12508500511013043,0.17833246797990115
2,0.81,0.625,0.8857142857142857,0.56,0.07262490218398616,0.16218463205644193,0.23612091482914657
2,0.8130952380952381,0.6823529411764706,0.8833333333333333,0.5833333333333334,0.09992596150559088,0.11360578163350374,0.26352313834736496
2,0.7777777777777778,0.711764705882353,0.8642857142857143,0.5499999999999999,0.1438822713321391,0.17317234805683981,0.13721210039142742
2,0.7747619047619048,0.6875,0.8714285714285714,0.5266666666666666,0.12486929422383905,0.10540925533894598,0.18512591644140916
2,0.8078571428571428,0.6647058823529413,0.9285714285714286,0.48,0.11987043690056011,0.07529232524210429,0.18803729601161048
2,0.8610119047619048,0.6019607843137255,0.9017857142857143,0.61,0.1071374373996662,0.09570199518341385,0.1852925614624973
32,0.8014285714285714,0.625,0.8285714285714285,0.6466666666666666,0.12067772841142936,0.14754222271266348,0.16193277068654827
2,0.7940476190476191,0.625,0.8857142857142857,0.5566666666666666,0.14086463198839339,0.11268723396380222,0.16854497146876676
2,0.7825113378684807,0.725,0.8166666666666667,0.6309523809523809,0.11780598000490636,0.14679321826706201,0.15962051873903782
2,0.7860260770975057,0.6333333333333333,0.8119047619047619,0.6166666666666667,0.08765695673267977,0.17404311331105662,0.20830876650315516
32,0.7847619047619048,0.7420634920634921,0.8464285714285714,0.6,0.12312821291368894,0.16840084185482854,0.26199613605670213
2,0.8351190476190476,0.5647058823529412,0.8857142857142857,0.6333333333333333,0.07776411039617984,0.1475422227126635,0.1892154040658489
32,0.7735544217687075,0.7658730158730158,0.7357142857142858,0.6523809523809524,0.13054193635684036,0.1430554179599981,0.12708329461109902
2,0.8336734693877551,0.5728744939271256,0.8809523809523809,0.680952380952381,0.14769243815536037,0.16835875742536846,0.2386765390645332
32,0.7447562358276644,0.7145748987854251,0.7476190476190476,0.6904761904761905,0.1033054499163712,0.09470751676302411,0.1489020876134422
2,0.7895238095238095,0.71875,0.8857142857142857,0.42,0.1436275522722953,0.11268723396380222,0.24805415577557025
2,0.7711607142857143,0.7941176470588236,0.8714285714285714,0.5166666666666666,0.11720838238817824,0.15721499065923025,0.24457067447839043
2,0.7807738095238095,0.6666666666666666,0.9303571428571429,0.4633333333333333,0.1763325364837032,0.09976233094578817,0.23802168175957064
2,0.7681972789115646,0.7267206477732794,0.7952380952380952,0.5809523809523809,0.12942327097875336,0.15191728398737014,0.18821408073373508
2,0.7780952380952381,0.78125,0.8571428571428571,0.43666666666666665,0.11266375501074734,0.13468700594029476,0.19080725197802995
2,0.7884920634920635,0.7490196078431373,0.8690476190476191,0.5666666666666667,0.12929242936819277,0.1256126332646382,0.2509242175696937
2,0.7741666666666667,0.64574898785425106,0.9089285714285714,0.45,0.13442960366731604,0.12007001453328253,0.13076224773266468
