mtry,train_AUC,test_AUC,Sens,Spec,ROCSD,SensSD,SpecSD
522,0.7329166666666667,0.7777777777777778,0.735,0.5583333333333333,0.16820413542133708,0.14539218991709593,0.2914681864349928
522,0.6614583333333334,0.5214285714285715,0.6,0.5833333333333334,0.22658744275215909,0.2539806544591658,0.36641405439647
522,0.7179166666666666,0.6761363636363636,0.735,0.525,0.15668057956347264,0.17328524974093373,0.27230724295894376
522,0.66125,0.6444444444444444,0.765,0.48333333333333334,0.12209668426555231,0.15284342024147168,0.33054388401430035
32,0.72,0.5111111111111112,0.78,0.48333333333333334,0.1648137744453223,0.18439088914585774,0.39440531887330776
522,0.6520833333333333,0.6607142857142857,0.675,0.5333333333333333,0.2154009504260472,0.23717082451262844,0.19720265943665388
522,0.6716666666666666,0.6,0.76,0.44166666666666665,0.2500678920159162,0.20520991962161847,0.2779166319617947
522,0.7333333333333333,0.6025641025641025,0.6916666666666667,0.6416666666666666,0.2157923956600217,0.22922978928641954,0.2516918064460954
32,0.7697916666666667,0.5192307692307693,0.7166666666666667,0.6666666666666666,0.16510042421859641,0.24907235301622105,0.2041241452319315
522,0.7175,0.6277777777777778,0.78,0.5083333333333333,0.2043206146727415,0.24855135843076331,0.27343832671832696
522,0.783125,0.6833333333333332,0.775,0.5416666666666666,0.18378115025287986,0.22391714737574003,0.21960261528947078
2,0.576875,0.7045454545454545,0.73,0.375,0.2163781242865209,0.14375905768565217,0.34749988897768896
522,0.7729166666666667,0.6607142857142857,0.7,0.6583333333333333,0.16852265206570677,0.19720265943665388,0.3673604547358135
522,0.8091666666666667,0.5666666666666667,0.855,0.5583333333333333,0.14618080298210784,0.17232076034083776,0.3311269571152356
522,0.6533333333333333,0.6022727272727272,0.88,0.425,0.21122803779474278,0.1735255344642716,0.27343832671832696
522,0.7129166666666666,0.5666666666666667,0.785,0.575,0.19973410179474382,0.14151953143569188,0.2095335796182901
32,0.7166666666666667,0.6944444444444444,0.795,0.525,0.10084519367039638,0.16906606203887678,0.28341502090410464
522,0.65125,0.6420454545454546,0.71,0.525,0.16920577453444804,0.25144029554194813,0.18860272440853282
2,0.68875,0.49444444444444446,0.915,0.2583333333333333,0.13500185755466432,0.1453921899170959,0.27624577534337375
32,0.756875,0.5444444444444444,0.885,0.4666666666666667,0.2454997147731616,0.12258783698955528,0.4010018318359686
2,0.6666666666666666,0.6416666666666666,0.6333333333333333,0.7,0.12814334782809675,0.28382310609877337,0.15811388300841897
522,0.6895833333333333,0.619047619047619,0.8,0.5666666666666667,0.18279856771327474,0.15811388300841897,0.24469683939494713
522,0.7133333333333334,0.5722222222222222,0.71,0.49166666666666664,0.08801216947279872,0.1882669499525725,0.15932922666333318
522,0.6895833333333333,0.72435897435897445,0.7166666666666667,0.6583333333333333,0.17879753101976947,0.2755465948363832,0.2338948270557876
32,0.6954166666666667,0.6277777777777778,0.695,0.5916666666666667,0.1789722243778778,0.26817282984423807,0.3631353521080222
522,0.7766666666666666,0.48333333333333334,0.82,0.7,0.2035866667151794,0.2030325644378808,0.26117020607873687
522,0.65,0.8076923076923077,0.825,0.39999999999999997,0.22291558497487643,0.13385315336840842,0.2629368792488718
32,0.69,0.5397727272727273,0.865,0.5,0.15400016033341019,0.11796892246124258,0.2721655269759087
2,0.6466666666666666,0.5222222222222221,0.85,0.2833333333333333,0.30737965626635044,0.26874192494328497,0.23959842947608695
32,0.6729166666666666,0.6590909090909091,0.675,0.49166666666666664,0.25154806194669,0.3545341231030441,0.19023215186959924
522,0.7316666666666667,0.6363636363636364,0.825,0.48333333333333334,0.2088253449449037,0.18892973414591058,0.31865845332666637
32,0.6048611111111111,0.6346153846153847,0.6416666666666666,0.49166666666666664,0.18883696862681473,0.12453617650811052,0.2872012672347296
522,0.7866666666666666,0.6647727272727273,0.825,0.5666666666666667,0.2504070759856912,0.2111476576553321,0.34426518632954817
522,0.7506944444444444,0.6794871794871794,0.6916666666666667,0.625,0.1653254288607277,0.22922978928641954,0.112833866731055
522,0.6870833333333334,0.6666666666666666,0.805,0.4666666666666666,0.1509543968828719,0.21402232489989345,0.28109134757052257
32,0.7616666666666667,0.5238095238095237,0.875,0.41666666666666663,0.1719621692533593,0.14385563751360056,0.2635231383473649
522,0.6579166666666667,0.7215909090909091,0.705,0.6333333333333333,0.1722832553144048,0.23148074073955555,0.24279748203791285
522,0.62,0.7840909090909091,0.685,0.41666666666666663,0.12584283751205874,0.2310002405001153,0.3191423692521127
32,0.7341666666666666,0.4888888888888889,0.87,0.41666666666666663,0.22595647182697343,0.14757295747452437,0.2290614236454256
32,0.6770833333333334,0.4880952380952381,0.675,0.675,0.2381954567519791,0.1687371394276382,0.22720116718531702
522,0.6900000000000001,0.7272727272727273,0.75,0.48333333333333334,0.24522602322986808,0.22110831935702666,0.43176353839389886
32,0.6673611111111111,0.673076923076923,0.7416666666666667,0.575,0.21502748293099153,0.1687371394276382,0.30033417601723356
522,0.71875,0.5722222222222222,0.795,0.6333333333333333,0.21095800369027876,0.15356865999719257,0.338387607396468
32,0.6541666666666667,0.7321428571428572,0.65,0.625,0.129992877297751,0.21081851067789195,0.22652092264305682
32,0.6791666666666667,0.6888888888888889,0.735,0.4666666666666667,0.1810143743013347,0.22117112530044847,0.18509256943286312
522,0.7470833333333333,0.5722222222222222,0.83,0.6416666666666666,0.19307104254428162,0.11832159566199232,0.36440802663572497
522,0.7458333333333333,0.5892857142857143,0.675,0.6333333333333333,0.17424882875069106,0.2898754521821014,0.28920922410711936
522,0.7804166666666666,0.5333333333333333,0.815,0.5333333333333333,0.21877579213025883,0.21608897344483927,0.3337959752399956
32,0.6775,0.6222222222222222,0.815,0.43333333333333335,0.196420514505279,0.2461368183213014,0.16573815433529218
522,0.74,0.6785714285714285,0.85,0.35833333333333334,0.13521815934734488,0.18408935028645435,0.2486072315029383
32,0.6552083333333333,0.75,0.735,0.4,0.25583704681223346,0.24042785935817745,0.3258417399692262
522,0.7452083333333334,0.5681818181818181,0.845,0.4583333333333333,0.13445007592659317,0.16064107680028653,0.23975939585600095
522,0.6783333333333333,0.6277777777777778,0.69,0.5333333333333333,0.24549804505017303,0.20110804171997806,0.2838231060987733
32,0.7010416666666667,0.6306818181818182,0.83,0.5583333333333333,0.12824209870253073,0.11832159566199232,0.18023475775009262
2,0.7375,0.4464285714285714,0.85,0.5833333333333334,0.18457073989311348,0.12909944487358055,0.3310104246614718
522,0.7254166666666666,0.5833333333333334,0.83,0.5333333333333333,0.2253465267066822,0.23593784492248518,0.28920922410711936
522,0.6025,0.5965909090909091,0.755,0.575,0.24978540172231894,0.2362319951986935,0.17324962366125196
32,0.6583333333333333,0.75,0.88,0.19999999999999998,0.26704255914565705,0.214993539954628,0.23306863292670033
32,0.6729166666666666,0.7440476190476191,0.675,0.5666666666666667,0.23033163490288744,0.26483747636784505,0.37433067839828926
522,0.67375,0.7333333333333333,0.685,0.5583333333333333,0.22821815491885808,0.2310002405001153,0.2153449715923812
32,0.7225,0.6136363636363635,0.775,0.575,0.18608208728912234,0.21889875894272828,0.310440746021078
522,0.7333333333333334,0.7777777777777778,0.79,0.6,0.18024546020892157,0.16964014199999297,0.14593250596181884
