mtry,train_r2,test_r2,RMSE,MAE,RMSESD,RsquaredSD,MAESD
2,0.2028086223709005,0.0833405426439785,8.266429817473773,5.800377445726262,2.519961180267949,0.11703317975882543,0.925283233011386
2,0.17713207460553024,0.10801026803886471,8.175378298025418,5.841330774342134,1.9075597578529206,0.08545097953274058,0.9017473170543951
2,0.1606726697431551,0.22080350353693146,8.904649797079847,6.162692776639793,1.9294623404675502,0.08504142015836463,0.5444948740947495
2,0.11807797842041806,0.2583254478195517,8.934344345593392,6.196016532778515,1.8145952032225245,0.044716479088637205,0.5943143119315907
2,0.17907404374257596,0.08238527953887953,8.81101890751555,6.277297812292109,2.3547668187473056,0.11039208099108407,1.1304282869910594
2,0.19969143885835255,0.07898486036494345,8.306868991922407,5.992145738199923,2.7761890988408737,0.12153773403459417,1.0268852362206136
2,0.171127407637246,0.14404825907777485,8.631182445951236,6.182242557686903,2.704044727357878,0.07294218314890266,1.0354088508803492
2,0.17244471228209685,0.12263467419543705,8.100358331238432,5.830227653033177,2.3037337158167484,0.13147629131517316,0.8862646620772455
2,0.18451855967380879,0.059681235338219674,8.189383061050899,5.9236667051960055,2.1515049549187353,0.13573019215152268,0.81584675876683
2,0.17984615425310985,0.09819611845780074,8.353540441815959,5.711897394449095,2.4316186752508178,0.11490420912020488,0.8245939390780517
2,0.15357345936540037,0.1739435331292557,8.591148898834664,6.073013893779052,2.5844874206052832,0.14155031388116943,1.048994936072015
2,0.18408086073727414,0.16843105324693286,8.507824068028432,6.206262196315917,3.0124815400861196,0.0731595198101282,1.198065676395394
2,0.17968555427824282,0.1419390335123497,8.208380848684433,5.8457168107878354,2.6390301430826932,0.10049081275813246,0.8963434511259849
2,0.16358994904276045,0.12219553191873778,8.51608144835307,6.16011722086089,2.5191814082788975,0.09563177554002802,0.9137934822184233
2,0.1533658008536941,0.2083340564306978,8.003364752194203,5.833161289341178,1.8891156437624343,0.10030518784062373,0.7550431741821383
2,0.16767446307539358,0.1602019536446877,8.594302409572682,6.311141777945916,3.2057968008484745,0.1003538993659774,1.1525698077932076
2,0.15431554054212193,0.12873963499822128,8.272996083724173,5.867824637148893,1.7829543451067327,0.08426194584522978,0.615719316503251
2,0.14679922914193086,0.10807569929309824,8.561465398052265,6.204318039257168,2.471170253623319,0.10226118766228294,1.0350027144439522
2,0.13877226867867726,0.17565336795316955,8.702264927738725,6.199369314901743,2.829739058834602,0.05727538049130222,1.029293929721043
2,0.16772903800856923,0.2508740522617351,7.99291305479365,5.967316837210804,2.573987658756575,0.1206021502362651,1.167637858633793
2,0.1560434300937011,0.12327416616550624,8.11952255863156,5.77031775040648,2.1395491285122135,0.11053557122118977,0.8197157854648895
2,0.15493703293848568,0.20492315948963047,8.58982835257289,6.2211843061129235,2.8574239035170224,0.12226004076127478,1.17329304333811
32,0.18258162050763854,0.11419044036112536,6.969084203325183,5.314581772527431,1.8276369014704883,0.1028235850189435,0.8047908255898859
2,0.13591579358505076,0.15058407350711622,8.427294446608538,5.9663038679260705,2.2022841226738854,0.11200908936387066,0.731284618082946
2,0.164995176940873,0.06327155219217362,8.258988641900487,5.893338271286541,2.0519771450772115,0.08297950586333995,0.6742826684518164
2,0.1836153033901534,0.09828730255579854,8.099936868751984,5.854750310155055,2.4477798494009217,0.09082690343460262,0.9283469088718326
2,0.23903122717099168,0.06963237301049774,7.9052316318809055,5.757175219035548,1.9672432965592959,0.1415954919773514,0.7498241294352427
2,0.16814256962340424,0.22299699183950594,8.60741471506595,6.1182077236653125,2.800546486043788,0.11767366113294511,1.1773784726018262
2,0.20006182312636972,0.09506611754600758,8.184974863772826,5.897546893566348,2.7362662861590294,0.10276790182358564,0.954023564258079
2,0.16649704993853218,0.11270285820501114,7.768172040804654,5.614451847233911,2.3385189478738044,0.07858492254772774,0.8032760759760101
2,0.16341220123049102,0.19445204105859037,8.427095234853134,6.156059274062288,1.7369440264765403,0.07186093277044146,0.7320836396909827
2,0.18649805206973005,0.04945146063905759,8.516695710455327,6.055044573939423,2.4582673758677167,0.08683495079586948,0.9082570413328063
2,0.15864899423560588,0.12535531783296638,8.435587836545242,5.977605293330874,2.225246860722912,0.11980309901622073,0.7980822661794029
2,0.16446056697624573,0.17739132213950315,8.844109247366672,6.223718517696785,2.4188564966700747,0.09105648699002632,0.8984320716845869
32,0.16892425663062832,0.08296822140011528,8.342595976683901,5.946184914742663,2.4000159136836596,0.09498898407165464,0.9514869419353137
2,0.1726859168048994,0.2684318184791823,8.590971824840196,6.108355952046827,2.130526606751137,0.17279371813501446,0.6805597810096733
2,0.18047113508894377,0.11222274915074626,8.566680679893725,6.016599605907961,2.2783127595446473,0.10473003554941554,0.9205740252366026
2,0.1593815776973074,0.11911379158495439,8.05138120459453,5.8330006939728944,2.337296049141602,0.0801722492903102,0.8767900890421572
2,0.14010911563415404,0.2507432957060227,8.750342029400132,6.1703031376959885,2.5334976935093416,0.09676167243227488,1.0181590137314835
32,0.1489833414218439,0.14010823486453183,8.473057756829842,6.140607720683422,2.793831832519609,0.10863930560162673,0.9280658324048521
2,0.16104566021760006,0.10225640507692113,8.022775062418948,5.872910543249612,2.8277952531844543,0.09182360841594074,0.9741457789216247
2,0.13614634347287544,0.24589620233649478,8.929105504586614,6.3591281927546985,2.493368525213247,0.0735031706156041,0.9783034255862147
2,0.12978447521391273,0.20518318705468852,8.650631128073073,5.905788589975308,2.3738687560995766,0.05754012087247544,0.7731374122802576
2,0.14498702151638437,0.27546147825744816,8.976321135518864,6.336039412287846,2.328272275684543,0.09047162190208066,0.874040039262543
2,0.15181608146322353,0.20940880269949824,7.800186976900498,5.672545033674329,2.273447229139802,0.07401996982698894,0.721878226461478
2,0.16654646560480968,0.137016277991297,7.812658549660163,5.796882261707726,1.7514855056445295,0.12125162658522555,0.7287307698620112
2,0.15882242778751132,0.140771361914391,8.875629392431605,6.26821995103698,1.81122538437674,0.11696027480885166,0.5631421984898725
2,0.17610992656668034,0.08341283512972009,8.425069112558363,6.011308260089596,2.393026849425846,0.12224882353520042,0.9122010749753469
2,0.1742312134669739,0.1805441435282883,8.563846240379332,6.129132241639299,2.7043679959075324,0.11134980860720899,1.050854916789011
2,0.20891383317169143,0.09090408579179166,8.132998480624218,5.882380516171345,2.3242210936803342,0.13671955094624397,0.8751874032274564
2,0.1719636549358477,0.09958972218644613,7.314971990380903,5.442725642105725,2.212973772138662,0.11387354347885026,0.8457970169992866
2,0.17992482975129653,0.0638032799389906,8.194488844956823,5.804184618881807,2.315996949105539,0.07814153249795096,0.7545236813112434
2,0.17087953608555254,0.09647153099185479,8.291594675676778,5.816739616394326,1.9687701645489815,0.07256455139329476,0.5805650085661037
2,0.17388824126314512,0.179174247072586,8.67885664436165,6.313746091296188,2.6155261709356936,0.12498258200556116,1.0480000700429306
2,0.17806021729673857,0.050974056628076414,8.43812410714209,6.0179786381458875,2.6568215537189532,0.13307793965982778,1.0605706460611621
2,0.2076671297081817,0.06187975475416574,8.42336309114233,5.987356842558431,2.6148025513896536,0.13796233730009932,0.9635707187598945
2,0.1574284566822514,0.10536301903546341,7.496482186670955,5.608868701717709,1.6970418157301432,0.0905540960003672,0.7202384298549599
2,0.18105265274859886,0.05068973877352745,7.673109913844788,5.585281203055671,1.4558658840097707,0.06690616928166898,0.44919488937147606
2,0.12926875019456163,0.21932200231914933,8.546368908857056,6.195001431534863,2.845536777741553,0.09413992986188537,1.1149433464226366
2,0.20387035353431734,0.10100397039417142,8.73894940049841,6.094887010034766,2.3581258255115487,0.08571667559462444,0.8284234945974067
2,0.16960628868680364,0.1671547430914473,8.884704398541567,6.259527222822383,2.491714497939472,0.1334897506067889,0.9680880804257044
2,0.11447720582170674,0.1874636953406823,8.755367207725955,6.178926125047954,2.077622062276976,0.0502842889081758,0.7184906705322915
2,0.17196060394166918,0.12358855131721147,8.852456159590274,6.348950558705807,2.709220000068118,0.06505450524360362,1.0805175617511362
2,0.18953509119546808,0.12497324499907103,8.175307520507511,5.823644995157432,2.05694524570799,0.1594923006075859,0.6578438283303729
2,0.15753464978739726,0.13927459570706935,8.53691181152543,6.112610994378796,2.7339974971791094,0.08877062635965677,1.1636057118220702
2,0.12872753734801562,0.28248784018965356,8.670881712980767,6.166634145791637,2.881009929018375,0.06991412704143486,1.128046366575612
2,0.19486778904249769,0.07618918405692265,7.963109681244886,5.812676318227476,2.296752784370351,0.09802831014018255,1.010067668833483
2,0.160265523302475,0.10182669117057785,8.324948357585527,5.839578839342318,2.2202302356261083,0.1301458375775476,0.6190946361347577
2,0.16280986604637093,0.20649745510848472,8.77866401239825,6.213238991119532,2.0930746966920757,0.1332958301469067,0.8798439415812044
32,0.19230425258307704,0.08112339541492197,7.920937653196975,5.739373487828409,1.8843503079099433,0.09607631804171579,0.7554696515192012
2,0.1583356203150504,0.22677968839777118,8.016310330295617,5.783524521995836,1.9833303398030953,0.08746078247442178,0.8290737546652951
2,0.17389191248138894,0.11344861904499104,8.65903651191677,5.99952104242744,1.7099796488101013,0.09223916634263457,0.5794429422622759
2,0.11251841404024668,0.23094651233533392,8.68216434926152,6.156062255449517,2.1384844427380423,0.10265973645522065,0.7010922743435097
2,0.16710789977689977,0.22677032398790953,7.954582924241111,5.823821495277663,2.6969099723899936,0.11598845154193327,1.170962448204898
2,0.19624464507297293,0.08265567040192412,8.146742268030458,5.857439208734747,2.685268681029207,0.09109381639072311,0.9113781047915656
2,0.18591609983703308,0.16347740997721927,8.874669009027624,6.368566731143991,2.7730997274846727,0.14839808718316036,1.1033769888312108
2,0.20440680291300345,0.06430550165587168,8.110373610444965,5.8050197701400466,2.6017545886705475,0.11105027631206445,1.0676966435335293
2,0.16546711125836877,0.163130003712881,7.492050988037387,5.723869761726692,1.4752344646961502,0.12131625741014238,0.7273624725752262
