Overall,otu,run
1.9726104033960226,Otu00001,1
0.4996322225736601,Otu00002,1
0.23889813761234938,Otu00003,1
0.5378213759968461,Otu00004,1
-0.34241197381473554,Otu00005,1
0.3863103920509279,Otu00006,1
1.6803961700086827,Otu00007,1
-0.29062640770991555,Otu00008,1
0.6145778669443631,Otu00009,1
-0.6760146601817046,Otu00010,1
0.30297813344766306,Otu00011,1
-0.016532204031926998,Otu00012,1
0.7429989686725514,Otu00013,1
0.410929628978292,Otu00014,1
0.052581759879939405,Otu00015,1
0.3085062832417984,Otu00016,1
1.0879030895366015,Otu00017,1
1.104317468425327,Otu00018,1
-1.8386127291483283,Otu00019,1
0.9411610115327419,Otu00020,1
1.4324542304313639,Otu00021,1
0.8110142629150882,Otu00022,1
0.6817188214347243,Otu00023,1
1.3421382768941115,Otu00024,1
1.4806364505277092,Otu00025,1
-1.3277684817226667,Otu00026,1
-1.2088370582600378,Otu00027,1
-0.5968263222771762,Otu00028,1
0.7904621223551719,Otu00029,1
0.5849852858099771,Otu00030,1
0.5744467643480271,Otu00031,1
0.06830595876926415,Otu00032,1
-0.06192320893209391,Otu00033,1
0.2761498341096673,Otu00034,1
0.5253134791283881,Otu00035,1
-1.4966751951280441,Otu00036,1
-1.2063639702467048,Otu00037,1
-0.32766048894600736,Otu00038,1
0.22652951941771354,Otu00040,1
-0.9599756819240463,Otu00041,1
-0.9382538091985355,Otu00042,1
0.2432490003483987,Otu00043,1
0.20880156839858477,Otu00044,1
-0.5973346587452893,Otu00045,1
0.8094110709051081,Otu00046,1
-0.5020804751417478,Otu00047,1
-0.20404837377874496,Otu00048,1
0.2145353659836976,Otu00049,1
0.3225021200341053,Otu00050,1
0.6813217794899,Otu00053,1
2.102449257361246,Otu00054,1
0.4363910395884647,Otu00055,1
0.033087578719560806,Otu00056,1
-1.1023641445299854,Otu00057,1
0.9420433007228668,Otu00060,1
0.02289380151267545,Otu00061,1
-0.48214494381291384,Otu00062,1
0.0677414121841382,Otu00064,1
0.4092990848129038,Otu00065,1
0.825068800185086,Otu00066,1
0.9228964477174049,Otu00067,1
-0.22604510394593005,Otu00068,1
0.6191470334640016,Otu00069,1
0.48137688558069397,Otu00072,1
0.1715359029128568,Otu00073,1
0.3238781204632215,Otu00074,1
0.26983611515262107,Otu00075,1
0.6781680764377663,Otu00078,1
-0.1487970430663898,Otu00079,1
0.07297311699419388,Otu00080,1
1.743484776148534,Otu00081,1
0.8911187838236185,Otu00082,1
0.6161914183920436,Otu00083,1
0.36339656098538337,Otu00084,1
0.8457815816455441,Otu00086,1
1.939607052884413,Otu00087,1
0.9808306248614688,Otu00088,1
1.9034068023721527,Otu00092,1
-0.2547813735528927,Otu00093,1
2.45737296792272,Otu00094,1
-0.13444963319808878,Otu00095,1
0.4411315924884438,Otu00096,1
-0.7632204268207552,Otu00097,1
-0.14055721865603688,Otu00098,1
0.41619721090974493,Otu00099,1
-0.30765877237973377,Otu00100,1
0.44519021541981674,Otu00101,1
0.2771440680292322,Otu00102,1
0.6724381393049925,Otu00103,1
0.5612057177424027,Otu00105,1
-0.5201082103427936,Otu00106,1
1.036416917454643,Otu00107,1
-0.9899433286467751,Otu00110,1
-1.48184762799854,Otu00111,1
-0.2716731534807537,Otu00112,1
0.7559838051013011,Otu00113,1
0.5956916740702685,Otu00114,1
-0.04381201468313102,Otu00115,1
0.7843076346767639,Otu00116,1
0.3075862424204635,Otu00117,1
0.07922231852326117,Otu00118,1
-0.09609925155547633,Otu00120,1
0.003929019073736273,Otu00121,1
0.30256911480180837,Otu00122,1
-0.066192850255937,Otu00123,1
-0.533577861318303,Otu00124,1
-0.5620597356794529,Otu00125,1
-1.5472513784703161,Otu00126,1
0.5469083738774353,Otu00127,1
-0.34656860576379944,Otu00128,1
-0.507684207440957,Otu00130,1
0.8037187483235622,Otu00131,1
0.7039137075766836,Otu00132,1
-0.1768861331245895,Otu00133,1
-0.22423060436344933,Otu00134,1
-0.04904519223263097,Otu00135,1
1.0854957574468074,Otu00136,1
2.2087342252363324,Otu00137,1
-0.19526192757811273,Otu00138,1
-1.2877794008444088,Otu00139,1
-0.6262604195867353,Otu00140,1
0.8665279316314252,Otu00141,1
-0.4020211912817298,Otu00142,1
0.8555487428711004,Otu00143,1
0.6152239632049452,Otu00144,1
-0.11043552727580219,Otu00145,1
-0.7686445443946217,Otu00147,1
0.1629453887932173,Otu00148,1
0.4319597798193847,Otu00150,1
-0.17700016363856447,Otu00151,1
1.242364031862059,Otu00152,1
0.531195123835502,Otu00153,1
0.591740057843551,Otu00154,1
-0.5876437019703116,Otu00156,1
-0.6360851259089182,Otu00157,1
-0.3438346049558606,Otu00158,1
0.5890056356863331,Otu00159,1
-0.48817424341083154,Otu00160,1
-0.27486006381524214,Otu00161,1
-0.175684046637094,Otu00162,1
0.24071043433659126,Otu00163,1
0.3833628958375339,Otu00164,1
0.34650014571804366,Otu00166,1
1.2169674635594072,Otu00167,1
1.981186587846167,Otu00168,1
1.1414226123206919,Otu00169,1
-1.184403390390474,Otu00170,1
0.009410915471877015,Otu00171,1
0.7519415961039697,Otu00172,1
-1.3130723618397917,Otu00173,1
0.45779629820676343,Otu00175,1
0.026447521240188454,Otu00176,1
-1.2446375479769083,Otu00177,1
0.864168440850862,Otu00178,1
-0.5051261828139685,Otu00179,1
0.6183088453227821,Otu00180,1
-0.7733806210245838,Otu00181,1
-0.19322121926965652,Otu00182,1
0.2013028848287246,Otu00183,1
0.12792447181220667,Otu00184,1
0.5520901208599336,Otu00185,1
0.8233298558223665,Otu00186,1
-0.5701314488732926,Otu00187,1
-0.11448883953932272,Otu00188,1
0.07571004270122468,Otu00189,1
-1.5609364651635753,Otu00190,1
-0.11396747348527492,Otu00191,1
1.8632117075901744,Otu00192,1
-0.9116778844776875,Otu00193,1
-0.40537369587712185,Otu00194,1
0.407334534083496,Otu00195,1
0.31793705727252025,Otu00196,1
0.5289635748265102,Otu00197,1
0.6064941825417448,Otu00198,1
-0.013742800950337974,Otu00199,1
-0.30408056531215266,Otu00200,1
0.23657127799789338,Otu00202,1
-0.11490535823644132,Otu00203,1
0.03007792084842209,Otu00204,1
0.38566680692255983,Otu00205,1
0.3377119045276795,Otu00207,1
-1.2300954479781367,Otu00208,1
0.25433543259488184,Otu00211,1
-0.7118749962808729,Otu00212,1
0.5283445206888071,Otu00213,1
0.09922987296559282,Otu00214,1
0.8202526838108083,Otu00216,1
-0.5714303605119859,Otu00217,1
-1.016009090053919,Otu00219,1
0.7603508358690559,Otu00220,1
-0.42303966577472163,Otu00222,1
-1.0318798277764811,Otu00223,1
-0.27429947487413414,Otu00224,1
0.07699279738704538,Otu00225,1
0.01432113491173962,Otu00226,1
0.4569713145838905,Otu00227,1
0.07534027379280564,Otu00228,1
0.7210560500925898,Otu00229,1
1.7624205808992774,Otu00230,1
-1.0651683297861787,Otu00231,1
1.507369387353708,Otu00232,1
-0.9444072494626399,Otu00233,1
0.5920706318790283,Otu00234,1
-0.44356995892142403,Otu00235,1
0.3641484693136712,Otu00236,1
-0.8678135179459134,Otu00237,1
0.03891165925823199,Otu00238,1
0.18945275788868754,Otu00239,1
-1.3142630097094352,Otu00240,1
0.6105625843249,Otu00241,1
-0.9848683062047626,Otu00242,1
0.9339369738005816,Otu00243,1
-1.2452847788103032,Otu00246,1
0.9364936194355544,Otu00247,1
-0.25601267751014495,Otu00248,1
0.1585390924961831,Otu00249,1
-0.077600311069731,Otu00250,1
0.757580177344908,Otu00251,1
0.5920078059611753,Otu00252,1
1.039862489180648,Otu00253,1
0.5498416709644571,Otu00254,1
1.3534545681177033,Otu00255,1
-0.8843387965058334,Otu00256,1
-0.7328046646802391,Otu00258,1
0.9273394442220201,Otu00259,1
0.8167282959360281,Otu00260,1
0.259123410042567,Otu00262,1
0.2530032806145577,Otu00263,1
-0.7019427191411882,Otu00265,1
-0.9306426453346597,Otu00266,1
-0.7027084603412589,Otu00267,1
0.29557663378126203,Otu00268,1
0.22629916871651484,Otu00269,1
1.514882537846939,Otu00270,1
-0.5518880055291457,Otu00271,1
1.6757432717612533,Otu00272,1
-0.5744529365015242,Otu00273,1
1.2124294462639382,Otu00276,1
1.3424302246815347,Otu00277,1
0.2837052493536588,Otu00279,1
0.35439541001826935,Otu00281,1
1.7328478774036218,Otu00282,1
-0.11734063060844033,Otu00283,1
0.06781069132581644,Otu00284,1
0.4501903614822567,Otu00286,1
0.2532525472686423,Otu00288,1
0.9550539023416027,Otu00291,1
1.5832703080314154,Otu00296,1
-0.3240487400925853,Otu00299,1
-0.27880450104045906,Otu00301,1
0.004262132058535983,Otu00302,1
-0.23261003568697713,Otu00304,1
0.5931691618885342,Otu00305,1
-0.29281644203992674,Otu00306,1
0.4341623930901515,Otu00307,1
0.5471535049710099,Otu00308,1
1.1366118297660395,Otu00309,1
0.7297699706101507,Otu00310,1
1.0929899875836815,Otu00311,1
0.6422161898803989,Otu00312,1
-0.8509165827048324,Otu00313,1
1.8175930452527926,Otu00316,1
0.8372153298359111,Otu00317,1
0.12042554184166221,Otu00318,1
-0.9134183221578156,Otu00319,1
-0.04294040901530212,Otu00321,1
0.43203954698852554,Otu00322,1
0.4653111168216486,Otu00323,1
0.7472767693411737,Otu00325,1
-0.38987639248023953,Otu00326,1
-0.6903326363173045,Otu00329,1
-1.1083846721258812,Otu00330,1
0.8673185824007088,Otu00334,1
1.0853711392480616,Otu00335,1
0.5986153679724251,Otu00336,1
-1.0791596649504689,Otu00344,1
-2.0136714694494726,Otu00347,1
-0.19186835380230247,Otu00348,1
0.8015639389466144,Otu00349,1
0.5368933058002684,Otu00352,1
0.7633161440600057,Otu00353,1
-0.043208093949077375,Otu00358,1
0.13352313120396955,Otu00359,1
0.7627113980315239,Otu00363,1
-0.24601825721857978,Otu00364,1
