Overall,otu,run
1.8595686050232634,Otu00001,1
-0.43981156236343233,Otu00002,1
0.4697839482452123,Otu00003,1
0.34035824477687815,Otu00004,1
0.5540790690471616,Otu00005,1
-0.4898544433883543,Otu00006,1
0.18903151663083598,Otu00007,1
1.0753790658485376,Otu00008,1
0.04597321956878714,Otu00009,1
1.3464797593712716,Otu00010,1
-0.8742352017709866,Otu00011,1
0.9026459799238534,Otu00012,1
-1.144159710532464,Otu00013,1
-1.7377638319243423,Otu00014,1
0.5229070645540173,Otu00015,1
-0.2405764731846426,Otu00016,1
-1.0805864515687966,Otu00017,1
1.0895875870334002,Otu00018,1
-0.8224715452677439,Otu00019,1
-0.20066740913212044,Otu00020,1
0.34498863984516503,Otu00021,1
-0.6953907218256592,Otu00022,1
0.07195468382928363,Otu00023,1
-0.838818393672947,Otu00024,1
1.2274964776098038,Otu00025,1
-1.3522585745726703,Otu00026,1
0.23649536725732612,Otu00027,1
0.5241424103415114,Otu00028,1
-0.21042640437205107,Otu00029,1
0.5324243973093554,Otu00030,1
-0.0019884233352696,Otu00031,1
0.7389153626785341,Otu00032,1
-0.4928509777247791,Otu00033,1
0.5666602295791021,Otu00034,1
-0.7059937227085773,Otu00035,1
-0.8074729800848784,Otu00036,1
0.20133703536391523,Otu00037,1
-0.22490226883427655,Otu00038,1
2.231083312099195,Otu00040,1
-0.5554035348886894,Otu00041,1
-0.687289281487645,Otu00042,1
0.7981880123888556,Otu00043,1
-0.6929896831425741,Otu00044,1
0.19932543870301866,Otu00045,1
0.8417885119989795,Otu00046,1
-0.34971053048470974,Otu00047,1
-1.1006014247030087,Otu00048,1
0.8616221069327034,Otu00049,1
0.23374088552197564,Otu00050,1
1.187990342989941,Otu00053,1
-0.7650426146635894,Otu00054,1
-0.2806518309411563,Otu00055,1
-0.4217497497711715,Otu00056,1
0.46368866954142085,Otu00057,1
0.3038977298832082,Otu00060,1
-1.1021666640989007,Otu00061,1
0.022032294458370294,Otu00062,1
1.2336316357461365,Otu00064,1
0.021303129788699582,Otu00065,1
0.6221426623043702,Otu00066,1
0,Otu00067,1
0.04901938045548271,Otu00068,1
0.31017785940444204,Otu00069,1
-0.07512294334760683,Otu00072,1
-1.1993478280962924,Otu00073,1
1.8643776958673366,Otu00074,1
-0.26434024737395356,Otu00075,1
0.07224714974199137,Otu00078,1
0.05448422088568057,Otu00079,1
-0.5495528218461805,Otu00080,1
-0.256683972824375,Otu00081,1
0.6113036687034823,Otu00082,1
-0.017112420761535407,Otu00083,1
-1.2300004184366662,Otu00084,1
0.8595257653777679,Otu00086,1
-0.07355979770485291,Otu00087,1
-0.12464575393630219,Otu00088,1
0.4302075205639351,Otu00092,1
0.8677403580462693,Otu00093,1
