Overall,otu,run
1.6197881895152964,Otu00001,1
1.6196237330105565,Otu00002,1
-0.3967487954571855,Otu00003,1
0.8385317949087777,Otu00004,1
0.7528071389843499,Otu00005,1
0.09232997712157698,Otu00006,1
0.14732668201281748,Otu00007,1
-1.5151025296765765,Otu00008,1
1.1978333588150034,Otu00009,1
1.5335348134351947,Otu00010,1
1.6997958381669744,Otu00011,1
0.24822616324077884,Otu00012,1
0.5704807779400605,Otu00013,1
1.723245295197945,Otu00014,1
-0.484339025716244,Otu00015,1
1.9686275223654437,Otu00016,1
2.218323691166852,Otu00017,1
-0.1514848754501603,Otu00018,1
1.5286382606178068,Otu00019,1
0.2723489887869062,Otu00020,1
1.8059032224851261,Otu00021,1
-2.0558364568675236,Otu00022,1
-0.07212309325355523,Otu00023,1
1.9506003662329245,Otu00024,1
1.0129859366909726,Otu00025,1
0.3685544953651914,Otu00026,1
-1.3275737203800908,Otu00027,1
-0.7652123851998709,Otu00028,1
-2.576396056367253,Otu00029,1
0.18636843983267776,Otu00030,1
0.5107140112620622,Otu00031,1
0.9170699650328807,Otu00032,1
-1.279099400807634,Otu00033,1
-0.034141979758139554,Otu00034,1
0.4342449974050178,Otu00035,1
1.221452506281631,Otu00036,1
0.8226771545463769,Otu00037,1
-0.6394864427590017,Otu00038,1
1.0826123684113653,Otu00040,1
0.3652017785006877,Otu00041,1
2.0620703953999566,Otu00042,1
0.9109877300657915,Otu00043,1
-0.06492433675969463,Otu00044,1
0.4039217956606629,Otu00045,1
0.08844487738040331,Otu00046,1
1.5926861527948994,Otu00047,1
-0.1182903443208,Otu00048,1
-0.6484244735265395,Otu00049,1
0.8960002110170986,Otu00050,1
-0.46409338680349044,Otu00053,1
0.02557145766731884,Otu00054,1
1.4275263113242043,Otu00055,1
0.09950403058889352,Otu00056,1
0.9200155523005107,Otu00057,1
0.08973279562691493,Otu00060,1
1.1538022577664453,Otu00061,1
1.2446611018786329,Otu00062,1
0.47173529125686076,Otu00064,1
