mtry,train_r2,test_r2,RMSE,MAE,RMSESD,RsquaredSD,MAESD
522,0.11181851132969327,0.3648645351754488,9.457220442414055,6.43019697245917,3.7520964425514394,0.10887264756602251,1.379837597710212
2,0.15430318603232934,0.8214723938491193,9.11160018122535,6.423253169403273,4.05722415586182,0.12237270261507256,1.5148574827004588
2,0.14821578385513484,0.8227060180615197,8.916230176895825,6.200997016865671,2.967021388430368,0.1236280480647557,0.8759597046081169
2,0.07863554229666982,0.7944801918417166,9.403702484159226,6.303654961841996,3.0892233210079625,0.061992113669147385,0.8102850927363118
2,0.13456075301746678,0.8865461308238771,8.484957696219222,5.930780132600165,2.437824805382833,0.10058346997736399,0.9697281326452244
2,0.11074968116894145,0.4830035687689821,9.45148544889944,6.201884180700702,2.884441777204671,0.08906178989361921,0.6945570604402248
2,0.10926873158900793,0.6574906460753215,8.836115458494948,5.935461836816201,2.8777562246602906,0.10412106337377841,0.6102224835287718
2,0.12836747154540928,0.8228928666934454,9.221078368654831,6.286683458809434,3.5588828261760357,0.11390343059547392,1.1772756717647777
32,0.10052286660242632,0.8014871860744962,9.318271459360588,6.386406309358744,3.953897941066214,0.08010195778958609,1.153518480145253
2,0.1702315829771145,0.8051883189571255,9.195516306074694,6.166693960345161,3.3915176953576003,0.14258556187221524,0.9780784776883711
2,0.15300850658110243,0.7399337786527808,9.320676516592417,6.289905333631692,3.5503291414987475,0.12354888555156254,1.2561901384892646
2,0.11893281998151682,0.7255327450412357,8.773243678464912,6.124783638691352,3.4635443812189437,0.0748875898117302,1.3742949737741819
32,0.11297801888520054,0.8442062591430222,9.556219989107674,6.45335393415657,3.4969891611626736,0.07180873970155799,0.9170045892179532
2,0.14932128119045687,0.8740018843805177,8.81658848117989,6.347465362997602,3.6166184002321926,0.08328866201132787,1.2976002412096543
32,0.12840028294297692,0.8644069482796339,9.251851737324216,6.282242494704229,3.3292133240960604,0.07029301550518303,1.0996468820275924
2,0.1599383921049397,0.8550371379745567,8.446266466612592,6.039994003405118,2.985972031872335,0.11565338472398805,1.358141862081295
522,0.12235000005108594,0.8947886673610488,8.724022827988684,5.824239311167629,2.940413828330522,0.12731489845526897,0.8950112828766158
2,0.12074206311275937,0.9089920371559221,9.30245989015323,6.175777345674521,3.3372344649473233,0.09456999218263284,0.9395665824215735
32,0.14836595759132304,0.8395800980397836,9.394838680828181,6.266619899431891,3.282569149226712,0.10818314319237528,0.898440551327122
32,0.16334117283188493,0.43499549141693317,8.263858329037546,5.806033477209213,4.048422851826758,0.10974962152381244,1.6952585061175305
2,0.1518735874173552,0.561159767046719,8.4701445320365,5.965502370081673,2.4330555930241133,0.14639702709624208,0.9819216363069481
