Overall,otu,run
1.0939666471149199,Otu00001,1
0.46869265626259493,Otu00002,1
-2.0854669239409183,Otu00003,1
1.2395257323448958,Otu00004,1
-0.05799031404115715,Otu00005,1
-0.6360981114315384,Otu00006,1
-0.7554210868654795,Otu00007,1
0.40344576740898425,Otu00008,1
0.5275757536739396,Otu00009,1
0.2761234975630589,Otu00010,1
1.0033547109327874,Otu00011,1
0.5004113725969676,Otu00012,1
0.5533280998996641,Otu00013,1
-1.386290028824729,Otu00014,1
-1.1921249777395553,Otu00015,1
1.998434688541999,Otu00016,1
-0.042414632638223426,Otu00017,1
0.46681538420592306,Otu00018,1
-0.9706587901434351,Otu00019,1
-1.1378349374822392,Otu00020,1
2.669272058928846,Otu00021,1
-0.16837143633892504,Otu00022,1
-0.17409953088376032,Otu00023,1
0.2689253984242946,Otu00024,1
1.4815210269784576,Otu00025,1
0.09844319403871554,Otu00026,1
1.1221574770546308,Otu00027,1
1.3845662286647065,Otu00028,1
-0.3348719198771687,Otu00029,1
-1.0500721170367961,Otu00030,1
0.6082684520674626,Otu00031,1
0.8202475321609646,Otu00032,1
1.6114376858634394,Otu00033,1
-0.39422565803500953,Otu00034,1
0.11412244832406304,Otu00035,1
0.3785659275605615,Otu00036,1
0.14674195392297107,Otu00037,1
3.128609308666915,Otu00038,1
0.9575761450809308,Otu00040,1
-0.5669917725324748,Otu00041,1
2.7168777314388404,Otu00042,1
-0.22896045090123435,Otu00043,1
-0.09215374316471459,Otu00044,1
0.7861743439712339,Otu00045,1
-0.43534808029957434,Otu00046,1
-0.7817034688750623,Otu00047,1
-0.08888199967539501,Otu00048,1
0.5354522643829038,Otu00049,1
0.9004254545574222,Otu00050,1
0.4129877170966444,Otu00053,1
0.17455278082924391,Otu00054,1
0.7926032286993947,Otu00055,1
-0.10044961993366064,Otu00056,1
0.6998187455174792,Otu00057,1
0.5241246750959075,Otu00060,1
1.6038240696732293,Otu00061,1
-0.023820031877208492,Otu00062,1
-1.6003387802683853,Otu00064,1
-0.1637767589914686,Otu00065,1
-0.7248154309493214,Otu00066,1
0.5040667895247487,Otu00067,1
-0.3143367829364977,Otu00068,1
-0.644597175134896,Otu00069,1
-0.5003556659022742,Otu00072,1
0.8563153586693494,Otu00073,1
0.8552483930913424,Otu00074,1
-0.309045045374736,Otu00075,1
-0.6562054974962486,Otu00078,1
0.6033362282291685,Otu00079,1
-1.1245495470786033,Otu00080,1
0.06838846799088105,Otu00081,1
0.36726846088531695,Otu00082,1
0.49349046584412515,Otu00083,1
0.5764340954583269,Otu00084,1
1.0968529800170974,Otu00086,1
0.5473765339135535,Otu00087,1
-0.18391857468965195,Otu00088,1
-0.9756645387719504,Otu00092,1
0.1810910612176984,Otu00093,1
0.44972271898032745,Otu00094,1
-1.7854394661839934,Otu00095,1
0.4327659264206271,Otu00096,1
-1.9037452041759595,Otu00097,1
-0.12005606576313899,Otu00098,1
0.0740529647591579,Otu00099,1
-0.17823706221642077,Otu00100,1
0.12001423947944856,Otu00101,1
-0.03366125182212218,Otu00102,1
-0.7377847914437138,Otu00103,1
0.07399176737519077,Otu00105,1
-0.022900816496549625,Otu00106,1
0.12664199605624465,Otu00107,1
-1.052372886337899,Otu00110,1
0.8134968273128205,Otu00111,1
-0.023954367538005894,Otu00112,1
0.5642696817191467,Otu00113,1
-1.3464578985135442,Otu00114,1
-0.9767438967689652,Otu00115,1
0.7302143339806276,Otu00116,1
1.001001502504383,Otu00117,1
0.2422701074127554,Otu00118,1
-0.25471146198768135,Otu00120,1
1.0530020853043087,Otu00121,1
-0.04746046458015751,Otu00122,1
-0.701910584628418,Otu00123,1
0.43442510407051266,Otu00124,1
0.34245508630820404,Otu00125,1
-0.3132661485946119,Otu00126,1
0.432173120959862,Otu00127,1
1.5934847460114459,Otu00128,1
-0.31322568084165914,Otu00130,1
0.5643455733571136,Otu00131,1
1.0135025603572687,Otu00132,1
0.8721053033047578,Otu00133,1
-1.1125060258451018,Otu00134,1
0.4363920035574901,Otu00135,1
0.32458166071514843,Otu00136,1
1.333722932808798,Otu00137,1
0.8565637548632488,Otu00138,1
-0.30183499352721954,Otu00139,1
1.465776849303639,Otu00140,1
0.32283617033605305,Otu00141,1
0.876468851043796,Otu00142,1
1.0435488480643471,Otu00143,1
-0.3969149470360072,Otu00144,1
-0.14629131978234505,Otu00145,1
0.1978515556541175,Otu00147,1
-0.34972594116928646,Otu00148,1
0.9290803982728629,Otu00150,1
0.7548664188105637,Otu00151,1
0.09610287950807661,Otu00152,1
-0.24660833554881237,Otu00153,1
0.38228578953169134,Otu00154,1
0.6446016312002091,Otu00156,1
1.6961749552561505,Otu00157,1
0.7714775869768673,Otu00158,1
-0.7427960869429127,Otu00159,1
-0.5820041276887439,Otu00160,1
0.4522350013618022,Otu00161,1
-0.6222673092572358,Otu00162,1
1.108005696713312,Otu00163,1
0.15670680051233388,Otu00164,1
0.9021033767233246,Otu00166,1
1.0664893062004754,Otu00167,1
0.8246376633357088,Otu00168,1
-0.7812254765267914,Otu00169,1
1.088727045074053,Otu00170,1
1.0089535539848686,Otu00171,1
0.32698140622167376,Otu00172,1
1.6157547059344797,Otu00173,1
-0.3678420463577155,Otu00175,1
-0.48935270080988985,Otu00176,1
0.14931562384419655,Otu00177,1
1.2735767616685454,Otu00178,1
2.449117752581558,Otu00179,1
-0.0992423471228243,Otu00180,1
-0.28073966208849516,Otu00181,1
0.26386662939416894,Otu00182,1
0.0764671103386024,Otu00183,1
-0.09023778520556047,Otu00184,1
0.46730345621260694,Otu00185,1
0.4702925387295319,Otu00186,1
-0.4137547100473392,Otu00187,1
0.8353347904775186,Otu00188,1
-0.5681629810963555,Otu00189,1
-0.17841158739295365,Otu00190,1
0.2625296870638568,Otu00191,1
-0.23451546783322202,Otu00192,1
2.1895359132291503,Otu00193,1
-0.8570090959578565,Otu00194,1
-0.7148323083585703,Otu00195,1
1.0275467201604676,Otu00196,1
-0.8836570425993382,Otu00197,1
1.5795171836817783,Otu00198,1
-1.4647234435722858,Otu00199,1
-0.029615096678359376,Otu00200,1
0.13880181956510618,Otu00202,1
0.512745170379423,Otu00203,1
-0.8550450493389294,Otu00204,1
-0.549079915411903,Otu00205,1
1.1521792905995825,Otu00207,1
0.25234113804266595,Otu00208,1
1.1346234407528586,Otu00211,1
-0.6803368940863798,Otu00212,1
-0.3756349841387652,Otu00213,1
-0.6706837048655492,Otu00214,1
0.5109659817389142,Otu00216,1
-0.6806140041653835,Otu00217,1
-0.3437330257866759,Otu00219,1
0.5008697508353671,Otu00220,1
-0.7211241683605133,Otu00222,1
-0.3564635162999628,Otu00223,1
-0.01631746361201314,Otu00224,1
0.9573825303856119,Otu00225,1
0.1563449933515128,Otu00226,1
0.1635985531174845,Otu00227,1
1.0558122461147503,Otu00228,1
-0.6215918351643249,Otu00229,1
0.23560278501014542,Otu00230,1
2.0496079791415203,Otu00231,1
-0.17914836921013244,Otu00232,1
-0.1400912992387632,Otu00233,1
-1.6448383016484738,Otu00234,1
-0.11346584814046917,Otu00235,1
0.25332876970216467,Otu00236,1
0.37683697648485626,Otu00237,1
-1.7868048642264385,Otu00238,1
-0.4629565481714367,Otu00239,1
-0.5671569678324005,Otu00240,1
1.5151656916030274,Otu00241,1
-0.15427656239879362,Otu00242,1
-0.7171056687700779,Otu00243,1
-0.1384968736839739,Otu00246,1
0.3049203044647092,Otu00247,1
-1.0439052128104704,Otu00248,1
-0.6988751648419776,Otu00249,1
-0.22169418197499968,Otu00250,1
0.970127799892183,Otu00251,1
1.696503758554762,Otu00252,1
0.8690609039314736,Otu00253,1
0.6269959373824158,Otu00254,1
-0.32946963976577376,Otu00255,1
-1.771689179124308,Otu00256,1
1.1804651817767318,Otu00258,1
0.34415167882146436,Otu00259,1
1.8215869347780345,Otu00260,1
0.9970097012271604,Otu00262,1
0.1422473317242682,Otu00263,1
-1.4141005374781928,Otu00265,1
-0.271867331746278,Otu00266,1
0.4583941544256239,Otu00267,1
0.39440961567370986,Otu00268,1
0.8651650138032654,Otu00269,1
0.9758620473865263,Otu00270,1
-0.7486937298188435,Otu00271,1
1.223294754586859,Otu00272,1
-1.3220842041306975,Otu00273,1
0.8455924554849474,Otu00276,1
0.18355904981322113,Otu00277,1
0.1952911453797597,Otu00279,1
-0.5130235504739526,Otu00281,1
1.295118834980189,Otu00282,1
0.02317026501377996,Otu00283,1
1.690668626700615,Otu00284,1
0.22146867797906128,Otu00286,1
-0.0842107351163578,Otu00288,1
1.0380063684073044,Otu00291,1
0.7384023689726742,Otu00296,1
2.022583167441551,Otu00299,1
-0.005402310933456848,Otu00301,1
-0.07677527704942866,Otu00302,1
-0.26611110049057735,Otu00304,1
0.24460715736187713,Otu00305,1
1.2687118882986659,Otu00306,1
1.3160484339462657,Otu00307,1
0.2936714497751991,Otu00308,1
0.1360116520597247,Otu00309,1
-0.6822509028326756,Otu00310,1
-0.3142068301771758,Otu00311,1
0.16509410916812406,Otu00312,1
-0.345470917016918,Otu00313,1
0.6459126958739179,Otu00316,1
0.10586795655524162,Otu00317,1
0.9681865585524161,Otu00318,1
