mtry,train_AUC,test_AUC,Sens,Spec,ROCSD,SensSD,SpecSD
522,0.6838566446799308,0.47560975609756095,0.6422794117647059,0.6371323529411765,0.1338479263626634,0.11870250117450205,0.149771247623713
2,0.5836971507352942,0.6113095238095239,0.5573529411764706,0.5430147058823529,0.08730077670060682,0.1505029693755232,0.10301482542807953
522,0.6275350075692041,0.5982142857142857,0.5889705882352941,0.5897058823529412,0.11312567043715493,0.13296201540066965,0.1315813565917964
32,0.6363725490196078,0.5945288753799391,0.6529411764705882,0.55375,0.0917606382820069,0.09383126363925803,0.10656407827114059
522,0.6439034115484429,0.5607142857142857,0.6084558823529411,0.6441176470588236,0.12489346030976403,0.13676437644910777,0.1412857862449303
32,0.6506508163927336,0.6565295169946332,0.6253676470588235,0.600735294117647,0.07886034243134368,0.07331361306883755,0.09047404950160015
32,0.5935222480536332,0.6707317073170732,0.5415441176470588,0.5941176470588235,0.0819045615128106,0.15054138252569937,0.1329439419285502
32,0.6429322556228374,0.55622009569378,0.6448529411764706,0.5683823529411764,0.08824918216800637,0.1268983115280337,0.0845534951432866
522,0.6208409926470588,0.5604066985645934,0.5911764705882353,0.6433823529411765,0.07558826500375528,0.11163132736266501,0.11754489027727252
32,0.5705160675381263,0.6844362745098039,0.49125,0.6218954248366013,0.07057086429697994,0.08822342043686725,0.10496082209650795
2,0.6312898734861592,0.549404761904762,0.6025735294117647,0.6128676470588236,0.08925638712478966,0.0943301127685784,0.09265305639887886
522,0.6408432904411765,0.5210210210210211,0.60625,0.65,0.11352511777272284,0.09793882727952632,0.10956732212508634
522,0.6297909007352941,0.6333732057416268,0.6029411764705882,0.625,0.08169113307383125,0.1084403029687693,0.1389189221661107
2,0.6108946078431372,0.7191489361702128,0.4508333333333333,0.684640522875817,0.09283730528122636,0.12613374735661437,0.1559922743119297
522,0.6615349264705882,0.5821256038647343,0.674264705882353,0.58125,0.08153057942866886,0.11600415366623759,0.07822909731466078
32,0.6736659277681661,0.5831339712918661,0.6705882352941177,0.6404411764705882,0.09430330370766597,0.08489029943009857,0.18218056632537924
32,0.6627277519463668,0.5732142857142857,0.6121323529411765,0.631985294117647,0.10740885196235728,0.09328629071710098,0.1346863346335634
32,0.662908196366782,0.5121951219512195,0.6338235294117647,0.6110294117647059,0.08507004904241805,0.10811018629090369,0.10220617623505968
32,0.6371391111591695,0.5971973762671436,0.6158088235294118,0.5584558823529412,0.10195410525800247,0.12706448278518717,0.08783354207268115
32,0.6133907331314878,0.5853658536585367,0.5433823529411764,0.58125,0.0629428469994287,0.0922591474508118,0.14270989873193252
522,0.6606290849673202,0.5282051282051281,0.5079166666666667,0.6836601307189543,0.07828307517862432,0.11118834121535505,0.15352754288223128
522,0.6355353860294117,0.5957957957957958,0.5875,0.6555147058823529,0.09719183306441087,0.08936504412303006,0.11002213196142831
522,0.6590257352941177,0.5531849103277675,0.5391666666666667,0.6356209150326798,0.07684105872344407,0.134961128377172,0.086259791662857
522,0.6573874080882353,0.5464975845410627,0.6625,0.59375,0.06320290188837713,0.08867334075704486,0.06750771560841522
32,0.596829044117647,0.6154306220095693,0.5654411764705882,0.6253676470588235,0.0941336948451314,0.11268913785994908,0.09953591007888864
32,0.636282169117647,0.524390243902439,0.5665441176470588,0.6474264705882353,0.10281974404778986,0.14507909670338154,0.1383062196368425
32,0.6262049902681661,0.5971973762671436,0.6397058823529411,0.5459558823529411,0.0650100860351221,0.1232943024059385,0.1280886433212024
32,0.604112375648789,0.6220238095238095,0.5775735294117648,0.6073529411764705,0.0790392983952016,0.09917313011415822,0.13298460378664387
522,0.6426936905276817,0.5286225402504472,0.5992647058823529,0.6470588235294118,0.08585509811968439,0.14809682686294895,0.1039140535573533
32,0.6071568627450981,0.6483282674772037,0.6823529411764706,0.5154166666666666,0.07572765259585892,0.10074692218560882,0.11156245136942607
32,0.5957950367647059,0.6465465465465465,0.50625,0.6566176470588235,0.11189460200214073,0.13323564129432902,0.1206743873663494
522,0.6525850183823529,0.5772946859903382,0.6621323529411764,0.56875,0.11349294498783075,0.053374283676843375,0.13645435744844012
32,0.592224670198962,0.6472868217054263,0.6308823529411764,0.5400735294117647,0.10835468497585622,0.14976272403434837,0.1276211392391548
522,0.6075245098039216,0.6488970588235294,0.6320261437908496,0.47458333333333336,0.1066351781094395,0.12208408537177846,0.13342661667387448
522,0.6329240105968859,0.5658914728682171,0.5863970588235294,0.6165441176470589,0.09088849749250609,0.1196124888602753,0.10913126093218652
32,0.623979509083045,0.5513513513513513,0.6066176470588235,0.5713235294117647,0.09198008328531083,0.15493608460077554,0.11593940402474573
2,0.6201651708477509,0.5983899821109124,0.6327205882352941,0.5654411764705882,0.12698986436680437,0.1345301364113077,0.14354251989323943
32,0.6283514003027681,0.5609756097560976,0.6047794117647058,0.575,0.08187807875263488,0.10798578466864818,0.12866129695783113
522,0.6762132352941177,0.5259661835748792,0.5341666666666667,0.6470588235294118,0.06498381754094866,0.16310783753905472,0.12087086280331324
32,0.6420955882352941,0.5446808510638298,0.6647058823529411,0.5595833333333333,0.10196288323867143,0.10017286097603763,0.13850015042109762
32,0.6422895490916954,0.603468899521531,0.5959558823529412,0.6676470588235294,0.11795278652845526,0.12319011233615022,0.1346500904811793
522,0.6065291144031142,0.5983899821109123,0.5419117647058823,0.6150735294117647,0.10087328343459176,0.12599565025476822,0.11285227748709982
32,0.6285832071799308,0.5731707317073171,0.6224264705882353,0.5632352941176471,0.06583471766390153,0.09651153507900712,0.13300718833647074
32,0.6770335477941176,0.572463768115942,0.6738970588235295,0.6,0.12219686076721246,0.14406730563344278,0.1356568383008309
32,0.6229432189542483,0.6446078431372549,0.5404166666666667,0.6640522875816993,0.06564638093314423,0.13302989198106502,0.11623456103857888
522,0.5990700692041523,0.5494047619047618,0.5878676470588236,0.6047794117647058,0.10480349894153342,0.12958305749923357,0.13847768086882503
522,0.6472746459694989,0.5674019607843137,0.5279166666666667,0.7209150326797386,0.1102725463708184,0.0941181044889483,0.12187979947396661
32,0.588325178416955,0.6601073345259392,0.5488970588235295,0.5871323529411765,0.0883113580618501,0.12649350472570975,0.0898552610870457
522,0.6160730698529412,0.6465465465465465,0.525,0.6330882352941176,0.10544154744568912,0.11102427162061856,0.08220472773868491
522,0.6429802389705882,0.5998803827751197,0.5871323529411765,0.6044117647058823,0.05933964641533177,0.10090853263655149,0.11206637135131496
32,0.6075122549019608,0.672644376899696,0.6235294117647059,0.5083333333333333,0.06843053199452864,0.09685560027630173,0.12313422366278612
32,0.6580240322231834,0.5369047619047619,0.6672794117647058,0.5911764705882353,0.1261537795992245,0.14000923807193047,0.17101451134660706
522,0.6444420415224914,0.5518783542039356,0.6036764705882353,0.5691176470588235,0.10089541919912733,0.11320770396413836,0.12790736537685019
522,0.6461349751297578,0.5517857142857143,0.6231617647058824,0.6404411764705882,0.12195546989600776,0.11904613866685423,0.16113961221606615
32,0.6015111375432526,0.669350029815146,0.5617647058823529,0.5591911764705882,0.09273240978639892,0.11316789862636792,0.09671982912526655
522,0.6096730374134948,0.6321428571428571,0.56875,0.6268382352941176,0.07936468599663872,0.12718026017976428,0.1252310676689149
32,0.6187155330882352,0.632177033492823,0.5216911764705883,0.6077205882352942,0.09164899455907885,0.08337747533312458,0.09015560819475284
32,0.62588870566609,0.5735645933014354,0.5533088235294118,0.5955882352941176,0.050171062990677154,0.12833462996843426,0.11537845388176293
522,0.6558755947231834,0.6124031007751939,0.6033088235294117,0.6580882352941176,0.06966547696364038,0.08519492908586407,0.11454236711321493
522,0.5833970858564014,0.5639952153110048,0.5992647058823529,0.5680147058823529,0.08619674176310155,0.10299951661495438,0.12996264305917515
2,0.6310465776384083,0.6101190476190477,0.6305147058823529,0.5547794117647059,0.07958478695024278,0.08088699481629527,0.10189197456605138
2,0.615032304282007,0.5853658536585367,0.6044117647058823,0.6132352941176471,0.06811195984200835,0.1049523426750795,0.13747138040553608
522,0.6242761948529412,0.5726726726726726,0.56875,0.5966911764705882,0.06760901107150662,0.10395812458228874,0.12456732595160254
