"Variable","median_mda","iqr25","iqr75","Genus"
"Otu00152",0.317298530180223,0.23332452646475,0.414090998207009,"Clostridium_XlVa"
"Otu00230",0.31443332007428,0.264242886444091,0.423005573420323,"Clostridium_XlVa"
"Otu00095",0.314042345071955,0.257291708979883,0.38818793858234,"Roseburia"
"Otu00007",0.313163682060881,0.270684093928012,0.362138558731389,"Faecalibacterium"
"Otu00197",0.311151855405521,0.249700279525703,0.372778412914127,"Clostridium_XVIII"
"Otu00084",0.309179270288121,0.22613689217308,0.439705452093101,"Ruminococcaceae"
"Otu00030",0.308931545585104,0.263034436381699,0.367652848982992,"Lachnospiraceae"
"Otu00184",0.308823936864845,0.24641232223748,0.411107520368676,"Clostridium_XlVa"
"Otu00040",0.308369553742232,0.264068126803627,0.364309913002118,"Bacteroides"
"Otu00029",0.307548435613154,0.258691496615392,0.356688555954401,"Phascolarctobacterium"
"Otu00143",0.300880098073507,0.256824725468244,0.352708912904179,"Lachnospiraceae"
"Otu00056",0.300677391156904,0.245227122629347,0.360095109662316,"Ruminococcus"
"Otu00036",0.299369465707143,0.262823149332309,0.354087613778583,"Clostridium_XlVa"
"Otu00026",0.298405723743962,0.261173130163433,0.349391059686839,"Coprococcus"
"Otu00024",0.297196500046466,0.254300428260699,0.337074887499466,"Blautia"
"Otu00022",0.295169241330047,0.258013921685033,0.340906467505228,"Alistipes"
"Otu00413",0.290463449193922,0.21412472354568,0.369993934428191,"Lactobacillus"
"Otu00138",0.290376205675171,0.2286036750272,0.341818914104859,"Blautia"
"Otu00478",0.287947545627559,0.228433890189819,0.408552152864828,"Cloacibacillus"
"Otu00125",0.286018518236528,0.197616258732745,0.360548897029092,"Veillonella"
"Otu00047",0.284473534920563,0.23750031946612,0.372608279043305,"Lachnospiraceae"
"Otu00204",0.283810591344463,0.228065615614803,0.387817686334031,"Coriobacteriaceae"
"Otu00205",0.283604674090422,0.227282308822443,0.322963639636307,"Clostridium_IV"
"Otu00018",0.279180483140989,0.246588055836092,0.315718984508347,"Ruminococcaceae"
"Otu00253",0.275892262938056,0.209773141288885,0.353251706289621,"Ruminococcaceae"
"Otu00088",0.275860903690128,0.2286567649429,0.314826488928453,"Ruminococcus2"
"Otu00134",0.273716021692079,0.221043426289064,0.332176754662792,"Actinomyces"
"Otu00023",0.268862579554731,0.229442550765575,0.328481031053063,"Clostridium_sensu_stricto"
"Otu00034",0.268226054237494,0.226278644273615,0.310369241071728,"Erysipelotrichaceae"
"Otu00092",0.267110592261895,0.225501932584081,0.312575475244442,"Ruminococcaceae"
"Otu00167",0.266289733265331,0.233299162901597,0.307245719109887,"Clostridiales"
"Otu00012",0.266123056460233,0.215212974671123,0.308249714984189,"Bifidobacterium"
"Otu00219",0.265671343387421,0.215362288257089,0.351489696700468,"Ruminococcaceae"
"Otu00106",0.265320041595912,0.210118801580646,0.353684476310681,"Lachnospiraceae"
"Otu00241",0.263287840812496,0.21035038720238,0.326600078815421,"Pseudomonas"
"Otu00043",0.262528191052896,0.225390843274385,0.301730005448169,"Ruminococcaceae"
"Otu00019",0.261326319249432,0.22186711165626,0.306330207225611,"Ruminococcus2"
"Otu00081",0.261264954281921,0.193922639852535,0.319889400220514,"Clostridium_XlVa"
"Otu00202",0.259572443767106,0.204740728685421,0.336190619813799,"Lachnospiraceae"
"Otu00260",0.258523419963079,0.21484560594781,0.323331284689166,"Flavonifractor"
"Otu00054",0.256376804327715,0.226465858413404,0.29690598611521,"Blautia"
"Otu00045",0.256272857020915,0.214610741749899,0.295245427751004,"Alistipes"
"Otu00279",0.249725819018175,0.209179388820989,0.283828103571768,"Lachnospiraceae"
"Otu00120",0.242808336313125,0.205245200750531,0.281455188237574,"Lachnospiraceae"
"Otu00284",0.241309255495346,0.18084143688295,0.318672932617065,"Acidaminococcaceae"
"Otu00369",0.240576929116737,0.18964151258818,0.298115649077586,"Clostridiales"
"Otu00249",0.240563942545543,0.199822249459881,0.288219877058473,"Clostridium_IV"
"Otu00093",0.236656978980603,0.201229229760426,0.266834636228578,"Lachnospiraceae"
"Otu00060",0.2351317796573,0.194089463014702,0.272255945607806,"Veillonella"
"Otu00485",0.234918431929509,0.178527926918231,0.28963796822843,"Streptococcus"
"Otu00121",0.234604434160879,0.19535810893032,0.291215257959952,"Blautia"
"Otu00224",0.234147543884387,0.174819525890122,0.328581622417085,"Enterorhabdus"
"Otu00050",0.234019011043619,0.20281440306588,0.273737607257471,"Parabacteroides"
"Otu00272",0.232947517303848,0.17879721889045,0.280994529402537,"Coriobacteriaceae"
"Otu00299",0.229669609413177,0.172688701753213,0.294572894908825,"Lachnospiraceae"
"Otu00407",0.227487351971453,0.184637618297679,0.293410870882409,"Alistipes"
"Otu00182",0.226457734679597,0.182214000330435,0.282268415188564,"Coprococcus"
"Otu00046",0.224856400604019,0.185035215216088,0.262466050600996,"Roseburia"
"Otu00131",0.224227181484769,0.183764857588745,0.261466305789977,"Clostridiales"
"Otu00189",0.221366519053835,0.165354741725858,0.259016766147606,"Lachnospiraceae"
"Otu00105",0.22108611569818,0.159260451048439,0.263316179536501,"Ruminococcus"
"Otu00270",0.220017993176303,0.167226486181112,0.266477686816963,"Lactobacillus"
"Otu00160",0.218766507611837,0.183864444474728,0.260913649339467,"Butyricicoccus"
"Otu00016",0.21823135611908,0.186639014970637,0.257867900538926,"Bacteroides"
"Otu00103",0.217780712675791,0.183702547265679,0.255084334283054,"Bacteroides"
"Otu00140",0.217683491289772,0.167423708790246,0.273258005570193,"Faecalibacterium"
"Otu00110",0.21593379373998,0.175398576315167,0.292189689337821,"Bifidobacterium"
"Otu00064",0.215671523767588,0.174422504696194,0.255497153871151,"Firmicutes"
"Otu00193",0.215191714765363,0.183019175375111,0.256341671432551,"Lachnospiraceae"
"Otu00151",0.214964267522659,0.177234089344544,0.254335546997581,"Subdoligranulum"
"Otu00598",0.21374778387443,0.153155209757484,0.287711602547441,"Streptococcus"
"Otu00069",0.211933208512332,0.182851708305749,0.261217657099008,"Bacteroides"
"Otu00082",0.208148817842707,0.169733863384917,0.245834230791703,"Blautia"
"Otu00288",0.204709160780908,0.176454378566743,0.26335776180752,"Lachnospiraceae"
"Otu00195",0.204204252484675,0.165776017123002,0.251353609837214,"Ruminococcaceae"
"Otu00139",0.203646528827817,0.175714631053214,0.263020738643734,"Acidaminococcus"
"Otu00078",0.202619584966397,0.175457301211412,0.231862035961192,"Turicibacter"
"Otu00207",0.200276126607374,0.174419963194888,0.237109091409692,"Oscillibacter"
"Otu00128",0.199891152239591,0.161804793900392,0.232057287276663,"Parasutterella"
"Otu00048",0.199738484854148,0.153155430101691,0.24993451066076,"Ruminococcaceae"
"Otu00654",0.19923822756306,0.164689374570441,0.236947079666848,"Lachnospiraceae"
"Otu00363",0.19822251277399,0.160889788328881,0.258348341656193,"Clostridium_XlVa"
"Otu00429",0.195868592900075,0.149584022769543,0.236497849613532,"Lachnospiraceae"
"Otu00087",0.195589506369052,0.161266601449062,0.226726862921865,"Clostridiales"
"Otu00441",0.195522428331368,0.159964881490493,0.241664617681243,"Lactococcus"
"Otu00372",0.195331545307016,0.167792852984196,0.226222829678351,"Lachnospiraceae"
"Otu00192",0.194281673685231,0.150406143643285,0.268831729610182,"Lachnospiraceae"
"Otu00163",0.194169479288001,0.155678730141888,0.230841687420403,"Lachnospiraceae"
"Otu00227",0.192540425269557,0.159494061088291,0.229476127511395,"Eggerthella"
"Otu00098",0.191869243388861,0.16927394956208,0.230901369808247,"Lachnospiraceae"
"Otu00102",0.191129048363483,0.148289652077802,0.25280577814526,"Dialister"
"Otu00223",0.187683983261112,0.139370922403954,0.23911545468615,"Clostridiales"
"Otu00203",0.187640041914862,0.14674632662877,0.218410014321932,"Ruminococcaceae"
"Otu00083",0.186440453037843,0.143809744226717,0.227438970855915,"Paraprevotella"
"Otu00130",0.185516552447778,0.14578944412089,0.230730465956917,"Coprococcus"
"Otu00119",0.18531447954359,0.138984253270651,0.281609060938305,"Catenibacterium"
"Otu00234",0.183842232753088,0.159720497123592,0.215158007363549,"Asaccharobacter"
"Otu00017",0.183259881443702,0.145084691619428,0.222667469786265,"Clostridiales"
"Otu00344",0.181609831807292,0.157382405908169,0.211832313523086,"Clostridiales"
"Otu00248",0.181184223598605,0.116654602965401,0.239526112722476,"Peptostreptococcaceae"
"Otu00176",0.180990530052472,0.144091287152735,0.240420097160701,"Clostridium_sensu_stricto"
"Otu00376",0.180598455587443,0.151335703873534,0.2186837016754,"Clostridium_XlVb"
"Otu00307",0.179721693976579,0.138345194211768,0.222454019582337,"Porphyromonadaceae"
"Otu00086",0.179583506121899,0.147810443679495,0.206068430058012,"Clostridium_IV"
"Otu00096",0.177638868125888,0.146769866837433,0.213869872158784,"Blautia"
"Otu00540",0.175152035853573,0.132837983967705,0.248064809180993,"Slackia"
"Otu00236",0.174827042923058,0.128999129948137,0.229815236240722,"Desulfovibrio"
"Otu00126",0.174546274036292,0.148328904139642,0.203163744727832,"Akkermansia"
"Otu00153",0.172513352414802,0.138744743436349,0.217272165261056,"Clostridiales"
"Otu00273",0.172504766909546,0.142179492561407,0.201728680016351,"Clostridium_IV"
"Otu00150",0.171901148401628,0.143995095397607,0.210495978331072,"Lachnospiraceae"
"Otu00358",0.1708168975835,0.141306943488497,0.212640542437285,"Clostridium_XlVa"
"Otu00311",0.170740844669461,0.125785393925319,0.221942227313269,"Streptococcus"
"Otu00235",0.169943206610495,0.139592260105563,0.226529446943479,"Coriobacteriaceae"
"Otu00329",0.169930510767222,0.126126575772254,0.212623392413248,"Blautia"
"Otu00127",0.168899785087714,0.127203029849111,0.193853947118,"Clostridium_sensu_stricto"
"Otu00317",0.167793805252157,0.119277792644375,0.209789748993993,"Clostridium_IV"
"Otu00161",0.16765766196095,0.135836875686038,0.195321530481755,"Clostridium_XVIII"
"Otu00310",0.167641150149279,0.123733362785194,0.227064709030416,"Alistipes"
"Otu00157",0.166944198575238,0.13784555702481,0.210273831637673,"Ruminococcaceae"
"Otu00453",0.166781797489342,0.128756406308875,0.238973679049383,"Clostridium_IV"
"Otu00112",0.165928533646619,0.120523935667799,0.190691122173282,"Barnesiella"
"Otu00296",0.165887618110262,0.144813665524044,0.191616208849444,"Alistipes"
"Otu00172",0.16021888673645,0.12587786429357,0.183118779284367,"Oscillibacter"
"Otu00232",0.160182980166656,0.135164818262316,0.189186305764229,"Ruminococcaceae"
"Otu00401",0.159872060890526,0.119078903017212,0.201945150449101,"Ruminococcaceae"
"Otu00269",0.159662019642046,0.127823257250031,0.195789648706347,"Blautia"
"Otu00145",0.156218635081936,0.133849134516284,0.184353773989121,"Subdoligranulum"
"Otu00463",0.154637334682137,0.115933460680637,0.195132458553595,"Ruminococcaceae"
"Otu00550",0.154147170541591,0.122159403636287,0.181593237841909,"Firmicutes"
"Otu00135",0.153480460794736,0.12885556455457,0.182669086374994,"Lachnospiraceae"
"Otu00099",0.153219933417139,0.122871739773036,0.178386647426817,"Ruminococcaceae"
"Otu00379",0.152336367551671,0.111250826909037,0.181120697763221,"Streptococcus"
"Otu00053",0.149540202188231,0.118354427158166,0.192514069834908,"Butyricimonas"
"Otu00462",0.149429922588164,0.109811923271207,0.198865531591319,"Gordonibacter"
"Otu00266",0.149312832031386,0.116310592147289,0.183403749790457,"Actinomyces"
"Otu00080",0.147611429966181,0.119296849320567,0.186701160748466,"Prevotella"
"Otu00383",0.147526966443884,0.121485332345277,0.184590486505252,"Ruminococcaceae"
"Otu00348",0.147361815109352,0.121990784177642,0.195428404413532,"Blautia"
"Otu00055",0.147007045696951,0.11273468929091,0.191549958414196,"Blautia"
"Otu00255",0.14615794628937,0.105827809596447,0.205507066211598,"Ruminococcus"
"Otu00852",0.142683074157794,0.101737049465843,0.211250895461205,"Firmicutes"
"Otu00185",0.141842952187748,0.119982810291773,0.170547569924207,"Lachnospiraceae"
"Otu00277",0.14179189395241,0.106151223804138,0.169918047995847,"Alistipes"
"Otu00427",0.140190106090489,0.116044913938944,0.174202859362373,"Porphyromonadaceae"
"Otu00124",0.138539784325335,0.114116639304801,0.163933606142005,"Clostridium_XI"
"Otu00318",0.138273989009769,0.109338608508303,0.165094080037155,"Ruminococcus2"
"Otu00186",0.137472209795747,0.100262286009139,0.1893886110295,"Streptococcus"
"Otu00371",0.13735603887222,0.102546437362489,0.168655786673856,"Firmicutes"
"Otu00247",0.136902407741438,0.111340878120477,0.173487879368545,"Barnesiella"
"Otu00162",0.135029980376563,0.10671230063924,0.169942331230116,"Clostridiales"
"Otu00196",0.134976828034776,0.0995371463374266,0.176126597637753,"Blautia"
"Otu00243",0.133295394826804,0.110956447469055,0.166621368627619,"Bacteria"
"Otu00200",0.131686495304437,0.0962776575310688,0.166373701062981,"Bacteroides"
"Otu00581",0.131440996696684,0.100706243121065,0.175856885445555,"Flavonifractor"
"Otu00032",0.130894454630438,0.113010302732813,0.161543196626999,"Prevotella"
"Otu00349",0.130751657931013,0.097976220357799,0.160562419190826,"Pseudoflavonifractor"
"Otu00208",0.130233336812528,0.104556532549157,0.159975570498405,"Holdemania"
"Otu00526",0.130232592771178,0.106869315076138,0.163242788311345,"Clostridium_XlVb"
"Otu00435",0.130160902023945,0.104822043600031,0.174830165993854,"Ruminococcaceae"
"Otu00823",0.129828061522319,0.083063562810857,0.174305947940252,"Lachnospiraceae"
"Otu00567",0.129805282704469,0.101780761547481,0.166305681134897,"Ruminococcaceae"
"Otu00240",0.129582951015684,0.102222988315567,0.152373811067466,"Rothia"
"Otu00259",0.129047504693949,0.104120772876078,0.159335900760977,"Ruminococcaceae"
"Otu00319",0.128665308360163,0.102873545189548,0.173289391663174,"Clostridiales"
"Otu00206",0.128253953191495,0.0961415562780879,0.165422640928754,"Collinsella"
"Otu00586",0.127660861214295,0.0910363743812996,0.178430144282225,"Lachnospiraceae"
"Otu00492",0.125814285882922,0.09825455834339,0.158888802570667,"Clostridiales"
"Otu00480",0.125286474672493,0.102500825656705,0.159728745880719,"Lachnospiraceae"
"Otu00144",0.12485736720365,0.0927652715571988,0.159450075470051,"Clostridiales"
"Otu00922",0.123650099520786,0.0855669491085616,0.15604752472568,"Clostridiales"
"Otu00166",0.122077351581355,0.0895140233621098,0.151770029021683,"Blautia"
"Otu00522",0.121721864704308,0.095898684513008,0.154533045426879,"Firmicutes"
"Otu00780",0.120274226826054,0.0805555981720881,0.158135870072577,"Clostridiales"
"Otu00114",0.119967350690625,0.0950957681137557,0.146541361023149,"Lachnospiraceae"
"Otu00624",0.119537549756948,0.0913213346256293,0.152290754524961,"Actinomyces"
"Otu00321",0.119461788151558,0.0962433347344518,0.150112948405568,"Bacteroides"
"Otu00845",0.118742008524892,0.101130959621613,0.146973328477162,"Ruminococcaceae"
"Otu00178",0.117708379824313,0.0904262823146921,0.139909121593789,"Ruminococcaceae"
"Otu00212",0.117669511828293,0.0838915183016215,0.15539589206521,"Alistipes"
"Otu00855",0.117354615096869,0.0804068415416668,0.144193917505567,"Ruminococcaceae"
"Otu00448",0.116720751852208,0.0894793229677196,0.153248635979581,"Alistipes"
"Otu00591",0.11588720484888,0.0897295295222498,0.139823209880265,"Lachnospiraceae"
"Otu00404",0.115301922226421,0.0880983942972441,0.137691471783926,"Lachnospiraceae"
"Otu00170",0.115034461623916,0.0824135267343284,0.144797582043516,"Clostridiales"
"Otu00180",0.113892130024455,0.0911583944400289,0.133556678174355,"Ruminococcaceae"
"Otu00267",0.113460124866552,0.0847746270546058,0.131697264460861,"Lachnospiraceae"
"Otu00194",0.112947024215099,0.0842346571551487,0.169758989014896,"Porphyromonadaceae"
"Otu00473",0.112753508254577,0.0925225045893442,0.143214716380231,"Clostridiales"
"Otu00450",0.11225941259877,0.0870135821622484,0.136962990396406,"Bacteria"
"Otu00252",0.112192506681918,0.0927935525012125,0.135173926825587,"Lachnospiraceae"
"Otu00220",0.111600528274847,0.0847076818386226,0.141653188434281,"Lachnospiraceae"
"Otu00484",0.111551729558799,0.0913090796399129,0.1345866510763,"Anaerostipes"
"Otu00097",0.111156856684221,0.0824606124390934,0.175714497106305,"Staphylococcus"
"Otu00793",0.111080683874395,0.0881791674594396,0.14795644138461,"Lachnospiraceae"
"Otu00100",0.110483815352755,0.0745687878403833,0.144851077012924,"Bacteroides"
"Otu00308",0.110260896355322,0.0787292216854586,0.144868358067428,"Firmicutes"
"Otu00385",0.109675080126465,0.0845364192050422,0.138663238570782,"Lactobacillales"
"Otu00336",0.109072115030848,0.0827209682441549,0.134342035956883,"Lachnospiraceae"
"Otu00305",0.108296200194152,0.0822498628280596,0.143386550213693,"Lachnospiraceae"
"Otu00516",0.108060187220077,0.0811629509963815,0.136533224130576,"Streptococcus"
"Otu00137",0.107765968562348,0.0885012272208457,0.136595992843274,"Clostridiales"
"Otu00523",0.106255183735835,0.0779648883106277,0.141096119790965,"Lachnospiraceae"
"Otu00476",0.105940514033934,0.0721243714474405,0.14469151614538,"Alistipes"
"Otu00422",0.105613482254985,0.0728315368837592,0.138021066346912,"Lachnospiraceae"
"Otu00692",0.105538733432724,0.0845266632550061,0.139472806979953,"Erysipelotrichaceae"
"Otu00508",0.105033201521875,0.0734058079867588,0.141604633404768,"Bacteria"
"Otu00536",0.103468672633522,0.073395753470803,0.140617983565377,"Ruminococcaceae"
"Otu00177",0.103012633811535,0.0805422387085574,0.13137938482578,"Paraprevotella"
"Otu00246",0.102367605101425,0.0824909376653503,0.133707979802046,"Clostridiales"
"Otu00617",0.102117193993246,0.0700088735536667,0.141592491479136,"Ruminococcaceae"
"Otu00557",0.101512761278982,0.0790720683876205,0.132180639288294,"Lactonifactor"
"Otu00079",0.100787568404418,0.0773414043569553,0.12335853602974,"Barnesiella"
"Otu00304",0.100130422905379,0.0812462474521129,0.128712511801835,"Lachnospiraceae"
"Otu00286",0.100126806595057,0.083216761014244,0.12491785362096,"Lachnospiraceae"
"Otu00455",0.0996527583091625,0.0775314073898529,0.120215440067249,"Ruminococcaceae"
"Otu00545",0.0995926250196191,0.0770405375618793,0.132143597690777,"Ruminococcaceae"
"Otu00405",0.0991880215640177,0.0652800760446711,0.12716827190519,"Porphyromonadaceae"
"Otu00066",0.0978225275785459,0.0765996066942723,0.12446692711031,"Faecalibacterium"
"Otu00842",0.0965004743002669,0.0725405835510081,0.124038675271372,"Ruminococcaceae"
"Otu00436",0.0963059477019849,0.0694148097119762,0.122800284817529,"Clostridium_XlVa"
"Otu00309",0.0958280123465022,0.0716337893653044,0.118927902798022,"Ruminococcaceae"
"Otu00154",0.0956703697296423,0.0626162333384399,0.121011376847517,"Bacteria"
"Otu00943",0.0955807757914893,0.0609406696677709,0.124040839062611,"Methylobacterium"
"Otu00214",0.095529349346774,0.0726193086681585,0.113278091281258,"Bacteria"
"Otu00464",0.0954749659245365,0.0755709458268085,0.114365529999223,"Ruminococcaceae"
"Otu00470",0.0952867718106828,0.07574254992746,0.120676093584163,"Ruminococcaceae"
"Otu00678",0.0935624766749277,0.06241584283245,0.131366980463738,"Ruminococcaceae"
"Otu00502",0.0922238733327602,0.0636336018248432,0.119334469956108,"Oscillibacter"
"Otu01114",0.0915232979687852,0.0639823298450229,0.121944248676404,"Ruminococcaceae"
"Otu00392",0.0911522446010443,0.065370376014161,0.117641034333693,"Firmicutes"
"Otu00452",0.0910377984605765,0.0695544745501337,0.136931349207387,"Oscillibacter"
"Otu00408",0.090501278142513,0.073442710223197,0.113929348312144,"Bacteroidetes"
"Otu00501",0.0901978311747062,0.0687639159837274,0.117382447811802,"Barnesiella"
"Otu00179",0.0899293720410228,0.0745767553032142,0.110592471497804,"Ruminococcaceae"
"Otu00635",0.0898392274279738,0.065401506437818,0.121034591534313,"Lachnospiraceae"
"Otu01028",0.0886231560026651,0.0649412085747133,0.120117951230776,"Clostridiales"
"Otu00334",0.0884149099660576,0.0650513087872905,0.114464047027613,"Clostridiales"
"Otu00769",0.0880825496334089,0.0669390497949906,0.108677434006279,"Porphyromonadaceae"
"Otu00316",0.0880208395180527,0.0643862600254847,0.112929659524573,"Firmicutes"
"Otu00391",0.0880142373242941,0.0650299640314134,0.11120025298472,"Clostridium_IV"
"Otu00419",0.0866252867902831,0.0691663625050082,0.106961514490093,"Clostridiales"
"Otu00890",0.0864911957925735,0.0598136899555494,0.112875037896094,"Anaerotruncus"
"Otu00782",0.0864119089986154,0.0681667562527091,0.0986129661613185,"Ruminococcaceae"
"Otu00263",0.0860092566248294,0.0686797118649838,0.10797468128556,"Porphyromonadaceae"
"Otu00251",0.0858745488030106,0.0682611934365539,0.110138891264148,"Parabacteroides"
"Otu00584",0.0857678323248084,0.0632294349805676,0.105042115845222,"Lachnospiraceae"
"Otu01007",0.0855634089636541,0.0629123741517044,0.112069011434959,"Bacteria"
"Otu00762",0.0848332164877312,0.0639653904057791,0.105952491218533,"Clostridiales"
"Otu00831",0.0841076964992799,0.0581067199892327,0.109158181794932,"Oscillibacter"
"Otu00382",0.0834229935431661,0.059746277847019,0.104396955947918,"Ruminococcaceae"
"Otu00955",0.0832913603163004,0.0536471749967053,0.133259174826998,"Ruminococcaceae"
"Otu00343",0.0832209129434232,0.0638244788237812,0.111678508942597,"Clostridiales"
"Otu00559",0.0828590456217102,0.0584597618847373,0.131809161060121,"Bacteria"
"Otu00250",0.08269405023606,0.0582146823859197,0.104552837822185,"Ruminococcus"
"Otu00412",0.0823202142633812,0.0652350388025104,0.105075179677809,"Ruminococcaceae"
"Otu00282",0.0822678894546818,0.0635195721611917,0.104558780066166,"Clostridiales"
"Otu00291",0.0821035398887696,0.0602616684690201,0.102720713026389,"Porphyromonadaceae"
"Otu00256",0.0819318780341871,0.0581816846272358,0.104180952547085,"Porphyromonadaceae"
"Otu00262",0.0817767721861215,0.0630204857243505,0.104867800783766,"Erysipelotrichaceae"
"Otu00122",0.0817483523216455,0.0600575375515816,0.108820561199286,"Clostridiales"
"Otu00175",0.0816493226306103,0.0634430614906357,0.101515905683705,"Coprococcus"
"Otu00580",0.0812957541467692,0.0590381843615286,0.108327505802158,"Ruminococcaceae"
"Otu00766",0.0812283980208467,0.0656790800553049,0.0991745540237733,"Clostridiales"
"Otu00044",0.0806696143740854,0.0603361220481983,0.114063555071959,"Clostridiales"
"Otu00585",0.0805039056753299,0.0650051032686532,0.102879681127342,"Lachnospiraceae"
"Otu00111",0.0796390808837019,0.0630884504370753,0.106911191494928,"Bacteroides"
"Otu00353",0.0786557967476139,0.0647716545076558,0.0991459189800397,"Bacteria"
"Otu00254",0.0785865186720669,0.0591717508709915,0.108673638845454,"Ruminococcaceae"
"Otu00258",0.0784714484097081,0.0557565260738554,0.101511150611487,"Bacteroides"
"Otu00242",0.0784509366106484,0.0635798965194778,0.0985402247841904,"Ruminococcus"
"Otu00406",0.0783718107183158,0.0653334001318588,0.0998813961233363,"Porphyromonadaceae"
