Overall,kegg_id,run
0.5005007512521914,K11646,1
0,K11641,1
0,K11640,1
0,K07507,1
0,K07506,1
0,K07505,1
0,K07504,1
0,K07503,1
0,K07502,1
0,K07501,1
0,K08698,1
-0.5005007512521915,K10773,1
0,K14286,1
0,K10778,1
-0.5005007512521914,K14287,1
0,K00140,1
0,K05501,1
0,K01903,1
0,K01902,1
0.5050705591426145,K01905,1
0,K01904,1
0,K01907,1
1.001001502504383,K01906,1
0,K01908,1
0,K14534,1
0,K00147,1
0,K07769,1
0,K07768,1
0,K06203,1
0,K06202,1
0,K09921,1
0,K09920,1
0,K09927,1
0,K09024,1
-1.1102230246251565e-16,K09022,1
0,K09023,1
0,K09020,1
0,K09021,1
0,K02909,1
0,K08218,1
-0.5005007512521914,K08219,1
0,K02904,1
0,K02906,1
0,K02907,1
0,K02902,1
0,K00230,1
0,K00231,1
0,K00232,1
0,K08976,1
0,K00239,1
0,K06209,1
0,K09928,1
0,K01012,1
0,K01011,1
0,K06401,1
0,K03503,1
0,K03502,1
0,K03501,1
0,K03500,1
0,K02278,1
0,K02279,1
0,K12977,1
0,K02276,1
0,K02277,1
0,K02274,1
0,K02275,1
0,K12508,1
-0.8635253586207001,K12507,1
0,K12506,1
0.5005007512521915,K12500,1
0,K12503,1
0.038167619725214874,K14587,1
0,K06597,1
0,K06596,1
0,K06595,1
0,K06599,1
0,K06598,1
0,K07978,1
0,K07979,1
0,K14585,1
0,K10907,1
0.18262500438764578,K10908,1
0,K09819,1
0.5005007512521914,K09818,1
0,K09817,1
0,K09816,1
0,K09815,1
0,K06374,1
0.36869163833558966,K06373,1
0,K09812,1
0,K09811,1
0,K09810,1
0,K14582,1
0,K04058,1
-0.3999849029720183,K04059,1
0,K04056,1
0,K10015,1
0,K10014,1
0,K10017,1
0,K10016,1
0,K10011,1
0.45443589099016535,K10010,1
0,K10013,1
0,K10012,1
0.5005007512521914,K10019,1
0,K10018,1
0,K13665,1
0,K13668,1
0,K07641,1
0.5005007512521915,K01466,1
0,K13590,1
0,K01464,1
0,K01465,1
0,K01462,1
-0.5005007512521914,K01463,1
-0.08181985966866276,K01460,1
0,K13599,1
0,K13598,1
0,K01468,1
0,K01469,1
0,K09251,1
0,K09252,1
0,K02041,1
1.1102230246251565e-16,K02040,1
0,K02043,1
0,K02045,1
-1.001001502504383,K02044,1
0,K02047,1
0,K02046,1
-1.001001502504383,K02049,1
0,K02048,1
0,K05549,1
0,K05548,1
0,K06046,1
0,K03319,1
0,K03316,1
0,K03317,1
0.5005007512521914,K03314,1
0,K03315,1
-1.001001502504383,K03312,1
0,K03313,1
0,K03310,1
0,K03311,1
0,K12052,1
-0.5005007512521914,K02945,1
0.5005007512521914,K06162,1
0,K06163,1
0,K06160,1
0,K06166,1
0,K00359,1
0,K06164,1
0,K06165,1
0,K06168,1
0,K06169,1
0.6271183231112623,K13020,1
-1.1102230246251565e-16,K04835,1
0,K11991,1
0.5005007512521915,K11622,1
0,K11996,1
2.2208433247383415,K11626,1
0,K11629,1
0,K07560,1
0,K07567,1
0,K07566,1
0,K07568,1
-0.5888697544336554,K09925,1
0,K02492,1
0,K10713,1
-1.2932906725588236,K10710,1
0,K10711,1
0,K02490,1
-0.45977358049814687,K10714,1
0,K10715,1
0,K01929,1
0,K01928,1
0,K01923,1
-0.5005007512521915,K01922,1
0,K01921,1
0,K01920,1
0,K01926,1
0,K01925,1
0,K01924,1
0,K07789,1
0,K07788,1
0,K07785,1
0,K07784,1
0,K07787,1
0,K07783,1
0,K07782,1
0.5005007512521915,K05835,1
0,K14661,1
0,K09844,1
0,K00782,1
0,K00783,1
0,K00784,1
-1.1760838975818313,K00785,1
0,K00786,1
0,K00039,1
0,K00036,1
0,K00037,1
-0.5005007512521914,K00034,1
0,K00035,1
0.5005007512521914,K00032,1
0,K00033,1
-0.5005007512521915,K00030,1
0,K00031,1
0,K01259,1
0,K01258,1
0,K01255,1
0,K01256,1
0,K01251,1
-0.7227363700693219,K01250,1
0,K01253,1
0,K01252,1
0,K09008,1
0,K09009,1
0,K09000,1
0,K09001,1
0,K09002,1
0,K09003,1
0,K09004,1
0,K09005,1
0,K09007,1
0,K09846,1
0,K08234,1
0,K00258,1
-0.5005007512521914,K00259,1
0,K00252,1
0,K00253,1
0,K00257,1
0,K00255,1
0,K01079,1
0,K01078,1
0,K01071,1
0,K01070,1
0,K01073,1
0,K01077,1
0,K01076,1
0,K14470,1
0,K14475,1
0,K02788,1
0,K02782,1
0,K02783,1
0,K02781,1
0,K02786,1
0,K02787,1
0,K02784,1
0,K01060,1
0.5005007512521914,K01787,1
0,K01786,1
-0.5005007512521915,K01785,1
0,K01784,1
0,K01783,1
0.5005007512521914,K01782,1
0,K01780,1
0,K01789,1
0,K01788,1
0,K02526,1
0,K02527,1
0,K02525,1
0,K02250,1
0,K02523,1
0,K02520,1
0,K02521,1
0,K02258,1
0,K02259,1
0,K02528,1
0,K02529,1
0,K03781,1
0.43551848460944653,K03780,1
0,K03783,1
0,K03782,1
0,K03785,1
0,K03784,1
0,K03787,1
0,K03786,1
0,K03789,1
0.5005007512521914,K03788,1
0,K00342,1
-1.0010015025043828,K03124,1
-0.03597124955677955,K12527,1
0,K12526,1
0,K12525,1
0,K12524,1
0.1888986881684631,K09789,1
0,K09788,1
1.1102230246251565e-16,K09787,1
0,K09786,1
0,K09785,1
0,K09781,1
0,K09780,1
0,K10960,1
0,K09879,1
0,K06318,1
0,K06311,1
0,K06310,1
0,K06312,1
0,K06314,1
0,K06317,1
0.09327642452982834,K11387,1
0,K11384,1
-0.5389580270994268,K11382,1
1.001001502504383,K11383,1
0,K11381,1
0,K11949,1
0.28393249718212266,K04032,1
0,K04033,1
0.5005007512521915,K04030,1
-1.1102230246251565e-16,K04031,1
0,K04037,1
0,K04034,1
0,K04035,1
0,K04038,1
0,K04039,1
-0.5005007512521914,K07046,1
0,K07047,1
0,K07044,1
0.5005007512521914,K07045,1
0,K07042,1
0,K07043,1
0,K07040,1
0,K07048,1
0,K02584,1
0,K10039,1
0,K10038,1
0,K10037,1
-0.9600419503094353,K10036,1
-0.13446825165323073,K04784,1
0,K04782,1
0.7627868108281256,K13607,1
0,K02404,1
0,K05783,1
0,K05782,1
0,K05781,1
0,K05780,1
0,K05787,1
0,K05786,1
0,K05785,1
0,K05784,1
0.2615397305841257,K05789,1
0,K05788,1
0,K01442,1
-0.5005007512521914,K01443,1
0,K01444,1
-0.33081569189985227,K01446,1
0.5005007512521915,K01447,1
0,K01448,1
0,K01449,1
0,K02069,1
0,K05569,1
0,K02063,1
0,K05566,1
0,K05565,1
-0.5005007512521914,K05563,1
0,K05562,1
0,K05561,1
0,K02064,1
0,K03338,1
0,K03339,1
0.37974882423352463,K03332,1
0,K03333,1
0,K03335,1
0.5005007512521914,K03336,1
0,K03337,1
0,K12957,1
-1.1102230246251565e-16,K12950,1
0,K06148,1
0,K06149,1
0,K06144,1
0,K06145,1
0.5005007512521915,K06147,1
0,K06142,1
0,K06143,1
0,K13810,1
0,K14665,1
-1.1102230246251565e-16,K14660,1
0,K11607,1
0,K11606,1
0,K11605,1
0,K11604,1
0.9627576837874697,K10558,1
0,K10559,1
0.25748727665339055,K10550,1
-1.382335228560313,K10551,1
0,K10552,1
0,K10553,1
0,K10554,1
0,K10555,1
0,K10556,1
0.09305001782365752,K10557,1
0,K07239,1
0,K07235,1
0,K07234,1
0,K07237,1
0,K07236,1
0,K07231,1
0,K07230,1
0,K07233,1
0,K07232,1
0.5005007512521915,K05306,1
-0.22822305384548586,K05305,1
0.5005007512521915,K05303,1
0,K05301,1
0,K02565,1
-1.001001502504383,K08641,1
-0.2945769947590708,K08643,1
0.4359395532957755,K12146,1
0,K00010,1
0,K00011,1
0,K00012,1
0,K00013,1
-0.5005007512521914,K00014,1
0,K00016,1
0,K09065,1
0,K08252,1
0,K08253,1
0,K08256,1
0,K08255,1
0,K08258,1
0,K08259,1
0,K00274,1
0,K00275,1
0,K00276,1
0,K00270,1
0,K00273,1
0,K00278,1
0,K01277,1
0,K01274,1
0,K01273,1
0,K01271,1
0,K01270,1
0,K01278,1
0,K00906,1
0,K00904,1
0,K00903,1
0,K00901,1
0,K00908,1
0,K01053,1
0,K01051,1
0,K01057,1
0,K01056,1
0,K01055,1
0,K01054,1
0.5005007512521915,K01058,1
0,K02500,1
0,K02501,1
-0.5005007512521915,K02502,1
0,K02503,1
0,K02504,1
0,K02505,1
0.4071273706964331,K02506,1
-0.5005007512521915,K02507,1
1.235370523545968,K02508,1
0.5005007512521914,K02509,1
-0.5005007512521915,K13410,1
0,K03106,1
0,K03101,1
0,K03100,1
0,K12541,1
0,K12543,1
0,K12542,1
0,K12545,1
0,K12546,1
0,K12549,1
0,K06080,1
0,K11016,1
0,K11017,1
-0.5005007512521915,K11014,1
0.5005007512521915,K11015,1
0,K11013,1
0,K06333,1
0,K06880,1
0,K06883,1
0.5005007512521915,K06882,1
0,K09857,1
0,K06884,1
0,K06887,1
0,K06886,1
0,K06889,1
0,K10942,1
0,K09859,1
0,K09858,1
0,K10947,1
0,K00483,1
0.5005007512521915,K00481,1
0,K00480,1
0,K00486,1
0,K00485,1
0,K00484,1
0.5005007512521915,K09901,1
0,K07684,1
0.5005007512521915,K07685,1
0,K07686,1
0,K07687,1
0,K07681,1
0,K07689,1
0,K04018,1
0.47043819815016735,K04019,1
0.5005007512521914,K04014,1
0,K04015,1
0,K04016,1
0,K04017,1
1.2064637061057462,K04013,1
0,K07062,1
0,K07063,1
0,K07064,1
0.5005007512521914,K07065,1
0,K07066,1
0,K07067,1
0,K07068,1
0,K07069,1
0.6866834413942472,K01121,1
-0.5005007512521915,K13628,1
0,K13623,1
0,K13622,1
0,K13626,1
0,K01428,1
0,K01429,1
-0.5005007512521914,K01422,1
1.001001502504383,K01423,1
0,K01420,1
0,K01421,1
0,K01426,1
0,K01424,1
0,K01425,1
-0.5005007512521915,K08068,1
0,K13086,1
0,K07287,1
0,K02722,1
0,K12979,1
0,K12972,1
-0.5005007512521915,K12973,1
0,K12974,1
0,K12975,1
0,K12976,1
0,K07683,1
0,K14750,1
-0.5005007512521914,K14751,1
0,K12288,1
0,K12289,1
0.00533865573929182,K12282,1
0,K11957,1
0,K11956,1
-1.001001502504383,K11955,1
0,K11954,1
0,K11953,1
0,K11952,1
0,K11951,1
0,K11950,1
0,K11959,1
0,K11958,1
0,K13889,1
0,K13888,1
0,K11963,1
0,K07217,1
0,K07216,1
0,K07215,1
0,K07214,1
0,K07213,1
0,K07219,1
0,K07218,1
-1.001001502504383,K12150,1
0,K08689,1
0,K08688,1
0,K00152,1
0.5005007512521914,K01043,1
0,K00154,1
0,K00156,1
0,K10533,1
0,K10530,1
0,K10531,1
0.5005007512521914,K10536,1
0,K10537,1
0,K10535,1
0,K10538,1
1.001001502504383,K10539,1
0.5005007512521914,K00073,1
0,K13934,1
1.1102230246251565e-16,K00076,1
-0.5005007512521915,K00077,1
0,K00074,1
0,K00075,1
0,K00079,1
0,K02290,1
0,K02563,1
0,K02292,1
0,K08966,1
0,K02294,1
0,K08276,1
0,K00299,1
0,K00297,1
0,K00294,1
0.2944488507827554,K00293,1
0,K00290,1
1.1102230246251565e-16,K07757,1
0,K12089,1
0,K01210,1
-1.001001502504383,K01212,1
0,K01215,1
0,K01214,1
0.2326139220234363,K01216,1
-0.2591889487641108,K01219,1
0,K01218,1
-0.5005007512521914,K02749,1
0,K02746,1
1.1102230246251565e-16,K02747,1
0,K02744,1
0.21060131098025925,K02745,1
0,K02742,1
0,K00924,1
0,K00925,1
1.001001502504383,K00926,1
0,K00927,1
0,K00928,1
0.6257582134394226,K00929,1
0,K02298,1
0,K02299,1
0,K02568,1
0,K02569,1
0,K02562,1
0,K02291,1
0,K02560,1
0,K02293,1
0,K02566,1
0,K02567,1
0,K02564,1
0,K02297,1
-0.5005007512521914,K03169,1
0,K03168,1
-0.5005007512521914,K11038,1
0,K11039,1
0,K11031,1
0,K11032,1
0,K02546,1
-0.5005007512521914,K07668,1
0,K07669,1
0,K07666,1
0,K07667,1
0,K07664,1
0.5005007512521914,K07665,1
0,K07662,1
0,K07663,1
0,K07660,1
0,K07661,1
0,K03927,1
0,K07008,1
0,K07009,1
0,K07002,1
0,K07003,1
0,K07000,1
0,K07001,1
0,K07006,1
0,K07007,1
0,K07004,1
0,K07005,1
0,K03921,1
0,K02956,1
0,K09181,1
-1.001001502504383,K08591,1
0,K08590,1
0,K01156,1
0,K01154,1
-0.5005007512521915,K01407,1
0,K01153,1
0,K01150,1
0,K01151,1
0,K01409,1
0,K01159,1
-0.5005007512521914,K05523,1
0,K05522,1
0.5005007512521914,K05521,1
0,K05520,1
0,K05527,1
0.5005007512521915,K05526,1
0,K05525,1
0,K05524,1
0,K14518,1
0,K14519,1
0,K01754,1
0,K01027,1
0.06532836953222336,K02170,1
-0.3813368061684871,K02173,1
0,K01751,1
0,K06416,1
0,K06417,1
0,K06414,1
0,K03379,1
0,K03808,1
-0.5005007512521915,K03809,1
0,K03806,1
0,K06412,1
0,K03804,1
0.5005007512521914,K12296,1
0,K03802,1
0,K03803,1
0,K06413,1
0,K10808,1
0.7081168885885405,K06411,1
0,K01028,1
0,K01029,1
0,K11931,1
0,K11933,1
-0.5005007512521915,K11932,1
0,K11935,1
0.5005007512521914,K11934,1
0,K11937,1
-0.5005007512521915,K11936,1
0,K11938,1
-1.1102230246251565e-16,K10800,1
1.001001502504383,K06419,1
-1.001001502504383,K07271,1
0,K07270,1
0,K07273,1
-0.5217087831222754,K07272,1
0,K07275,1
0,K07274,1
0.5005007512521914,K07277,1
-0.5005007512521914,K07276,1
-0.26027064573268244,K07278,1
0,K02481,1
0,K11520,1
0,K02480,1
0,K08170,1
-1.001001502504383,K02485,1
-0.4817345907347522,K02484,1
0,K02487,1
-0.28568916261086236,K08600,1
0,K08603,1
0,K08602,1
0,K08605,1
0,K09956,1
0,K09957,1
0,K09954,1
0,K09955,1
0,K09952,1
0,K09950,1
0,K09951,1
0,K09958,1
0,K09959,1
0,K07495,1
-0.5005007512521914,K07494,1
0.5005007512521915,K07497,1
0.681645781164146,K07496,1
0,K07491,1
0,K07493,1
0,K07492,1
0,K07499,1
0,K07498,1
0,K11209,1
0,K11208,1
-0.4320718570270864,K11203,1
0.4052736279967606,K11202,1
-0.3669225880545768,K11201,1
1.5009947430994504,K11200,1
0,K00058,1
0,K00059,1
0,K00729,1
0,K00055,1
0,K00057,1
0,K00050,1
0,K00720,1
-0.5005007512521914,K00721,1
0,K14189,1
-0.5005007512521914,K14188,1
0,K14187,1
0.9006802372515176,K01239,1
0,K01238,1
0,K01897,1
0,K01232,1
0.5005007512521915,K01895,1
0,K01893,1
0,K01236,1
-0.5005007512521914,K01235,1
-1.1102230246251565e-16,K01890,1
0,K02768,1
0,K02769,1
0,K02760,1
-1.001001502504383,K02761,1
0,K02763,1
0,K02764,1
-0.5005007512521915,K02765,1
0,K00948,1
0,K00949,1
0,K00942,1
0,K00943,1
0,K00940,1
0,K00941,1
0,K00946,1
0,K00947,1
0,K00945,1
0,K01096,1
0,K01095,1
0,K01093,1
0.5005007512521915,K01092,1
0.5005007512521914,K01091,1
0,K01090,1
0,K03499,1
0,K03498,1
0,K03491,1
-0.3669780198637822,K03490,1
0,K03493,1
-0.5005007512521914,K03492,1
0,K03495,1
0,K03497,1
0,K03496,1
-1.6483499545761457,K02814,1
-0.5186859351887515,K02815,1
-1.2086860236207664,K02810,1
0,K02548,1
1.001001502504383,K02549,1
0,K02818,1
-1.001001502504383,K02819,1
0,K03637,1
0,K03636,1
0,K03147,1
0.5005007512521915,K03146,1
0,K06518,1
0.2409975249562588,K09729,1
0,K06048,1
0,K06045,1
0,K06044,1
0,K09726,1
0,K06041,1
0.5005007512521914,K06042,1
0,K09897,1
0,K09896,1
0,K09895,1
0,K09894,1
0,K09893,1
0,K09892,1
0,K09891,1
0,K09890,1
0,K09899,1
0,K09898,1
0,K07648,1
0,K07649,1
0,K07399,1
-0.5005007512521915,K07640,1
-0.5005007512521915,K07393,1
0,K07390,1
0,K07391,1
0,K07644,1
-0.5005007512521914,K07645,1
0,K07646,1
0,K07024,1
0,K07025,1
0,K07026,1
0,K07027,1
0,K07020,1
0,K07021,1
0,K07023,1
0,K07028,1
0,K07029,1
0.8168550843207318,K10094,1
1.1762298459183156,K01390,1
0,K01392,1
0,K02673,1
0,K05896,1
0,K05895,1
-0.5005007512521914,K05899,1
0,K05898,1
0,K00555,1
0,K00554,1
0,K00557,1
-0.5005007512521914,K00556,1
0,K00551,1
0,K00558,1
0,K01170,1
0,K01173,1
0,K01174,1
-0.5005007512521914,K01175,1
0,K01176,1
0,K01178,1
0,K01179,1
0,K14578,1
0,K14579,1
0,K03828,1
0,K03829,1
0,K03820,1
0,K03821,1
0,K03823,1
0.5005007512521914,K03824,1
0,K03825,1
-0.013792936198338213,K03826,1
0,K03827,1
-0.04710960741321346,K12240,1
1.1102230246251565e-16,K11919,1
0,K11918,1
0,K11913,1
0,K11912,1
0,K11911,1
0,K11910,1
0,K11916,1
0,K11915,1
0,K11914,1
0,K12068,1
0,K12069,1
0,K12062,1
0,K12063,1
0,K12060,1
0,K12061,1
0,K12066,1
1.0010015025043828,K12067,1
0,K12064,1
0,K12065,1
0,K07259,1
0.5005007512521914,K07258,1
0.5005007512521915,K07251,1
0,K07250,1
-0.578348840775062,K07257,1
0,K05372,1
0,K05373,1
0,K05371,1
0,K05375,1
0,K09970,1
0,K09971,1
0,K09972,1
0,K09973,1
0.5101862404393477,K09974,1
0,K09975,1
0,K09976,1
0,K09978,1
0,K09979,1
0,K11261,1
0,K11263,1
-0.9770828616372913,K10793,1
0.5453918345771955,K10796,1
0.473709080857947,K10797,1
0.2646977957250588,K10794,1
-1.2065997783098052,K10795,1
-0.5005007512521914,K00700,1
0,K00701,1
-0.5005007512521914,K00703,1
0,K00705,1
0,K13053,1
0,K03192,1
0,K00965,1
0.5005007512521914,K00966,1
0,K00961,1
0,K00962,1
0,K00963,1
0,K00969,1
0,K02703,1
0.5005007512521915,K08364,1
0,K08365,1
0,K02706,1
0,K08363,1
0,K02708,1
0,K02709,1
0,K08368,1
0,K08369,1
-0.6450869678388591,K01615,1
0.16714447947551492,K01617,1
0.5005007512521915,K01616,1
0,K01611,1
0,K01610,1
0,K01613,1
0,K01619,1
0,K01618,1
0,K02834,1
0,K02835,1
0,K05281,1
-0.5005007512521915,K03619,1
0,K03617,1
-1.001001502504383,K03616,1
-1.001001502504383,K03615,1
-1.1102230246251565e-16,K03614,1
0,K03613,1
0,K03612,1
0,K03611,1
0,K03610,1
-0.5005007512521915,K09705,1
-0.5005007512521915,K09704,1
0,K09701,1
-0.5005007512521914,K09700,1
0.5005007512521915,K09709,1
0.5800445098500276,K06391,1
0,K06390,1
0.5005007512521914,K06393,1
-0.5005007512521914,K06392,1
0,K06395,1
0,K06394,1
0,K06397,1
0,K06396,1
0,K06399,1
-1.001001502504383,K06398,1
0,K11078,1
0,K11079,1
0,K11074,1
0,K11075,1
-1.001001502504383,K11076,1
0,K11077,1
0,K11070,1
0,K11071,1
0,K11072,1
0,K11073,1
0,K06934,1
0,K06937,1
0,K06938,1
0,K05916,1
0,K05915,1
0,K05912,1
0,K05913,1
0,K05910,1
0,K05919,1
0,K00392,1
0,K00390,1
0,K00395,1
-1.2090260028336113,K00394,1
0,K01886,1
-0.5005007512521915,K01372,1
0.733962248058314,K01225,1
0,K09145,1
0,K09144,1
0,K09146,1
-0.018793354082924135,K09141,1
0,K05709,1
0,K05708,1
0,K05879,1
-0.5005007512521915,K05878,1
0,K05875,1
0,K05874,1
0,K05876,1
0,K05873,1
-0.5005007512521915,K00575,1
0,K00574,1
0,K00573,1
0,K00571,1
0,K00570,1
0,K01118,1
1.208120473708379,K01119,1
0.31635433306854044,K01157,1
0,K01112,1
0,K01113,1
-0.5005007512521914,K04477,1
0,K01114,1
0,K08085,1
0,K08084,1
-0.5005007512521915,K08083,1
0,K08082,1
0,K08081,1
0.11711058482480838,K01152,1
0,K01401,1
0,K09826,1
0,K06344,1
0,K09822,1
-0.05009872828165969,K10938,1
-0.7076197224561875,K06349,1
0,K01755,1
-0.2569187729232328,K10200,1
0,K03840,1
0,K03841,1
0,K13028,1
0.5005007512521914,K13799,1
0,K13795,1
0,K13794,1
0,K13021,1
0,K12268,1
0,K12269,1
0,K12262,1
0,K12263,1
-0.5005007512521915,K12264,1
0,K12265,1
0,K12266,1
0,K12267,1
0,K12237,1
0,K03268,1
0,K03269,1
0,K12415,1
0,K10211,1
0,K09918,1
0,K09919,1
0,K06720,1
0,K09913,1
0,K09910,1
0,K09911,1
0,K09916,1
-0.5005007512521915,K09917,1
0,K06726,1
0,K09915,1
0,K11535,1
-0.5005007512521915,K11534,1
0,K11537,1
-0.3502767504859673,K11533,1
0,K11532,1
-0.007328250245633772,K11249,1
0,K00762,1
0,K00763,1
0,K00760,1
0,K00761,1
0,K00766,1
0,K00767,1
0,K00764,1
0,K00765,1
-0.5005007512521915,K00768,1
0,K00769,1
0,K00184,1
0.5005007512521914,K00185,1
0,K00183,1
0,K00180,1
-0.5005007512521914,K10110,1
0,K10111,1
0,K10112,1
-0.5005007512521914,K10117,1
-0.4281871330715432,K10118,1
0,K10119,1
1.4155297039643062,K04641,1
0,K13282,1
0,K00988,1
0,K00989,1
0,K00986,1
0,K00984,1
0.5005007512521915,K00982,1
0,K00983,1
0,K00980,1
0,K00981,1
0,K01585,1
0,K01584,1
-0.5005007512521915,K01586,1
0.5005007512521915,K13498,1
0,K01580,1
1.1102230246251565e-16,K01583,1
0,K01582,1
0,K13497,1
0,K01589,1
0,K01588,1
0,K14941,1
0,K08348,1
0,K02720,1
0.4118761753956391,K14949,1
0,K02723,1
0,K03458,1
0,K03455,1
0,K03457,1
0,K03451,1
0,K03981,1
0,K03980,1
0,K02614,1
0,K01639,1
0,K01638,1
0,K01637,1
0,K01636,1
0,K01635,1
0,K01634,1
0,K01633,1
0,K01632,1
0,K01631,1
0,K01630,1
0,K02615,1
0,K02588,1
0,K02589,1
0,K02858,1
1.001001502504383,K02859,1
0,K14052,1
0,K02852,1
0,K02853,1
0.0708647730157842,K02850,1
-0.5005007512521915,K02851,1
0,K14059,1
0,K14058,1
0,K02586,1
0,K02587,1
0,K03671,1
0,K03670,1
0,K03673,1
0,K03672,1
0,K03675,1
0,K03674,1
0,K03676,1
0,K09761,1
0,K09760,1
0,K09763,1
0,K09762,1
-1.001001502504383,K09765,1
0,K09764,1
0,K09767,1
0,K06006,1
0,K09769,1
0,K09768,1
0.5005007512521914,K03187,1
0,K03186,1
0,K03185,1
0,K03184,1
0,K03183,1
0,K03182,1
0,K03181,1
0,K03189,1
0,K03188,1
0,K02715,1
0,K12454,1
0,K12452,1
0,K07350,1
0,K06919,1
0,K06918,1
0,K06917,1
0,K06916,1
0.5005007512521915,K06915,1
0,K06911,1
0,K06910,1
0,K08986,1
0,K08987,1
0,K08984,1
0,K08985,1
0,K08982,1
0,K08983,1
0,K08981,1
0,K08988,1
0,K08989,1
-1.001001502504383,K05934,1
0,K05936,1
0,K05937,1
0,K05939,1
0,K00378,1
-1.0010015025043828,K00375,1
-0.5005007512521914,K00374,1
0,K00376,1
0,K00371,1
0,K00370,1
0,K00373,1
0,K00372,1
0,K01358,1
0,K09166,1
0,K09165,1
0,K09164,1
-0.5114305050169077,K09163,1
-0.5005007512521915,K09162,1
0,K09161,1
0,K09160,1
0,K01354,1
0,K01355,1
0,K01356,1
0.5005007512521914,K05601,1
0,K05851,1
0,K03807,1
0,K05606,1
0,K03805,1
0,K00518,1
0,K03800,1
0,K00510,1
0,K03801,1
0,K00514,1
0,K00517,1
0,K05971,1
0,K03154,1
-0.09545991030996459,K11147,1
0,K05581,1
0,K05580,1
0,K05583,1
0,K05582,1
0,K05585,1
0,K05584,1
0,K05587,1
0,K05586,1
-0.5005007512521914,K05589,1
0,K03150,1
-0.08878259329431626,K03623,1
0,K03152,1
0,K14200,1
0,K14201,1
0,K03621,1
0,K14204,1
0,K14205,1
0,K01134,1
0,K01135,1
0,K01136,1
0,K01137,1
0,K01130,1
0,K01133,1
0,K01138,1
0,K01139,1
0,K02113,1
0,K02112,1
0,K02111,1
0,K02446,1
-1.001001502504383,K02117,1
0,K02116,1
0,K02115,1
0,K02114,1
0.05632909168975897,K02119,1
0,K02118,1
0,K02448,1
-1.2075013320240502,K01036,1
0,K03212,1
0,K13007,1
0,K13006,1
0,K13004,1
-0.8846189873302732,K13001,1
0,K06404,1
0,K01032,1
-0.0164633205175595,K06951,1
0,K03862,1
0.5005007512521914,K03863,1
0,K06406,1
0,K06957,1
-0.5005007512521914,K05020,1
0,K06400,1
0,K06403,1
0,K06954,1
0,K10814,1
0,K10817,1
0,K10816,1
0,K07136,1
0,K13919,1
0.5005007512521914,K13918,1
0.5005007512521915,K06214,1
0,K06215,1
0,K09936,1
0,K06217,1
0,K09930,1
0,K09931,1
0.5005007512521915,K09932,1
0,K06213,1
0,K09938,1
0,K09939,1
-0.5005007512521915,K11517,1
0,K13301,1
0,K00748,1
0,K07165,1
0,K07164,1
0.5005007512521915,K07167,1
0.5005007512521914,K07166,1
0,K07161,1
-0.5005007512521915,K07160,1
1.0292428134491494,K07162,1
0,K07168,1
0,K06336,1
0,K01839,1
-0.5005007512521914,K01838,1
0,K01835,1
0,K01834,1
0,K08322,1
0,K08323,1
1.001001502504383,K08321,1
0,K08324,1
0,K08325,1
0,K01659,1
0,K01658,1
0,K02637,1
0,K01653,1
-1.0010015025043828,K01652,1
0,K01655,1
0.5005007512521915,K01654,1
0,K01657,1
0,K02874,1
0,K02876,1
0,K02871,1
0,K02878,1
0,K02879,1
0.5005007512521915,K09749,1
0,K09748,1
0,K06023,1
0,K09740,1
0,K09747,1
0,K06024,1
0,K03477,1
0,K03476,1
0.6688439837158149,K03475,1
0,K03474,1
0.5005007512521915,K03473,1
0,K03472,1
0,K03471,1
0,K03470,1
0.7962467499194258,K03478,1
0,K02304,1
0,K02305,1
0,K02302,1
-0.5005007512521915,K02303,1
0,K02300,1
0,K02301,1
-0.20651648899737074,K03653,1
0,K03652,1
0,K03651,1
0,K03650,1
0,K03657,1
0,K03656,1
0,K03655,1
0.5005007512521914,K03654,1
0,K03658,1
-0.8659207235142492,K12437,1
0,K06979,1
0,K06978,1
0,K06971,1
0.5005007512521915,K06970,1
0.5005007512521914,K06973,1
0.5005007512521914,K06972,1
0,K06975,1
0,K06977,1
0,K06976,1
0,K07082,1
0,K07083,1
0,K07080,1
0,K07081,1
0,K07086,1
0,K07084,1
0.5005007512521915,K07085,1
0,K07088,1
0,K07089,1
0,K00356,1
0,K00355,1
-0.5436382155418805,K00353,1
-1.336912106695308,K00351,1
-0.6347958714614681,K00350,1
0,K05952,1
0,K00358,1
0,K00689,1
0,K00688,1
0,K00681,1
0,K00680,1
0,K00683,1
0,K00685,1
0,K00684,1
0,K00687,1
0,K00686,1
0,K05831,1
0,K05833,1
0,K05832,1
0,K05834,1
0,K05837,1
0,K05836,1
0,K05839,1
0,K05838,1
0,K07677,1
0.5003281327717779,K00533,1
0.6530127600026485,K00532,1
-0.496127523841129,K00531,1
-0.5005007512521914,K00537,1
0,K00535,1
-0.7136508380216549,K00534,1
0,K00538,1
0,K14260,1
0,K14261,1
-0.5005007512521915,K14266,1
0,K14267,1
0.5005007512521914,K14268,1
-1.1102230246251565e-16,K14269,1
0,K01338,1
0,K02682,1
0,K02681,1
0,K02680,1
0,K02687,1
0,K02686,1
0,K02689,1
0,K02688,1
0,K00824,1
0,K00826,1
0,K00821,1
0,K00820,1
0,K00823,1
0,K00822,1
0.5005007512521915,K01488,1
0,K01489,1
0,K01484,1
0,K01485,1
0,K01486,1
