"Variable","median_mda","iqr25","iqr75","Genus"
"Otu00192",0.27126362582515,0.222616663937531,0.322253611153442,"Lachnospiraceae"
"Otu00121",0.270829815263949,0.23051662760245,0.319385699694335,"Blautia"
"Otu00131",0.265427685259813,0.213149095311671,0.310668010303322,"Clostridiales"
"Otu00253",0.264715867382189,0.208587935403502,0.33075526970859,"Ruminococcaceae"
"Otu00216",0.263590557797569,0.192688963290237,0.376394140467457,"Lactobacillus"
"Otu00224",0.263577769144228,0.195724983716247,0.323765105514066,"Enterorhabdus"
"Otu00087",0.26344376101293,0.222107927169396,0.298638978623745,"Clostridiales"
"Otu00081",0.263153176288956,0.20900845571479,0.31038454183015,"Clostridium_XlVa"
"Otu00249",0.26021835591724,0.234570015730944,0.321419604487542,"Clostridium_IV"
"Otu00151",0.25655956993122,0.224028291849966,0.288788024306955,"Subdoligranulum"
"Otu00272",0.255878491083364,0.222540397412749,0.316676270822927,"Coriobacteriaceae"
"Otu00150",0.254993472485067,0.198550964904795,0.316623203662554,"Lachnospiraceae"
"Otu00139",0.250809091947173,0.194717982034393,0.365705243576435,"Acidaminococcus"
"Otu00363",0.249869636828712,0.178510292299821,0.29403338366464,"Clostridium_XlVa"
"Otu00093",0.247479179286756,0.21625180579451,0.295802313523774,"Lachnospiraceae"
"Otu00078",0.244916493740059,0.208203730338315,0.297547693641922,"Turicibacter"
"Otu00050",0.243229872241686,0.219418890515828,0.290149298596474,"Parabacteroides"
"Otu00082",0.241410338492354,0.205254622686069,0.278381665323722,"Blautia"
"Otu00189",0.238784863774511,0.192470002835115,0.286315307887201,"Lachnospiraceae"
"Otu00463",0.238722943391366,0.179174957032321,0.312785226880873,"Ruminococcaceae"
"Otu00069",0.237757521868485,0.200712660759387,0.270968266759449,"Bacteroides"
"Otu00617",0.237487192149271,0.156768971203637,0.329098534801048,"Ruminococcaceae"
"Otu00369",0.237418705192154,0.191561956117859,0.282556379572341,"Clostridiales"
"Otu00016",0.237186472686511,0.205802326769519,0.280976752010601,"Bacteroides"
"Otu00046",0.236556174435859,0.201959925863734,0.278837722926561,"Roseburia"
"Otu00152",0.235777444847261,0.190143495321628,0.290464793584812,"Clostridium_XlVa"
"Otu00852",0.234517257963858,0.144092058158214,0.326441304283263,"Firmicutes"
"Otu00372",0.233386493080149,0.198166391123838,0.266966028242031,"Lachnospiraceae"
"Otu00236",0.233090209363723,0.155565010260353,0.321168300414492,"Desulfovibrio"
"Otu00654",0.231981568019614,0.19669788753767,0.270183226509463,"Lachnospiraceae"
"Otu00429",0.23188515981034,0.197003924656701,0.283962687727512,"Lachnospiraceae"
"Otu00098",0.231666277465915,0.206843859982259,0.289929236594246,"Lachnospiraceae"
"Otu00130",0.230023251949034,0.18449048414009,0.292809974686769,"Coprococcus"
"Otu00288",0.229896657141658,0.185946673543536,0.28107200062867,"Lachnospiraceae"
"Otu00048",0.229241356846879,0.192524853932423,0.272343405699305,"Ruminococcaceae"
"Otu00284",0.225984491285848,0.175553715201277,0.307430695557788,"Acidaminococcaceae"
"Otu00227",0.225882614065271,0.187991432699235,0.259585431692629,"Eggerthella"
"Otu00195",0.225086780565165,0.188940908202182,0.277768708806697,"Ruminococcaceae"
"Otu00176",0.222149799713574,0.165799182106836,0.30196299426014,"Clostridium_sensu_stricto"
"Otu00193",0.220989673374781,0.194077237739356,0.252246070021169,"Lachnospiraceae"
"Otu00157",0.220655559801024,0.177702187052833,0.266424787077565,"Ruminococcaceae"
"Otu00128",0.219515959698119,0.185505646118278,0.249889711107883,"Parasutterella"
"Otu00248",0.218531430842111,0.163425235986602,0.259812239797736,"Peptostreptococcaceae"
"Otu00160",0.217995966090411,0.185408887439712,0.25806079207464,"Butyricicoccus"
"Otu00485",0.217500735376919,0.153952243304518,0.268891140399009,"Streptococcus"
"Otu00407",0.216620734396953,0.169062747421942,0.268479015458729,"Alistipes"
"Otu00064",0.215438235763648,0.179752439554847,0.259480656937597,"Firmicutes"
"Otu00207",0.211029851159843,0.171028020600937,0.237524447911382,"Oscillibacter"
"Otu00140",0.209067715745092,0.178312292165919,0.271480268992287,"Faecalibacterium"
"Otu00311",0.209000950368486,0.144345755081505,0.253149597627768,"Streptococcus"
"Otu00017",0.20846031538024,0.178769804548379,0.243524869640798,"Clostridiales"
"Otu00086",0.207219763329974,0.175028702219493,0.262224308415122,"Clostridium_IV"
"Otu00203",0.205705659552655,0.159378281216289,0.257397466048776,"Ruminococcaceae"
"Otu00080",0.203477414847125,0.165605228168865,0.255978241054964,"Prevotella"
"Otu00344",0.202712169359414,0.170492664742445,0.242858380678964,"Clostridiales"
"Otu00096",0.20114926262666,0.168479749562917,0.227779256254761,"Blautia"
"Otu00453",0.200811110700779,0.146470933469606,0.275829092785735,"Clostridium_IV"
"Otu00163",0.197881234213521,0.155561659775777,0.245238505854322,"Lachnospiraceae"
"Otu00441",0.197874720999431,0.165064928837795,0.238838909780326,"Lactococcus"
"Otu00270",0.19723908383934,0.151760982837065,0.247042746801622,"Lactobacillus"
"Otu00102",0.195450386029719,0.159583858677205,0.228281022842051,"Dialister"
"Otu00376",0.194349867143595,0.169035625776674,0.228116080703691,"Clostridium_XlVb"
"Otu00232",0.191695949333089,0.163437389173017,0.227461563292169,"Ruminococcaceae"
"Otu01640",0.190440984733658,0.141074528695431,0.254094856047166,"Lachnospiraceae"
"Otu00161",0.188567792698011,0.162046660118451,0.224007500144267,"Clostridium_XVIII"
"Otu00212",0.188258339931645,0.12564597039358,0.269300665474314,"Alistipes"
"Otu00234",0.18814656236966,0.155595241822719,0.214826987216348,"Asaccharobacter"
"Otu00319",0.18755456051832,0.143995338916148,0.24905210903877,"Clostridiales"
"Otu00112",0.186912403961745,0.155921537309545,0.231183780574374,"Barnesiella"
"Otu00083",0.185362187337597,0.159137805652123,0.220533738443117,"Paraprevotella"
"Otu00127",0.184789772587692,0.15302386990588,0.210867688951623,"Clostridium_sensu_stricto"
"Otu00358",0.183714015885012,0.141511288744646,0.23955915917547,"Clostridium_XlVa"
"Otu00206",0.182796738768477,0.144316877253966,0.249090049639942,"Collinsella"
"Otu00126",0.180696954577976,0.156875370681416,0.222610185257953,"Akkermansia"
"Otu00172",0.176367111891565,0.146875799139315,0.211635569795316,"Oscillibacter"
"Otu00296",0.175360027922504,0.131756565733754,0.204674980000245,"Alistipes"
"Otu00269",0.175075003408864,0.141645444240847,0.20886070906344,"Blautia"
"Otu00317",0.174921690151923,0.129649993430317,0.233775977474077,"Clostridium_IV"
"Otu00273",0.173806120724891,0.155201987781059,0.217123563460711,"Clostridium_IV"
"Otu00153",0.172936202441246,0.129649359489578,0.215314598925019,"Clostridiales"
"Otu00186",0.172528749450186,0.12912597352346,0.215143756303098,"Streptococcus"
"Otu00053",0.171930928547225,0.145028083387208,0.195568466319909,"Butyricimonas"
"Otu00145",0.171620657007531,0.14429519734742,0.196220615208401,"Subdoligranulum"
"Otu00135",0.171002309216297,0.14139240500208,0.196167353971741,"Lachnospiraceae"
"Otu00348",0.170980979994721,0.137497627556375,0.210415769540897,"Blautia"
"Otu00125",0.170938592383836,0.140026719034588,0.211987693851681,"Veillonella"
"Otu00329",0.170660397129217,0.144206401388552,0.218454083456222,"Blautia"
"Otu00266",0.169108335060416,0.128530555356208,0.204730447689043,"Actinomyces"
"Otu00099",0.16741051854531,0.121489803718137,0.213240523729815,"Ruminococcaceae"
"Otu00185",0.166221560448558,0.13533041866145,0.20193476298818,"Lachnospiraceae"
"Otu00307",0.166057492730398,0.132054146401443,0.210575979898105,"Porphyromonadaceae"
"Otu00196",0.165229334363608,0.112485259625767,0.207635014385477,"Blautia"
"Otu00427",0.164972887155233,0.140475988735507,0.192611152301254,"Porphyromonadaceae"
"Otu00540",0.163637260030548,0.121463931394004,0.239655258580927,"Slackia"
"Otu00200",0.16349992273681,0.122599912360525,0.215925844905187,"Bacteroides"
"Otu00243",0.162788276421467,0.143009337789261,0.192000707741831,"Bacteria"
"Otu00922",0.162233826675883,0.104032057445341,0.222486326347691,"Clostridiales"
"Otu00162",0.161989771458999,0.134279783081384,0.190121258795577,"Clostridiales"
"Otu00223",0.161138534701647,0.122918241268079,0.210882077553912,"Clostridiales"
"Otu00550",0.158999854611072,0.132813855343492,0.20150975171912,"Firmicutes"
"Otu00480",0.158272053549403,0.129992958059757,0.205522777285551,"Lachnospiraceae"
"Otu00144",0.157807415479025,0.119360666089396,0.191318489537325,"Clostridiales"
"Otu00383",0.156991960316187,0.130210871380967,0.193185073584641,"Ruminococcaceae"
"Otu00845",0.153166250584524,0.119008455619737,0.228630376310514,"Ruminococcaceae"
"Otu00780",0.152968688402603,0.10016035993892,0.223564503940145,"Clostridiales"
"Otu00526",0.15175221861688,0.115642731639983,0.192830990908049,"Clostridium_XlVb"
"Otu00124",0.150327399248097,0.126961975325659,0.176054101067361,"Clostridium_XI"
"Otu00318",0.149875171823142,0.124133039142596,0.189854091950748,"Ruminococcus2"
"Otu00379",0.149605520599473,0.125485654278212,0.172568020214902,"Streptococcus"
"Otu00435",0.149444258420429,0.11641551333827,0.200196376120855,"Ruminococcaceae"
"Otu00277",0.149366761312382,0.124182324603494,0.198532762243716,"Alistipes"
"Otu00100",0.148332969499689,0.104722238725321,0.201976139354494,"Bacteroides"
"Otu00208",0.146992765862025,0.121634046390254,0.185508758997778,"Holdemania"
"Otu00452",0.146793074160797,0.105932718027805,0.175769193611519,"Oscillibacter"
"Otu00371",0.14603981479471,0.125379739619462,0.178833279166317,"Firmicutes"
"Otu00567",0.145605625663339,0.111058355809106,0.204127679048013,"Ruminococcaceae"
"Otu00692",0.144034148875067,0.0938230247833424,0.182975247274884,"Erysipelotrichaceae"
"Otu00401",0.143244681742241,0.117022786135835,0.186616769657482,"Ruminococcaceae"
"Otu00624",0.143196898549802,0.101471971955288,0.193515185390616,"Actinomyces"
"Otu00259",0.142675956375878,0.116286119668787,0.176520424893345,"Ruminococcaceae"
"Otu00462",0.141892431332588,0.116077969012783,0.176185127528344,"Gordonibacter"
"Otu00252",0.141207370927065,0.113712470011419,0.173390319073443,"Lachnospiraceae"
"Otu00240",0.141085371417539,0.120435248797021,0.17022415307809,"Rothia"
"Otu00247",0.139463643859558,0.117908450726532,0.165621263306261,"Barnesiella"
"Otu00055",0.138829809122379,0.113883824363309,0.162544741299757,"Blautia"
"Otu00032",0.138484254588754,0.114730761853912,0.175622812026474,"Prevotella"
"Otu00114",0.137679244594899,0.112216824483981,0.164119430782136,"Lachnospiraceae"
"Otu00855",0.13689133831681,0.100955245503651,0.188175614894086,"Ruminococcaceae"
"Otu00349",0.135790365843595,0.103508485919156,0.170471085089012,"Pseudoflavonifractor"
"Otu00178",0.135613071278637,0.108758944004029,0.172463629090898,"Ruminococcaceae"
"Otu00793",0.135314637885681,0.107551268376509,0.176867485701419,"Lachnospiraceae"
"Otu00522",0.135138716092185,0.099199458433693,0.170695663308575,"Firmicutes"
"Otu00450",0.133793437984554,0.108863654890389,0.166105412051615,"Bacteria"
"Otu00267",0.133552631787057,0.101923250621739,0.164206880904829,"Lachnospiraceae"
"Otu00984",0.133427459676124,0.097858789486981,0.176343521685887,"Eubacterium"
"Otu00177",0.131979829030835,0.0976805565035664,0.16715917835844,"Paraprevotella"
"Otu00255",0.130687496706894,0.0943455238542294,0.162872717724024,"Ruminococcus"
"Otu00194",0.130399946805739,0.0967108959463757,0.16988022821429,"Porphyromonadaceae"
"Otu00470",0.128349234163227,0.0988565805222821,0.157180142302381,"Ruminococcaceae"
"Otu00536",0.127827419366755,0.0953807208369416,0.169570713416326,"Ruminococcaceae"
"Otu00391",0.127796026108789,0.0942633899876987,0.159183414485575,"Clostridium_IV"
"Otu00422",0.127393423225923,0.101106072722777,0.156598887915558,"Lachnospiraceae"
"Otu00943",0.12732592071039,0.0945168371406819,0.167711697157857,"Methylobacterium"
"Otu00516",0.126665252436626,0.109608041486248,0.163875550315582,"Streptococcus"
"Otu00591",0.126549193959265,0.102715229945099,0.150178305864391,"Lachnospiraceae"
"Otu00235",0.126424299818008,0.0926735582674882,0.155121355795392,"Coriobacteriaceae"
"Otu00304",0.125765745726518,0.0959393129656868,0.162047363848652,"Lachnospiraceae"
"Otu00508",0.125610702502693,0.0870456863698865,0.153389556583477,"Bacteria"
"Otu00066",0.124755662327583,0.0974755239962511,0.158414641150781,"Faecalibacterium"
"Otu00404",0.123939797946766,0.101816796853191,0.145409922695957,"Lachnospiraceae"
"Otu00448",0.123584337432838,0.0946667565122277,0.153969598992507,"Alistipes"
"Otu00220",0.122089410112964,0.103787562499827,0.156714476134361,"Lachnospiraceae"
"Otu00286",0.121947374556813,0.0992825770760203,0.148906151313294,"Lachnospiraceae"
"Otu00476",0.121113276393353,0.0889455935327745,0.159181486903829,"Alistipes"
"Otu00336",0.120976231192002,0.0986805996413464,0.156074399760477,"Lachnospiraceae"
"Otu00484",0.120066488988033,0.0947084463300806,0.152037625646903,"Anaerostipes"
"Otu00180",0.119227961125365,0.0978127957619378,0.14099808592668,"Ruminococcaceae"
"Otu00581",0.11897969144314,0.0944880015754188,0.151839199890585,"Flavonifractor"
"Otu00523",0.117194336618801,0.0939525824369252,0.144835196178975,"Lachnospiraceae"
"Otu00137",0.116160729571112,0.09217705407008,0.148131698451156,"Clostridiales"
"Otu00501",0.116064956149633,0.0849336739319449,0.149504365091051,"Barnesiella"
"Otu00214",0.115885256449353,0.095386210794972,0.138888689906883,"Bacteria"
"Otu00166",0.114736400964529,0.0974542648252625,0.15956667668261,"Blautia"
"Otu00334",0.114405771813807,0.0895642314346563,0.151311500005346,"Clostridiales"
"Otu00246",0.112443474932191,0.0853916499333789,0.143302421992698,"Clostridiales"
"Otu00492",0.112325671667781,0.0885051922419698,0.141210822730102,"Clostridiales"
"Otu01055",0.111810664639002,0.0779932090430493,0.146591642830812,"Solobacterium"
"Otu00464",0.111683461209222,0.0901759125314378,0.128064983973838,"Ruminococcaceae"
"Otu01114",0.111614669837995,0.0902825613965423,0.144874089137466,"Ruminococcaceae"
"Otu00079",0.111401838453105,0.0899456431464452,0.13258685111291,"Barnesiella"
"Otu00502",0.111347561141603,0.0850956585932782,0.140152118644805,"Oscillibacter"
"Otu00782",0.111320892687742,0.0858992628171886,0.132121842827262,"Ruminococcaceae"
"Otu00305",0.110388753191064,0.0866296302013744,0.136689492603267,"Lachnospiraceae"
"Otu00586",0.110059337974978,0.0799115780612435,0.156242238523889,"Lachnospiraceae"
"Otu00154",0.109679232047707,0.0824186093639377,0.140017734173076,"Bacteria"
"Otu00282",0.109609063382672,0.0716438515711837,0.141779228810835,"Clostridiales"
"Otu00309",0.108508440198645,0.091939705789111,0.132386103996276,"Ruminococcaceae"
"Otu00412",0.107958037798458,0.0860118693376787,0.125339976911051,"Ruminococcaceae"
"Otu00308",0.107382253840049,0.0828597671761506,0.129959278763481,"Firmicutes"
"Otu00455",0.106767398673377,0.0866358490309947,0.125598346309112,"Ruminococcaceae"
"Otu00321",0.105790673622291,0.0845839380165422,0.127171338527839,"Bacteroides"
"Otu00179",0.10568632087579,0.084214555334087,0.134508839770008,"Ruminococcaceae"
"Otu00580",0.105013649603606,0.0781377712013617,0.129444443271346,"Ruminococcaceae"
"Otu00408",0.105000459136415,0.0853059144573561,0.136401016630135,"Bacteroidetes"
"Otu00312",0.104623333992384,0.0723876686313561,0.125443827034899,"Lachnospiraceae"
"Otu00392",0.104098316686088,0.0819182099157036,0.128935539533974,"Firmicutes"
"Otu00262",0.102402431736617,0.075851054806829,0.125947645318738,"Erysipelotrichaceae"
"Otu00111",0.102388195156286,0.0783030210999991,0.126253632728907,"Bacteroides"
"Otu00842",0.102352573956268,0.0829296604884563,0.124531153366306,"Ruminococcaceae"
"Otu00175",0.102142922263167,0.0730389227534016,0.120006066631199,"Coprococcus"
"Otu00406",0.100758962824756,0.0829512612704499,0.124229441619752,"Porphyromonadaceae"
"Otu00890",0.100676129344087,0.077258327630513,0.130799875573113,"Anaerotruncus"
"Otu00419",0.100544893203639,0.079581650402152,0.124535727457445,"Clostridiales"
"Otu00436",0.0996353099374403,0.0740166791397009,0.126437175939061,"Clostridium_XlVa"
"Otu00473",0.0993005452573675,0.0813910807395225,0.127497670124012,"Clostridiales"
"Otu00251",0.0990396481416875,0.0789878970124278,0.123486774098819,"Parabacteroides"
"Otu00385",0.0986409773967833,0.0835930945728034,0.11670328727852,"Lactobacillales"
"Otu00762",0.0981042751211574,0.081296033752869,0.117684604528099,"Clostridiales"
"Otu00258",0.0980524390863623,0.07899474936882,0.129061562291276,"Bacteroides"
"Otu00170",0.0972004728409184,0.0820161994109032,0.125840387116024,"Clostridiales"
"Otu00635",0.0963901870786771,0.0685179465109577,0.124671475062024,"Lachnospiraceae"
"Otu00545",0.0960453250555845,0.071781086110686,0.113185622765414,"Ruminococcaceae"
"Otu00263",0.0959620058539214,0.0727393369362029,0.113070635944985,"Porphyromonadaceae"
"Otu00254",0.0955589678345892,0.0745750075742076,0.128556382186425,"Ruminococcaceae"
"Otu00242",0.0952143531732443,0.0772611713470135,0.11714315164739,"Ruminococcus"
"Otu00044",0.094678700810528,0.0636572645871248,0.125337735757153,"Clostridiales"
"Otu00557",0.0941529406889658,0.0745750872580816,0.114862727171804,"Lactonifactor"
"Otu00766",0.0941077705199474,0.0752382420668463,0.120045655143981,"Clostridiales"
"Otu00101",0.0934550227973379,0.0758511627158187,0.109561221944766,"Bacteroides"
"Otu00353",0.0925594014071841,0.075990111744982,0.113519855317272,"Bacteria"
"Otu00405",0.0919991618617081,0.0613144044544361,0.127537978425014,"Porphyromonadaceae"
"Otu00734",0.0914107999950637,0.0601189235261092,0.116788108310668,"Clostridiales"
"Otu00316",0.0905986942231113,0.0710700407180891,0.117461564046099,"Firmicutes"
"Otu00382",0.0903154449953057,0.0696878911798752,0.112296086753321,"Ruminococcaceae"
"Otu00627",0.0894054951825672,0.0673562794642629,0.107147641508892,"Actinomyces"
"Otu00811",0.0891186154594267,0.0684830758552322,0.112542635105876,"Clostridiales"
"Otu00706",0.0889437228429487,0.0668693783199812,0.109892696059898,"Clostridiales"
"Otu00323",0.0888107078857826,0.0630966585661366,0.11298439637325,"Ruminococcaceae"
"Otu00343",0.0881834508701477,0.0663467043829675,0.112050418172808,"Clostridiales"
"Otu00584",0.0880928384443184,0.0649879295639247,0.107724389791922,"Lachnospiraceae"
"Otu00471",0.088024763056012,0.0671485194965391,0.115085936820444,"Ruminococcaceae"
"Otu00662",0.0871196064217526,0.0619519222166587,0.106734451942297,"Rothia"
"Otu01254",0.0867058913645929,0.0591226314525072,0.12221089027179,"Ruminococcaceae"
"Otu00823",0.0863664009587999,0.0591769843028657,0.11695446416991,"Lachnospiraceae"
"Otu00122",0.0855952926694137,0.065426587314905,0.112920832568952,"Clostridiales"
"Otu01066",0.0854358416599192,0.064642340704473,0.119480912076458,"Ruminococcaceae"
"Otu00291",0.0850610077176377,0.0700431619725628,0.104516588787678,"Porphyromonadaceae"
"Otu00388",0.082998971195139,0.0681967716917925,0.10412114837755,"Lachnospiraceae"
"Otu00467",0.0828826680729878,0.0566390518601165,0.0994973596453066,"Lachnospiraceae"
"Otu00415",0.0818926948623939,0.0512042861561867,0.108473290012244,"Oscillibacter"
"Otu00489",0.0804992698614829,0.0625479131006462,0.0970804733451091,"Clostridiales"
