ID#	11
Name	butyrate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
33	2017-07-24_041.lcd	P7-B11		22.890	9551	1.464	22.075	23.825	313	-----	1.40361	13451.612	1.070	0.461
34	2017-07-24_042.lcd	P7-B12		22.885	28847	1.463	22.008	23.892	939	-----	4.23948	13231.287	1.080	0.463
35	2017-07-24_043.lcd	P7-C01		22.888	8314	1.464	22.108	23.792	274	-----	1.22190	13467.982	1.060	0.460
36	2017-07-24_044.lcd	P7-C02		22.883	7976	1.463	22.258	23.258	304	-----	1.17215	16903.299	0.803	0.413
37	2017-07-24_045.lcd	P7-C03		22.888	13141	1.464	22.058	24.025	418	-----	1.93133	12934.940	1.136	0.468
38	2017-07-24_046.lcd	P7-C04		22.879	2738	1.463	22.258	23.308	103	-----	0.40240	16720.216	0.842	0.418
39	2017-07-24_047.lcd	P7-C05		22.884	13605	1.464	22.025	23.808	431	-----	1.99941	12783.124	1.145	0.469
40	2017-07-24_048.lcd	P7-C06		22.878	21902	1.464	22.158	23.725	722	-----	3.21877	13334.377	1.057	0.462
41	2017-07-24_049.lcd	P7-C07		22.887	6262	1.464	22.208	23.658	209	-----	0.92028	13451.533	1.037	0.459
42	2017-07-24_050.lcd	P7-C08		22.879	13641	1.464	22.058	23.875	446	-----	2.00478	13392.803	1.077	0.460
43	2017-07-24_051.lcd	P7-C09		22.883	7330	1.463	22.042	23.625	242	-----	1.07724	13448.985	1.048	0.461
44	2017-07-24_052.lcd	P7-C10		22.884	20322	1.464	22.075	23.642	668	-----	2.98660	13292.031	1.063	0.461
45	2017-07-24_053.lcd	P7-C11		22.898	6202	1.464	22.058	23.675	204	-----	0.91151	13528.968	1.069	0.461
46	2017-07-24_054.lcd	P7-C12		22.894	17537	1.464	22.075	23.875	573	-----	2.57734	13375.994	1.076	0.462
47	2017-07-24_055.lcd	P7-D01		22.907	4642	1.464	22.108	23.742	155	-----	0.68223	13673.983	1.023	0.458
48	2017-07-24_056.lcd	P7-D02		22.897	22016	1.464	22.042	23.858	716	-----	3.23557	13200.491	1.083	0.464
49	2017-07-24_057.lcd	P7-D03		22.905	3209	1.465	22.142	23.608	105	-----	0.47156	13159.218	1.055	0.464
50	2017-07-24_058.lcd	P7-D04		22.903	23002	1.464	22.075	23.925	748	-----	3.38045	13200.728	1.083	0.464
51	2017-07-24_059.lcd	P7-D05		22.898	4888	1.464	22.208	23.675	164	-----	0.71832	13318.883	1.030	0.458
52	2017-07-24_060.lcd	P7-D06		22.895	5417	1.464	22.125	23.875	177	-----	0.79608	13676.284	1.062	0.460
53	2017-07-24_061.lcd	P7-D07		22.902	4334	1.465	22.158	23.658	142	-----	0.63689	13603.362	1.078	0.462
54	2017-07-24_062.lcd	P7-D08		22.897	15966	1.464	22.058	23.875	518	-----	2.34644	13224.678	1.082	0.464
55	2017-07-24_063.lcd	P7-D09		22.890	8476	1.464	22.025	23.958	275	-----	1.24574	13197.412	1.086	0.460
56	2017-07-24_064.lcd	P7-D10		22.892	7820	1.464	22.025	23.592	248	-----	1.14930	13360.232	1.195	0.464
57	2017-07-24_065.lcd	P7-D11		22.883	47037	1.464	22.058	23.875	1531	-----	6.91289	13208.078	1.089	0.463
58	2017-07-24_066.lcd	P7-D12		22.880	51492	1.464	21.958	23.975	1673	-----	7.56761	13201.852	1.082	0.464
59	2017-07-24_067.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
60	2017-07-24_068.lcd	STD-0111	40 mM Mix	22.834	320179	1.462	21.808	24.408	10068	-----	47.05522	12778.423	1.146	0.470
61	2017-07-24_069.lcd	STD-0112	20 mM Mix	22.863	157232	1.463	21.908	24.508	4957	-----	23.10762	12864.255	1.144	0.469
62	2017-07-24_070.lcd	STD-0113	10 mM Mix	22.860	78790	1.463	21.958	24.108	2510	-----	11.57944	13069.352	1.129	0.466
63	2017-07-24_071.lcd	STD-0114	5 mM Mix	22.859	39160	1.463	21.975	24.142	1252	-----	5.75513	13137.758	1.120	0.464
64	2017-07-24_072.lcd	STD-0115	2.5 mM Mix	22.863	19406	1.464	22.058	23.892	637	-----	2.85206	13491.856	1.069	0.459
65	2017-07-24_073.lcd	STD-0116	1 mM Mix	22.884	7117	1.464	22.125	23.642	235	-----	1.04590	13447.595	1.059	0.458
66	2017-07-24_074.lcd	STD-0117	0.5 mM Mix	22.904	3729	1.465	22.042	23.775	122	-----	0.54805	13334.490	1.087	0.460
67	2017-07-24_075.lcd	STD-0118	0.25 mM Mix	22.916	1797	1.464	22.125	23.558	61	-----	0.26406	14283.686	0.982	0.453
68	2017-07-24_076.lcd	STD-0119	0.1 mM Mix	22.888	617	1.465	22.442	23.442	23	-----	0.09064	16036.806	0.890	0.429
69	2017-07-24_077.lcd	P7-E01		22.883	7329	1.465	22.108	23.692	241	-----	1.07705	13458.196	1.053	0.461
70	2017-07-24_078.lcd	P7-E02		22.894	4643	1.465	22.108	23.825	154	-----	0.68233	13697.011	1.053	0.457
71	2017-07-24_079.lcd	P7-E03		22.885	17357	1.464	22.075	23.958	564	-----	2.55090	13302.065	1.084	0.463
72	2017-07-24_080.lcd	P7-E04		22.889	24651	1.464	22.025	23.992	801	-----	3.62284	13176.728	1.076	0.464
73	2017-07-24_081.lcd	P7-E05		22.885	5870	1.465	22.042	23.642	195	-----	0.86272	13464.079	1.038	0.459
74	2017-07-24_082.lcd	P7-E06		22.884	17099	1.464	22.042	23.792	556	-----	2.51298	13235.365	1.080	0.464
75	2017-07-24_083.lcd	P7-E07		22.885	20651	1.465	22.025	23.975	663	-----	3.03496	13001.662	1.106	0.467
76	2017-07-24_084.lcd	P7-E08		22.883	14415	1.465	22.092	23.725	473	-----	2.11853	13208.290	1.056	0.463
77	2017-07-24_085.lcd	P7-E09		22.893	4442	1.465	22.192	23.708	147	-----	0.65285	13464.350	1.045	0.461
78	2017-07-24_086.lcd	P7-E10		22.882	29831	1.464	21.975	23.892	956	-----	4.38407	13002.818	1.127	0.467
79	2017-07-24_087.lcd	P7-E11		22.874	2575	1.464	22.142	23.592	86	-----	0.37840	14184.570	1.037	0.457
80	2017-07-24_088.lcd	P7-E12		22.893	2165	1.465	22.458	23.708	82	-----	0.31824	16051.058	0.817	0.420
81	2017-07-24_089.lcd	P7-F01		22.875	29491	1.464	21.992	24.158	947	-----	4.33420	13052.009	1.104	0.466
82	2017-07-24_090.lcd	P7-F02		22.877	2424	1.465	22.058	23.625	81	-----	0.35621	14240.389	1.021	0.458
83	2017-07-24_091.lcd	P7-F03		22.876	10962	1.464	22.058	23.825	352	-----	1.61101	12878.438	1.084	0.470
84	2017-07-24_092.lcd	P7-F04		22.879	4797	1.464	22.108	23.725	157	-----	0.70502	13487.914	1.056	0.465
85	2017-07-24_093.lcd	P7-F05		22.885	6458	1.465	22.075	23.742	207	-----	0.94903	12794.948	1.092	0.473
86	2017-07-24_094.lcd	P7-F06		22.875	5152	1.464	22.108	23.692	167	-----	0.75722	13081.614	1.067	0.468
87	2017-07-24_095.lcd	P7-F07		22.882	4031	1.465	22.125	23.858	127	-----	0.59241	13005.594	1.157	0.470
88	2017-07-24_096.lcd	P7-F08		22.877	3153	1.464	22.108	23.775	101	-----	0.46338	12909.004	1.103	0.471
89	2017-07-24_097.lcd	P7-F09		22.859	29170	1.464	21.992	23.892	935	-----	4.28705	12751.352	1.098	0.471
90	2017-07-24_098.lcd	P7-F10		22.870	5806	1.464	22.092	23.558	196	-----	0.85322	13785.939	1.004	0.458
91	2017-07-24_099.lcd	P7-F11		22.867	5684	1.464	22.142	23.708	190	-----	0.83531	13440.870	1.018	0.460
92	2017-07-24_100.lcd	P7-F12		22.867	10109	1.464	22.358	23.658	356	-----	1.48563	14424.401	0.918	0.447
93	2017-07-24_101.lcd	P7-G01		22.877	11283	1.464	22.025	23.725	361	-----	1.65816	12786.400	1.102	0.473
94	2017-07-24_102.lcd	P7-G02		22.862	12027	1.464	22.092	23.692	385	-----	1.76762	12649.663	1.082	0.474
95	2017-07-24_103.lcd	P7-G03		22.861	20666	1.464	22.008	23.992	659	-----	3.03712	12649.316	1.103	0.473
96	2017-07-24_104.lcd	P7-G04		22.854	23348	1.464	22.025	23.692	749	-----	3.43135	12751.711	1.089	0.473
97	2017-07-24_105.lcd	P7-G05		22.869	11637	1.464	22.025	23.758	371	-----	1.71030	12659.006	1.094	0.474
98	2017-07-24_106.lcd	P7-G06		22.865	24271	1.464	22.142	24.042	781	-----	3.56700	12808.313	1.087	0.472
99	2017-07-24_107.lcd	P7-G07		22.863	34894	1.464	21.958	23.892	1108	-----	5.12820	12636.686	1.114	0.474
100	2017-07-24_108.lcd	P7-G08		22.862	25863	1.464	22.008	23.775	819	-----	3.80091	12625.083	1.128	0.474
101	2017-07-24_109.lcd	P7-G09		22.865	33012	1.464	22.025	23.892	1055	-----	4.85160	12709.173	1.097	0.473
102	2017-07-24_110.lcd	P7-G10		22.858	8646	1.464	22.075	23.808	279	-----	1.27069	12986.974	1.070	0.468
103	2017-07-24_111.lcd	P7-G11		22.862	4313	1.464	22.192	23.758	140	-----	0.63391	13213.063	1.086	0.468
104	2017-07-24_112.lcd	P7-G12		-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
105	2017-07-24_113.lcd	P7-H01		22.858	6309	1.464	22.058	23.758	205	-----	0.92722	13108.322	1.066	0.468
106	2017-07-24_114.lcd	P7-H02		22.859	9279	1.464	22.075	23.792	301	-----	1.36375	12974.753	1.067	0.468
107	2017-07-24_115.lcd	P7-H03		22.850	22388	1.463	21.975	23.892	718	-----	3.29029	12780.161	1.091	0.470
108	2017-07-24_116.lcd	P7-H04		22.852	1900	1.463	22.025	23.625	63	-----	0.27925	15149.848	1.051	0.457
109	2017-07-24_117.lcd	P7-H05		22.859	11049	1.464	22.142	23.825	359	-----	1.62385	13096.900	1.061	0.467
110	2017-07-24_118.lcd	P7-H06		22.863	10802	1.464	22.042	23.908	346	-----	1.58758	13002.909	1.096	0.470
111	2017-07-24_119.lcd	P7-H07		22.865	20721	1.464	22.042	23.875	659	-----	3.04529	12576.762	1.097	0.475
112	2017-07-24_120.lcd	P7-H08		22.883	1829	1.464	22.192	23.658	59	-----	0.26878	13041.164	1.057	0.468
113	2017-07-24_121.lcd	P7-H09		22.875	5136	1.464	22.175	23.725	166	-----	0.75483	12976.828	1.072	0.472
114	2017-07-24_122.lcd	P7-H10		22.873	12907	1.464	22.042	23.742	410	-----	1.89690	12497.078	1.100	0.477
115	2017-07-24_123.lcd	P7-H11		22.876	404	1.465	22.325	23.292	15	-----	0.05945	16439.001	0.773	0.438
116	2017-07-24_124.lcd	P7-H12		-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
117	2017-07-24_125.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
118	2017-07-24_126.lcd	STD-0111	40 mM Mix	22.822	320749	1.462	21.842	24.642	9841	-----	47.13897	12115.505	1.168	0.483
119	2017-07-24_127.lcd	STD-0112	20 mM Mix	22.847	156426	1.463	21.875	24.308	4862	-----	22.98918	12388.094	1.151	0.478
120	2017-07-24_128.lcd	STD-0113	10 mM Mix	22.830	79203	1.463	21.925	24.242	2461	-----	11.64004	12417.003	1.154	0.477
121	2017-07-24_129.lcd	STD-0114	5 mM Mix	22.853	38963	1.464	21.925	24.125	1219	-----	5.72624	12483.022	1.140	0.476
122	2017-07-24_130.lcd	STD-0115	2.5 mM Mix	22.859	19665	1.464	21.975	23.992	624	-----	2.89008	12591.143	1.107	0.474
123	2017-07-24_131.lcd	STD-0116	1 mM Mix	22.853	7194	1.464	22.042	23.825	230	-----	1.05727	12932.655	1.095	0.470
124	2017-07-24_132.lcd	STD-0117	0.5 mM Mix	22.860	3580	1.464	22.058	23.542	118	-----	0.52619	13678.920	1.026	0.465
125	2017-07-24_133.lcd	STD-0118	0.25 mM Mix	22.849	1852	1.462	22.192	23.642	60	-----	0.27218	11721.007	1.085	0.478
126	2017-07-24_134.lcd	STD-0119	0.1 mM Mix	22.864	615	1.466	22.375	23.408	23	-----	0.09045	16156.217	0.877	0.431

