ID#	11
Name	butyrate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
16	2017-08-01_035.lcd	P8-A05		22.869	830	1.460	22.192	23.592	22	-----	0.12204	10190.670	1.227	0.577
17	2017-08-01_036.lcd	P8-A06		22.886	47224	1.461	22.025	23.842	1269	-----	6.94037	8679.108	1.237	0.579
18	2017-08-01_037.lcd	P8-A07		22.905	10523	1.462	22.108	23.675	303	-----	1.54652	9730.079	1.155	0.540
19	2017-08-01_038.lcd	P8-A08		22.904	10909	1.461	22.075	23.808	307	-----	1.60330	9627.308	1.196	0.548
20	2017-08-01_039.lcd	P8-A09		22.909	14102	1.462	22.108	23.808	405	-----	2.07249	9975.006	1.174	0.537
21	2017-08-01_040.lcd	P8-A10		22.907	4573	1.461	22.142	23.725	133	-----	0.67205	10174.096	1.147	0.536
22	2017-08-01_041.lcd	P8-A11		-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
23	2017-08-01_042.lcd	P8-B01		22.896	4257	1.461	21.942	23.725	113	-----	0.62568	9455.823	1.348	0.546
24	2017-08-01_043.lcd	P8-B02		22.914	26035	1.461	22.075	23.792	772	-----	3.82626	10748.004	1.152	0.517
25	2017-08-01_044.lcd	P8-B03		22.913	21525	1.461	22.075	23.808	636	-----	3.16341	10759.701	1.174	0.516
26	2017-08-01_045.lcd	P8-B04		22.923	7666	1.462	22.242	23.725	240	-----	1.12663	11672.859	1.088	0.495
27	2017-08-01_046.lcd	P8-B05		22.925	2357	1.462	22.475	23.542	81	-----	0.34640	13603.053	0.912	0.474
28	2017-08-01_047.lcd	P8-B06		22.931	28998	1.462	22.142	23.742	889	-----	4.26177	11568.319	1.122	0.499
29	2017-08-01_048.lcd	P8-B07		22.944	2753	1.462	22.475	23.825	94	-----	0.40454	13653.020	0.955	0.468
30	2017-08-01_049.lcd	P8-B08		22.931	25353	1.462	22.175	23.858	794	-----	3.72598	11964.796	1.103	0.489
31	2017-08-01_050.lcd	P8-B09		22.936	6045	1.462	22.342	23.808	198	-----	0.88834	12900.366	1.009	0.475
32	2017-08-01_051.lcd	P8-B10		22.927	12475	1.462	22.225	23.742	397	-----	1.83342	12381.903	1.069	0.483
33	2017-08-01_052.lcd	P8-B11		22.930	1987	1.463	22.492	23.675	70	-----	0.29195	14300.626	0.914	0.454
34	2017-08-01_053.lcd	P8-C01		22.931	6281	1.463	22.408	23.758	206	-----	0.92308	12926.804	1.030	0.474
35	2017-08-01_054.lcd	P8-C02		22.934	14044	1.462	22.208	23.775	453	-----	2.06403	12734.273	1.080	0.473
36	2017-08-01_055.lcd	P8-C03		22.922	9228	1.463	22.108	23.925	291	-----	1.35626	12484.200	1.131	0.477
37	2017-08-01_056.lcd	P8-C04		22.915	1780	1.462	22.108	23.525	58	-----	0.26153	12716.140	1.083	0.459
38	2017-08-01_057.lcd	P8-C05		22.932	14146	1.462	22.092	23.842	453	-----	2.07894	12700.155	1.099	0.473
39	2017-08-01_058.lcd	P8-C06		22.929	3918	1.462	22.158	23.692	125	-----	0.57583	12996.614	1.106	0.470
40	2017-08-01_059.lcd	P8-C07		22.933	12640	1.463	22.075	23.825	405	-----	1.85770	12396.405	1.106	0.472
41	2017-08-01_060.lcd	P8-C08		22.933	4642	1.463	22.042	23.675	149	-----	0.68214	13117.311	1.103	0.469
42	2017-08-01_061.lcd	P8-C09		22.942	1053	1.464	22.408	23.708	36	-----	0.15482	15249.226	1.030	0.453
43	2017-08-01_062.lcd	P8-C10		22.938	14541	1.463	22.075	23.758	470	-----	2.13704	13085.641	1.086	0.466
44	2017-08-01_063.lcd	P8-C11		22.941	2367	1.463	22.142	23.792	74	-----	0.34789	12295.185	1.142	0.478
45	2017-08-01_064.lcd	P8-D01		22.932	3223	1.463	22.208	23.708	103	-----	0.47371	13522.631	1.172	0.467
46	2017-08-01_065.lcd	P8-D02		22.935	10042	1.464	22.125	23.758	326	-----	1.47580	13145.629	1.073	0.467
47	2017-08-01_066.lcd	P8-D03		22.934	3813	1.463	22.258	23.892	122	-----	0.56045	13060.194	1.115	0.471
48	2017-08-01_067.lcd	P8-D04		22.931	5512	1.463	22.108	23.708	180	-----	0.81001	13417.373	1.069	0.463
49	2017-08-01_068.lcd	P8-D05		22.952	9747	1.464	22.092	23.808	313	-----	1.43245	13104.323	1.112	0.469
50	2017-08-01_069.lcd	P8-D06		22.957	12031	1.464	22.158	23.958	390	-----	1.76821	13110.053	1.082	0.467
51	2017-08-01_070.lcd	P8-D07		22.961	6825	1.464	22.158	23.792	220	-----	1.00309	12721.893	1.094	0.470
52	2017-08-01_071.lcd	P8-D08		22.950	17522	1.464	22.075	23.875	566	-----	2.57511	13167.415	1.096	0.467
53	2017-08-01_072.lcd	P8-D09		22.966	1442	1.464	22.375	23.692	47	-----	0.21200	14144.782	1.049	0.474
54	2017-08-01_073.lcd	P8-D10		22.964	5578	1.464	22.042	23.758	172	-----	0.81976	12836.375	1.225	0.474
55	2017-08-01_074.lcd	P8-D11		22.967	7905	1.464	22.225	23.858	255	-----	1.16181	13078.039	1.081	0.468
56	2017-08-01_075.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
57	2017-08-01_076.lcd	STD-0111	40 mM Mix	22.921	320298	1.462	21.875	24.642	9966	-----	47.07267	12603.829	1.160	0.475
58	2017-08-01_077.lcd	STD-0112	20 mM Mix	22.940	156997	1.463	21.942	24.558	4896	-----	23.07310	12694.254	1.158	0.474
59	2017-08-01_078.lcd	STD-0113	10 mM Mix	22.952	78934	1.464	21.958	24.342	2468	-----	11.60061	12743.091	1.154	0.473
60	2017-08-01_079.lcd	STD-0114	5 mM Mix	22.960	38533	1.464	22.025	24.092	1223	-----	5.66304	12878.950	1.124	0.471
61	2017-08-01_080.lcd	STD-0115	2.5 mM Mix	22.959	19808	1.464	22.058	24.042	631	-----	2.91110	12887.269	1.114	0.470
62	2017-08-01_081.lcd	STD-0116	1 mM Mix	22.963	7266	1.464	22.108	23.742	234	-----	1.06787	13040.940	1.112	0.467
63	2017-08-01_082.lcd	STD-0117	0.5 mM Mix	22.967	3767	1.465	22.058	23.725	121	-----	0.55368	12552.233	1.135	0.468
64	2017-08-01_083.lcd	STD-0118	0.25 mM Mix	22.963	1884	1.465	22.342	23.725	61	-----	0.27691	14066.140	1.087	0.469
65	2017-08-01_084.lcd	STD-0119	0.1 mM Mix	23.012	697	1.469	22.442	23.642	24	-----	0.10242	14153.752	0.997	0.458
66	2017-08-01_085.lcd	P8-E01		22.967	7462	1.465	22.158	23.925	241	-----	1.09673	13198.944	1.082	0.467
67	2017-08-01_086.lcd	P8-E02		22.966	995	1.465	22.358	23.492	35	-----	0.14616	15146.896	0.932	0.451
68	2017-08-01_087.lcd	P8-E03		22.965	8909	1.465	22.108	23.975	287	-----	1.30933	13150.213	1.094	0.467
69	2017-08-01_088.lcd	P8-E04		22.951	88003	1.464	21.992	24.325	2797	-----	12.93339	12877.478	1.125	0.470
70	2017-08-01_089.lcd	P8-E05		22.956	4733	1.464	22.125	23.842	150	-----	0.69559	12572.079	1.107	0.473
71	2017-08-01_090.lcd	P8-E06		22.938	1286	1.463	22.125	23.592	43	-----	0.18898	15159.430	1.044	0.459
72	2017-08-01_091.lcd	P8-E07		22.952	7055	1.465	22.142	23.775	229	-----	1.03691	13327.347	1.110	0.464
73	2017-08-01_092.lcd	P8-E08		22.951	22540	1.465	22.092	23.775	735	-----	3.31266	13198.146	1.074	0.464
74	2017-08-01_093.lcd	P8-E09		22.954	11787	1.465	22.108	23.825	383	-----	1.73230	13119.832	1.090	0.465
75	2017-08-01_094.lcd	P8-E10		22.960	9326	1.465	22.125	23.825	299	-----	1.37061	13091.522	1.111	0.469
76	2017-08-01_095.lcd	P8-E11		22.967	17914	1.465	22.108	23.892	579	-----	2.63272	13087.364	1.089	0.467
77	2017-08-01_096.lcd	P8-F01		22.963	6331	1.465	22.142	23.858	202	-----	0.93050	12914.632	1.116	0.469
78	2017-08-01_097.lcd	P8-F02		22.944	16937	1.465	22.058	23.892	542	-----	2.48912	12960.379	1.110	0.469
79	2017-08-01_098.lcd	P8-F03		22.935	2997	1.464	22.142	23.742	97	-----	0.44038	12941.389	1.111	0.468
80	2017-08-01_099.lcd	P8-F04		22.946	3320	1.464	22.175	23.608	109	-----	0.48799	13419.969	1.045	0.463
81	2017-08-01_100.lcd	P8-F05		22.952	5368	1.465	22.158	23.775	173	-----	0.78893	13340.395	1.082	0.469
82	2017-08-01_101.lcd	P8-F06		22.947	10820	1.464	22.092	23.892	346	-----	1.59021	12835.108	1.106	0.471
83	2017-08-01_102.lcd	P8-F07		22.944	7210	1.464	22.075	23.808	228	-----	1.05968	12854.496	1.123	0.473
84	2017-08-01_103.lcd	P8-F08		22.947	19004	1.464	22.075	23.958	602	-----	2.79300	12607.378	1.122	0.475
85	2017-08-01_104.lcd	P8-F09		22.949	21231	1.464	22.092	23.858	676	-----	3.12029	12761.478	1.100	0.475
86	2017-08-01_105.lcd	P8-F10		22.954	7009	1.465	22.075	23.792	221	-----	1.03003	12754.193	1.129	0.475
87	2017-08-01_106.lcd	P8-F11		22.956	6340	1.465	22.158	23.792	198	-----	0.93173	12247.971	1.125	0.484
88	2017-08-01_107.lcd	P8-G01		22.971	9592	1.465	22.142	23.942	297	-----	1.40973	11983.187	1.136	0.486
89	2017-08-01_108.lcd	P8-G02		22.974	5980	1.465	22.208	23.792	189	-----	0.87883	12386.253	1.094	0.481
90	2017-08-01_109.lcd	P8-G03		22.972	7013	1.465	22.125	23.808	217	-----	1.03062	11963.590	1.119	0.490
91	2017-08-01_110.lcd	P8-G04		22.970	14818	1.465	22.142	23.892	462	-----	2.17777	12102.107	1.116	0.487
92	2017-08-01_111.lcd	P8-G05		22.974	5155	1.465	22.108	23.825	159	-----	0.75764	12086.818	1.136	0.489
93	2017-08-01_112.lcd	P8-G06		22.979	5534	1.465	22.158	23.792	172	-----	0.81329	11984.054	1.113	0.490
94	2017-08-01_113.lcd	P8-G07		22.974	24193	1.465	22.125	23.908	739	-----	3.55547	11706.321	1.148	0.495
95	2017-08-01_114.lcd	P8-G08		22.974	17032	1.465	22.125	23.875	520	-----	2.50316	11559.661	1.136	0.498
96	2017-08-01_115.lcd	P8-G09		22.977	14418	1.465	22.158	24.008	439	-----	2.11889	11549.298	1.129	0.500
97	2017-08-01_116.lcd	P8-G10		22.967	1071	1.464	22.375	23.658	33	-----	0.15738	11242.746	1.074	0.495
98	2017-08-01_117.lcd	P8-G11		22.973	14654	1.465	22.125	23.992	443	-----	2.15365	11346.586	1.142	0.502
99	2017-08-01_118.lcd	P8-H01		22.979	3355	1.465	22.175	23.725	101	-----	0.49306	11736.636	1.144	0.507
100	2017-08-01_119.lcd	P8-H02		22.969	2368	1.465	22.225	23.775	72	-----	0.34805	12607.390	1.135	0.497
101	2017-08-01_120.lcd	P8-H03		22.980	3173	1.465	22.225	23.908	95	-----	0.46638	11087.503	1.147	0.513
102	2017-08-01_121.lcd	P8-H04		22.970	7118	1.465	22.142	23.908	213	-----	1.04616	10996.418	1.152	0.510
103	2017-08-01_122.lcd	P8-H05		22.967	8223	1.465	22.108	23.792	247	-----	1.20850	10991.171	1.144	0.509
104	2017-08-01_123.lcd	P8-H06		22.970	13534	1.465	22.142	23.908	405	-----	1.98910	11017.872	1.153	0.510
105	2017-08-01_124.lcd	P8-H07		-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
106	2017-08-01_125.lcd	P8-H08		22.964	23553	1.465	22.125	23.875	703	-----	3.46153	11099.402	1.161	0.510
107	2017-08-01_126.lcd	P8-H09		22.963	48308	1.465	21.992	24.092	1423	-----	7.09962	10892.171	1.189	0.513
108	2017-08-01_127.lcd	P8-H10		22.968	6513	1.465	22.158	23.975	194	-----	0.95723	10976.272	1.170	0.511
109	2017-08-01_128.lcd	P8-H11		22.966	27875	1.465	22.125	23.942	832	-----	4.09663	10936.320	1.152	0.512
110	2017-08-01_129.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
111	2017-08-01_130.lcd	STD-0111	40 mM Mix	22.927	319815	1.462	21.875	24.558	9123	-----	47.00179	10445.289	1.244	0.523
112	2017-08-01_131.lcd	STD-0112	20 mM Mix	22.943	156464	1.464	21.908	24.508	4507	-----	22.99482	10669.093	1.232	0.518
113	2017-08-01_132.lcd	STD-0113	10 mM Mix	22.952	78820	1.464	21.942	24.292	2286	-----	11.58383	10802.300	1.224	0.515
114	2017-08-01_133.lcd	STD-0114	5 mM Mix	22.958	39109	1.465	22.025	24.158	1143	-----	5.74773	10887.461	1.213	0.512
115	2017-08-01_134.lcd	STD-0115	2.5 mM Mix	22.957	19715	1.465	21.992	24.242	586	-----	2.89741	11129.737	1.171	0.508
116	2017-08-01_135.lcd	STD-0116	1 mM Mix	22.961	7242	1.465	22.142	23.892	217	-----	1.06432	11219.787	1.152	0.505
117	2017-08-01_136.lcd	STD-0117	0.5 mM Mix	22.965	3750	1.464	22.075	23.775	113	-----	0.55112	11532.142	1.156	0.501
118	2017-08-01_137.lcd	STD-0118	0.25 mM Mix	22.943	1911	1.465	22.258	23.708	58	-----	0.28079	12518.197	1.150	0.503
119	2017-08-01_138.lcd	STD-0119	0.1 mM Mix	22.995	714	1.466	22.425	23.625	22	-----	0.10490	13160.073	1.078	0.511

