ID#	11
Name	butyrate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
51	2017-07-07_050.lcd	P4-D04		22.881	31887	1.463	21.975	23.808	1024	-----	4.68623	12900.626	1.097	0.470
52	2017-07-07_051.lcd	P4-D05		22.894	4123	1.464	22.108	23.625	135	-----	0.60594	13317.004	1.040	0.468
53	2017-07-07_052.lcd	P4-D06		22.885	10469	1.464	22.025	23.925	335	-----	1.53856	12834.416	1.090	0.472
54	2017-07-07_053.lcd	P4-D07		22.891	9642	1.463	22.108	23.875	312	-----	1.41707	12738.352	1.064	0.470
55	2017-07-07_054.lcd	P4-D08		22.882	41283	1.463	22.025	23.825	1330	-----	6.06720	12870.937	1.087	0.470
56	2017-07-07_055.lcd	P4-D09		22.884	11574	1.464	21.992	23.825	371	-----	1.70095	12924.034	1.089	0.470
57	2017-07-07_056.lcd	P4-D10		22.882	5086	1.463	22.042	23.575	167	-----	0.74751	13111.499	1.026	0.467
58	2017-07-07_057.lcd	P4-D11		22.883	4747	1.464	22.175	23.592	158	-----	0.69767	13529.135	1.026	0.464
59	2017-07-07_058.lcd	P4-D12		22.877	16461	1.463	22.058	24.008	529	-----	2.41915	12758.564	1.081	0.472
60	2017-07-07_059.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
61	2017-07-07_060.lcd	P1-B94	40 mM Mix	22.841	321065	1.461	21.708	24.758	9859	-----	47.18553	12233.711	1.173	0.481
62	2017-07-07_061.lcd	P1-B95	20 mM Mix	22.858	157050	1.462	21.642	24.108	4850	-----	23.08092	12392.942	1.164	0.478
63	2017-07-07_062.lcd	P1-B96	10 mM Mix	22.868	76143	1.463	21.992	23.875	2423	-----	11.19034	12665.461	1.108	0.473
64	2017-07-07_063.lcd	P1-B97	5 mM Mix	22.877	37762	1.463	22.008	23.892	1202	-----	5.54969	12688.573	1.104	0.474
65	2017-07-07_064.lcd	P1-B98	2.5 mM Mix	22.876	19002	1.463	22.058	23.875	614	-----	2.79261	12838.744	1.075	0.470
66	2017-07-07_065.lcd	P1-B99	1 mM Mix	22.881	6933	1.463	22.142	23.692	226	-----	1.01898	12844.401	1.059	0.468
67	2017-07-07_066.lcd	P1-B100	0.5 mM Mix	22.880	3545	1.464	22.108	23.592	117	-----	0.52105	13026.442	1.038	0.465
68	2017-07-07_067.lcd	P1-B101	0.25 mM Mix	22.872	1713	1.463	22.208	23.525	58	-----	0.25180	13373.390	0.983	0.462
69	2017-07-07_068.lcd	P1-B102	0.1 mM Mix	22.881	610	1.462	22.442	23.325	22	-----	0.08959	15557.008	0.840	0.438
70	2017-07-07_069.lcd	P4-E01		22.876	8811	1.463	22.042	23.792	284	-----	1.29493	12989.611	1.084	0.469
71	2017-07-07_070.lcd	P4-E02		22.873	15330	1.462	21.992	23.875	489	-----	2.25302	12546.907	1.099	0.474
72	2017-07-07_071.lcd	P4-E03		22.848	-162	1.463	21.958	23.508	2	-----	0.00000	689061.838	0.000	0.055
73	2017-07-07_072.lcd	P4-E04		22.879	21798	1.463	22.025	23.592	699	-----	3.20359	12697.206	1.086	0.474
74	2017-07-07_073.lcd	P4-E05		22.888	2562	1.463	22.175	23.608	85	-----	0.37650	12734.212	1.010	0.469
75	2017-07-07_074.lcd	P4-E06		22.878	5512	1.463	22.108	23.642	179	-----	0.81010	12888.693	1.064	0.471
76	2017-07-07_075.lcd	P4-E07		22.885	27657	1.463	21.942	23.842	872	-----	4.06466	12359.974	1.117	0.478
77	2017-07-07_076.lcd	P4-E08		22.875	1789	1.462	22.308	23.625	59	-----	0.26292	13788.904	1.011	0.466
78	2017-07-07_077.lcd	P4-E09		22.885	10569	1.463	22.058	23.725	340	-----	1.55321	12953.759	1.079	0.472
79	2017-07-07_078.lcd	P4-E10		22.890	5244	1.464	22.242	23.508	181	-----	0.77062	13604.777	0.956	0.456
80	2017-07-07_079.lcd	P4-E11		22.884	1204	1.463	22.358	23.575	42	-----	0.17700	16042.505	0.933	0.436
81	2017-07-07_080.lcd	P4-E12		22.888	8163	1.464	22.058	23.692	262	-----	1.19966	12562.380	1.085	0.474
82	2017-07-07_081.lcd	P4-F01		22.874	1875	1.463	22.092	23.542	62	-----	0.27557	13225.385	1.010	0.476
83	2017-07-07_082.lcd	P4-F02		22.884	21510	1.463	22.142	23.908	698	-----	3.16125	12725.764	1.053	0.472
84	2017-07-07_083.lcd	P4-F03		22.892	4466	1.464	22.125	23.708	145	-----	0.65630	13150.232	1.050	0.470
85	2017-07-07_084.lcd	P4-F04		22.883	8338	1.463	22.108	23.792	268	-----	1.22535	12606.560	1.076	0.474
86	2017-07-07_085.lcd	P4-F05		22.881	20827	1.463	22.008	23.875	657	-----	3.06082	12463.361	1.115	0.477
87	2017-07-07_086.lcd	P4-F06		22.894	2165	1.464	22.142	23.525	72	-----	0.31825	13931.382	0.998	0.462
88	2017-07-07_087.lcd	P4-F07		22.884	33920	1.463	21.992	23.958	1065	-----	4.98510	12263.087	1.122	0.481
89	2017-07-07_088.lcd	P4-F08		22.886	14403	1.463	22.092	23.742	456	-----	2.11677	12287.506	1.097	0.480
90	2017-07-07_089.lcd	P4-F09		22.885	14118	1.463	22.025	23.825	446	-----	2.07480	12305.035	1.117	0.479
91	2017-07-07_090.lcd	P4-F10		22.884	12477	1.463	21.975	23.842	391	-----	1.83376	12339.403	1.112	0.481
92	2017-07-07_091.lcd	P4-F11		22.877	31465	1.463	21.925	23.875	981	-----	4.62434	12234.255	1.130	0.482
93	2017-07-07_092.lcd	P4-F12		22.880	3651	1.463	22.075	23.692	117	-----	0.53657	12949.210	1.081	0.470
94	2017-07-07_093.lcd	P4-G01		22.872	25834	1.463	21.975	23.808	809	-----	3.79676	12258.959	1.123	0.481
95	2017-07-07_094.lcd	P4-G02		22.873	12863	1.463	22.058	23.758	407	-----	1.89047	12380.649	1.099	0.478
96	2017-07-07_095.lcd	P4-G03		22.880	3933	1.463	22.175	23.625	129	-----	0.57802	12867.724	1.031	0.468
97	2017-07-07_096.lcd	P4-G04		22.871	8714	1.463	22.075	23.708	278	-----	1.28068	12404.944	1.073	0.478
98	2017-07-07_097.lcd	P4-G05		22.871	3521	1.463	22.125	23.508	116	-----	0.51747	13320.360	1.017	0.469
99	2017-07-07_098.lcd	P4-G06		22.882	13792	1.463	22.058	23.758	434	-----	2.02690	12291.184	1.107	0.482
100	2017-07-07_099.lcd	P4-G07		22.878	18925	1.463	22.042	23.792	594	-----	2.78126	12249.538	1.111	0.482
101	2017-07-07_100.lcd	P4-G08		22.884	14054	1.463	21.992	23.842	440	-----	2.06539	12197.361	1.122	0.483
102	2017-07-07_101.lcd	P4-G09		22.885	19912	1.463	22.042	23.858	625	-----	2.92640	12198.481	1.110	0.483
103	2017-07-07_102.lcd	P4-G10		22.888	11502	1.463	22.042	23.942	360	-----	1.69035	12248.740	1.110	0.483
104	2017-07-07_103.lcd	P4-G11		22.884	9301	1.463	22.075	23.792	292	-----	1.36692	12296.163	1.103	0.483
105	2017-07-07_104.lcd	P4-G12		22.882	11716	1.463	22.142	23.808	372	-----	1.72185	12269.061	1.078	0.482
106	2017-07-07_105.lcd	P4-H01		22.873	19280	1.463	22.058	23.975	600	-----	2.83347	12083.820	1.121	0.485
107	2017-07-07_106.lcd	P4-H02		22.877	17558	1.463	22.092	23.925	548	-----	2.58048	11917.186	1.116	0.487
108	2017-07-07_107.lcd	P4-H03		22.884	3888	1.463	22.108	23.575	125	-----	0.57133	12619.582	1.055	0.480
109	2017-07-07_108.lcd	P4-H04		22.879	15963	1.463	22.042	23.892	495	-----	2.34603	11934.956	1.131	0.488
110	2017-07-07_109.lcd	P4-H05		22.876	12393	1.463	22.075	23.875	384	-----	1.82128	11935.852	1.119	0.488
111	2017-07-07_110.lcd	P4-H06		22.880	663	1.463	22.392	23.425	24	-----	0.09745	15357.401	0.921	0.443
112	2017-07-07_111.lcd	P4-H07		22.876	6870	1.463	22.058	23.808	212	-----	1.00968	11985.648	1.127	0.490
113	2017-07-07_112.lcd	P4-H08		22.884	1441	1.464	22.325	23.525	49	-----	0.21180	13117.619	0.946	0.466
114	2017-07-07_113.lcd	P4-H09		22.881	10718	1.463	22.142	23.825	335	-----	1.57516	11918.488	1.104	0.487
115	2017-07-07_114.lcd	P4-H10		22.880	5917	1.463	22.058	23.708	185	-----	0.86965	11858.642	1.121	0.487
116	2017-07-07_115.lcd	P4-H11		22.877	19580	1.463	22.025	23.958	600	-----	2.87757	11714.092	1.145	0.491
117	2017-07-07_116.lcd	P4-H12		22.878	5738	1.463	22.125	23.942	182	-----	0.84322	12716.298	1.090	0.477
118	2017-07-07_117.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
119	2017-07-07_118.lcd	P1-B94	40 mM Mix	22.839	318779	1.461	21.758	24.758	9376	-----	46.84954	11172.917	1.230	0.502
120	2017-07-07_119.lcd	P1-B95	20 mM Mix	22.862	156188	1.462	21.842	24.708	4626	-----	22.95424	11342.525	1.222	0.499
121	2017-07-07_120.lcd	P1-B96	10 mM Mix	22.864	78563	1.462	21.925	24.275	2340	-----	11.54599	11429.263	1.214	0.497
122	2017-07-07_121.lcd	P1-B97	5 mM Mix	22.867	37694	1.463	22.008	23.992	1154	-----	5.53979	11735.363	1.155	0.492
123	2017-07-07_122.lcd	P1-B98	2.5 mM Mix	22.869	19030	1.463	22.025	23.892	589	-----	2.79671	11791.246	1.133	0.489
124	2017-07-07_123.lcd	P1-B99	1 mM Mix	22.872	6885	1.463	22.142	23.792	216	-----	1.01179	11947.648	1.103	0.487
125	2017-07-07_124.lcd	P1-B100	0.5 mM Mix	22.878	3465	1.464	22.042	23.608	110	-----	0.50931	12239.804	1.068	0.485
126	2017-07-07_125.lcd	P1-B101	0.25 mM Mix	22.882	1793	1.463	22.208	23.625	57	-----	0.26357	13138.726	1.069	0.480
127	2017-07-07_126.lcd	P1-B102	0.1 mM Mix	22.873	585	1.462	22.392	23.442	21	-----	0.08602	17215.542	0.891	0.423

