ID#	11
Name	butyrate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
1	2017-07-19_000.lcd	BLANK	No injection	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
2	2017-07-19_001.lcd	STD-0111	40 mM Mix	22.835	322879	1.460	21.642	24.425	10364	-----	47.45209	13369.074	1.125	0.460
3	2017-07-19_002.lcd	STD-0112	20 mM Mix	22.853	154427	1.461	21.858	23.958	5039	-----	22.69541	13495.990	1.096	0.458
4	2017-07-19_003.lcd	STD-0113	10 mM Mix	22.863	76761	1.462	21.925	24.092	2525	-----	11.28119	13640.927	1.080	0.456
5	2017-07-19_004.lcd	STD-0114	5 mM Mix	22.878	37880	1.462	21.975	23.975	1246	-----	5.56708	13718.471	1.077	0.456
6	2017-07-19_005.lcd	STD-0115	2.5 mM Mix	22.875	19102	1.463	22.042	23.975	630	-----	2.80739	13516.655	1.064	0.457
7	2017-07-19_006.lcd	STD-0116	1 mM Mix	22.884	6973	1.463	22.075	23.975	230	-----	1.02480	13721.595	1.063	0.455
8	2017-07-19_007.lcd	STD-0117	0.5 mM Mix	22.883	3503	1.462	22.075	23.742	116	-----	0.51484	13615.365	1.054	0.456
9	2017-07-19_008.lcd	STD-0118	0.25 mM Mix	22.886	1674	1.463	22.092	23.558	57	-----	0.24607	14598.640	1.015	0.449
10	2017-07-19_009.lcd	STD-0119	0.1 mM Mix	22.862	561	1.463	22.442	23.425	21	-----	0.08252	19290.619	0.851	0.413
11	2017-07-19_010.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
12	2017-07-19_011.lcd	P6-A01		22.873	8592	1.463	22.108	23.775	285	-----	1.26273	13658.414	1.039	0.456
13	2017-07-19_012.lcd	P6-A02		22.872	14294	1.463	22.008	23.842	471	-----	2.10069	13373.292	1.061	0.459
14	2017-07-19_013.lcd	P6-A03		22.875	7404	1.463	22.158	23.925	242	-----	1.08812	13502.966	1.078	0.460
15	2017-07-19_014.lcd	P6-A04		22.889	7787	1.463	22.142	23.858	260	-----	1.14446	13841.977	1.043	0.454
16	2017-07-19_015.lcd	P6-A05		22.879	19948	1.463	22.042	23.858	656	-----	2.93164	13448.024	1.063	0.459
17	2017-07-19_016.lcd	P6-A06		22.880	10857	1.463	22.075	23.892	352	-----	1.59563	13268.681	1.086	0.462
18	2017-07-19_017.lcd	P6-A07		22.886	12614	1.463	22.008	23.858	412	-----	1.85383	13599.683	1.086	0.458
19	2017-07-19_018.lcd	P6-A08		22.879	4564	1.463	22.108	23.542	158	-----	0.67078	14494.496	0.973	0.445
20	2017-07-19_019.lcd	P6-A09		22.874	16433	1.463	22.075	24.008	538	-----	2.41504	13477.341	1.076	0.459
21	2017-07-19_020.lcd	P6-A10		22.874	5239	1.463	22.175	23.458	187	-----	0.77000	15052.660	0.918	0.437
22	2017-07-19_021.lcd	P6-A11		22.876	11582	1.463	22.092	23.725	387	-----	1.70209	13756.525	1.036	0.455
23	2017-07-19_022.lcd	P6-A12		22.872	21680	1.463	22.142	23.858	726	-----	3.18624	13817.711	1.029	0.454
24	2017-07-19_023.lcd	P6-B01		22.872	19576	1.463	22.092	23.858	647	-----	2.87697	13545.951	1.053	0.458
25	2017-07-19_024.lcd	P6-B02		22.866	12160	1.463	22.058	24.008	400	-----	1.78713	13363.405	1.073	0.457
26	2017-07-19_025.lcd	P6-B03		22.870	15399	1.463	22.092	23.925	509	-----	2.26312	13629.404	1.049	0.456
27	2017-07-19_026.lcd	P6-B04		22.882	2248	1.464	22.192	23.525	78	-----	0.33031	14954.172	0.973	0.445
28	2017-07-19_027.lcd	P6-B05		22.876	11922	1.463	22.025	23.925	390	-----	1.75211	13355.666	1.075	0.461
29	2017-07-19_028.lcd	P6-B06		22.869	9370	1.463	22.108	24.192	303	-----	1.37713	13394.293	1.102	0.459
30	2017-07-19_029.lcd	P6-B07		22.879	14495	1.463	22.008	23.992	473	-----	2.13031	13362.895	1.081	0.460
31	2017-07-19_030.lcd	P6-B08		22.880	4755	1.463	22.142	23.642	159	-----	0.69881	13659.934	1.023	0.459
32	2017-07-19_031.lcd	P6-B09		22.877	1268	1.463	22.342	23.325	48	-----	0.18633	16375.505	0.841	0.423
33	2017-07-19_032.lcd	P6-B10		22.852	11577	1.462	22.125	24.092	375	-----	1.70149	13626.740	1.091	0.457
34	2017-07-19_033.lcd	P6-B11		22.859	4100	1.463	22.175	23.625	137	-----	0.60251	14269.422	1.045	0.458
35	2017-07-19_034.lcd	P6-B12		22.865	66257	1.462	21.992	23.925	2169	-----	9.73756	13395.219	1.077	0.460
36	2017-07-19_035.lcd	P6-C01		22.885	4390	1.463	22.208	23.858	145	-----	0.64523	13446.186	1.057	0.457
37	2017-07-19_036.lcd	P6-C02		22.887	7106	1.464	22.092	23.858	229	-----	1.04437	13281.549	1.110	0.464
38	2017-07-19_037.lcd	P6-C03		22.887	8476	1.464	22.092	23.858	273	-----	1.24563	12995.726	1.104	0.465
39	2017-07-19_038.lcd	P6-C04		22.882	3041	1.463	22.192	23.592	99	-----	0.44693	13067.258	1.072	0.467
40	2017-07-19_039.lcd	P6-C05		22.881	2499	1.464	22.158	23.808	83	-----	0.36727	13712.008	1.056	0.456
41	2017-07-19_040.lcd	P6-C06		22.882	6732	1.463	22.142	23.725	224	-----	0.98944	13696.780	1.037	0.458
42	2017-07-19_041.lcd	P6-C07		22.883	19592	1.463	22.008	23.925	636	-----	2.87929	13137.451	1.089	0.464
43	2017-07-19_042.lcd	P6-C08		22.885	4485	1.464	22.225	23.842	147	-----	0.65917	13071.868	1.063	0.465
44	2017-07-19_043.lcd	P6-C09		22.879	8111	1.464	22.025	23.875	265	-----	1.19198	13178.355	1.077	0.463
45	2017-07-19_044.lcd	P6-C10		22.871	29132	1.463	21.975	24.008	943	-----	4.28143	13151.505	1.090	0.464
46	2017-07-19_045.lcd	P6-C11		22.878	11727	1.463	22.092	23.925	381	-----	1.72340	13408.329	1.087	0.463
47	2017-07-19_046.lcd	P6-C12		22.876	15023	1.463	22.092	23.908	487	-----	2.20792	13242.332	1.088	0.464
48	2017-07-19_047.lcd	P6-D01		22.876	10450	1.464	22.075	23.892	339	-----	1.53572	13025.716	1.077	0.466
49	2017-07-19_048.lcd	P6-D02		22.871	46383	1.463	21.958	24.442	1480	-----	6.81666	13036.410	1.107	0.467
50	2017-07-19_049.lcd	P6-D03		22.878	26899	1.463	22.025	24.158	865	-----	3.95329	13036.854	1.093	0.466
51	2017-07-19_050.lcd	P6-D04		22.881	10810	1.464	22.008	23.892	351	-----	1.58863	13294.065	1.079	0.463
52	2017-07-19_051.lcd	P6-D05		22.881	6345	1.464	22.008	23.675	209	-----	0.93244	13291.546	1.050	0.463
53	2017-07-19_052.lcd	P6-D06		22.883	6427	1.464	22.142	23.875	209	-----	0.94461	13239.427	1.070	0.464
54	2017-07-19_053.lcd	P6-D07		22.875	11783	1.463	22.075	23.958	381	-----	1.73169	13080.044	1.089	0.467
55	2017-07-19_054.lcd	P6-D08		22.878	21517	1.463	22.008	23.908	688	-----	3.16230	12862.798	1.106	0.470
56	2017-07-19_055.lcd	P6-D09		22.878	11342	1.463	22.058	23.908	363	-----	1.66695	13073.679	1.093	0.467
57	2017-07-19_056.lcd	P6-D10		22.906	939	1.465	22.375	23.375	35	-----	0.13807	16059.905	0.855	0.428
58	2017-07-19_057.lcd	P6-D11		22.873	4912	1.463	22.225	23.775	161	-----	0.72182	13483.595	1.061	0.463
59	2017-07-19_058.lcd	P6-D12		22.874	6702	1.463	22.142	23.875	218	-----	0.98492	12994.381	1.049	0.468
60	2017-07-19_059.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
61	2017-07-19_060.lcd	STD-0111	40 mM Mix	22.827	320595	1.461	21.758	24.608	10059	-----	47.11642	12709.323	1.147	0.472
62	2017-07-19_061.lcd	STD-0112	20 mM Mix	22.836	157741	1.462	21.675	24.492	4943	-----	23.18251	12767.868	1.146	0.470
63	2017-07-19_062.lcd	STD-0113	10 mM Mix	22.854	78657	1.462	21.925	24.392	2480	-----	11.55986	12804.323	1.142	0.469
64	2017-07-19_063.lcd	STD-0114	5 mM Mix	22.881	38941	1.463	21.975	24.325	1220	-----	5.72300	12779.321	1.153	0.471
65	2017-07-19_064.lcd	STD-0115	2.5 mM Mix	22.892	18821	1.464	22.075	23.942	601	-----	2.76601	12940.401	1.101	0.471
66	2017-07-19_065.lcd	STD-0116	1 mM Mix	22.894	6890	1.464	22.042	23.908	219	-----	1.01258	12958.964	1.110	0.471
67	2017-07-19_066.lcd	STD-0117	0.5 mM Mix	22.905	3540	1.464	22.058	23.808	111	-----	0.52022	12763.942	1.138	0.476
68	2017-07-19_067.lcd	STD-0118	0.25 mM Mix	22.917	1670	1.463	22.325	23.775	53	-----	0.24539	13618.836	1.117	0.475
69	2017-07-19_068.lcd	STD-0119	0.1 mM Mix	22.916	511	1.462	22.458	23.442	18	-----	0.07510	14691.658	0.861	0.464
70	2017-07-19_069.lcd	P6-E01		22.885	1612	1.463	22.242	23.492	56	-----	0.23691	14791.235	0.919	0.445
71	2017-07-19_070.lcd	P6-E02		22.880	18269	1.463	22.075	24.142	580	-----	2.68488	12755.579	1.102	0.471
72	2017-07-19_071.lcd	P6-E03		22.880	11350	1.463	22.058	23.892	361	-----	1.66802	12683.071	1.113	0.473
73	2017-07-19_072.lcd	P6-E04		22.879	13804	1.463	22.092	24.008	441	-----	2.02876	12687.329	1.099	0.471
74	2017-07-19_073.lcd	P6-E05		22.883	8645	1.464	22.092	23.808	281	-----	1.27055	13066.798	1.068	0.468
75	2017-07-19_074.lcd	P6-E06		22.880	13588	1.463	22.075	23.908	433	-----	1.99697	12742.680	1.106	0.472
76	2017-07-19_075.lcd	P6-E07		22.882	12907	1.463	22.042	23.825	414	-----	1.89685	12889.746	1.104	0.470
77	2017-07-19_076.lcd	P6-E08		22.892	8572	1.464	22.175	23.892	273	-----	1.25983	12725.926	1.095	0.474
78	2017-07-19_077.lcd	P6-E09		22.881	36260	1.463	22.025	24.042	1146	-----	5.32902	12622.985	1.123	0.475
79	2017-07-19_078.lcd	P6-E10		22.894	7311	1.464	22.125	23.908	234	-----	1.07453	12843.827	1.094	0.472
80	2017-07-19_079.lcd	P6-E11		22.878	22382	1.464	22.008	23.942	707	-----	3.28943	12445.813	1.120	0.477
81	2017-07-19_080.lcd	P6-E12		22.884	835	1.464	22.475	23.525	31	-----	0.12278	17382.502	0.822	0.423
82	2017-07-19_082.lcd	P6-F02		22.877	6271	1.463	22.092	23.825	202	-----	0.92165	12876.921	1.071	0.472
83	2017-07-19_083.lcd	P6-F03		22.891	8160	1.463	22.108	23.875	256	-----	1.19917	12028.823	1.137	0.482
84	2017-07-19_084.lcd	P6-F04		22.877	5550	1.463	22.142	23.908	173	-----	0.81559	12229.494	1.151	0.479
85	2017-07-19_085.lcd	P6-F05		22.874	16312	1.463	22.042	23.958	517	-----	2.39732	12476.020	1.107	0.476
86	2017-07-19_086.lcd	P6-F06		22.881	9890	1.464	22.092	23.875	313	-----	1.45348	12579.418	1.099	0.476
87	2017-07-19_087.lcd	P6-F07		22.881	7587	1.463	22.158	23.808	243	-----	1.11504	12813.837	1.068	0.475
88	2017-07-19_088.lcd	P6-F08		22.872	22569	1.463	22.025	23.992	707	-----	3.31685	12461.013	1.120	0.479
89	2017-07-19_089.lcd	P6-F09		22.874	10111	1.463	22.075	24.058	314	-----	1.48597	12314.391	1.132	0.482
90	2017-07-19_090.lcd	P6-F10		22.868	21033	1.463	22.042	24.158	657	-----	3.09118	12343.926	1.121	0.480
91	2017-07-19_091.lcd	P6-F11		22.866	10998	1.463	22.108	24.042	347	-----	1.61626	12547.640	1.101	0.478
92	2017-07-19_092.lcd	P6-F12		22.869	27966	1.463	22.042	23.958	878	-----	4.11009	12273.556	1.116	0.481
93	2017-07-19_093.lcd	P6-G01		22.871	18928	1.463	22.075	23.992	600	-----	2.78174	12523.166	1.098	0.478
94	2017-07-19_094.lcd	P6-G02		22.871	8543	1.463	22.158	23.808	269	-----	1.25548	12472.604	1.111	0.481
95	2017-07-19_095.lcd	P6-G03		22.893	2834	1.464	22.225	23.858	88	-----	0.41648	12889.165	1.151	0.484
96	2017-07-19_096.lcd	P6-G04		22.880	11569	1.464	22.142	23.792	363	-----	1.70022	12108.687	1.110	0.485
97	2017-07-19_097.lcd	P6-G05		22.874	27932	1.463	22.025	24.092	870	-----	4.10502	12120.091	1.125	0.483
98	2017-07-19_098.lcd	P6-G06		22.871	12152	1.463	22.108	23.808	381	-----	1.78592	12146.381	1.118	0.484
99	2017-07-19_099.lcd	P6-G07		22.870	4885	1.463	22.142	23.775	155	-----	0.71794	12181.544	1.087	0.483
100	2017-07-19_100.lcd	P6-G08		22.872	7893	1.463	22.075	23.908	247	-----	1.15999	12149.519	1.131	0.483
101	2017-07-19_101.lcd	P6-G09		22.869	11688	1.463	22.125	23.725	369	-----	1.71768	12287.781	1.089	0.482
102	2017-07-19_102.lcd	P6-G10		22.874	5512	1.464	22.142	23.758	177	-----	0.81007	12499.352	1.050	0.480
103	2017-07-19_103.lcd	P6-G11		22.877	8082	1.464	22.158	24.192	246	-----	1.18779	11879.819	1.169	0.488
104	2017-07-19_104.lcd	P6-G12		22.861	5320	1.463	22.158	24.025	162	-----	0.78192	11670.091	1.190	0.491
105	2017-07-19_105.lcd	P6-H01		22.860	10316	1.463	22.158	23.958	317	-----	1.51604	11735.298	1.139	0.491
106	2017-07-19_106.lcd	P6-H02		22.860	23842	1.463	22.108	23.908	733	-----	3.50399	11808.619	1.137	0.491
107	2017-07-19_107.lcd	P6-H03		22.872	2000	1.463	22.208	23.842	60	-----	0.29396	11982.015	1.223	0.500
108	2017-07-19_108.lcd	P6-H04		22.869	16675	1.463	22.058	24.025	506	-----	2.45060	11621.732	1.156	0.497
109	2017-07-19_110.lcd	P6-H06		22.867	22999	1.463	22.042	24.225	701	-----	3.38010	11538.084	1.143	0.495
110	2017-07-19_111.lcd	P6-H07		22.878	12955	1.463	22.075	23.892	397	-----	1.90397	11598.711	1.133	0.496
111	2017-07-19_112.lcd	P6-H08		22.871	21436	1.463	22.042	24.058	652	-----	3.15037	11537.907	1.157	0.496
112	2017-07-19_113.lcd	P6-H09		22.880	2623	1.464	22.225	23.675	81	-----	0.38555	12406.360	1.141	0.491
