ID#	11
Name	butyrate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
34	2017-07-12_033.lcd	P5-B11		22.842	2813	1.462	22.225	24.092	83	-----	0.41339	12605.862	1.369	0.489
35	2017-07-12_034.lcd	P5-B12		22.855	40536	1.463	21.975	24.075	1198	-----	5.95741	11169.161	1.218	0.502
36	2017-07-12_035.lcd	P5-C01		22.859	11633	1.463	22.042	23.842	351	-----	1.70970	11344.425	1.173	0.498
37	2017-07-12_036.lcd	P5-C02		22.873	10044	1.463	22.075	23.792	304	-----	1.47608	11291.568	1.153	0.500
38	2017-07-12_037.lcd	P5-C03		22.882	11142	1.463	22.075	23.875	333	-----	1.63747	11252.239	1.180	0.504
39	2017-07-12_038.lcd	P5-C04		22.872	5099	1.463	22.158	23.825	154	-----	0.74943	11615.840	1.167	0.501
40	2017-07-12_039.lcd	P5-C05		22.877	17035	1.463	22.058	24.025	506	-----	2.50361	10913.769	1.197	0.506
41	2017-07-12_040.lcd	P5-C06		22.859	6299	1.463	22.125	23.958	189	-----	0.92581	11358.975	1.164	0.504
42	2017-07-12_041.lcd	P5-C07		22.868	4114	1.463	22.008	23.808	124	-----	0.60455	11125.800	1.154	0.502
43	2017-07-12_042.lcd	P5-C08		22.862	41104	1.463	21.942	24.092	1201	-----	6.04087	10844.156	1.231	0.510
44	2017-07-12_043.lcd	P5-C09		22.861	4061	1.463	22.142	23.508	129	-----	0.59676	12020.786	1.048	0.487
45	2017-07-12_044.lcd	P5-C10		22.870	13094	1.463	22.092	24.092	386	-----	1.92437	10649.399	1.201	0.511
46	2017-07-12_045.lcd	P5-C11		22.873	13373	1.463	22.075	23.942	390	-----	1.96541	10642.874	1.222	0.514
47	2017-07-12_046.lcd	P5-C12		22.877	15915	1.463	21.975	23.925	462	-----	2.33901	10703.881	1.237	0.514
48	2017-07-12_047.lcd	P5-D01		22.869	23332	1.463	22.058	23.992	678	-----	3.42893	10728.206	1.217	0.516
49	2017-07-12_048.lcd	P5-D02		22.867	26383	1.463	22.058	23.975	769	-----	3.87738	10654.150	1.217	0.515
50	2017-07-12_049.lcd	P5-D03		22.866	7149	1.463	22.075	23.908	209	-----	1.05059	10549.383	1.199	0.515
51	2017-07-12_050.lcd	P5-D04		22.859	1960	1.463	22.092	23.725	57	-----	0.28810	11450.620	1.260	0.511
52	2017-07-12_051.lcd	P5-D05		22.860	1591	1.463	22.158	23.608	49	-----	0.23385	11908.154	1.169	0.491
53	2017-07-12_052.lcd	P5-D06		22.877	1885	1.464	22.308	23.825	58	-----	0.27700	10788.097	1.150	0.505
54	2017-07-12_053.lcd	P5-D07		22.864	13533	1.463	22.042	23.942	388	-----	1.98889	10383.349	1.245	0.520
55	2017-07-12_054.lcd	P5-D08		22.868	28339	1.463	21.958	24.075	808	-----	4.16487	10397.209	1.270	0.520
56	2017-07-12_055.lcd	P5-D09		22.861	24502	1.463	22.008	23.958	698	-----	3.60093	10337.196	1.266	0.523
57	2017-07-12_056.lcd	P5-D10		22.851	9165	1.463	22.025	23.925	262	-----	1.34691	10426.916	1.268	0.521
58	2017-07-12_057.lcd	P5-D11		22.847	6879	1.463	21.992	23.875	198	-----	1.01103	10842.750	1.269	0.516
59	2017-07-12_058.lcd	P5-D12		22.848	11493	1.463	22.008	24.075	324	-----	1.68906	10412.475	1.321	0.520
60	2017-07-12_059.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
61	2017-07-12_060.lcd	STD-0111	40 mM Mix	22.811	316865	1.461	21.825	24.608	8667	-----	46.56823	9732.883	1.342	0.537
62	2017-07-12_061.lcd	STD-0112	20 mM Mix	22.834	155499	1.462	21.858	24.258	4278	-----	22.85301	9883.627	1.340	0.532
63	2017-07-12_062.lcd	STD-0113	10 mM Mix	22.846	77856	1.462	21.942	24.292	2157	-----	11.44215	10008.964	1.328	0.529
64	2017-07-12_063.lcd	STD-0114	5 mM Mix	22.851	38732	1.463	21.925	24.292	1075	-----	5.69230	10131.253	1.331	0.527
65	2017-07-12_064.lcd	STD-0115	2.5 mM Mix	22.859	18885	1.463	22.075	24.092	539	-----	2.77545	10348.236	1.263	0.522
66	2017-07-12_065.lcd	STD-0116	1 mM Mix	22.858	6809	1.463	22.142	23.942	196	-----	1.00066	10390.124	1.232	0.518
67	2017-07-12_066.lcd	STD-0117	0.5 mM Mix	22.850	3448	1.462	22.208	23.842	100	-----	0.50668	10605.256	1.217	0.518
68	2017-07-12_067.lcd	STD-0118	0.25 mM Mix	22.841	1689	1.461	22.258	23.692	51	-----	0.24821	11221.903	1.155	0.509
69	2017-07-12_068.lcd	STD-0119	0.1 mM Mix	22.904	590	1.467	22.342	23.575	18	-----	0.08673	11048.854	1.064	0.517
70	2017-07-12_069.lcd	P5-E01		22.884	2307	1.465	22.208	23.625	71	-----	0.33912	11844.710	1.130	0.497
71	2017-07-12_070.lcd	P5-E02		22.860	8419	1.463	22.125	23.992	243	-----	1.23734	10398.745	1.239	0.517
72	2017-07-12_071.lcd	P5-E03		22.855	2792	1.464	22.192	23.742	85	-----	0.41033	12066.416	1.170	0.494
73	2017-07-12_072.lcd	P5-E04		22.861	14359	1.463	21.992	23.925	409	-----	2.11029	10231.661	1.276	0.522
74	2017-07-12_073.lcd	P5-E05		22.845	15501	1.463	22.092	24.008	444	-----	2.27810	10428.743	1.254	0.519
75	2017-07-12_074.lcd	P5-E06		22.842	5408	1.463	22.025	23.725	160	-----	0.79482	11062.434	1.204	0.509
76	2017-07-12_075.lcd	P5-E07		22.840	11078	1.463	22.042	23.825	320	-----	1.62804	10489.360	1.246	0.517
77	2017-07-12_076.lcd	P5-E08		22.837	11892	1.463	22.092	23.958	342	-----	1.74766	10485.775	1.249	0.518
78	2017-07-12_077.lcd	P5-E09		22.844	8687	1.463	22.025	24.008	246	-----	1.27666	10449.991	1.279	0.521
79	2017-07-12_078.lcd	P5-E10		22.850	8554	1.463	22.075	23.808	252	-----	1.25707	10734.291	1.195	0.513
80	2017-07-12_079.lcd	P5-E11		22.843	5163	1.464	22.025	23.975	150	-----	0.75882	10789.392	1.260	0.514
81	2017-07-12_080.lcd	P5-E12		22.842	20512	1.463	22.008	24.125	574	-----	3.01460	10262.488	1.320	0.525
82	2017-07-12_081.lcd	P5-F01		22.850	5578	1.463	22.192	23.875	164	-----	0.81978	10872.470	1.231	0.508
83	2017-07-12_082.lcd	P5-F02		22.850	10409	1.463	22.158	23.942	296	-----	1.52983	10584.693	1.293	0.520
84	2017-07-12_083.lcd	P5-F03		22.850	2980	1.463	22.042	23.958	84	-----	0.43790	11289.551	1.318	0.517
85	2017-07-12_085.lcd	P5-F05		22.828	8599	1.463	22.025	23.742	257	-----	1.26378	10923.817	1.166	0.508
86	2017-07-12_086.lcd	P5-F06		22.840	7409	1.463	22.108	24.075	209	-----	1.08890	10153.301	1.303	0.523
87	2017-07-12_087.lcd	P5-F07		22.828	30384	1.463	21.992	24.108	855	-----	4.46536	10273.924	1.310	0.522
88	2017-07-12_088.lcd	P5-F08		22.843	3572	1.463	22.125	23.942	101	-----	0.52497	10758.137	1.330	0.517
89	2017-07-12_089.lcd	P5-F09		22.839	22237	1.463	21.958	24.242	622	-----	3.26805	10309.968	1.331	0.523
90	2017-07-12_090.lcd	P5-F10		22.848	2763	1.463	22.092	23.692	81	-----	0.40600	10405.617	1.195	0.514
91	2017-07-12_091.lcd	P5-F11		22.840	11728	1.463	22.058	24.042	332	-----	1.72363	10536.584	1.306	0.519
92	2017-07-12_092.lcd	P5-F12		22.836	7344	1.463	22.042	23.942	204	-----	1.07931	10498.785	1.389	0.521
93	2017-07-12_093.lcd	P5-G01		22.842	6377	1.463	22.225	23.908	189	-----	0.93723	11110.882	1.197	0.508
94	2017-07-12_094.lcd	P5-G02		22.839	10099	1.463	22.108	23.975	290	-----	1.48417	10609.646	1.272	0.515
95	2017-07-12_095.lcd	P5-G03		22.845	10074	1.463	22.142	23.958	291	-----	1.48048	10815.416	1.275	0.513
96	2017-07-12_096.lcd	P5-G04		22.837	8053	1.463	22.142	24.142	223	-----	1.18355	10319.674	1.414	0.518
97	2017-07-12_097.lcd	P5-G05		22.842	20659	1.463	21.992	24.358	588	-----	3.03609	10427.923	1.309	0.519
98	2017-07-12_098.lcd	P5-G06		22.844	7529	1.463	21.942	24.025	204	-----	1.10648	9961.588	1.441	0.527
99	2017-07-12_099.lcd	P5-G07		22.845	10270	1.463	22.108	23.992	292	-----	1.50937	10580.886	1.293	0.516
100	2017-07-12_100.lcd	P5-G08		22.818	1302	1.462	22.258	23.658	40	-----	0.19136	11259.138	1.152	0.493
101	2017-07-12_101.lcd	P5-G09		22.835	4304	1.463	22.075	24.025	122	-----	0.63254	10664.090	1.370	0.512
102	2017-07-12_102.lcd	P5-G10		22.831	23603	1.462	21.942	24.092	652	-----	3.46885	10205.999	1.374	0.524
103	2017-07-12_103.lcd	P5-G11		22.822	7675	1.462	22.108	24.025	218	-----	1.12795	10745.540	1.326	0.514
104	2017-07-12_105.lcd	P5-H01		22.821	12142	1.462	22.025	23.908	352	-----	1.78451	10917.150	1.286	0.507
105	2017-07-12_106.lcd	P5-H02		22.836	10456	1.463	22.075	23.992	294	-----	1.53666	10570.361	1.338	0.518
106	2017-07-12_107.lcd	P5-H03		22.823	6112	1.463	22.175	23.958	177	-----	0.89830	11162.434	1.301	0.506
107	2017-07-12_108.lcd	P5-H04		22.832	1678	1.463	22.275	23.658	54	-----	0.24659	12759.801	1.056	0.476
108	2017-07-12_109.lcd	P5-H05		22.834	4183	1.463	22.142	23.758	125	-----	0.61481	11240.594	1.216	0.502
109	2017-07-12_110.lcd	P5-H06		22.833	15054	1.463	22.092	24.025	426	-----	2.21246	10668.714	1.345	0.517
110	2017-07-12_111.lcd	P5-H07		22.824	5076	1.462	22.042	23.892	147	-----	0.74595	10742.343	1.277	0.511
111	2017-07-12_112.lcd	P5-H08		22.831	9815	1.463	22.058	24.125	278	-----	1.44245	10891.050	1.359	0.512
112	2017-07-12_113.lcd	P5-H09		22.821	22004	1.463	21.975	24.108	607	-----	3.23378	10341.678	1.408	0.521
113	2017-07-12_114.lcd	P5-H10		22.822	3263	1.463	22.242	23.792	101	-----	0.47959	11729.507	1.163	0.489
114	2017-07-12_115.lcd	P5-H11		22.829	7769	1.463	21.975	24.108	213	-----	1.14184	10550.024	1.438	0.519
115	2017-07-12_116.lcd	P5-H12		22.816	17632	1.463	22.025	24.158	491	-----	2.59130	10222.539	1.382	0.519
116	2017-07-12_117.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
117	2017-07-12_118.lcd	STD-0111	40 mM Mix	22.783	315599	1.461	21.908	24.375	8213	-----	46.38214	9590.231	1.522	0.540
118	2017-07-12_119.lcd	STD-0112	20 mM Mix	22.802	154024	1.462	21.925	24.342	4047	-----	22.63622	9756.094	1.508	0.535
119	2017-07-12_120.lcd	STD-0113	10 mM Mix	22.814	75160	1.462	21.958	24.292	2024	-----	11.04590	10033.749	1.451	0.528
120	2017-07-12_121.lcd	STD-0114	5 mM Mix	22.821	37102	1.463	21.992	24.342	1006	-----	5.45267	10044.199	1.441	0.527
121	2017-07-12_122.lcd	STD-0115	2.5 mM Mix	22.826	18653	1.463	22.025	24.275	511	-----	2.74142	10163.745	1.411	0.523
122	2017-07-12_123.lcd	STD-0116	1 mM Mix	22.827	6804	1.463	22.075	24.075	187	-----	0.99995	10712.322	1.418	0.520
123	2017-07-12_124.lcd	STD-0117	0.5 mM Mix	22.857	3436	1.464	22.042	23.908	94	-----	0.50503	11294.025	1.415	0.521
124	2017-07-12_125.lcd	STD-0118	0.25 mM Mix	22.838	1532	1.465	22.258	23.725	45	-----	0.22519	13139.384	1.263	0.510
125	2017-07-12_126.lcd	STD-0119	0.1 mM Mix	22.807	509	1.462	22.275	23.392	17	-----	0.07483	14936.433	0.969	0.481

