ID#	7
Name	acetate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
59	2017-07-07_058.lcd	P4-D12		15.635	29483	1.000	14.975	16.258	1393	-----	9.96057	13206.326	0.775	0.314
60	2017-07-07_059.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
61	2017-07-07_060.lcd	P1-B94	40 mM Mix	15.634	154752	1.000	14.958	16.833	7253	-----	52.28214	13357.567	0.772	0.313
62	2017-07-07_061.lcd	P1-B95	20 mM Mix	15.633	75753	1.000	14.950	16.567	3574	-----	25.59276	13429.614	0.766	0.312
63	2017-07-07_062.lcd	P1-B96	10 mM Mix	15.634	37985	1.000	14.975	16.533	1795	-----	12.83300	13495.217	0.767	0.311
64	2017-07-07_063.lcd	P1-B97	5 mM Mix	15.638	18926	1.000	14.967	16.350	895	-----	6.39411	13336.561	0.762	0.313
65	2017-07-07_064.lcd	P1-B98	2.5 mM Mix	15.633	9342	1.000	15.067	16.267	452	-----	3.15613	13564.646	0.741	0.310
66	2017-07-07_065.lcd	P1-B99	1 mM Mix	15.638	3345	1.000	15.158	16.125	165	-----	1.13010	13915.041	0.714	0.308
67	2017-07-07_066.lcd	P1-B100	0.5 mM Mix	15.630	1655	1.000	15.250	16.092	85	-----	0.55900	14825.165	0.659	0.302
68	2017-07-07_067.lcd	P1-B101	0.25 mM Mix	15.635	849	1.000	15.283	16.058	44	-----	0.28673	14116.537	0.662	0.304
69	2017-07-07_068.lcd	P1-B102	0.1 mM Mix	15.648	300	1.000	15.367	16.017	16	-----	0.10124	19248.654	0.581	0.271
70	2017-07-07_069.lcd	P4-E01		15.632	21253	1.000	14.950	16.425	981	-----	7.18019	12981.934	0.809	0.317
71	2017-07-07_070.lcd	P4-E02		15.640	35677	1.000	14.858	16.867	1238	-----	12.05325	8901.872	1.092	0.396
72	2017-07-07_071.lcd	P4-E03		15.622	868	1.000	15.183	16.342	29	-----	0.29332	5790.187	1.022	0.435
73	2017-07-07_072.lcd	P4-E04		15.634	15812	1.000	15.058	16.150	769	-----	5.34195	13437.113	0.718	0.312
74	2017-07-07_073.lcd	P4-E05		15.639	15806	1.000	15.150	16.367	717	-----	5.33991	12553.684	0.828	0.322
75	2017-07-07_074.lcd	P4-E06		15.637	27022	1.000	14.925	16.625	1205	-----	9.12925	12405.705	0.854	0.324
76	2017-07-07_075.lcd	P4-E07		15.639	44445	1.000	14.950	16.483	2043	-----	15.01566	12860.987	0.806	0.319
77	2017-07-07_076.lcd	P4-E08		15.642	4962	1.000	15.125	16.325	229	-----	1.67655	12619.645	0.799	0.321
78	2017-07-07_077.lcd	P4-E09		15.643	26834	1.000	15.033	16.625	1007	-----	9.06587	10204.604	1.023	0.360
79	2017-07-07_078.lcd	P4-E10		15.634	44570	1.000	14.875	16.358	1988	-----	15.05783	12303.621	0.837	0.325
80	2017-07-07_079.lcd	P4-E11		15.640	6804	1.000	14.867	16.950	237	-----	2.29879	10113.534	1.273	0.360
81	2017-07-07_080.lcd	P4-E12		15.637	18760	1.000	14.983	16.367	871	-----	6.33800	12873.069	0.788	0.318
82	2017-07-07_081.lcd	P4-F01		15.637	12705	1.000	15.183	16.358	596	-----	4.29246	12976.533	0.781	0.316
83	2017-07-07_082.lcd	P4-F02		15.637	39016	1.000	14.875	16.442	1787	-----	13.18150	12710.495	0.805	0.320
84	2017-07-07_083.lcd	P4-F03		15.639	22083	1.000	14.992	16.508	977	-----	7.46050	12329.007	0.880	0.325
85	2017-07-07_084.lcd	P4-F04		15.638	13363	1.000	14.867	16.442	550	-----	4.51452	11682.445	1.051	0.333
86	2017-07-07_085.lcd	P4-F05		15.638	23054	1.000	15.225	16.158	1179	-----	7.78870	14309.512	0.655	0.303
87	2017-07-07_086.lcd	P4-F06		15.636	22842	1.000	15.075	16.392	1056	-----	7.71704	12678.187	0.787	0.321
88	2017-07-07_087.lcd	P4-F07		15.641	41294	1.000	14.883	16.508	1887	-----	13.95092	12715.850	0.803	0.321
89	2017-07-07_088.lcd	P4-F08		15.641	22916	1.000	14.908	16.433	1023	-----	7.74208	12365.319	0.845	0.324
90	2017-07-07_089.lcd	P4-F09		15.639	21827	1.000	14.967	16.483	986	-----	7.37413	12364.755	0.823	0.324
91	2017-07-07_090.lcd	P4-F10		15.637	34331	1.000	14.967	16.217	1596	-----	11.59847	12646.853	0.770	0.321
92	2017-07-07_091.lcd	P4-F11		15.636	34945	1.000	14.808	16.500	1539	-----	11.80586	12212.486	0.869	0.326
93	2017-07-07_092.lcd	P4-F12		15.640	16445	1.000	14.842	16.500	548	-----	5.55598	8478.993	1.242	0.395
94	2017-07-07_093.lcd	P4-G01		15.636	25725	1.000	15.258	16.267	1277	-----	8.69118	13838.213	0.695	0.308
95	2017-07-07_094.lcd	P4-G02		15.634	42165	1.000	14.958	16.383	1825	-----	14.24522	11798.879	0.900	0.331
96	2017-07-07_095.lcd	P4-G03		15.638	12071	1.000	15.050	16.442	523	-----	4.07812	11918.583	0.902	0.331
97	2017-07-07_096.lcd	P4-G04		15.636	21735	1.000	14.917	16.425	887	-----	7.34293	11011.638	0.971	0.343
98	2017-07-07_097.lcd	P4-G05		15.635	12926	1.000	15.083	16.375	572	-----	4.36699	11998.246	0.853	0.330
99	2017-07-07_098.lcd	P4-G06		15.643	29943	1.000	15.000	16.600	1293	-----	10.11608	11889.549	0.900	0.331
100	2017-07-07_099.lcd	P4-G07		15.635	41257	1.000	14.975	16.283	1926	-----	13.93835	12749.612	0.765	0.320
101	2017-07-07_100.lcd	P4-G08		15.640	25096	1.000	15.000	16.433	1168	-----	8.47861	12832.827	0.775	0.319
102	2017-07-07_101.lcd	P4-G09		15.638	42120	1.000	14.925	16.442	1913	-----	14.23019	12399.304	0.809	0.324
103	2017-07-07_102.lcd	P4-G10		15.641	24888	1.000	14.917	16.617	1006	-----	8.40830	11357.324	1.057	0.338
104	2017-07-07_103.lcd	P4-G11		15.641	34847	1.000	14.950	16.542	1365	-----	11.77301	10692.569	1.034	0.348
105	2017-07-07_104.lcd	P4-G12		15.638	27747	1.000	15.017	16.533	1219	-----	9.37409	12029.509	0.868	0.329
106	2017-07-07_105.lcd	P4-H01		15.633	52470	1.000	14.900	16.550	2294	-----	17.72667	11994.936	0.856	0.329
107	2017-07-07_106.lcd	P4-H02		15.637	38910	1.000	14.917	16.558	1706	-----	13.14566	11939.046	0.866	0.330
108	2017-07-07_107.lcd	P4-H03		15.640	15250	1.000	14.725	16.433	608	-----	5.15207	11111.445	1.079	0.341
109	2017-07-07_108.lcd	P4-H04		15.640	23586	1.000	14.917	16.492	1004	-----	7.96833	11590.318	0.912	0.334
110	2017-07-07_109.lcd	P4-H05		15.634	25998	1.000	14.800	16.433	1071	-----	8.78320	11743.889	1.207	0.333
111	2017-07-07_110.lcd	P4-H06		15.635	10934	1.000	15.067	16.517	427	-----	3.69391	10229.320	0.989	0.358
112	2017-07-07_111.lcd	P4-H07		15.636	15160	1.000	14.917	16.367	650	-----	5.12167	11551.558	0.902	0.335
113	2017-07-07_112.lcd	P4-H08		15.636	9354	1.000	14.933	16.617	361	-----	3.16027	10357.072	1.061	0.353
114	2017-07-07_113.lcd	P4-H09		15.643	35336	1.000	14.783	16.525	1253	-----	11.93820	9448.233	1.137	0.376
115	2017-07-07_114.lcd	P4-H10		15.639	16652	1.000	14.850	16.542	592	-----	5.62582	9668.105	1.261	0.366
116	2017-07-07_115.lcd	P4-H11		15.636	30834	1.000	14.917	16.250	1383	-----	10.41722	12050.216	0.819	0.329
117	2017-07-07_116.lcd	P4-H12		15.640	23457	1.000	14.967	16.550	986	-----	7.92491	11338.386	0.939	0.338
118	2017-07-07_117.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
119	2017-07-07_118.lcd	P1-B94	40 mM Mix	15.634	154529	1.000	14.975	16.892	6866	-----	52.20691	12031.577	0.819	0.329
120	2017-07-07_119.lcd	P1-B95	20 mM Mix	15.637	75593	1.000	14.983	16.600	3393	-----	25.53870	12189.844	0.812	0.327
121	2017-07-07_120.lcd	P1-B96	10 mM Mix	15.635	37837	1.000	15.008	16.508	1704	-----	12.78288	12213.811	0.808	0.327
122	2017-07-07_121.lcd	P1-B97	5 mM Mix	15.634	18488	1.000	15.058	16.442	849	-----	6.24593	12449.192	0.780	0.324
123	2017-07-07_122.lcd	P1-B98	2.5 mM Mix	15.633	9303	1.000	15.050	16.317	429	-----	3.14281	12476.471	0.777	0.324
124	2017-07-07_123.lcd	P1-B99	1 mM Mix	15.634	3251	1.000	15.200	16.183	155	-----	1.09826	12867.369	0.733	0.319
125	2017-07-07_124.lcd	P1-B100	0.5 mM Mix	15.632	1683	1.000	15.242	16.200	81	-----	0.56863	13072.392	0.710	0.318
126	2017-07-07_125.lcd	P1-B101	0.25 mM Mix	15.639	813	1.000	15.283	16.108	41	-----	0.27465	12653.340	0.677	0.317
127	2017-07-07_126.lcd	P1-B102	0.1 mM Mix	15.645	244	1.000	15.392	15.950	14	-----	0.08234	17467.293	0.515	0.287

