ID#	7
Name	acetate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
1	2017-07-24_000.lcd	BLANK	No injection	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
2	2017-07-24_001.lcd	STD-0111	40 mM Mix	15.756	151520	1.000	15.058	16.825	7305	-----	51.19034	14034.410	0.749	0.307
3	2017-07-24_002.lcd	STD-0112	20 mM Mix	15.759	74961	1.000	15.075	16.708	3572	-----	25.32508	13938.369	0.765	0.308
4	2017-07-24_003.lcd	STD-0113	10 mM Mix	15.761	37020	1.000	15.058	16.525	1765	-----	12.50715	13917.127	0.766	0.308
5	2017-07-24_004.lcd	STD-0114	5 mM Mix	15.763	18054	1.000	15.117	16.492	862	-----	6.09955	13810.904	0.764	0.310
6	2017-07-24_005.lcd	STD-0115	2.5 mM Mix	15.750	10310	1.000	15.225	16.750	440	-----	3.48317	13380.283	0.972	0.314
7	2017-07-24_006.lcd	STD-0116	1 mM Mix	15.748	3074	1.000	15.283	16.275	152	-----	1.03860	14133.935	0.709	0.305
8	2017-07-24_007.lcd	STD-0117	0.5 mM Mix	15.760	1501	1.000	15.367	16.208	77	-----	0.50706	13846.811	0.664	0.304
9	2017-07-24_008.lcd	STD-0118	0.25 mM Mix	15.744	736	1.000	15.425	16.192	37	-----	0.24861	14878.014	0.649	0.306
10	2017-07-24_009.lcd	STD-0119	0.1 mM Mix	15.746	243	1.000	15.492	16.067	14	-----	0.08195	17501.349	0.522	0.284
11	2017-07-24_019.lcd	P7-A01		15.668	31331	1.000	14.992	16.467	1399	-----	10.58518	13987.671	0.968	0.306
12	2017-07-24_020.lcd	P7-A02		15.668	22933	1.000	14.983	16.567	1076	-----	7.74790	13816.165	0.804	0.308
13	2017-07-24_021.lcd	P7-A03		15.668	54532	1.000	14.925	16.475	2606	-----	18.42324	13892.549	0.768	0.307
14	2017-07-24_022.lcd	P7-A04		15.671	32453	1.000	15.042	16.483	1396	-----	10.96420	13576.127	1.023	0.310
15	2017-07-24_023.lcd	P7-A05		15.662	16835	1.000	15.008	16.467	744	-----	5.68757	12662.704	0.912	0.320
16	2017-07-24_024.lcd	P7-A06		15.655	38580	1.000	15.075	16.350	1900	-----	13.03421	14358.239	0.737	0.302
17	2017-07-24_025.lcd	P7-A07		15.656	30596	1.000	14.942	16.300	1498	-----	10.33671	14161.407	0.732	0.304
18	2017-07-24_026.lcd	P7-A08		15.653	39862	1.000	14.925	16.242	1966	-----	13.46734	14290.508	0.728	0.302
19	2017-07-24_027.lcd	P7-A09		15.651	7755	1.000	14.975	16.458	346	-----	2.62009	13314.659	0.958	0.311
20	2017-07-24_028.lcd	P7-A10		15.652	11901	1.000	15.183	16.567	493	-----	4.02058	12516.316	0.000	0.320
21	2017-07-24_029.lcd	P7-A11		15.649	25994	1.000	14.917	16.458	1156	-----	8.78206	13405.925	0.943	0.312
22	2017-07-24_030.lcd	P7-A12		15.648	31448	1.000	14.908	16.500	1388	-----	10.62461	13303.610	0.984	0.313
23	2017-07-24_031.lcd	P7-B01		15.648	29069	1.000	15.025	16.458	1384	-----	9.82087	13733.836	0.780	0.308
24	2017-07-24_032.lcd	P7-B02		15.649	23563	1.000	15.025	16.342	1133	-----	7.96050	13878.025	0.768	0.307
25	2017-07-24_033.lcd	P7-B03		15.639	22760	1.000	15.133	16.317	1118	-----	7.68948	14013.374	0.722	0.306
26	2017-07-24_034.lcd	P7-B04		15.649	35332	1.000	14.892	16.475	1614	-----	11.93674	13316.136	0.866	0.313
27	2017-07-24_035.lcd	P7-B05		15.651	28051	1.000	14.858	16.317	1349	-----	9.47687	13871.776	0.756	0.307
28	2017-07-24_036.lcd	P7-B06		15.646	23878	1.000	15.017	16.550	1064	-----	8.06710	13445.972	0.958	0.312
29	2017-07-24_037.lcd	P7-B07		15.637	56297	1.000	14.958	16.400	2686	-----	19.01971	13875.539	0.770	0.306
30	2017-07-24_038.lcd	P7-B08		15.640	28904	1.000	14.917	16.608	1227	-----	9.76496	12866.180	1.051	0.317
31	2017-07-24_039.lcd	P7-B09		15.640	23395	1.000	14.958	16.300	1133	-----	7.90398	14001.945	0.753	0.305
32	2017-07-24_040.lcd	P7-B10		15.637	20372	1.000	14.942	16.442	962	-----	6.88273	13777.016	0.798	0.307
33	2017-07-24_041.lcd	P7-B11		15.637	24445	1.000	14.958	16.183	1184	-----	8.25869	13823.129	0.747	0.307
34	2017-07-24_042.lcd	P7-B12		15.638	29618	1.000	14.950	16.400	1407	-----	10.00619	13661.663	0.774	0.309
35	2017-07-24_043.lcd	P7-C01		15.637	15594	1.000	14.908	16.533	597	-----	5.26820	12053.499	1.153	0.327
36	2017-07-24_044.lcd	P7-C02		15.636	30901	1.000	14.967	16.183	1505	-----	10.43990	13998.386	0.745	0.305
37	2017-07-24_045.lcd	P7-C03		15.637	24048	1.000	14.992	16.192	1169	-----	8.12443	13914.299	0.742	0.306
38	2017-07-24_046.lcd	P7-C04		15.635	10726	1.000	15.117	16.083	532	-----	3.62357	14226.505	0.715	0.303
39	2017-07-24_047.lcd	P7-C05		15.634	24820	1.000	15.008	16.292	1152	-----	8.38537	13742.010	0.867	0.307
40	2017-07-24_048.lcd	P7-C06		15.630	31323	1.000	15.067	16.475	1462	-----	10.58244	13483.706	0.820	0.310
41	2017-07-24_049.lcd	P7-C07		15.636	23160	1.000	15.017	16.625	993	-----	7.82435	12845.649	1.006	0.318
42	2017-07-24_050.lcd	P7-C08		15.632	33602	1.000	14.925	16.467	1603	-----	11.35219	13871.286	0.774	0.306
43	2017-07-24_051.lcd	P7-C09		15.636	12903	1.000	15.042	16.525	591	-----	4.35914	13557.950	0.889	0.310
44	2017-07-24_052.lcd	P7-C10		15.634	35616	1.000	14.883	16.467	1674	-----	12.03285	13643.828	0.794	0.309
45	2017-07-24_053.lcd	P7-C11		15.637	21219	1.000	14.992	16.567	995	-----	7.16880	13650.701	0.804	0.309
46	2017-07-24_054.lcd	P7-C12		15.638	31967	1.000	14.992	16.500	1527	-----	10.79983	13822.034	0.771	0.307
47	2017-07-24_055.lcd	P7-D01		15.642	14253	1.000	14.950	16.550	592	-----	4.81525	12633.601	1.059	0.321
48	2017-07-24_056.lcd	P7-D02		15.637	21197	1.000	14.908	16.542	946	-----	7.16133	13267.086	0.913	0.313
49	2017-07-24_057.lcd	P7-D03		15.637	15255	1.000	15.125	16.417	686	-----	5.15390	12933.341	0.909	0.317
50	2017-07-24_058.lcd	P7-D04		15.640	43734	1.000	14.958	16.383	2054	-----	14.77529	13588.058	0.809	0.309
51	2017-07-24_059.lcd	P7-D05		15.636	16594	1.000	15.050	16.450	739	-----	5.60623	13578.806	0.965	0.309
52	2017-07-24_060.lcd	P7-D06		15.637	17917	1.000	14.958	16.350	828	-----	6.05325	13318.291	0.847	0.312
53	2017-07-24_061.lcd	P7-D07		15.638	14506	1.000	15.050	16.692	603	-----	4.90085	12791.792	1.032	0.318
54	2017-07-24_062.lcd	P7-D08		15.635	22453	1.000	15.158	16.425	1100	-----	7.58558	14305.453	0.751	0.302
55	2017-07-24_063.lcd	P7-D09		15.632	13993	1.000	14.925	16.483	564	-----	4.72733	12037.390	1.229	0.327
56	2017-07-24_064.lcd	P7-D10		15.635	21660	1.000	14.975	16.467	896	-----	7.31782	12873.383	1.001	0.318
57	2017-07-24_065.lcd	P7-D11		15.630	59504	1.000	15.058	16.408	2874	-----	20.10316	13967.679	0.760	0.306
58	2017-07-24_066.lcd	P7-D12		15.629	60464	1.000	14.867	16.500	2645	-----	20.42730	12718.658	0.943	0.319
59	2017-07-24_067.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
