ID#	8
Name	propionate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
46	2017-07-12_045.lcd	P5-C11		18.487	12516	1.183	18.083	18.933	554	-----	3.06080	14284.071	0.698	0.363
47	2017-07-12_046.lcd	P5-C12		18.487	11287	1.183	18.100	18.925	504	-----	2.76033	14478.888	0.686	0.360
48	2017-07-12_047.lcd	P5-D01		18.485	12355	1.183	18.092	18.933	551	-----	3.02146	14633.551	0.692	0.360
49	2017-07-12_048.lcd	P5-D02		18.484	20425	1.183	18.083	18.958	883	-----	4.99501	13739.108	0.723	0.369
50	2017-07-12_049.lcd	P5-D03		18.484	6607	1.183	18.133	18.900	302	-----	1.61584	15070.547	0.658	0.355
51	2017-07-12_050.lcd	P5-D04		18.480	1531	1.183	18.200	18.792	80	-----	0.37439	19592.896	0.539	0.313
52	2017-07-12_051.lcd	P5-D05		18.516	3135	1.185	18.150	18.775	123	-----	0.76665	2233.972	0.000	0.000
53	2017-07-12_052.lcd	P5-D06		18.514	26223	1.185	17.725	19.075	707	-----	6.41294	5512.025	1.134	0.595
54	2017-07-12_053.lcd	P5-D07		18.475	6866	1.182	18.100	18.892	310	-----	1.67910	14931.739	0.670	0.357
55	2017-07-12_054.lcd	P5-D08		18.483	11844	1.183	18.083	18.933	520	-----	2.89641	14077.969	0.700	0.365
56	2017-07-12_055.lcd	P5-D09		18.475	7425	1.182	18.092	18.900	333	-----	1.81573	14618.856	0.678	0.360
57	2017-07-12_056.lcd	P5-D10		18.476	13010	1.183	18.100	18.942	573	-----	3.18170	14193.810	0.705	0.364
58	2017-07-12_057.lcd	P5-D11		18.470	4089	1.183	18.142	18.858	193	-----	0.99994	16427.849	0.628	0.344
59	2017-07-12_058.lcd	P5-D12		18.468	7445	1.182	18.108	18.892	341	-----	1.82073	15177.539	0.663	0.353
60	2017-07-12_059.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
61	2017-07-12_060.lcd	STD-0111	40 mM Mix	18.461	210419	1.182	17.708	19.092	7939	-----	51.45913	11239.024	0.911	0.404
62	2017-07-12_061.lcd	STD-0112	20 mM Mix	18.469	97682	1.182	17.792	19.050	3829	-----	23.88873	11886.041	0.854	0.393
63	2017-07-12_062.lcd	STD-0113	10 mM Mix	18.474	45241	1.182	17.975	18.992	1868	-----	11.06384	12769.743	0.781	0.381
64	2017-07-12_063.lcd	STD-0114	5 mM Mix	18.473	21039	1.183	18.042	18.958	902	-----	5.14521	13569.079	0.736	0.371
65	2017-07-12_064.lcd	STD-0115	2.5 mM Mix	18.475	10156	1.183	18.108	18.908	457	-----	2.48365	14707.083	0.679	0.358
66	2017-07-12_065.lcd	STD-0116	1 mM Mix	18.476	3421	1.183	18.150	18.825	168	-----	0.83665	17008.180	0.592	0.334
67	2017-07-12_066.lcd	STD-0117	0.5 mM Mix	18.473	1854	1.182	18.183	18.775	95	-----	0.45338	19725.943	0.536	0.322
68	2017-07-12_067.lcd	STD-0118	0.25 mM Mix	18.471	930	1.182	18.208	18.717	53	-----	0.22752	24998.680	0.469	0.293
69	2017-07-12_068.lcd	STD-0119	0.1 mM Mix	18.524	154	1.187	18.400	18.725	12	-----	0.03764	48077.202	0.311	0.197
70	2017-07-12_069.lcd	P5-E01		18.469	3886	1.182	18.125	18.850	180	-----	0.95030	15357.119	0.635	0.353
71	2017-07-12_070.lcd	P5-E02		18.473	5551	1.182	18.117	18.883	253	-----	1.35751	15047.147	0.659	0.355
72	2017-07-12_071.lcd	P5-E03		18.468	6483	1.183	18.100	18.883	294	-----	1.58538	14847.813	0.667	0.357
73	2017-07-12_072.lcd	P5-E04		18.492	4408	1.183	18.167	18.875	209	-----	1.07806	16289.693	0.621	0.343
74	2017-07-12_073.lcd	P5-E05		18.468	10956	1.183	18.083	18.925	484	-----	2.67935	14250.221	0.703	0.362
75	2017-07-12_074.lcd	P5-E06		18.463	6809	1.182	18.100	18.892	308	-----	1.66515	14953.518	0.672	0.356
76	2017-07-12_075.lcd	P5-E07		18.461	7962	1.182	18.092	18.892	360	-----	1.94722	14790.048	0.673	0.356
77	2017-07-12_076.lcd	P5-E08		18.455	5308	1.182	18.108	18.875	246	-----	1.29811	15721.125	0.652	0.349
78	2017-07-12_077.lcd	P5-E09		18.464	6041	1.183	18.108	18.867	277	-----	1.47746	15338.068	0.652	0.353
79	2017-07-12_078.lcd	P5-E10		18.471	11838	1.183	18.100	18.933	526	-----	2.89515	14476.549	0.695	0.360
80	2017-07-12_079.lcd	P5-E11		18.459	8116	1.183	18.100	18.883	368	-----	1.98472	14900.557	0.672	0.356
81	2017-07-12_080.lcd	P5-E12		18.459	8910	1.182	18.083	18.892	402	-----	2.17901	14807.200	0.681	0.357
82	2017-07-12_081.lcd	P5-F01		18.473	4721	1.183	18.150	18.858	224	-----	1.15449	16492.744	0.623	0.342
83	2017-07-12_082.lcd	P5-F02		18.469	10009	1.183	18.100	18.908	450	-----	2.44769	14823.447	0.683	0.357
84	2017-07-12_083.lcd	P5-F03		18.468	1170	1.183	18.192	18.742	64	-----	0.28622	22040.478	0.501	0.300
85	2017-07-12_085.lcd	P5-F05		18.455	6016	1.182	18.100	18.867	279	-----	1.47126	15746.723	0.652	0.347
86	2017-07-12_086.lcd	P5-F06		18.465	4849	1.183	18.133	18.858	230	-----	1.18595	16234.834	0.629	0.343
87	2017-07-12_087.lcd	P5-F07		18.457	17391	1.183	18.042	18.942	753	-----	4.25304	13884.053	0.729	0.367
88	2017-07-12_088.lcd	P5-F08		18.470	4370	1.183	18.158	18.850	212	-----	1.06859	17214.534	0.607	0.334
89	2017-07-12_089.lcd	P5-F09		18.462	8007	1.182	18.092	18.892	365	-----	1.95815	14942.864	0.671	0.354
90	2017-07-12_090.lcd	P5-F10		18.461	3281	1.182	18.125	18.817	164	-----	0.80240	17851.397	0.590	0.326
91	2017-07-12_091.lcd	P5-F11		18.462	17469	1.183	18.058	18.950	762	-----	4.27204	14159.057	0.723	0.364
92	2017-07-12_092.lcd	P5-F12		18.455	4674	1.182	18.117	18.850	220	-----	1.14313	16049.952	0.639	0.344
93	2017-07-12_093.lcd	P5-G01		18.456	6262	1.182	18.092	18.858	290	-----	1.53140	15685.262	0.652	0.348
94	2017-07-12_094.lcd	P5-G02		18.458	3980	1.182	18.125	18.833	191	-----	0.97340	16644.239	0.616	0.339
95	2017-07-12_095.lcd	P5-G03		18.463	10925	1.182	18.075	18.900	490	-----	2.67188	14713.471	0.688	0.357
96	2017-07-12_096.lcd	P5-G04		18.455	5150	1.182	18.108	18.850	243	-----	1.25947	16284.639	0.635	0.343
97	2017-07-12_097.lcd	P5-G05		18.462	8139	1.182	18.092	18.883	372	-----	1.99052	15200.891	0.666	0.352
98	2017-07-12_098.lcd	P5-G06		18.461	2948	1.182	18.142	18.817	145	-----	0.72098	17282.134	0.602	0.332
99	2017-07-12_099.lcd	P5-G07		18.456	6214	1.182	18.092	18.842	294	-----	1.51970	16114.772	0.636	0.343
100	2017-07-12_100.lcd	P5-G08		18.439	1227	1.181	18.150	18.750	64	-----	0.30006	19805.187	0.533	0.316
101	2017-07-12_101.lcd	P5-G09		18.451	4239	1.182	18.108	18.833	201	-----	1.03673	16239.801	0.627	0.341
102	2017-07-12_102.lcd	P5-G10		18.457	7025	1.182	18.092	18.883	321	-----	1.71798	15292.066	0.667	0.352
103	2017-07-12_103.lcd	P5-G11		18.465	2143	1.183	18.183	18.792	112	-----	0.52418	20197.147	0.544	0.312
104	2017-07-12_105.lcd	P5-H01		18.452	7819	1.183	18.083	18.875	359	-----	1.91217	15265.601	0.664	0.351
105	2017-07-12_106.lcd	P5-H02		18.467	5468	1.183	18.142	18.867	262	-----	1.33711	16710.628	0.631	0.337
106	2017-07-12_107.lcd	P5-H03		18.449	7936	1.182	18.083	18.883	361	-----	1.94072	15147.735	0.671	0.353
107	2017-07-12_108.lcd	P5-H04		18.452	3811	1.183	18.083	18.867	164	-----	0.93189	13133.485	0.682	0.380
108	2017-07-12_109.lcd	P5-H05		18.452	4563	1.182	18.108	18.833	216	-----	1.11590	16227.666	0.627	0.343
109	2017-07-12_110.lcd	P5-H06		18.450	5290	1.182	18.100	18.850	247	-----	1.29362	15835.164	0.648	0.346
110	2017-07-12_111.lcd	P5-H07		18.457	3898	1.183	18.142	18.825	191	-----	0.95318	17404.506	0.598	0.332
111	2017-07-12_112.lcd	P5-H08		18.455	2988	1.182	18.125	18.825	145	-----	0.73078	17248.938	0.606	0.336
112	2017-07-12_113.lcd	P5-H09		18.444	4801	1.182	18.100	18.833	227	-----	1.17415	16095.494	0.628	0.343
113	2017-07-12_114.lcd	P5-H10		18.428	712	1.181	18.167	18.675	42	-----	0.17405	25099.703	0.462	0.281
114	2017-07-12_115.lcd	P5-H11		18.459	5724	1.183	18.117	18.858	270	-----	1.39978	16265.295	0.637	0.343
115	2017-07-12_116.lcd	P5-H12		18.445	9752	1.183	18.092	18.883	447	-----	2.38480	15458.554	0.667	0.350
116	2017-07-12_117.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
117	2017-07-12_118.lcd	STD-0111	40 mM Mix	18.434	193844	1.182	17.758	19.125	7350	-----	47.40575	11614.907	0.930	0.397
118	2017-07-12_119.lcd	STD-0112	20 mM Mix	18.441	88038	1.182	17.858	19.042	3516	-----	21.53016	12416.333	0.845	0.385
119	2017-07-12_120.lcd	STD-0113	10 mM Mix	18.445	41127	1.182	17.983	18.975	1726	-----	10.05785	13256.887	0.774	0.374
120	2017-07-12_121.lcd	STD-0114	5 mM Mix	18.448	19144	1.183	18.042	18.925	839	-----	4.68182	14135.944	0.717	0.363
121	2017-07-12_122.lcd	STD-0115	2.5 mM Mix	18.452	9013	1.183	18.083	18.867	417	-----	2.20422	15499.316	0.659	0.348
122	2017-07-12_123.lcd	STD-0116	1 mM Mix	18.452	3155	1.183	18.133	18.800	157	-----	0.77158	17844.324	0.587	0.330
123	2017-07-12_124.lcd	STD-0117	0.5 mM Mix	18.448	1635	1.181	18.167	18.758	85	-----	0.39973	20133.193	0.535	0.315
124	2017-07-12_125.lcd	STD-0118	0.25 mM Mix	18.468	699	1.184	18.267	18.725	43	-----	0.17087	27770.142	0.438	0.271
125	2017-07-12_126.lcd	STD-0119	0.1 mM Mix	18.478	174	1.185	18.358	18.742	14	-----	0.04267	50687.112	0.327	0.200

