ID#	8
Name	propionate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
43	2017-06-26_042.lcd	P3-C08		18.486	8471	1.183	18.125	18.883	396	-----	2.07171	16056.535	0.651	0.343
44	2017-06-26_043.lcd	P3-C09		18.477	8968	1.183	18.133	18.875	443	-----	2.19315	17938.957	0.618	0.326
45	2017-06-26_044.lcd	P3-C10		18.489	9319	1.183	18.125	18.883	449	-----	2.27898	16993.913	0.632	0.334
46	2017-06-26_045.lcd	P3-C11		18.457	1578	1.181	18.167	18.767	80	-----	0.38601	18992.959	0.539	0.324
47	2017-06-26_046.lcd	P3-C12		18.480	7788	1.183	18.125	18.850	389	-----	1.90457	18086.274	0.608	0.324
48	2017-06-26_047.lcd	P3-D01		18.494	18064	1.183	18.158	18.908	887	-----	4.41757	17703.324	0.627	0.327
49	2017-06-26_048.lcd	P3-D02		18.491	2686	1.183	18.192	18.808	137	-----	0.65678	19435.611	0.552	0.319
50	2017-06-26_049.lcd	P3-D03		18.508	3393	1.184	18.225	18.825	178	-----	0.82987	20172.373	0.542	0.311
51	2017-06-26_050.lcd	P3-D04		18.503	10998	1.184	18.167	18.892	547	-----	2.68956	18049.512	0.612	0.324
52	2017-06-26_051.lcd	P3-D05		18.499	15140	1.183	18.150	18.900	738	-----	3.70264	17395.684	0.628	0.330
53	2017-06-26_052.lcd	P3-D06		18.491	6663	1.182	18.133	18.867	320	-----	1.62947	16797.813	0.623	0.337
54	2017-06-26_053.lcd	P3-D07		18.492	16419	1.183	18.083	18.917	770	-----	4.01535	16115.148	0.667	0.341
55	2017-06-26_054.lcd	P3-D08		18.485	5581	1.182	18.133	18.850	271	-----	1.36478	17030.929	0.616	0.335
56	2017-06-26_055.lcd	P3-D09		18.484	6397	1.183	18.133	18.858	310	-----	1.56433	17092.401	0.622	0.334
57	2017-06-26_056.lcd	P3-D10		18.484	6325	1.182	18.133	18.867	306	-----	1.54677	16935.623	0.624	0.335
58	2017-06-26_057.lcd	P3-D11		18.484	7835	1.182	18.125	18.867	379	-----	1.91598	17034.996	0.626	0.334
59	2017-06-26_058.lcd	P3-D12		18.490	24026	1.183	18.075	18.933	1120	-----	5.87578	16086.971	0.676	0.341
60	2017-06-26_059.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
61	2017-06-26_060.lcd	P1-B94	40 mM Mix	18.476	224240	1.182	17.650	19.025	9566	-----	54.83923	14559.582	0.811	0.356
62	2017-06-26_061.lcd	P1-B95	20 mM Mix	18.481	104886	1.182	17.725	18.975	4630	-----	25.65037	15127.779	0.757	0.350
63	2017-06-26_062.lcd	P1-B96	10 mM Mix	18.487	50796	1.183	17.967	18.958	2309	-----	12.42249	15565.760	0.713	0.346
64	2017-06-26_063.lcd	P1-B97	5 mM Mix	18.489	24981	1.183	18.067	18.933	1153	-----	6.10927	15819.251	0.684	0.344
65	2017-06-26_064.lcd	P1-B98	2.5 mM Mix	18.488	12309	1.183	18.108	18.883	589	-----	3.01025	16609.444	0.640	0.336
66	2017-06-26_065.lcd	P1-B99	1 mM Mix	18.491	4808	1.182	18.167	18.842	237	-----	1.17579	17723.337	0.593	0.331
67	2017-06-26_066.lcd	P1-B100	0.5 mM Mix	18.494	2296	1.182	18.275	18.817	125	-----	0.56141	22071.156	0.507	0.307
68	2017-06-26_067.lcd	P1-B101	0.25 mM Mix	18.484	1134	1.182	18.300	18.750	70	-----	0.27743	28901.355	0.429	0.275
69	2017-06-26_068.lcd	P1-B102	0.1 mM Mix	18.502	324	1.182	18.375	18.725	25	-----	0.07929	41649.460	0.334	0.218
70	2017-06-26_069.lcd	P3-E01		18.489	27654	1.183	18.050	18.942	1283	-----	6.76287	15972.853	0.685	0.342
71	2017-06-26_070.lcd	P3-E02		18.506	6859	1.184	18.183	18.875	343	-----	1.67741	18203.664	0.600	0.324
72	2017-06-26_071.lcd	P3-E03		18.503	6975	1.183	18.183	18.867	350	-----	1.70569	18080.567	0.592	0.324
73	2017-06-26_072.lcd	P3-E04		18.500	6096	1.183	18.192	18.850	301	-----	1.49090	17930.936	0.586	0.330
74	2017-06-26_073.lcd	P3-E05		18.485	10043	1.183	18.108	18.908	457	-----	2.45598	15082.829	0.672	0.354
75	2017-06-26_074.lcd	P3-E06		18.486	6971	1.182	18.133	18.867	336	-----	1.70475	16815.494	0.626	0.336
76	2017-06-26_075.lcd	P3-E07		18.488	6687	1.182	18.133	18.875	318	-----	1.63539	16331.603	0.633	0.340
77	2017-06-26_076.lcd	P3-E08		18.482	11909	1.183	18.108	18.892	566	-----	2.91236	16497.225	0.650	0.338
78	2017-06-26_077.lcd	P3-E09		18.495	6833	1.184	18.192	18.850	346	-----	1.67115	18445.601	0.582	0.322
79	2017-06-26_078.lcd	P3-E10		18.488	6108	1.182	18.150	18.858	301	-----	1.49366	17558.351	0.609	0.329
80	2017-06-26_079.lcd	P3-E11		18.492	11202	1.183	18.117	18.900	536	-----	2.73958	16666.579	0.643	0.337
81	2017-06-26_080.lcd	P3-E12		18.481	3547	1.182	18.158	18.817	174	-----	0.86742	17542.262	0.583	0.333
82	2017-06-26_081.lcd	P3-F01		18.508	6389	1.184	18.200	18.858	325	-----	1.56249	18847.068	0.580	0.319
83	2017-06-26_082.lcd	P3-F02		18.511	2642	1.184	18.233	18.792	146	-----	0.64601	21784.932	0.505	0.298
84	2017-06-26_083.lcd	P3-F03		18.492	13933	1.183	18.083	18.908	639	-----	3.40740	15490.496	0.676	0.349
85	2017-06-26_084.lcd	P3-F04		18.493	7522	1.182	18.125	18.875	359	-----	1.83962	16445.452	0.635	0.339
86	2017-06-26_085.lcd	P3-F05		18.493	10775	1.184	18.167	18.875	541	-----	2.63512	18328.455	0.603	0.322
87	2017-06-26_086.lcd	P3-F06		18.481	18834	1.183	18.092	18.917	894	-----	4.60604	16544.959	0.660	0.337
88	2017-06-26_087.lcd	P3-F07		18.490	4986	1.183	18.158	18.850	248	-----	1.21929	18022.561	0.597	0.328
89	2017-06-26_088.lcd	P3-F08		18.493	10097	1.183	18.117	18.900	480	-----	2.46935	16350.651	0.643	0.340
90	2017-06-26_089.lcd	P3-F09		18.494	17652	1.183	18.083	18.933	814	-----	4.31688	15637.469	0.678	0.346
91	2017-06-26_090.lcd	P3-F10		18.493	8011	1.182	18.125	18.883	382	-----	1.95905	16504.470	0.635	0.339
92	2017-06-26_091.lcd	P3-F11		18.494	10161	1.183	18.117	18.892	477	-----	2.48489	16035.098	0.652	0.343
93	2017-06-26_092.lcd	P3-F12		18.482	3165	1.181	18.158	18.825	152	-----	0.77410	16874.091	0.595	0.343
94	2017-06-26_093.lcd	P3-G01		18.492	7404	1.183	18.142	18.875	350	-----	1.81059	16193.329	0.634	0.343
95	2017-06-26_094.lcd	P3-G02		18.503	7812	1.183	18.183	18.858	380	-----	1.91046	17090.728	0.598	0.336
96	2017-06-26_095.lcd	P3-G03		18.486	4873	1.182	18.142	18.842	234	-----	1.19165	16595.909	0.612	0.339
97	2017-06-26_096.lcd	P3-G04		18.489	31265	1.183	18.033	18.950	1418	-----	7.64599	15226.297	0.700	0.350
98	2017-06-26_097.lcd	P3-G05		18.501	10763	1.183	18.158	18.883	529	-----	2.63217	17622.064	0.615	0.329
99	2017-06-26_098.lcd	P3-G06		18.490	22814	1.183	18.067	18.942	1042	-----	5.57929	15415.021	0.687	0.349
100	2017-06-26_099.lcd	P3-G07		18.477	2748	1.181	18.158	18.808	135	-----	0.67201	17543.813	0.581	0.334
101	2017-06-26_100.lcd	P3-G08		18.481	3535	1.182	18.158	18.833	172	-----	0.86460	17459.851	0.594	0.334
102	2017-06-26_101.lcd	P3-G09		18.490	9416	1.183	18.117	18.892	441	-----	2.30281	15913.603	0.649	0.345
103	2017-06-26_102.lcd	P3-G10		18.475	2177	1.182	18.167	18.792	109	-----	0.53244	18298.474	0.561	0.331
104	2017-06-26_103.lcd	P3-G11		18.490	10057	1.183	18.117	18.892	469	-----	2.45955	15853.286	0.652	0.347
105	2017-06-26_104.lcd	P3-G12		18.506	6989	1.184	18.192	18.867	348	-----	1.70932	18135.819	0.594	0.326
106	2017-06-26_105.lcd	P3-H01		18.490	9150	1.183	18.125	18.883	427	-----	2.23765	15898.147	0.645	0.347
107	2017-06-26_106.lcd	P3-H02		18.511	2695	1.184	18.225	18.792	144	-----	0.65899	20422.734	0.514	0.308
108	2017-06-26_107.lcd	P3-H03		18.505	7503	1.184	18.200	18.867	367	-----	1.83491	17564.637	0.594	0.333
109	2017-06-26_108.lcd	P3-H04		18.481	3445	1.182	18.158	18.825	168	-----	0.84245	17354.942	0.589	0.335
110	2017-06-26_109.lcd	P3-H05		18.511	3642	1.184	18.208	18.833	188	-----	0.89076	19354.531	0.553	0.318
111	2017-06-26_110.lcd	P3-H06		-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
112	2017-06-26_111.lcd	P3-H07		18.485	3893	1.182	18.142	18.842	186	-----	0.95198	16275.754	0.610	0.343
113	2017-06-26_112.lcd	P3-H08		18.487	12844	1.183	18.092	18.917	582	-----	3.14116	14998.538	0.680	0.355
114	2017-06-26_113.lcd	P3-H09		18.471	2456	1.181	18.150	18.808	118	-----	0.60054	16664.501	0.592	0.343
115	2017-06-26_114.lcd	P3-H10		18.475	2327	1.182	18.167	18.792	116	-----	0.56920	17570.849	0.566	0.333
116	2017-06-26_115.lcd	P3-H11		18.489	10250	1.183	18.108	18.900	469	-----	2.50658	15358.163	0.664	0.353
117	2017-06-26_116.lcd	P3-H12		18.474	3654	1.182	18.142	18.833	174	-----	0.89352	16478.683	0.610	0.344
118	2017-06-26_117.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
119	2017-06-26_118.lcd	P1-B94	40 mM Mix	18.478	222304	1.182	17.650	19.050	8950	-----	54.36564	12805.305	0.849	0.380
120	2017-06-26_119.lcd	P1-B95	20 mM Mix	18.477	104335	1.182	17.725	19.000	4354	-----	25.51570	13431.952	0.794	0.372
121	2017-06-26_120.lcd	P1-B96	10 mM Mix	18.484	49448	1.183	17.983	18.975	2146	-----	12.09282	14087.934	0.739	0.364
122	2017-06-26_121.lcd	P1-B97	5 mM Mix	18.488	23374	1.183	18.075	18.942	1048	-----	5.71619	14802.782	0.696	0.357
123	2017-06-26_122.lcd	P1-B98	2.5 mM Mix	18.487	11693	1.183	18.108	18.900	538	-----	2.85958	15371.815	0.661	0.351
124	2017-06-26_123.lcd	P1-B99	1 mM Mix	18.488	4082	1.182	18.217	18.842	202	-----	0.99831	17687.445	0.574	0.334
125	2017-06-26_124.lcd	P1-B100	0.5 mM Mix	18.487	1855	1.182	18.283	18.817	102	-----	0.45361	22889.099	0.500	0.303
126	2017-06-26_125.lcd	P1-B101	0.25 mM Mix	18.509	576	1.184	18.367	18.767	41	-----	0.14092	34182.786	0.381	0.242
127	2017-06-26_126.lcd	P1-B102	0.1 mM Mix	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----

