ID#	10
Name	isobutyrate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
46	2017-06-20_045.lcd	P2-F10		21.263	735	1.363	20.375	21.575	24	-----	0.09828	19070.150	1.048	0.360
47	2017-06-20_046.lcd	P2-F11		21.291	5490	1.364	20.308	21.975	152	-----	0.73397	10865.992	1.434	0.471
48	2017-06-20_047.lcd	P2-F12		21.287	2960	1.364	20.642	22.008	93	-----	0.39570	12442.226	1.068	0.451
49	2017-06-20_048.lcd	P2-G01		21.283	11621	1.364	20.308	21.942	237	-----	1.55364	3903.438	0.000	0.822
50	2017-06-20_049.lcd	P2-G02		20.838	15542	1.336	20.358	21.992	372	-----	2.07787	7863.470	0.000	0.585
51	2017-06-20_050.lcd	P2-G03		20.800	1480	1.333	20.458	21.075	76	-----	0.19790	24571.778	0.559	0.314
52	2017-06-20_051.lcd	P2-G04		21.280	7166	1.364	20.292	21.992	177	-----	0.95804	9573.496	0.000	0.549
53	2017-06-20_052.lcd	P2-G05		20.833	3465	1.335	20.475	21.458	96	-----	0.46320	11881.390	0.944	0.715
54	2017-06-20_053.lcd	P2-G06		20.823	2887	1.334	20.442	21.442	90	-----	0.38594	13305.182	0.952	0.444
55	2017-06-20_054.lcd	P2-G07		21.282	8139	1.364	20.358	22.008	191	-----	1.08821	8468.894	0.000	0.551
56	2017-06-20_055.lcd	P2-G08		21.245	5832	1.361	20.308	21.975	129	-----	0.77979	4224.635	1.415	0.798
57	2017-06-20_056.lcd	P2-G09		21.264	5690	1.362	20.358	21.892	131	-----	0.76076	5193.969	0.000	0.766
58	2017-06-20_057.lcd	P2-G10		21.279	5257	1.363	20.692	21.992	184	-----	0.70279	14586.790	0.953	0.417
59	2017-06-20_058.lcd	P2-G11		21.283	12999	1.363	20.292	21.942	299	-----	1.73790	8321.488	0.000	0.740
60	2017-06-20_059.lcd	P2-G12		21.287	9520	1.363	20.308	22.075	205	-----	1.27273	8473.219	0.000	0.720
61	2017-06-20_060.lcd	P2-H12		21.290	10520	1.363	20.292	22.042	279	-----	1.40648	10302.226	0.000	0.492
62	2017-06-20_061.lcd	STD-0111	40 mM Mix	20.803	309821	1.333	19.842	21.675	10338	-----	41.42229	11711.014	1.061	0.448
63	2017-06-20_062.lcd	STD-0112	20 mM Mix	20.821	150710	1.334	19.900	21.625	5043	-----	20.14958	11815.385	1.060	0.446
64	2017-06-20_063.lcd	STD-0113	10 mM Mix	20.823	72208	1.334	19.917	21.558	2506	-----	9.65400	12268.757	0.996	0.438
65	2017-06-20_064.lcd	STD-0114	5 mM Mix	20.833	35632	1.335	19.958	21.525	1240	-----	4.76397	12406.377	0.989	0.436
66	2017-06-20_065.lcd	STD-0115	2.5 mM Mix	20.843	17659	1.335	20.092	21.508	632	-----	2.36097	12679.701	0.937	0.431
67	2017-06-20_066.lcd	STD-0116	1 mM Mix	20.839	6145	1.335	20.142	21.458	222	-----	0.82156	12928.806	0.916	0.431
68	2017-06-20_067.lcd	STD-0117	0.5 mM Mix	20.845	3114	1.335	20.075	21.442	114	-----	0.41630	13018.266	0.900	0.428
69	2017-06-20_068.lcd	STD-0118	0.25 mM Mix	20.829	1524	1.334	20.192	21.358	57	-----	0.20379	13537.421	0.848	0.418
70	2017-06-20_069.lcd	STD-0119	0.1 mM Mix	20.883	535	1.336	20.458	21.358	21	-----	0.07152	17182.352	0.849	0.404

