ID#	7
Name	acetate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
47	2017-07-12_046.lcd	P5-C12		15.632	40001	1.000	14.883	16.508	1644	-----	13.51424	10500.551	0.911	0.352
48	2017-07-12_047.lcd	P5-D01		15.630	35501	1.000	14.917	16.350	1509	-----	11.99375	10787.477	0.858	0.347
49	2017-07-12_048.lcd	P5-D02		15.628	45455	1.000	14.925	16.508	1876	-----	15.35659	10492.379	0.903	0.351
50	2017-07-12_049.lcd	P5-D03		15.625	20602	1.000	14.433	16.433	778	-----	6.96043	9733.678	1.059	0.365
51	2017-07-12_050.lcd	P5-D04		15.623	6166	1.000	14.883	16.408	234	-----	2.08321	9300.420	1.067	0.372
52	2017-07-12_051.lcd	P5-D05		15.624	5993	1.000	15.117	16.367	256	-----	2.02465	10836.034	0.843	0.347
53	2017-07-12_052.lcd	P5-D06		15.627	7842	1.000	15.142	16.308	337	-----	2.64950	10809.635	0.837	0.347
54	2017-07-12_053.lcd	P5-D07		15.625	21154	1.000	14.767	16.333	870	-----	7.14674	10438.176	0.904	0.353
55	2017-07-12_054.lcd	P5-D08		15.630	44890	1.000	14.700	16.483	1826	-----	15.16599	10599.278	0.920	0.350
56	2017-07-12_055.lcd	P5-D09		15.625	37134	1.000	14.950	16.517	1521	-----	12.54540	10380.789	0.915	0.353
57	2017-07-12_056.lcd	P5-D10		15.620	24482	1.000	14.933	16.367	1004	-----	8.27098	10218.650	0.908	0.356
58	2017-07-12_057.lcd	P5-D11		15.618	28299	1.000	14.758	16.475	1016	-----	9.56066	9028.579	1.200	0.378
59	2017-07-12_058.lcd	P5-D12		15.620	21574	1.000	14.975	16.750	802	-----	7.28855	9400.462	0.000	0.370
60	2017-07-12_059.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
61	2017-07-12_060.lcd	STD-0111	40 mM Mix	15.617	154581	1.000	14.992	16.875	6298	-----	52.22432	10252.151	0.908	0.356
62	2017-07-12_061.lcd	STD-0112	20 mM Mix	15.620	75672	1.000	14.992	16.683	3113	-----	25.56526	10448.246	0.903	0.352
63	2017-07-12_062.lcd	STD-0113	10 mM Mix	15.623	38033	1.000	14.992	16.708	1565	-----	12.84909	10511.621	0.906	0.351
64	2017-07-12_063.lcd	STD-0114	5 mM Mix	15.621	18830	1.000	15.000	16.467	782	-----	6.36159	10648.359	0.896	0.350
65	2017-07-12_064.lcd	STD-0115	2.5 mM Mix	15.621	9145	1.000	15.075	16.325	390	-----	3.08944	10739.621	0.858	0.348
66	2017-07-12_065.lcd	STD-0116	1 mM Mix	15.620	3258	1.000	15.125	16.225	141	-----	1.10056	11103.798	0.841	0.345
67	2017-07-12_066.lcd	STD-0117	0.5 mM Mix	15.629	1663	1.000	15.217	16.233	72	-----	0.56180	11397.378	0.802	0.341
68	2017-07-12_067.lcd	STD-0118	0.25 mM Mix	15.632	753	1.000	15.275	16.083	35	-----	0.25432	11410.189	0.709	0.339
69	2017-07-12_068.lcd	STD-0119	0.1 mM Mix	15.611	271	1.000	15.350	16.058	14	-----	0.09168	13328.280	0.645	0.313
70	2017-07-12_069.lcd	P5-E01		15.625	21011	1.000	14.992	16.425	862	-----	7.09854	10402.047	0.914	0.354
71	2017-07-12_070.lcd	P5-E02		15.623	19664	1.000	14.892	16.492	744	-----	6.64328	9545.306	1.035	0.369
72	2017-07-12_071.lcd	P5-E03		15.615	20578	1.000	14.700	16.342	837	-----	6.95223	10357.198	0.919	0.354
73	2017-07-12_072.lcd	P5-E04		15.629	15861	1.000	15.108	16.508	648	-----	5.35850	10257.270	0.914	0.355
74	2017-07-12_073.lcd	P5-E05		15.617	28390	1.000	14.900	16.517	1102	-----	9.59131	9919.404	1.035	0.360
75	2017-07-12_074.lcd	P5-E06		15.614	12995	1.000	14.708	16.308	478	-----	4.39020	9141.981	1.159	0.374
76	2017-07-12_075.lcd	P5-E07		15.612	24240	1.000	14.950	16.408	974	-----	8.18933	10015.990	0.936	0.359
77	2017-07-12_076.lcd	P5-E08		15.611	18224	1.000	14.992	16.408	734	-----	6.15705	10096.197	0.933	0.358
78	2017-07-12_077.lcd	P5-E09		15.611	12633	1.000	14.900	16.367	493	-----	4.26807	9998.740	1.022	0.359
79	2017-07-12_078.lcd	P5-E10		15.616	18742	1.000	14.967	16.267	756	-----	6.33201	9936.120	0.906	0.362
80	2017-07-12_079.lcd	P5-E11		15.608	14777	1.000	14.900	16.308	594	-----	4.99250	10088.313	0.955	0.358
81	2017-07-12_080.lcd	P5-E12		15.612	28892	1.000	14.925	16.425	1171	-----	9.76086	10339.384	0.936	0.354
82	2017-07-12_081.lcd	P5-F01		15.620	21123	1.000	14.933	16.617	742	-----	7.13644	8593.755	1.088	0.393
83	2017-07-12_082.lcd	P5-F02		15.616	27326	1.000	14.942	16.367	1123	-----	9.23185	10427.045	0.913	0.353
84	2017-07-12_083.lcd	P5-F03		15.614	5191	1.000	15.083	16.325	213	-----	1.75368	10358.254	0.907	0.353
85	2017-07-12_085.lcd	P5-F05		15.608	22711	1.000	14.883	16.467	898	-----	7.67297	9961.626	0.961	0.361
86	2017-07-12_086.lcd	P5-F06		15.613	17552	1.000	15.017	16.375	718	-----	5.93002	10370.297	0.926	0.353
87	2017-07-12_087.lcd	P5-F07		15.607	46332	1.000	14.917	16.433	1899	-----	15.65303	10494.074	0.923	0.351
88	2017-07-12_088.lcd	P5-F08		15.613	10738	1.000	14.850	16.350	409	-----	3.62788	9342.466	1.031	0.369
89	2017-07-12_089.lcd	P5-F09		15.615	25699	1.000	14.942	16.425	1045	-----	8.68227	10387.186	0.944	0.352
90	2017-07-12_090.lcd	P5-F10		15.616	9042	1.000	15.058	16.550	326	-----	3.05470	8593.530	1.027	0.394
91	2017-07-12_091.lcd	P5-F11		15.608	28513	1.000	14.883	16.375	1129	-----	9.63311	9958.251	0.964	0.360
92	2017-07-12_092.lcd	P5-F12		15.608	15223	1.000	14.875	16.542	597	-----	5.14295	10060.195	1.009	0.358
93	2017-07-12_093.lcd	P5-G01		15.609	23174	1.000	14.967	16.508	871	-----	7.82935	9493.210	1.025	0.371
94	2017-07-12_094.lcd	P5-G02		15.614	22182	1.000	14.975	16.442	781	-----	7.49399	8544.143	1.065	0.398
95	2017-07-12_095.lcd	P5-G03		15.616	30744	1.000	14.908	16.533	1219	-----	10.38662	10117.012	0.976	0.358
96	2017-07-12_096.lcd	P5-G04		15.609	22055	1.000	14.817	16.450	804	-----	7.45115	9523.669	1.176	0.369
97	2017-07-12_097.lcd	P5-G05		15.613	37724	1.000	14.625	16.367	1471	-----	12.74502	10104.181	1.009	0.358
98	2017-07-12_098.lcd	P5-G06		15.619	16861	1.000	14.867	16.525	558	-----	5.69627	8036.006	1.236	0.408
99	2017-07-12_099.lcd	P5-G07		15.610	20009	1.000	14.917	16.383	784	-----	6.75997	9862.944	1.000	0.361
100	2017-07-12_100.lcd	P5-G08		15.611	5081	1.000	15.067	16.492	194	-----	1.71660	9824.670	1.021	0.368
101	2017-07-12_101.lcd	P5-G09		15.605	21392	1.000	14.742	16.508	832	-----	7.22727	10072.226	1.016	0.358
102	2017-07-12_102.lcd	P5-G10		15.611	46553	1.000	14.925	16.858	1726	-----	15.72786	9553.965	1.073	0.368
103	2017-07-12_103.lcd	P5-G11		15.606	19777	1.000	15.000	16.692	747	-----	6.68162	9567.824	1.036	0.368
104	2017-07-12_105.lcd	P5-H01		15.604	36955	1.000	14.942	16.433	1517	-----	12.48499	10594.352	0.929	0.350
105	2017-07-12_106.lcd	P5-H02		15.614	29242	1.000	14.892	16.800	1125	-----	9.87942	10029.655	1.033	0.360
106	2017-07-12_107.lcd	P5-H03		15.602	19743	1.000	14.950	16.533	752	-----	6.66999	9722.152	1.031	0.365
107	2017-07-12_108.lcd	P5-H04		15.603	16642	1.000	14.917	16.600	593	-----	5.62227	8577.601	1.072	0.390
108	2017-07-12_109.lcd	P5-H05		15.605	16769	1.000	14.925	16.533	610	-----	5.66540	9206.126	1.108	0.374
109	2017-07-12_110.lcd	P5-H06		15.610	17419	1.000	14.892	16.467	605	-----	5.88499	8704.288	1.137	0.389
110	2017-07-12_111.lcd	P5-H07		15.607	9274	1.000	15.125	16.467	368	-----	3.13313	10202.514	0.972	0.358
111	2017-07-12_112.lcd	P5-H08		15.611	19067	1.000	14.958	16.500	675	-----	6.44166	8869.120	1.094	0.386
112	2017-07-12_113.lcd	P5-H09		15.601	43884	1.000	14.917	16.775	1701	-----	14.82600	10199.905	1.040	0.356
113	2017-07-12_114.lcd	P5-H10		15.597	42456	1.000	14.825	16.308	1767	-----	14.34369	10802.260	0.923	0.346
114	2017-07-12_115.lcd	P5-H11		15.605	20008	1.000	14.933	16.483	790	-----	6.75957	10288.867	1.012	0.355
115	2017-07-12_116.lcd	P5-H12		15.598	27382	1.000	15.117	16.467	1158	-----	9.25092	11111.498	0.904	0.342
116	2017-07-12_117.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
117	2017-07-12_118.lcd	STD-0111	40 mM Mix	15.594	154552	1.000	15.017	16.875	5973	-----	52.21473	10118.088	1.040	0.358
118	2017-07-12_119.lcd	STD-0112	20 mM Mix	15.598	75985	1.000	15.017	16.767	2950	-----	25.67119	10274.138	1.041	0.355
119	2017-07-12_120.lcd	STD-0113	10 mM Mix	15.599	37980	1.000	15.025	16.717	1481	-----	12.83139	10363.612	1.044	0.353
120	2017-07-12_121.lcd	STD-0114	5 mM Mix	15.600	19068	1.000	14.983	16.692	741	-----	6.44197	10358.655	1.041	0.353
121	2017-07-12_122.lcd	STD-0115	2.5 mM Mix	15.602	9361	1.000	15.025	16.500	372	-----	3.16262	10376.725	1.005	0.352
122	2017-07-12_123.lcd	STD-0116	1 mM Mix	15.602	3224	1.000	15.133	16.383	132	-----	1.08913	10917.200	0.950	0.348
123	2017-07-12_124.lcd	STD-0117	0.5 mM Mix	15.616	1488	1.000	15.250	16.250	66	-----	0.50277	11250.260	0.818	0.336
124	2017-07-12_125.lcd	STD-0118	0.25 mM Mix	15.592	696	1.000	15.242	16.108	32	-----	0.23524	12111.739	0.745	0.336
125	2017-07-12_126.lcd	STD-0119	0.1 mM Mix	15.599	191	1.000	15.375	15.908	13	-----	0.06438	23295.055	0.487	0.223

