ID#	7
Name	acetate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
78	2017-06-26_077.lcd	P3-E09		15.627	22352	1.000	14.767	16.358	1060	-----	7.55145	13841.857	0.778	0.307
79	2017-06-26_078.lcd	P3-E10		15.635	25277	1.000	14.842	16.525	881	-----	8.53959	10199.875	1.112	0.365
80	2017-06-26_079.lcd	P3-E11		15.637	25205	1.000	14.892	16.508	1171	-----	8.51539	13614.202	0.812	0.309
81	2017-06-26_080.lcd	P3-E12		15.637	12840	1.000	15.000	16.492	589	-----	4.33804	13279.367	0.848	0.313
82	2017-06-26_081.lcd	P3-F01		15.635	16304	1.000	14.975	16.450	765	-----	5.50839	13623.099	0.814	0.309
83	2017-06-26_082.lcd	P3-F02		15.634	11545	1.000	14.808	16.683	473	-----	3.90049	12244.866	1.075	0.326
84	2017-06-26_083.lcd	P3-F03		15.637	25357	1.000	15.008	16.558	1211	-----	8.56665	13895.861	0.770	0.307
85	2017-06-26_084.lcd	P3-F04		15.640	23466	1.000	14.917	16.733	989	-----	7.92784	12736.975	1.041	0.318
86	2017-06-26_085.lcd	P3-F05		15.626	32880	1.000	14.858	16.458	1537	-----	11.10830	13471.111	0.792	0.311
87	2017-06-26_086.lcd	P3-F06		15.625	44903	1.000	14.858	16.367	2094	-----	15.17019	13447.794	0.808	0.311
88	2017-06-26_087.lcd	P3-F07		15.633	33443	1.000	14.725	16.408	1535	-----	11.29848	13242.331	0.826	0.313
89	2017-06-26_088.lcd	P3-F08		15.638	27111	1.000	15.042	16.383	1300	-----	9.15937	13820.538	0.764	0.307
90	2017-06-26_089.lcd	P3-F09		15.637	40931	1.000	14.925	16.458	1954	-----	13.82842	13749.686	0.765	0.308
91	2017-06-26_090.lcd	P3-F10		15.640	20467	1.000	14.858	16.700	852	-----	6.91455	12286.324	1.050	0.324
92	2017-06-26_091.lcd	P3-F11		15.639	23114	1.000	14.917	16.458	1068	-----	7.80880	13281.274	0.812	0.313
93	2017-06-26_092.lcd	P3-F12		15.643	7990	1.000	14.950	16.542	333	-----	2.69932	12199.502	1.032	0.326
94	2017-06-26_093.lcd	P3-G01		15.635	63525	1.000	14.858	16.300	3056	-----	21.46158	13800.416	0.747	0.308
95	2017-06-26_094.lcd	P3-G02		15.635	16885	1.000	14.942	16.400	799	-----	5.70449	13486.461	0.776	0.311
96	2017-06-26_095.lcd	P3-G03		15.634	24756	1.000	14.933	16.533	1071	-----	8.36372	12529.543	0.958	0.322
97	2017-06-26_096.lcd	P3-G04		15.633	49584	1.000	14.925	16.483	2171	-----	16.75180	12630.490	0.937	0.320
98	2017-06-26_097.lcd	P3-G05		15.634	28203	1.000	14.983	16.683	1205	-----	9.52822	11854.838	0.951	0.331
99	2017-06-26_098.lcd	P3-G06		15.633	56403	1.000	14.875	16.442	2647	-----	19.05540	13237.515	0.772	0.314
100	2017-06-26_099.lcd	P3-G07		15.641	15397	1.000	14.983	16.575	396	-----	5.20170	3668.486	0.000	0.626
101	2017-06-26_100.lcd	P3-G08		15.638	9146	1.000	15.050	16.408	397	-----	3.08978	12242.300	0.938	0.326
102	2017-06-26_101.lcd	P3-G09		15.635	26831	1.000	14.983	16.333	1263	-----	9.06489	13100.037	0.770	0.315
103	2017-06-26_102.lcd	P3-G10		15.635	11578	1.000	14.533	16.542	397	-----	3.91167	10700.282	1.515	0.348
104	2017-06-26_103.lcd	P3-G11		15.635	25224	1.000	14.833	16.533	1050	-----	8.52166	11829.464	1.026	0.331
105	2017-06-26_104.lcd	P3-G12		15.634	20678	1.000	14.933	16.267	935	-----	6.98605	12711.619	0.834	0.320
106	2017-06-26_105.lcd	P3-H01		15.633	26049	1.000	14.883	16.358	1175	-----	8.80041	12349.152	0.823	0.325
107	2017-06-26_106.lcd	P3-H02		15.634	23912	1.000	14.933	16.450	1110	-----	8.07864	12925.174	0.781	0.318
108	2017-06-26_107.lcd	P3-H03		15.633	20817	1.000	14.975	16.408	913	-----	7.03298	12154.377	0.890	0.327
109	2017-06-26_108.lcd	P3-H04		15.635	18425	1.000	15.033	16.675	803	-----	6.22487	12243.691	0.923	0.326
110	2017-06-26_109.lcd	P3-H05		15.633	14710	1.000	14.983	16.242	687	-----	4.96975	12772.608	0.772	0.319
111	2017-06-26_110.lcd	P3-H06		15.620	16036	1.000	15.108	16.375	752	-----	5.41757	12967.177	0.774	0.318
112	2017-06-26_111.lcd	P3-H07		15.640	11643	1.000	15.000	16.225	652	-----	3.93351	15052.436	0.601	0.298
113	2017-06-26_112.lcd	P3-H08		15.632	33636	1.000	14.983	16.350	1526	-----	11.36373	12339.036	0.804	0.325
114	2017-06-26_113.lcd	P3-H09		15.634	9652	1.000	14.750	16.408	354	-----	3.26085	10068.772	1.249	0.358
115	2017-06-26_114.lcd	P3-H10		15.635	11768	1.000	14.958	16.525	507	-----	3.97593	11839.939	0.911	0.332
116	2017-06-26_115.lcd	P3-H11		15.634	34096	1.000	14.867	16.500	1528	-----	11.51926	12232.510	0.817	0.327
117	2017-06-26_116.lcd	P3-H12		15.628	11541	1.000	14.892	16.550	485	-----	3.89918	11307.083	0.940	0.338
118	2017-06-26_117.lcd	BLANK	Water	-----	-----		-----	-----	-----	-----	-----	-----	-----	-----
119	2017-06-26_118.lcd	P1-B94	40 mM Mix	15.631	155405	1.000	14.933	16.933	7000	-----	52.50278	12182.319	0.793	0.328
120	2017-06-26_119.lcd	P1-B95	20 mM Mix	15.627	75195	1.000	14.917	16.542	3449	-----	25.40422	12480.266	0.778	0.324
121	2017-06-26_120.lcd	P1-B96	10 mM Mix	15.630	37515	1.000	14.942	16.442	1725	-----	12.67414	12525.428	0.779	0.323
122	2017-06-26_121.lcd	P1-B97	5 mM Mix	15.632	18285	1.000	15.017	16.367	850	-----	6.17748	12607.260	0.760	0.322
123	2017-06-26_122.lcd	P1-B98	2.5 mM Mix	15.633	9030	1.000	15.050	16.217	422	-----	3.05071	12657.937	0.760	0.322
124	2017-06-26_123.lcd	P1-B99	1 mM Mix	15.637	3200	1.000	15.108	16.183	149	-----	1.08109	12422.897	0.764	0.323
125	2017-06-26_124.lcd	P1-B100	0.5 mM Mix	15.637	1547	1.000	15.217	16.133	74	-----	0.52265	12629.740	0.712	0.322
126	2017-06-26_125.lcd	P1-B101	0.25 mM Mix	15.637	747	1.000	15.308	16.117	37	-----	0.25251	12985.078	0.681	0.318
127	2017-06-26_126.lcd	P1-B102	0.1 mM Mix	15.646	225	1.000	15.400	16.017	13	-----	0.07605	17383.460	0.565	0.296

