kegg_id,method,parameter,statistic,p.value,bh
K00925,Kruskal-Wallis rank sum test,2,4.212373004617422,0.12170118982776551,0.7302071389665931
K00128,Kruskal-Wallis rank sum test,2,1.726211101211095,0.4218499695276468,0.7622584954376662
K01067,Kruskal-Wallis rank sum test,2,1.6902763901733209,0.4294979995960246,0.7622584954376662
K01512,Kruskal-Wallis rank sum test,2,0.9886462705128408,0.6099836440198805,0.7622584954376662
K00156,Kruskal-Wallis rank sum test,2,0.7541982275412841,0.6858480935365427,0.7622584954376662
K00929,Kruskal-Wallis rank sum test,2,0.542939095928235,0.7622584954376662,0.7622584954376662
