SRR5665186_k101_52464,17
SRR5665186_k101_33522,12
SRR5665187_k101_32534,71
SRR5665186_k101_45627,71
SRR5665187_k101_113703,17
SRR5665187_k101_38465,14
SRR5665186_k101_31313,75
SRR5665184_k101_53087,9
SRR5665186_k101_7698,31
SRR5665187_k101_99427,12
SRR5665187_k101_90396,12
SRR5665187_k101_21904,75
SRR5665187_k101_98651,17
SRR5665187_k101_110596,12
SRR5665187_k101_127731,75
SRR5665186_k101_74190,12
SRR5665187_k101_63694,71
SRR5665185_k101_23438,40
SRR5665187_k101_86157,39
SRR5665186_k101_61861,28
SRR5665184_k101_16386,57
SRR5665186_k101_72315,71
SRR5665187_k101_100220,71
SRR5665187_k101_79205,48
SRR5665186_k101_58168,71
SRR5665184_k101_27973,71
SRR5665184_k101_40248,48
SRR5665187_k101_81245,71
SRR5665185_k101_5535,71
SRR5665184_k101_10769,6
SRR5665184_k101_25137,71
SRR5665187_k101_5440,48
SRR5665187_k101_9692,17
SRR5665187_k101_83208,14
SRR5665184_k101_11528,35
SRR5665187_k101_93089,48
SRR5665187_k101_19173,31
SRR5665185_k101_21154,71
SRR5665186_k101_1968,19
SRR5665187_k101_107282,17
SRR5665186_k101_82914,14
SRR5665187_k101_12203,12
SRR5665186_k101_86301,31
SRR5665186_k101_4867,8
SRR5665184_k101_32390,48
SRR5665187_k101_115250,48
SRR5665187_k101_32395,17
SRR5665186_k101_46135,71
SRR5665187_k101_6616,71
SRR5665186_k101_33879,75
SRR5665186_k101_79895,14
SRR5665187_k101_7614,75
SRR5665186_k101_80991,71
SRR5665186_k101_73808,71
SRR5665186_k101_31791,28
SRR5665187_k101_94108,17
SRR5665187_k101_86193,71
SRR5665184_k101_31388,9
SRR5665186_k101_81046,12
SRR5665184_k101_22735,71
SRR5665184_k101_52169,57
SRR5665185_k101_36461,40
SRR5665187_k101_6430,17
SRR5665187_k101_83045,12
SRR5665186_k101_30856,48
SRR5665186_k101_7145,71
SRR5665186_k101_22682,71
SRR5665187_k101_31768,9
SRR5665186_k101_20297,8
SRR5665185_k101_30843,57
SRR5665187_k101_87649,12
SRR5665187_k101_27819,6
SRR5665185_k101_187,40
SRR5665187_k101_59954,39
SRR5665186_k101_93340,71
SRR5665187_k101_87634,1
SRR5665187_k101_40845,0
SRR5665186_k101_9440,12
SRR5665186_k101_32623,71
SRR5665187_k101_90987,1
SRR5665187_k101_76905,21
SRR5665184_k101_41128,31
SRR5665186_k101_6705,53
SRR5665186_k101_24552,14
SRR5665186_k101_14457,71
SRR5665184_k101_26948,71
SRR5665184_k101_5179,0
SRR5665184_k101_46796,35
SRR5665186_k101_7478,14
SRR5665187_k101_126311,17
SRR5665186_k101_90968,46
SRR5665185_k101_31182,57
SRR5665184_k101_9159,71
SRR5665184_k101_2225,71
SRR5665187_k101_124503,48
SRR5665184_k101_16151,61
SRR5665187_k101_26008,12
SRR5665187_k101_105940,71
SRR5665186_k101_22587,71
SRR5665187_k101_113929,31
SRR5665184_k101_7768,48
SRR5665187_k101_98712,39
SRR5665185_k101_42603,51
SRR5665184_k101_40482,17
SRR5665187_k101_118982,12
SRR5665186_k101_88434,12
SRR5665184_k101_24543,17
SRR5665184_k101_18435,12
SRR5665185_k101_47681,17
SRR5665184_k101_44583,49
SRR5665186_k101_47169,17
SRR5665186_k101_89621,18
SRR5665184_k101_29052,39
SRR5665187_k101_18044,17
SRR5665187_k101_114079,46
SRR5665184_k101_26463,57
SRR5665186_k101_35706,31
SRR5665185_k101_28910,17
SRR5665187_k101_94552,21
SRR5665187_k101_94097,9
SRR5665187_k101_77810,17
SRR5665187_k101_67321,33
SRR5665187_k101_93301,66
SRR5665186_k101_90248,12
SRR5665187_k101_12176,40
SRR5665187_k101_30484,12
SRR5665186_k101_27890,46
SRR5665187_k101_4308,18
SRR5665186_k101_83867,71
SRR5665186_k101_35267,71
SRR5665184_k101_39754,71
SRR5665187_k101_115707,71
SRR5665184_k101_55482,35
SRR5665184_k101_55433,66
SRR5665187_k101_32637,40
SRR5665185_k101_40916,71
SRR5665187_k101_60525,39
SRR5665185_k101_33711,71
SRR5665184_k101_10054,14
SRR5665187_k101_61100,51
SRR5665187_k101_30386,57
SRR5665186_k101_21568,64
SRR5665187_k101_126600,31
SRR5665187_k101_54146,48
SRR5665187_k101_51807,14
SRR5665187_k101_124294,71
SRR5665187_k101_116288,21
SRR5665187_k101_75888,63
SRR5665187_k101_20876,8
SRR5665185_k101_30117,9
SRR5665185_k101_6194,19
SRR5665185_k101_44127,57
SRR5665187_k101_57410,17
SRR5665187_k101_67102,71
SRR5665187_k101_103392,12
SRR5665186_k101_5680,7
SRR5665185_k101_10322,57
SRR5665186_k101_87886,71
SRR5665187_k101_111867,71
SRR5665184_k101_41826,71
